,Li-Li,Li-Pd,Pd-Pd,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,7.773048446708554e-07,0.0,0.0,0.6000000000000001
7,6.730683379514808e-06,0.0,0.0,0.7000000000000001
8,4.041978212485106e-05,4.733941081713485e-07,0.0,0.8
9,0.00018869875484771507,6.2738916664035005e-06,0.0,0.9
10,0.0007146905508583759,5.097108671182944e-05,0.0,1.0
11,0.00224854455656764,0.000298699983801734,0.0,1.1
12,0.006009121948899351,0.0013879341588646185,0.0,1.2000000000000002
13,0.01397794744467193,0.005338370004870693,3.8472664029163574e-07,1.3
14,0.02901242591909543,0.017263521424511614,8.818567688797955e-06,1.4000000000000001
15,0.054980982114311655,0.047414921873063086,7.826092101126892e-05,1.5
16,0.09679921200295317,0.11153740625508894,0.00048662583165338957,1.6
17,0.15987091958592256,0.22680242072337178,0.002364204967051939,1.7000000000000002
18,0.24830096505614288,0.4029841399355923,0.009350335905144586,1.8
19,0.36209441992409663,0.6336320704109109,0.03086225707589815,1.9000000000000001
20,0.49513596643839447,0.8945010039657137,0.08585049884803066,2.0
21,0.6361301556087054,1.1519088383005933,0.20251838824551682,2.1
22,0.7724840199446179,1.375130817075548,0.4072431057037673,2.2
23,0.8942769273952585,1.5440099778857839,0.7022324030248255,2.3000000000000003
24,0.9956893688296559,1.6492278546932497,1.0472403282154605,2.4000000000000004
25,1.0741115642564332,1.689563775690129,1.3680124948176193,2.5
26,1.1289684766881147,1.669854427542566,1.5930528492258988,2.6
27,1.1615121047420984,1.5998471575203737,1.688589673251807,2.7
28,1.175042873001722,1.4936056776782434,1.6635136071826948,2.8000000000000003
29,1.174246121048116,1.3686162520563112,1.5507193634494354,2.9000000000000004
30,1.1634702658569513,1.242777039072862,1.389350013960396,3.0
31,1.1454060110820037,1.1299223593765053,1.2166862088784716,3.1
32,1.1215058838132712,1.0372081019677986,1.0625434099198012,3.2
33,1.093474181827689,0.9658413996612674,0.9432274004128385,3.3000000000000003
34,1.0640406980429533,0.9135239109298061,0.8601533340954912,3.4000000000000004
35,1.0364427569638035,0.8770224405583535,0.8057564544352354,3.5
36,1.013291914474319,0.8541349528504142,0.7717968484455126,3.6
37,0.9956563915364534,0.8440770008007278,0.7534194301938778,3.7
38,0.9830521704222878,0.8459231409199837,0.7482071738667653,3.8000000000000003
39,0.9743863297209236,0.8569589278235135,0.7547698028444644,3.9000000000000004
40,0.9689265338930836,0.8731645249263532,0.7726289333381126,4.0
41,0.96652115364656,0.8914147243288643,0.8010084648713901,4.1000000000000005
42,0.9673119829190326,0.9107936973261556,0.8367456433896558,4.2
43,0.9713585353935326,0.9317657700325576,0.8742795596297217,4.3
44,0.9782362282842489,0.9545673725124295,0.9079893032205528,4.4
45,0.9867099876707346,0.978372921361161,0.9341011246024804,4.5
46,0.9948401932725811,1.001298492589151,0.9510912986911102,4.6000000000000005
47,1.0007304565133848,1.0208426215213147,0.959780454634476,4.7
48,1.00357367748529,1.0347931319581158,0.9633141657194574,4.800000000000001
49,1.0040790250019056,1.0423592129508807,0.9657393190199778,4.9
50,1.0036996522022013,1.0445373537855231,0.9692777525361398,5.0
51,1.0032955534217327,1.0432335691886967,0.9727620326791983,5.1000000000000005
52,1.0026074800714593,1.0400738431586374,0.973070360212336,5.2
53,1.0010132064882005,1.0360146379256063,0.9681348518049593,5.300000000000001
54,0.9985470201612653,1.0316047411109364,0.958672042022428,5.4
55,0.9960169713210845,1.027198287960516,0.9475374031242482,5.5
56,0.9942883470909042,1.0229256235007411,0.9376428629402596,5.6000000000000005
57,0.9936804644834705,1.018687436341028,0.930230982909413,5.7
58,0.9939200546146821,1.0142921777237548,0.9250807427611855,5.800000000000001
59,0.9944079399627491,1.009630050610979,0.9219351339419138,5.9
60,0.9945961167137476,1.0047740934506948,0.9209455017591096,6.0
61,0.9943462763596813,1.0000457239683838,0.9219345646382618,6.1000000000000005
62,0.9939504828919059,0.9960367280855075,0.9244336640760589,6.2
63,0.9937554320615153,0.9933641167667485,0.9286956340737238,6.300000000000001
64,0.9938604742747001,0.9921436549624838,0.935954053379413,6.4
65,0.9941760849900855,0.9917755103976786,0.947515718363694,6.5
66,0.9946138539386067,0.9914306008227465,0.9636780154939747,6.6000000000000005
67,0.9952027161432725,0.9906630141101259,0.9828774318912091,6.7
68,0.996111318243251,0.9895112096715906,1.0014326003591447,6.800000000000001
69,0.9974702591411662,0.9883048535545925,1.0148804725911684,6.9
70,0.9990503865482755,0.9874885772666621,1.0206624648460103,7.0
71,1.0001996269755227,0.9873833905998581,1.0198796364440996,7.1000000000000005
72,1.0002865872852198,0.9879799706706953,1.0164231102067909,7.2
73,0.9992719518219673,0.9890176032119162,1.0143395684890335,7.300000000000001
74,0.9978021534339654,0.9901972945406569,1.0155340964753385,7.4
75,0.9967290644086074,0.9912233098570813,1.0189586943907651,7.5
76,0.9964828321593846,0.9918230732032126,1.0216101333322092,7.6000000000000005
77,0.9968243751073352,0.9920230412329638,1.0209693920763399,7.7
78,0.9971894853284017,0.992385607820813,1.0169198360431657,7.800000000000001
79,0.9972744409019842,0.9936959603375088,1.0111749165278523,7.9
80,0.9972318604618561,0.9962403122722276,1.0051771274308579,8.0
81,0.9973281285884313,0.9994231773541474,0.9992197662250871,8.1
82,0.9976102053509541,1.0022161895808566,0.993392264831872,8.200000000000001
