,Li-Li,Li-Si,Li-C,Si-Si,Si-C,C-C,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,1.7216612499783252e-05,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.00025153054581747946,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0017913202531385833,0.5
6,1.5366683888422207e-06,0.0,1.2805569907018508e-06,0.0,1.2805569907018506e-07,0.009183506365471678,0.6000000000000001
7,1.0466539580773777e-05,0.0,1.2254556490180888e-05,0.0,5.631709969913082e-06,0.037512696467372084,0.7000000000000001
8,5.771878284430723e-05,0.0,8.031671683518216e-05,0.0,6.522583883580469e-05,0.12412251540827056,0.8
9,0.0002496027547088296,1.7369492745852093e-07,0.00041155458787741164,0.0,0.0004512268952046875,0.3343100772602756,0.9
10,0.0008739814966498215,2.6819490693694734e-06,0.0017156395888325488,3.098631730587194e-07,0.0023237342357090712,0.735821961693734,1.0
11,0.0025512634686228877,2.3919820510482938e-05,0.006006948247195505,6.192126858873212e-06,0.009612783387350934,1.3294178478734302,1.1
12,0.006429272744981133,0.0001442156585903737,0.018023886460344744,5.603647944075416e-05,0.03271797169935608,1.9826016312158397,1.2000000000000002
13,0.014443181684120513,0.0006900369836662844,0.046921851939830686,0.00034878553457432513,0.09244375188221293,2.4585085224678243,1.3
14,0.029565699706877183,0.002705451175831965,0.10681383902859731,0.0016715635258940525,0.2183202442754419,2.560334006322539,1.4000000000000001
15,0.05567087764910936,0.00888175756658828,0.21372529915410673,0.0065770496569130515,0.43405044566567724,2.2708138876322326,1.5
16,0.09677101943120997,0.024681092973468797,0.37778236513950175,0.021511068730553792,0.7326293022003242,1.750365966455904,1.6
17,0.15619176483040495,0.05865393633424633,0.5938424357481579,0.05917608147571732,1.0608663231440087,1.2091762041115062,1.7000000000000002
18,0.23603638915498426,0.12060753268435767,0.8374993836740933,0.13825617705053453,1.3353268606834499,0.7864378301947179,1.8
19,0.33599181757610697,0.21752226683125223,1.0714502228560903,0.2773210276285874,1.4856308695582803,0.5215036287711788,1.9000000000000001
20,0.4513251982714664,0.34952035154640954,1.2599399731226593,0.48331637990149884,1.4920542335239553,0.3925976787834843,2.0
21,0.5727580054642805,0.5088317526078276,1.3825775793074508,0.7411205963762145,1.3887174078609752,0.36226491809392575,2.1
22,0.6900567189975926,0.6818001194658488,1.4388636502247005,1.0127716350344353,1.2359640300871788,0.3993816706454449,2.2
23,0.7963513589484761,0.8514813040444325,1.442228951995757,1.2499582324970948,1.0879850364349724,0.480372535162898,2.3000000000000003
24,0.8888780875702412,1.0002041716695471,1.410370553664305,1.4139240454688409,0.9760588111334837,0.5830226057672152,2.4000000000000004
25,0.9663558600761206,1.1135756882173702,1.3589281803832023,1.49050970104972,0.9092090317654984,0.6839244589728917,2.5
26,1.026722844829426,1.1847715240098902,1.299773299138936,1.491488162966774,0.8827866839677736,0.7629186941618356,2.6
27,1.0675726290226786,1.2156765344774125,1.2414272859706414,1.443749196635287,0.8862514949512139,0.8104536617168902,2.7
28,1.08844493984757,1.214384599243406,1.1894479259138333,1.374885788460417,0.9072112168185504,0.8306534886277755,2.8000000000000003
29,1.092397294255797,1.191705559016529,1.1463483773712624,1.3037262066772672,0.9331965289882868,0.8367502344892909,2.9000000000000004
30,1.0850407795245371,1.15826513386012,1.1117384635706156,1.2394411773222833,0.9536272668084952,0.8423685865364007,3.0
31,1.0715837813240412,1.1221780951177163,1.0833499374873037,1.1854929236770158,0.962398398294415,0.8551392917177196,3.1
32,1.0547411527645647,1.087810203878971,1.0586794894931923,1.1423506835375117,0.9592691793121406,0.8758744132067593,3.2
33,1.0358668159395439,1.0565318143413642,1.03626621121578,1.1079599646407041,0.9487027804392101,0.9015319238325967,3.3000000000000003
34,1.0175060506095865,1.0285773914561018,1.0160160724826661,1.0786223516786955,0.9369873413562457,0.9284648974166927,3.4000000000000004
35,1.0033643969815662,1.0041138131449332,0.9987953871024267,1.0511526727404685,0.9294103368752694,0.9541096473990743,3.5
36,0.9953332721585725,0.98339428166423,0.9855940638029981,1.0246270237343307,0.9287635649690723,0.9771696415016762,3.6
37,0.9915201784021813,0.9671561673341332,0.9767492194564816,1.0005235802109234,0.9353201568562335,0.9969901396585615,3.7
38,0.9880908583218848,0.9569107039871826,0.9718643314352678,0.9811028557432488,0.9474995385115408,1.0129220345583827,3.8000000000000003
39,0.9829818607895551,0.953852164250256,0.9703115657126381,0.9671439934088992,0.9625491229670238,1.024348939109574,3.9000000000000004
40,0.9772011405401125,0.9571289084273895,0.9714149169184597,0.957198492524553,0.9772802459890553,1.0312679515789593,4.0
41,0.9727553111234992,0.9638920426749499,0.9741782430113954,0.9492550875350464,0.9890434401378566,1.0344828434165254,4.1000000000000005
42,0.9704269437069671,0.9713975160838645,0.9773935546861103,0.9428076418756225,0.9966169242718622,1.0350830757152267,4.2
43,0.9698055527093375,0.9785348516700676,0.9803330182728678,0.938943531138991,1.0005343405959926,1.0340421986670083,4.3
44,0.9702850422306314,0.9852421150809614,0.9830940135443971,0.9388092119858251,1.0025530500075264,1.032267769751288,4.4
45,0.971305621713597,0.9915558707621767,0.9860658201117778,0.9425620154703317,1.0044606104755671,1.0304131325510346,4.5
46,0.9723790537737215,0.9977486415904304,0.9892126035965586,0.9496757484786242,1.0070382062859338,1.0283560098659574,4.6000000000000005
47,0.973566630588636,1.0045954622046869,0.9920620043801649,0.9595820958769026,1.0099457853675873,1.0253071929415942,4.7
48,0.9754817782696609,1.0125912378932764,0.9942739240935132,0.9715512735314328,1.0123455013123992,1.0207356841494912,4.800000000000001
49,0.9783680030220803,1.020861920847642,0.9959496199652581,0.9839900675380949,1.0136436449743016,1.0149507929310075,4.9
50,0.9815217944949445,1.027378263523055,0.997322267992693,0.9944343536871445,1.0139140242640026,1.0087592633279554,5.0
51,0.9839532487981992,1.0306703020150336,0.9983979135901522,1.0005858411990813,1.013788468316675,1.0029370936021529,5.1000000000000005
52,0.9853598313132222,1.0311190273447206,0.9990315783082411,1.001152644543247,1.0138688527551292,0.9980728457799802,5.2
53,0.9861901154426452,1.0303672400353565,0.9991471372410549,0.9958189726994142,1.0141808410699846,0.9945446429561892,5.300000000000001
54,0.986957887984392,1.029919747548724,0.9987719258369037,0.9853223072905989,1.0142878515700189,0.992402664738413,5.4
55,0.9876921429288108,1.030470761676812,0.9980899024700892,0.9717015458157591,1.0139574561232059,0.9913247102424831,5.5
56,0.9879188230556216,1.0317953502816557,0.997494972171229,0.9574752161380488,1.0135501292230942,0.9907518395225307,5.6000000000000005
57,0.9872252064638368,1.0328588425667256,0.997348077541301,0.9441197436419283,1.01365806663853,0.9901088202929182,5.7
