,Li-Li,Li-Si,Li-Ir,Si-Si,Si-Ir,Ir-Ir,r
48,0.9806251152454071,1.0716833687651983,1.072813015733686,1.00594967972435,1.074161049238835,1.062349496667031,4.800000000000001
49,0.9827199248969951,1.0671756548285165,1.071636718798287,0.9906022670995324,1.0715641765973885,1.0397314472665073,4.9
50,0.979913166017719,1.0623083195551433,1.065693987274191,0.9733201556094575,1.0636194870885247,1.020145135666523,5.0
51,0.9731770771764457,1.056666858398707,1.0551579177709658,0.9581560641152755,1.0525240712834145,1.0080216833519804,5.1000000000000005
52,0.9654947432479126,1.0494773356684641,1.042021124135929,0.9480913885479993,1.0401506200200463,1.0024675822523577,5.2
53,0.9595829510785134,1.0405158365226967,1.0288018060072703,0.9436296929911833,1.0277682632508345,0.9991464043323007,5.300000000000001
54,0.9561084096183177,1.0302523862749189,1.0169482546369912,0.9432690198061494,1.0156914669179815,0.9940139480652046,5.4
55,0.95452579599508,1.019583813576734,1.0065699401877988,0.9455422570467537,1.0035394404913105,0.9853994995461367,5.5
56,0.9547361264188502,1.009547350501614,0.9972834800816285,0.9503781059719949,0.9914365830300041,0.9739141277260345,5.6000000000000005
57,0.957308039300263,1.0009675165643648,0.9890764915769366,0.9582958459666642,0.9810373386710017,0.9616281677862952,5.7
58,0.9626649988494371,0.9942076020924985,0.9826017022354578,0.9687922386118288,0.9749258689881792,0.951081125841773,5.800000000000001
59,0.9704464701246904,0.9893103820070578,0.9786996507337098,0.9799065782142927,0.9746160100709333,0.9443489497988273,5.9
60,0.9792614884272097,0.9862597245777278,0.9775497988505117,0.989123194823998,0.9791085944978809,0.9426995506125105,6.0
61,0.9870262792575583,0.9849596798502299,0.9784802855158771,0.9946732465287621,0.9854892717454985,0.9467171522714828,6.1000000000000005
62,0.9920715425180024,0.9851171968703628,0.9806682169998506,0.9963605723879171,0.9909528155575975,0.9561482478741461,6.2
63,0.9942361823655208,0.9864043103527339,0.9836778476171791,0.9954288288953012,0.9943797304021867,0.969463436452624,6.300000000000001
64,0.9948158797806012,0.9887467127847017,0.9872490005847477,0.9936836682903171,0.9963588139025903,0.9839486958535284,6.4
65,0.9953548874337771,0.9922652002459045,0.9910233892556981,0.9926826135927448,0.9981026828600331,0.9966557405360433,6.5
66,0.9964119109406656,0.9968488578428651,0.9946802156499862,0.9934047736814455,1.000480982962936,1.005680845697329,6.6000000000000005
67,0.9974681011575375,1.0018913419848945,0.9980521888487316,0.9960800694953336,1.0038063038762879,1.0109851456852614,6.7
68,0.9980746857584725,1.0064456153339674,1.0009836768500002,1.000022652230202,1.0079738993975693,1.0143229171993693,6.800000000000001
69,0.9988452312481675,1.0095409057177918,1.0032798434849897,1.003856902329628,1.0125366746344087,1.0182710096740606,6.9
70,1.0008400598328862,1.010543035775601,1.0048079097387277,1.0062605776454296,1.0168665697339476,1.0245442939533098,7.0
71,1.0039950677409366,1.009566708091774,1.0054309552464664,1.0066833831892439,1.0203263706225307,1.0322364725484776,7.1000000000000005
72,1.0066792238699525,1.0075662420484797,1.0048739797313178,1.005429818314866,1.0222027042776536,1.0376644371544916,7.2
73,1.0070020434471285,1.0058337480433441,1.0028871878839902,1.0031158322005767,1.0218269186972508,1.0370379899724531,7.300000000000001
74,1.0043630849825773,1.0052728156404394,0.9996497241243396,1.000118224552555,1.019181465762369,1.0299336688772367,7.4
75,0.9997148232002874,1.0060191236903906,0.9959387597702799,0.9966139499833495,1.0152174242174767,1.019750225724711,7.5
76,0.9946761351868191,1.007517696555795,0.992762063434531,0.9930765868016905,1.0112428870212766,1.010544638685957,7.6000000000000005
77,0.9905782529177233,1.0089065126484495,0.9906821488288886,0.9904796658759896,1.008056717939288,1.003898674434263,7.7
78,0.9879620093532168,1.0095081956617793,0.9894969632441747,0.9897485921180424,1.0057579935460998,0.9987619998552393,7.800000000000001
79,0.9865478715399579,1.0091018718243179,0.9886643042582196,0.991040227330142,1.0041276226622635,0.9935048554758585,7.9
80,0.9856630433275099,1.007765922989846,0.9880422458824673,0.9936904533450239,1.0028955716947758,0.9877614599882698,8.0
81,0.984879786180206,1.005594375824692,0.988139170429225,0.9967773204672499,1.0016645610712145,0.9826574824489034,8.1
82,0.98430000551349,1.0027539600842004,0.9895851760452216,0.999492811582275,0.9999341458160417,0.9795899126359187,8.200000000000001
83,0.9842989904697408,0.999774948292111,0.99237091803163,1.0010466336314614,0.99748262659787,0.9787559148075236,8.3
84,0.9850420155514764,0.9975062359743838,0.9956460752686336,1.0006095089274794,0.9946511513000851,0.9787684417733495,8.4
85,0.9861927022181489,0.9965918584701974,0.9982964609887885,0.9976476309195518,0.9920051941489205,0.9778639364427041,8.5
86,0.9870650537118627,0.997018179418433,0.9997567481456555,0.9923703658122549,0.9897057684520577,0.9756807634829913,8.6
87,0.9871503599672511,0.9982461116914885,1.0003538449078786,0.9858267759788224,0.9874874043299009,0.9736950731334167,8.700000000000001
88,0.986531308853638,0.9997294979991419,1.0010185762323491,0.9795553165706848,0.9854848884483239,0.9737060164076272,8.8
89,0.9857072047396124,1.0012667158711073,1.0026301219655929,0.9750834516677263,0.9848808325775605,0.9761612479525325,8.9
90,0.9850322719726513,1.0030253318832534,1.0054164433968114,0.9734611429754241,0.9873265605977106,0.9801578516320708,9.0
91,0.9844927970244179,1.005428572295356,1.0089083139280453,0.974802358433533,0.9935975620039014,0.9846695728366203,9.1
92,0.9839882098940496,1.008898251023201,1.0125114776439779,0.9781207959891969,1.0028582981340848,0.9893297257605832,9.200000000000001
93,0.9835808016846218,1.0134600179952964,1.0160155002157518,0.9818963702061997,1.0130662893961,0.994139456606219,9.3
94,0.9834722878973359,1.0185366530243078,1.0194633924744703,0.985046910761455,1.0219546681955725,0.9986227574093118,9.4
95,0.9839119145190582,1.0231542999489833,1.0226959998825145,0.9873672736081405,1.0279646569161738,1.0013419841231224,9.5
96,0.9849892252574712,1.026433215611844,1.0251679988079956,0.9890877185037533,1.0307721455673684,1.0004969375746007,9.600000000000001
97,0.9863033617429656,1.028074259974285,1.0261954560574613,0.9903068275329477,1.0311652390117834,0.9953177163211717,9.700000000000001
98,0.9870820713618669,1.0284737872916052,1.0254999770676145,0.9909670974815757,1.0303801588291013,0.9870054923815347,9.8
99,0.9869762370128815,1.0283272086189812,1.02370769287704,0.9911358544474453,1.0294269303893293,0.9784619178526034,9.9
100,0.9865328618935466,1.0281505870499903,1.0222125063982743,0.991086077201834,1.0288504937791751,0.9730593026284056,10.0
