,Li-Li,Li-Si,Li-Rh,Si-Si,Si-Rh,Rh-Rh,r
48,1.0136231473213815,1.0499310671809452,1.0567668810183792,1.0550231611021532,1.070681532003551,1.0117136546447152,4.800000000000001
49,1.0180964891804678,1.0477763507589675,1.060549418496844,1.0363719581017783,1.0755985310140852,1.0056520776471554,4.9
50,1.018217308503292,1.0412225228142538,1.0595782738765986,1.0177822000453844,1.0743010546072647,0.9984620145508909,5.0
51,1.014984784425927,1.0315360020449642,1.0539680801486457,1.0007695965016108,1.0677175033986064,0.9909674974989061,5.1000000000000005
52,1.0104582627404053,1.020200815228319,1.0447902189857194,0.9860250736971237,1.057204773718475,0.9845820342115275,5.2
53,1.006340919934379,1.0090531860100165,1.0339594779383778,0.973590296198544,1.0447231908963306,0.9802530483548659,5.300000000000001
54,1.0026637461168815,0.999658527474264,1.0235419653292235,0.9635907090196308,1.0321815730290111,0.9780424825571755,5.4
55,0.99841498768268,0.9923937448092136,1.0150011889270303,0.9565662217040838,1.0205501718041627,0.9773428647955703,5.5
56,0.9934225712500262,0.9866559437649152,1.0087712109332545,0.9529610755661685,1.0098215590561082,0.9774181996464723,5.6000000000000005
57,0.9888604564380169,0.9821004451494727,1.004292016172916,0.9527371531342594,0.9998511727659339,0.9777766673203623,5.7
58,0.9857856450357194,0.9792868175912319,1.0005135295512972,0.9556422689761858,0.9909817184242126,0.9781896945714765,5.800000000000001
59,0.9839001171145002,0.979048331459546,0.9966789306135493,0.9614695079243224,0.9839369456534979,0.9786528434900685,5.9
60,0.9821656573547063,0.9815543741555114,0.9928320535257488,0.9697612579953705,0.9794519709600256,0.9793582336130903,6.0
61,0.9803038200321692,0.9860526750692118,0.9896252809333614,0.9793629576422028,0.977911132491579,0.9806437210858402,6.1000000000000005
62,0.9792069718047148,0.99128225914027,0.987685346279301,0.9884927785602753,0.9789866338036173,0.9830759417134689,6.2
63,0.9797980345669531,0.9960830915623595,0.987145067160761,0.9955176311258424,0.9816638054780084,0.9873724887297444,6.300000000000001
64,0.9818155819112636,0.9998523512125416,0.987686615994599,0.9998803270092081,0.9848576902177243,0.9936903739498844,6.4
65,0.9839767587579662,1.0026609354213076,0.9890221581435856,1.0022825873516532,0.988025055069834,1.0008334480609553,6.5
66,0.9852001318399022,1.0049972337858422,0.9912836608505783,1.0039448781402176,0.9911639682610396,1.006486140825728,6.6000000000000005
67,0.9854024926422239,1.0073420257071104,0.9947592551295364,1.0056968352514024,0.9943791635072469,1.0086431510455893,6.7
68,0.9851610725784619,1.0098029362113146,0.9992431131734655,1.0075670571327193,0.997540876776898,1.0070422642801709,6.800000000000001
69,0.9848700753710603,1.0120479758332088,1.0039520191828082,1.0088774403098706,1.0003142618101721,1.003232649338676,6.9
70,0.9844658029390669,1.0137079523012584,1.0082021335888427,1.0086880883927072,1.0024804394441762,0.9993092552640215,7.0
71,0.9839356493384076,1.0148392549334437,1.0118670032035797,1.006428205144037,1.0041412122817748,0.9965185337991105,7.1000000000000005
72,0.9837237247926148,1.0157166469568177,1.015005859331919,1.002366193846336,1.00549755875998,0.9946663574291706,7.2
73,0.9843291900805216,1.0161108759284627,1.0173777147726715,0.9975411064776698,1.0064895040359145,0.9925944208417465,7.300000000000001
74,0.985679815406219,1.015240605952957,1.0186249853373068,0.9932083546326811,1.0068286918786373,0.9893218430910979,7.4
75,0.9871894367398815,1.0127769554063422,1.018804367265569,0.9902339063500867,1.0064461189657414,0.9848736702734552,7.5
76,0.988205171803833,1.0095671277853058,1.0184756681322877,0.9887782851255148,1.0057944964154593,0.9801731861859029,7.6000000000000005
77,0.9881114467680359,1.0070062355593041,1.0182382490084425,0.9884222371950925,1.005510951309413,0.9763854266621859,7.7
78,0.9863626096269436,1.0058598599925441,1.0182454555774303,0.9886447007971187,1.0056918921917934,0.9743012732562388,7.800000000000001
79,0.9829945791023024,1.0058999631704166,1.0181016207611877,0.989281115955549,1.0056329251212017,0.9740763949467428,7.9
80,0.9790471332713065,1.0063846956860882,1.017176246187794,0.9905435277848601,1.0044394126056209,0.9753660770419552,8.0
81,0.9759975597754906,1.006527075583764,1.0151423337361378,0.9925088125923155,1.0018245533495294,0.9775189546239065,8.1
82,0.9746759942281106,1.0057129458886347,1.0123247891318918,0.9945802104264266,0.9981806476562264,0.9796316670812368,8.200000000000001
83,0.9749441228737008,1.0038250314341854,1.0095151290007904,0.9957180602914701,0.9940556853707951,0.9808349723515299,8.3
84,0.9762137016736502,1.0015049392467386,1.0074110815871626,0.9954528840825658,0.9899359621496928,0.9808488481200327,8.4
85,0.9777615967789173,0.9998140920413369,1.0061727122412598,0.9944877697997001,0.9864745432637051,0.9802114887479875,8.5
86,0.9786961017742808,0.9995073549433511,1.0054590528904972,0.9940874516061239,0.9843901665636595,0.9799196369440352,8.6
87,0.9783371841349072,1.0006850555857316,1.0049079061954538,0.9949725781260531,0.9838760073942961,0.9809221354341454,8.700000000000001
88,0.9768898794843084,1.002986739074459,1.0044818864735348,0.9968295609419686,0.9843021711083617,0.9837962069433348,8.8
89,0.9754608860999544,1.0059106474045891,1.0042916534167645,0.9986068095632249,0.9846127267108362,0.9884698792045888,8.9
90,0.9752808538885799,1.009008203194945,1.004317690565018,0.9992216663201371,0.9839432916653004,0.9939576189392413,9.0
91,0.9769031096309639,1.0119795937829879,1.0045440195556548,0.9982737735565884,0.9820272538491049,0.9986911688982699,9.1
92,0.9799238969413614,1.0147020670969507,1.005205337701249,0.9962081203887506,0.979409274735076,1.0016277687550363,9.200000000000001
93,0.9832478194044311,1.0171444176781044,1.0066744691704452,0.9937629731885598,0.9774450739769291,1.0030570616247436,9.3
94,0.9857320921276378,1.0191726971422495,1.0091384802365448,0.9914084918086822,0.9778742412181222,1.0039453604439206,9.4
95,0.9868501098540987,1.020483959212629,1.0123998995234125,0.9892960262429195,0.9819575594727591,1.0045680843265792,9.5
96,0.9868712397201005,1.0208464590231647,1.0158700516320247,0.9874457022306219,0.9896715601732221,1.0042378761902266,9.600000000000001
97,0.9864407500387854,1.020390739381737,1.0187992998542323,0.9858796875496781,0.9995744098785878,1.0023808419759286,9.700000000000001
98,0.9860696226767669,1.0195565408969798,1.0207114875864445,0.9846785673399963,1.0094387372786175,0.9994443546982533,9.8
99,0.9859358630959877,1.0187833819820309,1.021654613780888,0.9839298146632804,1.017154191510409,0.9966105511826682,9.9
100,0.9859472969867603,1.0183380433387588,1.0219868268152246,0.98360762072243,1.0213202188178414,0.9949406457475045,10.0
