,Li-Li,Li-Si,Li-S,Si-Si,Si-S,S-S,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,2.2366075017235543e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,2.037002318320783e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,1.2691200065731486e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,6.20031627542051e-05,9.228190131623061e-08,1.8456380263246123e-06,0.0,0.0,0.0,0.8
9,0.00024550779823770896,1.3374542807937267e-06,1.693974302613542e-05,2.0436130395289827e-07,0.0,0.0,0.9
10,0.0008166388127658408,1.1717775051431063e-05,0.00011905902952511185,2.2440292841109676e-06,2.187422846014356e-06,0.0,1.0
11,0.0023285172070055087,7.172686433038982e-05,0.0006315264341152305,2.170888669232969e-05,2.767917426168351e-05,5.235272407081449e-06,1.1
12,0.005813801386794671,0.0003500733413486539,0.0027211729232915335,0.00014825436106929085,0.00018767519464280483,3.4138264412233364e-05,1.2000000000000002
13,0.012966121312087119,0.001415572198112814,0.00984466800760066,0.000791322755791509,0.0009626509514021234,0.00017336841188737316,1.3
14,0.026285961942897944,0.004840943811785186,0.03035452347109357,0.0034598574787515317,0.003948217467529827,0.0006915426017678423,1.4000000000000001
15,0.04914147782844599,0.014197580116767647,0.08039123047562635,0.01270335197597532,0.013288764776527965,0.0021538262302606285,1.5
16,0.08557345619329075,0.03613902708109704,0.18396405731414914,0.039505331908104284,0.03717037501358065,0.005288750857665255,1.6
17,0.13958590268748672,0.08070625562197797,0.36616840970254577,0.10451328400286906,0.08740542008022129,0.010386167919549574,1.7000000000000002
18,0.21390121172678075,0.1596862109470181,0.6394166897089345,0.2363098658821446,0.17472292698890685,0.016798543351926085,1.8
19,0.30860863779727915,0.28239941682465997,0.9898088513789522,0.4594025314410366,0.30024302085069465,0.02356474980551263,1.9000000000000001
20,0.42024178739986606,0.45005294954130093,1.3736675796712825,0.773880438670488,0.4485522572376511,0.03078603849536449,2.0
21,0.5417615222459139,0.6518091712170275,1.7287754571373763,1.140598323470962,0.5897268953144355,0.039872724501508985,2.1
22,0.6639304770042262,0.8658015119326058,1.9958534940726451,1.4883996341192471,0.6923291222646981,0.05268838723308085,2.2
23,0.7777636470805893,1.0653602954974943,2.1395090867745346,1.7441085930675855,0.7396504432295301,0.07180878644513362,2.3000000000000003
24,0.8766628535383184,1.226988472508243,2.1578306655789996,1.8653545512969247,0.7370082499348891,0.10150060999300295,2.4000000000000004
25,0.9571124192241591,1.335909695147721,2.076670397596988,1.8537823080285136,0.704803109088978,0.14599685239927354,2.5
26,1.0181038708551722,1.3878677969852011,1.9341831547342103,1.744232443461127,0.6647150926925103,0.20571542376359886,2.6
27,1.0600882438585006,1.388551335427838,1.7655378262863477,1.583159795290072,0.6309682125647483,0.2770245388121184,2.7
28,1.0843564369802443,1.3514671888548624,1.5951520660251248,1.4109586692997802,0.6103627951148295,0.3570547431141022,2.8000000000000003
29,1.0933822315273174,1.2936047456614321,1.4371922505214638,1.2537901911273202,0.605468272945315,0.446870770277367,2.9000000000000004
30,1.0911555381291977,1.2296642405722849,1.299194812601293,1.1234580636717983,0.6161373218939107,0.5479717385818396,3.0
31,1.0821284351869318,1.168116794799451,1.1838701274921344,1.02195890335106,0.6401212268790759,0.6565995889439601,3.1
32,1.0695578032735245,1.1114369205435908,1.0896009153105692,0.9470489299439181,0.674164296031937,0.7633763538014482,3.2
33,1.0553030918359794,1.0594468378991133,1.0126531840651627,0.8957739399846051,0.7146515723619394,0.858757917126647,3.3000000000000003
34,1.040868107435065,1.012739423764924,0.9505487528347083,0.8650447162934637,0.7576566420107582,0.9385884417158075,3.4000000000000004
35,1.0276698870440282,0.9737918335582018,0.903032083059814,0.8508768124226994,0.7997358709048779,1.0053182250026242,3.5
36,1.0161995208476193,0.9455236690698445,0.8699231174903719,0.8484447282145805,0.8391649625263601,1.0656301568094892,3.6
37,1.0057806803139298,0.9291200901716817,0.8491477398039621,0.853437791914368,0.8759456890095743,1.126330827236225,3.7
38,0.995768250583851,0.9232552126427536,0.8374643192883062,0.8635020729531109,0.9103783114247289,1.1890098915607141,3.8000000000000003
39,0.9869215985437025,0.9250800229466227,0.8326885761624414,0.8783443556152617,0.9421212833631396,1.246941904564804,3.9000000000000004
40,0.9812139782740883,0.9316482877552689,0.834675891338325,0.8983406451867475,0.9709302711622166,1.2891431829975035,4.0
41,0.9799877786742153,0.9407189189374499,0.844106451276226,0.9226726785951428,0.9975096648833137,1.3087949231313583,4.1000000000000005
42,0.9824510348315717,0.9510240901446526,0.8606327731353052,0.9483968377857072,1.022797199905717,1.3074523320060083,4.2
43,0.9864117568740954,0.9621996780561921,0.8820887171128146,0.9714242812083203,1.046821412523348,1.291884874295052,4.3
44,0.9903707499115341,0.9742430815937367,0.9052189075229614,0.9886802319225048,1.0689597555285795,1.2686079844896807,4.4
45,0.9943119934238266,0.9866776152822225,0.9272326609395232,0.9993530251089419,1.0889130435733834,1.2412873724158917,4.5
46,0.9984210901870739,0.9982469395554692,0.946858132477242,1.0042678726285823,1.1066303079702453,1.2109705235956476,4.6000000000000005
47,1.0018307087671479,1.007634744239918,0.9639960721892287,1.0046793881466143,1.121432643092584,1.1765167876758205,4.7
48,1.00318910874996,1.0144284373263803,0.9786805453010329,1.001929237671188,1.1318570674465454,1.1357144269577695,4.800000000000001
49,1.002210310469696,1.0191436467413217,0.9906532125378029,0.9977651684224839,1.1364724201948075,1.088222051214833,4.9
50,1.000080329415841,1.0223538981426468,0.9994798308057994,0.9939922774619374,1.1348053237796136,1.0376538566119848,5.0
51,0.9983250061288178,1.0240293408564096,1.004479609792306,0.991134635125983,1.1278382720966933,0.9898390910757879,5.1000000000000005
52,0.9975570832327061,1.0236884641909745,1.0049526005853882,0.9878289987894535,1.1178447155748572,0.9493707848656444,5.2
53,0.9973000717003393,1.0210319753458326,1.0011052471893644,0.9823565906355942,1.1072055410923665,0.9175579826781224,5.300000000000001
54,0.9967849360984448,1.0164068198174216,0.9945728920460916,0.974685448252518,1.0968332466446808,0.8922150387462241,5.4
55,0.9957882111649808,1.0107785807484533,0.9876760045834349,0.966505208818776,1.0860215604759849,0.8699027044608669,5.5
56,0.9945943753022656,1.0053720035360303,0.9823802204752524,0.9596354734195303,1.0740829797748124,0.850506749011755,5.6000000000000005
57,0.9932846629145217,1.0012643214796728,0.9799199426239305,0.9549888281935354,1.061764540521847,0.8391723334429763,5.7
58,0.9915227599489302,0.9990808645890865,0.9807292137576114,0.9526367125707363,1.0508072564670667,0.8411947968501264,5.800000000000001
