,Li-Li,Li-Ga,Ga-Ga,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,3.3399923244698677e-07,0.0,0.0,0.5
6,2.60993228226544e-06,0.0,0.0,0.6000000000000001
7,1.6386128460400383e-05,0.0,0.0,0.7000000000000001
8,7.85987578673181e-05,1.2402657044723314e-07,0.0,0.8
9,0.00031050760853850595,1.3580766665080637e-06,0.0,0.9
10,0.001036721416331901,9.747146611000731e-06,0.0,1.0
11,0.0029922631989766657,5.902460504133239e-05,1.5831424837142662e-06,1.1
12,0.0075947417800205,0.00028908413719436665,1.6752923189995456e-05,1.2000000000000002
13,0.017194090311903096,0.0011925485399952316,0.00011119969369898364,1.3
14,0.03513422538355566,0.004246446150217368,0.0005868055167280949,1.4000000000000001
15,0.06549818431535966,0.013103721395869069,0.002484456751727078,1.5
16,0.11246109565317652,0.03504117520186547,0.008777614138299646,1.6
17,0.1793166548482181,0.0813628980534264,0.026380844013650928,1.7000000000000002
18,0.26747125569671226,0.16505130094736667,0.06795898432038158,1.8
19,0.375762197762567,0.2955313678793086,0.15058654973338523,1.9000000000000001
20,0.500091645606205,0.47295435402977254,0.2876615971890179,2.0
21,0.63335101610776,0.6851239471156874,0.4761745350370386,2.1
22,0.7662138824338173,0.9090342196518675,0.6905555228675205,2.2
23,0.8892285741629192,1.1171758215678618,0.8930456506029395,2.3000000000000003
24,0.9952021641686031,1.2859968376342372,1.0530042753760536,2.4000000000000004
25,1.080240733515693,1.4018563923868435,1.156897010515172,2.5
26,1.1431286964420775,1.462049673649471,1.2043839371428826,2.6
27,1.1841972304359567,1.472628143831332,1.2021258576087757,2.7
28,1.204706346199815,1.4451791708095225,1.1622547510646901,2.8000000000000003
29,1.2068497706381667,1.3932057708596801,1.1006669426075217,2.9000000000000004
30,1.1939298680852497,1.3288317032417691,1.0317291297443976,3.0
31,1.170186834688766,1.2610146672655973,0.9635903923502529,3.1
32,1.1400969985887073,1.195478647389185,0.8985103909986087,3.2
33,1.1076241106330522,1.1353442244758085,0.8371649244135176,3.3000000000000003
34,1.0758575513541213,1.0816737634742595,0.7824533270810387,3.4000000000000004
35,1.0468382718740505,1.0343589819154473,0.7394479225551,3.5
36,1.0214515080912758,0.9935270336415389,0.7121850347767718,3.6
37,0.9998905790887449,0.960336125605896,0.7009760063193597,3.7
38,0.9825162679844957,0.9362654861989432,0.702942437879475,3.8000000000000003
39,0.9699302021164176,0.9216938896864652,0.7153356439668235,3.9000000000000004
40,0.9620388792815471,0.9154995677385322,0.7379517481115561,4.0
41,0.9575779474953039,0.9160112546305315,0.7719068434063454,4.1000000000000005
42,0.9550034849531711,0.921789098587209,0.81634319113222,4.2
43,0.9537172727952871,0.9313630487062414,0.8669270795521357,4.3
44,0.9541961130874853,0.9429358834631739,0.9175450960304552,4.4
45,0.957077073427171,0.954995667697657,0.9631153616366249,4.5
46,0.962376939548184,0.9669837282916989,1.0010073256429737,4.6000000000000005
47,0.9695142866655295,0.9788579556713057,1.030271348062916,4.7
48,0.9777409830313941,0.9901394392633368,1.0501532265295521,4.800000000000001
49,0.9864013338736789,0.999917814014722,1.060260327413139,4.9
50,0.9948663015437543,1.007792462805847,1.0618774031097944,5.0
51,1.0023932948288026,1.0142571873509187,1.0573616058758168,5.1000000000000005
52,1.008206422060274,1.0198901823043969,1.0478683100901043,5.2
53,1.011808224644279,1.0244770429042191,1.0330158143009287,5.300000000000001
54,1.013282791223699,1.027157224432094,1.013087808161099,5.4
55,1.013326406894583,1.0272133827184788,0.990748519203236,5.5
56,1.0128204163716126,1.0245865621019283,0.9703368241650776,5.6000000000000005
57,1.0121878109388305,1.01987035609353,0.9557104799597779,5.7
58,1.0111918951095369,1.0140368316942925,0.9485373736458421,5.800000000000001
59,1.009398122339815,1.0081352822839564,0.9479995099918537,5.9
60,1.0066910540888532,1.0030400112371276,0.9515089867294553,6.0
61,1.003328167350357,0.9992587660944318,0.9557244309776066,6.1000000000000005
62,0.9997312956686072,0.9968689874135961,0.9579282833771625,6.2
63,0.9963423908142315,0.9956672087014772,0.9576026231396941,6.300000000000001
64,0.993544687769767,0.9954338159592256,0.9565897478733566,6.4
65,0.9916139224434118,0.9960161750399354,0.9570348780050807,6.5
66,0.9907438557951914,0.9971919940457505,0.959237074489861,6.6000000000000005
67,0.9909946990137438,0.9986127902411573,0.961639614488279,6.7
68,0.9920278345407695,1.0000134513875858,0.9624028479535286,6.800000000000001
69,0.9930158599714353,1.0013572265235229,0.9608030581851579,6.9
70,0.993168908730464,1.0026124072302187,0.9574908901393228,7.0
71,0.9924134301418365,1.0034707468001025,0.9534824617410004,7.1000000000000005
72,0.9913868561090436,1.0035742549628943,0.9490213042717731,7.2
73,0.9907895053061243,1.0030566999069328,0.9439859672126897,7.300000000000001
74,0.9909164243457129,1.0025891008252175,0.9392467089778419,7.4
75,0.991741364043984,1.002756527694025,0.936773546279468,7.5
76,0.9931131882068658,1.0035308770579159,0.9383061629215649,7.6000000000000005
77,0.9947805470962424,1.0044600982960554,0.9442042279780803,7.7
78,0.9964406768036399,1.0052035627750429,0.9530633022279293,7.800000000000001
79,0.9978510345550565,1.0056742955269908,0.9620968565741801,7.9
80,0.9988466169446731,1.005767028423865,0.9687220487055432,8.0
81,0.9993459019620452,1.0052920093052244,0.9723862928252202,8.1
82,0.9994510527729819,1.0043364410911235,0.9745321217882958,8.200000000000001
83,0.9994656976179408,1.003462247524417,0.9768690265946768,8.3
84,0.9996941082525145,1.003320919705107,0.9800743688024617,8.4
85,1.0002065344087718,1.0041365456429983,0.9836367534616801,8.5
86,1.0008040642698501,1.0056245410213058,0.9864580311331879,8.6
87,1.001117467297739,1.0072025082182572,0.9880971148540715,8.700000000000001
88,1.0007261091182704,1.0082200289564425,0.9896286341258232,8.8
89,0.9993719395357265,1.0082662415845864,0.9925525167200895,8.9
90,0.9972580025138299,1.0074281289337788,0.996633901731715,9.0
91,0.99509210269992,1.0062006111866781,0.9995943665377753,9.1
92,0.9936416181228256,1.0051595260512087,0.9993167239444395,9.200000000000001
93,0.9931788612617894,1.0046503029372533,0.9959235705623466,9.3
94,0.9933812989738412,1.0045177003927541,0.9913740775220894,9.4
95,0.9936980605012035,1.0040998255025815,0.987422079572572,9.5
96,0.9937273897478469,1.0027482424455836,0.9844234240515977,9.600000000000001
97,0.9933548880938728,1.000410112338838,0.9817903906196211,9.700000000000001
98,0.9927179237817029,0.9976326293482286,0.9790108995805925,9.8
99,0.9920847137053984,0.9951769654937525,0.9762769407779947,9.9
100,0.9917024122297367,0.9937339648156827,0.9744758083237387,10.0
