,Li-Li,Li-Si,Li-Te,Si-Si,Si-Te,Te-Te,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,7.592370129397333e-07,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,8.287338010360045e-06,1.853605988622395e-07,0.0,0.0,0.0,0.0,0.8
9,5.6652304128097935e-05,1.9475797880447586e-06,0.0,0.0,0.0,0.0,0.9
10,0.0002856552135790504,1.4251681838434332e-05,0.0,4.881925237524004e-07,0.0,0.0,1.0
11,0.0011633308673739712,8.015797781974382e-05,3.549064984309694e-06,9.171549478953417e-06,0.0,0.0,1.1
12,0.003901402261581536,0.00036698386478255246,3.435341982816898e-05,8.039034538794662e-05,8.8973087453875e-07,0.0,1.2000000000000002
13,0.01091339407491754,0.00141772679428483,0.00022016788862734598,0.0004924047549777294,7.953806448242734e-06,0.0,1.3
14,0.025792082758146723,0.004709745283591244,0.0010838318862731499,0.002351462711616991,5.1340211296501095e-05,0.0,1.4000000000000001
15,0.05233769243723705,0.01360586610342077,0.004323404067686406,0.009197628245470213,0.00025934957356633736,0.0,1.5
16,0.09313784714769041,0.03444999442906736,0.014327359232219497,0.030012438687093565,0.0010659466926982695,3.7072119772447904e-06,1.6
17,0.14909712106338524,0.076941092707775,0.04014167457788352,0.0825173826548227,0.003688158038732933,2.4174058744334635e-05,1.7000000000000002
18,0.22040211829981074,0.1525365026723114,0.09657969033961207,0.19273961343183707,0.010946410467065956,0.0001448776550033324,1.8
19,0.30724646463298516,0.27023087614037666,0.20240810994880795,0.3856479696175956,0.028192278036428733,0.0006414516719223988,1.9000000000000001
20,0.408741693287253,0.43092547798621755,0.37433796547937503,0.6671581295931719,0.06342525484654535,0.0023069591291641203,2.0
21,0.5211214047203134,0.6236519521469689,0.6179720218919508,1.0085384912781035,0.12526968446872505,0.00691495607301171,2.1
22,0.6375015698354378,0.8269649401090529,0.9197974274666314,1.34852567426426,0.2185638357793506,0.01745631957859114,2.2
23,0.7493473664508363,1.015578105775189,1.245204731816838,1.6169859949966658,0.3399074348019009,0.037407814649585695,2.3000000000000003
24,0.8483445842891733,1.1683203731529206,1.545953391410711,1.765661640139522,0.4766874702595784,0.06861363171448957,2.4000000000000004
25,0.928380455081945,1.2731074632573218,1.776097270591823,1.7855852735441773,0.6107581208630665,0.10976417452894308,2.5
26,0.9873824969749998,1.3278059314080375,1.9090827660995595,1.7026514232753938,0.7245517065434769,0.15938578240140525,2.6
27,1.0272685934174508,1.3384826658484184,1.9454147110440974,1.5594400856429633,0.8064774672659134,0.22190907139036842,2.7
28,1.05133231250825,1.3163627553960568,1.906111238053212,1.3972978357129393,0.8536189538716106,0.30672714359304937,2.8000000000000003
29,1.0617031756324495,1.2740336687116705,1.8182702646236077,1.2464234322713499,0.8710550139032044,0.4156296602434813,2.9000000000000004
30,1.0595834160915556,1.2218379252536402,1.7037205041341605,1.1233622620368156,0.8685810655495935,0.5327860890700007,3.0
31,1.0474193536286354,1.1662192210058182,1.5764473729087412,1.0327114163202786,0.8569167155221257,0.6338274622163378,3.1
32,1.0298382460004314,1.1108331839034131,1.4461543133127954,0.971179917709466,0.8450269111941281,0.7074013487211619,3.2
33,1.0119661410621403,1.058659255526741,1.321338905544473,0.9325510102632317,0.8384567314484312,0.7653148170196749,3.3000000000000003
34,0.996939682898129,1.0127544559372805,1.2090087046391975,0.9112795853151264,0.8384162755152367,0.829435025594837,3.4000000000000004
35,0.9850372355648168,0.9756279026463419,1.1139483342049779,0.9033253682351831,0.8426742301119219,0.9097725592469657,3.5
36,0.9748973354800291,0.9486876302179229,1.0397043243917878,0.9052452539572918,0.8485034521147681,0.9964929616700202,3.6
37,0.9654880715078433,0.9322274977239686,0.9889869825084068,0.9136784900557143,0.8551074134896026,1.0714864634957584,3.7
38,0.9572443645646813,0.9256027535856376,0.961527885918381,0.925967901164396,0.8633268993720397,1.1255930468614013,3.8000000000000003
39,0.9517856964321852,0.9274603487988912,0.9513170096954517,0.940676049112792,0.8740438254654974,1.1656023759649192,3.9000000000000004
40,0.9506621508983868,0.9359679366986781,0.9476208855661948,0.9569097244993895,0.8874914441679642,1.2062529982116086,4.0
41,0.9538866582280402,0.948892842874087,0.9412899359937807,0.9733516549091118,0.9032399952540238,1.255581924750192,4.1000000000000005
42,0.9593384727859612,0.9636977184105453,0.9309101900603571,0.9883553360524872,0.9201230535607153,1.3084224705315666,4.2
43,0.9639994680000448,0.9779716799621212,0.9216439845407435,1.0007263664273098,0.936822597681804,1.3536306210416438,4.3
44,0.9664230543462555,0.990017347850926,0.9180493777672533,1.0099321293566654,0.9529111189487877,1.3838207794748698,4.4
45,0.96805843550217,0.9992302372114206,0.9194815012589642,1.0157933505646317,0.9688964094824749,1.3959763304742585,4.5
46,0.9719045054638659,1.0060703266235231,0.9224140205603544,1.018434406499952,0.9852552443091032,1.38820672046671,4.6000000000000005
47,0.9798601974532487,1.0115522207531447,0.9252151528952968,1.0183821472877739,1.001807388610202,1.3618185894881123,4.7
48,0.9911090103270952,1.0163585111386617,0.9293472932923955,1.0163634295004702,1.0175430315946594,1.3238951577830138,4.800000000000001
