,Li-Li,Li-Se,Se-Se,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,9.777338170434868e-07,0.0,0.0,0.9
10,6.8116825803840425e-06,9.811287261304433e-07,0.0,1.0
11,3.913519112183906e-05,1.2561751740412876e-05,4.892054590124094e-07,1.1
12,0.0001768484114176391,9.758582418197074e-05,1.5375639089438106e-05,1.2000000000000002
13,0.0006515548863733824,0.0005500243031807548,0.00014844119665878572,1.3
14,0.0020323092608807,0.0024772550198666433,0.0009040943715254526,1.4000000000000001
15,0.005519789465841729,0.009215352443366062,0.004250019322992752,1.5
16,0.013334932692599243,0.028792046527094797,0.016156688809193288,1.6
17,0.028962243353821086,0.07623747086999239,0.050344863759771936,1.7000000000000002
18,0.056776692960569294,0.17243469547588838,0.1296258523857091,1.8
19,0.10092872005580555,0.3359656537202717,0.27809930602233845,1.9000000000000001
20,0.16403584496815093,0.5694875223172158,0.5021589681728775,2.0
21,0.24621079569025833,0.8500239548488809,0.7727416057107896,2.1
22,0.3441504419015794,1.133495928135361,1.0293234561065094,2.2
23,0.4504389647329594,1.3727757505845968,1.2100894943501452,2.3000000000000003
24,0.5547038303717384,1.536580181010267,1.2854497178650082,2.4000000000000004
25,0.6476282891069033,1.617410749608819,1.2676678983895373,2.5
26,0.7250473334563646,1.6272011770379695,1.1937450176256106,2.6
27,0.7877197648641008,1.5868034969404765,1.1013035909755053,2.7
28,0.837283686703127,1.5165493263292078,1.0153059429864264,2.8000000000000003
29,0.8737407273081118,1.4322902912477904,0.9475002643440261,2.9000000000000004
30,0.8967041060964979,1.345639454690964,0.9010543961429338,3.0
31,0.9073117028768648,1.2642535466848894,0.8744627629740012,3.1
32,0.908523200046516,1.191504833994734,0.8635217020115303,3.2
33,0.9046739885720348,1.1280490457168242,0.8626856259100398,3.3000000000000003
34,0.9008500636427641,1.074866417628759,0.8668256961866129,3.4000000000000004
35,0.901772023142135,1.0340968450056223,0.8724803208229003,3.5
36,0.910438317347112,1.0068062678431264,0.8775004981719544,3.6
37,0.926757572277275,0.9910024650267241,0.8803388939741251,3.7
38,0.9469048427457173,0.9823360561011976,0.8806728485571325,3.8000000000000003
39,0.965218560480261,0.9763416958438004,0.8802327556727859,3.9000000000000004
40,0.9780160052295455,0.9702676237887814,0.8818588033229522,4.0
41,0.9853731786958643,0.9637129874698427,0.8876994858738468,4.1000000000000005
42,0.9896513655196933,0.9579204027386035,0.8985924787682402,4.2
43,0.9938228190798126,0.95425817676351,0.9143307178614545,4.3
44,1.0006646216293806,0.9532073332893778,0.933575131924676,4.4
45,1.0112254807987846,0.9545803293742819,0.9539205181249518,4.5
46,1.0235007244529635,0.9580896751516119,0.9727914236948636,4.6000000000000005
47,1.0337268163781415,0.9632454642512142,0.9883545825935227,4.7
48,1.0393965303598713,0.9688504754533097,0.9998062887469371,4.800000000000001
49,1.0407748260973362,0.9732006876330067,1.007367060849249,4.9
50,1.0398340951582419,0.9751366266784787,1.0119402437011744,5.0
51,1.0383809730071867,0.9748770861000403,1.0143197783457412,5.1000000000000005
52,1.0371264374828835,0.9738394445246525,1.0148496180664337,5.2
53,1.0357722347654075,0.9738173049515328,1.0140960151519538,5.300000000000001
54,1.0335314287749133,0.976084970516074,1.0134164846105977,5.4
55,1.0296708150527616,0.9806918079619589,1.0142845953166622,5.5
56,1.0237561328911604,0.9864358063726854,1.017085833036879,5.6000000000000005
57,1.015657063473822,0.9916884651684783,1.0207219917273496,5.7
58,1.0058428160518804,0.9953464936173211,1.023352943117401,5.800000000000001
59,0.9956001625123367,0.9972910919009521,1.023690487020225,5.9
60,0.9861692795803984,0.9983108609747089,1.0218474973721319,6.0
61,0.9775572597342034,0.99946385727278,1.0189207710142778,6.1000000000000005
62,0.9690342512353498,1.0011765948022617,1.0158255016271425,6.2
63,0.9609798437379073,1.0030740010632244,1.012696055471932,6.300000000000001
64,0.9552569330875339,1.0047610934163282,1.0092412676478058,6.4
65,0.9532913647135082,1.0063628196291445,1.0053271935362433,6.5
66,0.9545702165732998,1.0080701199471107,1.0011673827081349,6.6000000000000005
67,0.9575161386544123,1.0095367948553957,0.9971499889192514,6.7
68,0.9610965392234061,1.0100816626194284,0.9936719870278915,6.800000000000001
69,0.9649321664662784,1.0093940461529207,0.9911414742262525,6.9
70,0.9684538578727359,1.0078241047575687,0.989861009730145,7.0
71,0.9708709961088233,1.0060207792628144,0.9896504428566139,7.1000000000000005
72,0.9719751949039033,1.0045296563446404,0.9897136962788667,7.2
73,0.9724801807206176,1.0038108878997904,0.9891969814053523,7.300000000000001
74,0.9733590489492745,1.0043204032256123,0.9879454174715605,7.4
75,0.9750283307082465,1.0060895425755971,0.9865083309781677,7.5
76,0.9772181754773341,1.0081844202069683,0.9853852224427461,7.6000000000000005
77,0.9793397984302272,1.0090515580078003,0.9845940167317552,7.7
78,0.9808691387683142,1.0077255887832037,0.9841627922572558,7.800000000000001
79,0.9816957445435893,1.0045715986888095,0.984639676478921,7.9
80,0.9823269251085551,1.0007834590012885,0.9866266459195324,8.0
81,0.9836833145662137,0.997432686073372,0.9898265110501843,8.1
82,0.9863932582551723,0.9949740684408188,0.9929859502010688,8.200000000000001
83,0.9901303973196625,0.9932300506761816,0.9949772255600247,8.3
