,Li-Li,Li-B,B-B,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,3.1588518754031603e-07,1.776854179914278e-07,2.718586895268844e-05,0.5
6,2.9450339424588876e-06,1.9246961965666178e-06,0.00040478852655018746,0.6000000000000001
7,1.7953104770381833e-05,1.4349351239154978e-05,0.003066107683649867,0.7000000000000001
8,8.518804145384892e-05,8.299726346698092e-05,0.016526608365388433,0.8
9,0.0003281762985643239,0.0003870016205454393,0.07075113998917795,0.9
10,0.001049946813458506,0.0015268533329290362,0.24717177512055136,1.0
11,0.0028573236354542697,0.005176766686352238,0.711348361182678,1.1
12,0.006792670877769162,0.01525390673241703,1.6974401903642589,1.2000000000000002
13,0.014511659030770743,0.03938670040000694,3.380827700590088,1.3
14,0.028590017073240926,0.08973410398136057,5.663814239177158,1.4000000000000001
15,0.0528671495637265,0.1814855911949312,8.054265802269331,1.5
16,0.09242786323219238,0.32750762631708996,9.830135726142698,1.6
17,0.15265987926311125,0.5296360605452339,10.434888082255116,1.7000000000000002
18,0.23728309610622325,0.7712272530145659,9.788321754496275,1.8
19,0.34617917244584195,1.0180196592533466,8.264825367352604,1.9000000000000001
20,0.4743958107978635,1.2301541636119855,6.413718555729336,2.0
21,0.6130111931730063,1.3787777553458496,4.684445256233281,2.1
22,0.7512604939056904,1.4559524685948888,3.3154991021676197,2.2
23,0.8789363185892668,1.4721972203700138,2.361634917766202,2.3000000000000003
24,0.9883913941528122,1.446139906895079,1.7710265343241862,2.4000000000000004
25,1.0755995958323594,1.3952882625952971,1.455923365873207,2.5
26,1.139856241564354,1.3327124934060561,1.3350101517833513,2.6
27,1.1824915653759012,1.2677824802200142,1.3454608073328338,2.7
28,1.2057174608631829,1.207189084349126,1.436894512310629,2.8000000000000003
29,1.2122715531713333,1.1550489598667077,1.5631963440171057,2.9000000000000004
30,1.205377646491956,1.1132285581442223,1.6800571668254367,3.0
31,1.1884150360026517,1.0822883281642395,1.7481527045141105,3.1
32,1.1644119544935567,1.0618210945865478,1.741054184502978,3.2
33,1.1357549696691838,1.0498029579964079,1.6542923317893898,3.3000000000000003
34,1.104298642881053,1.0425752343442034,1.5073664089445296,3.4000000000000004
35,1.0717619162505014,1.0363519561340708,1.3344791078003515,3.5
36,1.040079464859977,1.0289375655059303,1.1695708011626542,3.6
37,1.011298010847607,1.0202732910911771,1.0349153995536764,3.7
38,0.987037492290471,1.0119505773563153,0.938290339668935,3.8000000000000003
39,0.9680551618510659,1.0060608289632236,0.8773611814580142,3.9000000000000004
40,0.9543277743223576,1.0037166611204116,0.8458142860889065,4.0
41,0.9455375599266045,1.004053388430776,0.8371518440242621,4.1000000000000005
42,0.941435499162627,1.0046642578782397,0.8455132253205064,4.2
43,0.9417165358853054,1.0034211653200125,0.8641249228423085,4.3
44,0.9456555873020038,1.000235301867244,0.8836131043977218,4.4
45,0.9520654046004781,0.9970909655690373,0.8938623122081658,4.5
46,0.9596702022164372,0.9963293436369294,0.8890759695491001,4.6000000000000005
47,0.9675493551695485,0.9988164016189574,0.8704779495045759,4.7
48,0.9753342418175519,1.0034308593830927,0.8440725345265335,4.800000000000001
49,0.9830496034551333,1.0078742358459303,0.8167763923707605,4.9
50,0.9907014173942256,1.0100371795731926,0.7941764327799584,5.0
51,0.9978962079570056,1.0091728630462178,0.7795275803723447,5.1000000000000005
52,1.0038893905351518,1.006198603110176,0.7730151392342084,5.2
53,1.008107111678884,1.0029085929261536,0.7719565233038795,5.300000000000001
54,1.0106157543598784,1.0006577716892817,0.7722254594341889,5.4
55,1.0119815707451671,0.9994740684232757,0.7701609163306249,5.5
56,1.0126784609906476,0.9983083982945226,0.7641897885376815,5.6000000000000005
57,1.012742699046505,0.9961519844707517,0.7554994963327494,5.7
58,1.0120466012928477,0.9928364776240134,0.7470791313717396,5.800000000000001
59,1.0107169375586116,0.9887998764140499,0.74148591304875,5.9
60,1.0090360496165525,0.9845772951716839,0.739179599968397,6.0
61,1.0069904545564392,0.980874562297225,0.7389100029262997,6.1000000000000005
62,1.0042267732334842,0.9787490354560012,0.7393036445022884,6.2
63,1.0006023940085005,0.9789939321082864,0.7398909357444634,6.300000000000001
64,0.9966339949794761,0.9811426225863795,0.7410506027035186,6.4
65,0.9932566072155858,0.9835444161272964,0.7434089949279339,6.5
66,0.9911567139242067,0.9847846871484416,0.747379077776567,6.6000000000000005
67,0.9903681688770121,0.984852520930053,0.7531750659078607,6.7
68,0.9904518305128165,0.9848195339781565,0.7610193634588406,6.800000000000001
69,0.9909601892975621,0.985719176459213,0.77094149191579,6.9
70,0.9917013795102586,0.9877667189553604,0.7820833049086114,7.0
71,0.9925977471006066,0.9902049202272664,0.7923213320572409,7.1000000000000005
72,0.9934055455397984,0.9917971682437902,0.7990891260122865,7.2
73,0.9937432951693002,0.9918346257247862,0.8011739799815875,7.300000000000001
74,0.9934905448989833,0.9907764895939232,0.7998880525516655,7.4
75,0.9930281006219606,0.9897759015120993,0.7981043394343865,7.5
76,0.9929355985621311,0.9896769650814168,0.7978314646480799,7.6000000000000005
77,0.9935025960039726,0.9905335386210639,0.7988030033815257,7.7
78,0.9946111281354982,0.991861744170449,0.7996090076695008,7.800000000000001
79,0.9959734885725128,0.9931432743996701,0.7999036080706549,7.9
80,0.9973422852749059,0.9941040162068709,0.8010165376149716,8.0
81,0.9985666757973898,0.9946774457601888,0.804456518929187,8.1
