,Li-Li,Li-Co,Co-Co,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,5.209789329116685e-07,0.0,0.0,0.4
5,4.137061126065744e-06,0.0,0.0,0.5
6,2.475621241691167e-05,0.0,0.0,0.6000000000000001
7,0.00011665290785809498,2.2228434470897868e-07,0.0,0.7000000000000001
8,0.00045102834099025455,3.5496723284285225e-06,0.0,0.8
9,0.0014726941494205307,2.763227922326867e-05,3.0285280529121202e-06,0.9
10,0.004179290484662828,0.00015821620172653094,3.750035838494965e-05,1.0
11,0.010529088129717751,0.0007210889360170376,0.00026786287446336777,1.1
12,0.023865431366303355,0.0027167131115269777,0.0014237375451784545,1.2000000000000002
13,0.04901359446802863,0.008624503047061192,0.006061839609922658,1.3
14,0.09168547406295141,0.023405130281921163,0.021288376751376632,1.4000000000000001
15,0.15728270728035615,0.055010012958324424,0.06255220151519109,1.5
16,0.24949373226960717,0.11339264309248032,0.15535400228599242,1.6
17,0.36875446650224913,0.20752640904560274,0.32918644753845877,1.7000000000000002
18,0.5106654791102306,0.34121044024711933,0.6007949199844622,1.8
19,0.6655646197471142,0.5095595159955121,0.9542314222363321,1.9000000000000001
20,0.8206941472826306,0.6979978125384901,1.3344759490777807,2.0
21,0.9640988957439971,0.8847881325981679,1.6654897939202424,2.1
22,1.0871613837025165,1.0469018460472599,1.8832666664573043,2.2
23,1.184167543887324,1.167086303213994,1.9610220200160366,2.3000000000000003
24,1.251005172961965,1.2383950043168737,1.912359660550727,2.4000000000000004
25,1.2857081870116185,1.2638490107484885,1.7767988285715628,2.5
26,1.290113684568321,1.252631124963721,1.6002987519725318,2.6
27,1.2698908081945548,1.21594410301333,1.4199607185920848,2.7
28,1.232541718683416,1.1642021495049775,1.2572082619358054,2.8000000000000003
29,1.1852940086075627,1.1056632734995404,1.120016872093772,2.9000000000000004
30,1.1340781132402509,1.0464024604159918,1.0099385194449095,3.0
31,1.0833999681941522,0.9912702571348954,0.9272823531540137,3.1
32,1.0367499344967719,0.9446834918828615,0.8717457261510188,3.2
33,0.9970424103615113,0.9102132008829684,0.8411006700044859,3.3000000000000003
34,0.9663491373882559,0.8894494181049629,0.8311706820950967,3.4000000000000004
35,0.9451248557473177,0.8815498744557104,0.837386074971941,3.5
36,0.9321921737199038,0.8840484412881436,0.8560297357286449,3.6
37,0.9258147748311785,0.894246609134314,0.8839046157374425,3.7
38,0.9247227177666212,0.9100542422489499,0.9172159400723079,3.8000000000000003
39,0.9283096201092325,0.9298540728632312,0.9513655118073593,3.9000000000000004
40,0.9363116251478469,0.9520250708895076,0.9821674745105582,4.0
41,0.9482279154515821,0.974927552050386,1.0072812157950848,4.1000000000000005
42,0.9626875355825631,0.9972334242144018,1.0264201015664265,4.2
43,0.9774073646208088,1.0178630425173902,1.0402383028199993,4.3
44,0.9900362978043993,1.035488019352467,1.0491071314295342,4.4
45,0.9991993793603917,1.0485049329040559,1.0527859867126743,4.5
46,1.0049467859185859,1.0558672819818036,1.050941021389003,4.6000000000000005
47,1.0084367641757541,1.0577797285752566,1.043905461498788,4.7
48,1.0110926685136348,1.0553192214987146,1.0329536858922392,4.800000000000001
49,1.0135287559449775,1.049575853968634,1.0197260092176532,4.9
50,1.0149133921041962,1.0413697896775107,1.0055282221238442,5.0
51,1.0135168533504075,1.0315582742763987,0.9913586171841878,5.1000000000000005
52,1.0082264511684422,1.0213464643161168,0.9782726640144536,5.2
53,0.9997550765302549,1.0122194770817943,0.9672410813886821,5.300000000000001
54,0.9905130520877835,1.0054232466173738,0.958706486939767,5.4
55,0.9832241405452846,1.001325859489002,0.9526082959042225,5.5
56,0.9792447148717737,0.9992980717127138,0.9487707489566379,5.6000000000000005
57,0.9778047310140044,0.9983181304480584,0.9469483236813278,5.7
58,0.9769772649053425,0.9978150212237843,0.9466017305780018,5.800000000000001
59,0.9755820494422478,0.9980603266584508,0.9471436519944738,5.9
60,0.9740852118891576,0.9997814122972218,0.9485487061797413,6.0
61,0.9737947213474049,1.0033509184051235,0.9513919829426948,6.1000000000000005
62,0.975542738635142,1.0083652363067943,0.9561264434435014,6.2
63,0.9790770626770097,1.0139455570929272,0.9624549778365934,6.300000000000001
64,0.9833158828624952,1.0192589157209253,0.9693520066748212,6.4
65,0.9870495449484393,1.0237710946637377,0.9755013720360646,6.5
66,0.989635061948852,1.0272663123105463,0.979780924592619,6.6000000000000005
67,0.991158005748091,1.0297598918715727,0.9816747494575571,6.7
68,0.9919623842418313,1.0313307697302607,0.9814446715763289,6.800000000000001
69,0.9921879852559399,1.0320373825409457,0.9798091632699701,6.9
70,0.9918069975922889,1.0320205966531883,0.9773453754017544,7.0
71,0.9908463586816282,1.031512732380099,0.9742521735795151,7.1000000000000005
72,0.989409140574977,1.03062080308643,0.9706225561850925,7.2
73,0.987618778227312,1.0292183667613455,0.9667715540973344,7.300000000000001
74,0.9856502376045914,1.0271224886326402,0.9632676449833624,7.4
75,0.9837380472539753,1.0243042700646792,0.9606408722443958,7.5
76,0.9821049344229643,1.0209985812451183,0.9589555113440946,7.6000000000000005
77,0.9808934961660017,1.017709922909301,0.9576979059945435,7.7
78,0.9800690787915238,1.0149768572411997,0.9561998656664744,7.800000000000001
79,0.9793731008966853,1.0130277102784595,0.9541334915504973,7.9
80,0.978596295080342,1.0117587649325719,0.9516291261123047,8.0
81,0.9779898865614747,1.0110199430714457,0.9492124701710557,8.1
82,0.9781850521353963,1.0107659087072396,0.947738555937324,8.200000000000001
83,0.9795773110521148,1.0109528345352463,0.9480376901812946,8.3
84,0.9819749298062658,1.0114955400488819,0.9503226351245515,8.4
85,0.9849097259041137,1.012430345171831,0.9540729588626923,8.5
86,0.9880597057229706,1.013996700583695,0.9586831803019825,8.6
87,0.9912121859524909,1.0164268582223974,0.9640792377038369,8.700000000000001
88,0.9940111287039433,1.0196698702851141,0.9704626498272725,8.8
89,0.9960372989228808,1.0233059655682686,0.9775549951075029,8.9
90,0.9971478528473461,1.026667969466118,0.9843767656157025,9.0
91,0.9975170369032789,1.029117531889291,0.9898576344579941,9.1
92,0.997335168521775,1.030309419612698,0.9935293590472069,9.200000000000001
93,0.9966561111213491,1.0301603120774543,0.9955594962510612,9.3
94,0.9955188425439577,1.028570955359842,0.9962471022580811,9.4
95,0.9939696470467597,1.025371549710445,0.9956647694111385,9.5
96,0.9918756436853905,1.0206652418196565,0.9937890097892752,9.600000000000001
97,0.9889678182614567,1.0151178577332434,0.9908315045513182,9.700000000000001
98,0.9853345345841765,1.009792626245044,0.987392011781668,9.8
99,0.9817984809512876,1.0057047353704767,0.9843405513646302,9.9
100,0.9795904530195166,1.0035172058668007,0.9825423421128203,10.0
