,Si-Si,Si-Se,Se-Se,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,6.8939520013409e-07,8.042944001564383e-07,0.0,1.0
11,5.114158368823512e-06,1.3906975831469216e-05,2.062456554417776e-07,1.1
12,4.640865939486432e-05,0.00012565221520786845,7.4874018466845015e-06,1.2000000000000002
13,0.0002995137299723435,0.0007596993704173886,7.671101716387822e-05,1.3
14,0.0015190808361374734,0.0035909064773240414,0.00047706971237947664,1.4000000000000001
15,0.006377667075670017,0.01385592374245684,0.002280525904709557,1.5
16,0.022508525837114175,0.04436738501797635,0.008799801804705186,1.6
17,0.06680638700433533,0.11885675334639896,0.027823903245424584,1.7000000000000002
18,0.16677645498078328,0.2684205984044776,0.07272365907510372,1.8
19,0.3514196348484267,0.5154698176396099,0.15864550315974094,1.9000000000000001
20,0.6293822204379754,0.85047730136622,0.29232762180385935,2.0
21,0.9676440178041018,1.2205001569652598,0.4619800643584132,2.1
22,1.2931719299661404,1.5456150229023269,0.6382702676645714,2.2
23,1.524425509924581,1.755702590758022,0.7889357608435196,2.3000000000000003
24,1.6113530711627568,1.8204856511096132,0.8952531142435988,2.4000000000000004
25,1.5548302338896325,1.7540480286250413,0.9571197757982388,2.5
26,1.397401132739878,1.5990551949385934,0.9864911144312182,2.6
27,1.1991380905669717,1.40676831594788,0.9983266547379507,2.7
28,1.0146927204643406,1.2219066769727587,1.0048627472553338,2.8000000000000003
29,0.8785778237290295,1.0732101837185564,1.012850744693729,2.9000000000000004
30,0.8000034105818399,0.9701875130797435,1.023135634978614,3.0
31,0.7676007762303634,0.9074457153785913,1.0330336596425496,3.1
32,0.7614430650647703,0.8740604131073083,1.0398915434630407,3.2
33,0.7649291105296365,0.8611565010458182,1.0428645222098054,3.3000000000000003
34,0.7694016365409969,0.8632426117694717,1.0423103571467278,3.4000000000000004
35,0.7719066608135638,0.8753745414609689,1.0386700959012676,3.5
36,0.772408143439636,0.8913426691131124,1.0322032952701188,3.6
37,0.7734761992163113,0.9050722403463802,1.0234611895101935,3.7
38,0.7794818266075697,0.9133542927750056,1.0137482453226025,3.8000000000000003
39,0.7934903575848928,0.9171451461159816,1.0049590618052344,3.9000000000000004
40,0.8147030919209438,0.9203141265601396,0.9987661727634399,4.0
41,0.8390922690209054,0.9268906996293226,0.9958618047262013,4.1000000000000005
42,0.8620370488351055,0.9387569482443012,0.9957864724385928,4.2
43,0.8800775272722196,0.9549312805780661,0.9972285957216858,4.3
44,0.8910811918338384,0.9724566669635263,0.9986163589186272,4.4
45,0.8947377691583819,0.9881532924934436,0.9987499495684982,4.5
46,0.8939280111858315,1.0001030584307555,0.9970965250508828,4.6000000000000005
47,0.8940805048409949,1.0079088590380192,0.993844183136682,4.7
48,0.8991311863567476,1.011960402473198,0.9900515400956506,4.800000000000001
49,0.9084858701426116,1.0127959897758578,0.9874181248628647,4.9
50,0.9189843964264903,1.0111674210115174,0.9872567667612783,5.0
51,0.9289154857931508,1.0084093395355016,0.9895806239755207,5.1000000000000005
52,0.9388198050696862,1.0064206111698943,0.9932507778219246,5.2
53,0.949080323688544,1.006958628853741,0.9967725117182148,5.300000000000001
54,0.9582074295970181,1.0106900825838634,0.9989229049103794,5.4
55,0.9639475600303217,1.0167057578284961,0.9991143449997982,5.5
56,0.9657028624872438,1.0227487387305574,0.9976520937839322,5.6000000000000005
57,0.9653417180423242,1.0261572893471635,0.9956685199053334,5.7
58,0.9654698769996986,1.025347177846715,0.9944401103829553,5.800000000000001
59,0.9672054544674827,1.0208365207975292,0.9944409067797871,5.9
60,0.9696400359066581,1.014792791808132,0.9951175555778072,6.0
61,0.9710701568751308,1.0095991464954983,0.9956839853798776,6.1000000000000005
62,0.9706035731932624,1.0067945792729789,0.995916349233306,6.2
63,0.9687113217487368,1.0067597860047979,0.9960593922123667,6.300000000000001
64,0.966431918944525,1.0087444574020286,0.9963067387511143,6.4
65,0.9644002006927017,1.0110631843704383,0.9966453318854147,6.5
66,0.9627844371163885,1.0117134439672082,0.9969779633766617,6.6000000000000005
67,0.9617279071843049,1.0094734463238138,0.997159982397284,6.7
68,0.9615565236332656,1.0048335002679747,0.9970637068402596,6.800000000000001
69,0.9627450186906533,0.999769354326716,0.9967781449976135,6.9
70,0.9655734007866605,0.9963246012898141,0.9965716189588772,7.0
71,0.9695206405514559,0.9953277571931318,0.9965518206041383,7.1000000000000005
72,0.9733106269625358,0.9963803811144857,0.996544441187427,7.2
73,0.9758510897652516,0.9986270655910433,0.9963497727447617,7.300000000000001
74,0.9769072273758069,1.0011933233640966,0.9960243047944534,7.4
75,0.9770626192621787,1.0033409443080512,0.9959182279448453,7.5
76,0.9775372956311014,1.0048744331844062,0.9964399767339956,7.6000000000000005
77,0.9798622408266608,1.006146007958132,0.9977083128920539,7.7
78,0.9849720388066975,1.0071734537252326,0.9993990951253845,7.800000000000001
79,0.9922194843288127,1.007200694163275,1.0009634749176002,7.9
80,0.9994739440142156,1.005710471070517,1.0020290007060844,8.0
81,1.0045926896044215,1.003391615787073,1.0026397620594958,8.1
82,1.0070018667798686,1.0015227352411527,1.0031118567102948,8.200000000000001
83,1.0078476288402,1.000638816750193,1.0035799365437739,8.3
84,1.008537361588745,1.0000164190559775,1.0037330591069176,8.4
85,1.0090515828405768,0.9982670419079878,1.003150558844462,8.5
86,1.0077619119959453,0.9945722625868341,1.0018289702671155,8.6
87,1.0031900801320937,0.9897369636153899,1.0001825026626938,8.700000000000001
88,0.996102313412582,0.9859581197210551,0.9986350691246154,8.8
89,0.989510405476829,0.9852272567972993,0.9974174168136036,8.9
90,0.9860672019934668,0.9879395012329922,0.9966905548195859,9.0
91,0.9854498079098645,0.9930787127407346,0.9965683491050538,9.1
92,0.9847275125615171,0.9993529175735014,0.9968557969927656,9.200000000000001
93,0.9814259672945431,1.00572132637623,0.9968777000031768,9.3
94,0.9757909943269283,1.0111374427766502,0.9958913867522596,9.4
95,0.9697688441321001,1.0146796245950593,0.9939209657792415,9.5
96,0.9644965355830488,1.0163655693983042,0.9920343565912917,9.600000000000001
97,0.9596798329853153,1.017349582516596,0.9915160932851846,9.700000000000001
98,0.9549776946976447,1.0188081940929024,0.9927380456930481,9.8
99,0.9509646283581741,1.020768646446134,0.9948506973902436,9.9
100,0.9486429544684364,1.022225055067656,0.9964269982134673,10.0
