,Li-Li,Li-Si,Li-I,Si-Si,Si-I,I-I,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,6.17593414455499e-07,0.0,0.0,0.0,0.0,0.0,0.8
9,5.394895863396705e-06,5.470723671301306e-07,0.0,0.0,0.0,0.0,0.9
10,3.2054147665234026e-05,6.495210212908776e-06,0.0,2.9278502611223656e-06,0.0,0.0,1.0
11,0.00014937462243467175,4.399692585958187e-05,6.56941471332165e-07,4.9749250626357966e-05,0.0,0.0,1.1
12,0.0005675305829483448,0.0002352074998021328,7.248244896586972e-06,0.00045734306114591985,7.905195705030388e-07,0.0,1.2000000000000002
13,0.0017919893312239568,0.0010228222226211813,5.417124357814822e-05,0.0028043628491284454,1.0174007006541131e-05,0.0,1.3
14,0.004838186236987129,0.003724585421767556,0.00031429342574882703,0.013275875316468148,6.838069320486587e-05,0.0,1.4000000000000001
15,0.011462971471290195,0.01163312719554488,0.0014736484497411334,0.05136638807350599,0.00034616738015398076,0.0,1.5
16,0.02437903995066728,0.031658907843537254,0.0057736317418916085,0.16442746447822262,0.0014030714982311923,0.0,1.6
17,0.047225350636483684,0.07570806795401888,0.019316403245511076,0.4384155300269188,0.004653710492248097,0.0,1.7000000000000002
18,0.08393913390447219,0.15974022134311452,0.05554277531653391,0.9801133359707259,0.01278580135486065,1.8710522378770148e-06,1.8
19,0.13749184469296263,0.298254386830498,0.13756873305369866,1.8526425957603636,0.029486154439573645,1.740586033876909e-05,1.9000000000000001
20,0.20866149229858932,0.4953802747657959,0.2939531180993874,2.9927658240258794,0.057969820164707996,0.0001059851995523201,2.0
21,0.2953623851209178,0.7385510202610956,0.5437811272434749,4.184324799292834,0.09886557308726579,0.000498593682687338,2.1
22,0.39257550162908306,1.0002167207172963,0.8767777574092681,5.133162656091654,0.14896079616250252,0.001892779489739882,2.2
23,0.49343588007953965,1.24606171714891,1.2451536112229444,5.600120641278024,0.20171286630784446,0.005906178976948935,2.3000000000000003
24,0.5916014802028475,1.4441909812722018,1.5797677249753543,5.504070990509923,0.2492463964923443,0.01540684514457114,2.4000000000000004
25,0.6828558624945926,1.5728355589527208,1.8222941065282268,4.9426221790013845,0.2853439342334924,0.034167272972281844,2.5
26,0.764332846200596,1.626325504959042,1.949364196073046,4.132609023765948,0.30864811300666617,0.06560072767285623,2.6
27,0.833483492031614,1.6162804437194729,1.9727256224289353,3.3072488021851494,0.32364574957365017,0.11130140290721495,2.7
28,0.8886984595369483,1.5647761734989913,1.9217376843184324,2.625899142479294,0.3375182153343442,0.17077927032712953,2.8000000000000003
29,0.929681303263768,1.4928954530645993,1.8262838952837233,2.1426073138573862,0.3552572187316572,0.24315922418849942,2.9000000000000004
30,0.9566651827863933,1.4133761836248238,1.7100437806746327,1.8344216994864726,0.37781608543983075,0.3293702097705222,3.0
31,0.9707459004557992,1.3318526948528906,1.5906387517880807,1.64959445559973,0.4040760566741246,0.4316155158300652,3.1
32,0.9752620327987152,1.252202651277114,1.47995745064104,1.5392992751527959,0.43295871137826253,0.549450497153203,3.2
33,0.9752959136937372,1.1791880768191894,1.3831754157917198,1.468611670358182,0.4632121415401771,0.6767699238645528,3.3000000000000003
34,0.9750700176000148,1.1170936852599918,1.2991200720326572,1.4187108848640633,0.4926888785679243,0.8034292525398514,3.4000000000000004
35,0.9759475204617566,1.067734502160801,1.2236393113620276,1.3852709207385219,0.5198948763248401,0.919121336659484,3.5
36,0.976730888690672,1.0304256181445501,1.1537986992656117,1.3713858840555964,0.5467612919754083,1.0159603959395105,3.6
37,0.9759177993096978,1.0035011597369978,1.0895162381354049,1.3783847202622488,0.5783253755243563,1.0904195581596736,3.7
38,0.974123489247861,0.9855574928792206,1.0320936909835712,1.400657138530391,0.6181522150867264,1.1444136374936098,3.8000000000000003
39,0.9741164117219683,0.975348531917043,0.9823791660345788,1.4272368725463738,0.6644732026356536,1.1824129865192161,3.9000000000000004
40,0.9781126992581056,0.9710179941272877,0.9406325965210969,1.4479940842928665,0.7119158853890944,1.2061555588503041,4.0
41,0.9853730734952486,0.9700850421064849,0.9071050671533208,1.45835771438926,0.756311578461638,1.2138890712514248,4.1000000000000005
42,0.9928495954068525,0.9705300143681599,0.8818186926637984,1.4576229775791452,0.7963209921829637,1.2057365542467542,4.2
43,0.9979792621076005,0.9718345103148681,0.8642073546241484,1.4445121688358915,0.8309502897649168,1.1875099963188167,4.3
44,1.0004899383331958,0.9747413870297712,0.853676782513237,1.4176975594689019,0.8578099186286183,1.1672165326021091,4.4
45,1.0017249649777644,0.9798775350446294,0.8501592678435363,1.3802865904245714,0.8747360287470208,1.1491068995838265,4.5
46,1.0029498666803496,0.9866194721380627,0.8534454789476464,1.3403441878240898,0.8822342893029261,1.1330610307533868,4.6000000000000005
47,1.0044970119659933,0.9933814832077926,0.8621869035951556,1.3062694340372139,0.8837146122260329,1.1190631959089443,4.7
48,1.0059813864844676,0.9988812804613183,0.8740385343509987,1.2824956615790464,0.8837216842369474,1.1098602394343053,4.800000000000001
49,1.0067938544275354,1.002744889067377,0.8866459405850292,1.2678199528725131,0.8857427716329334,1.1080253096378456,4.9
50,1.0062911260763128,1.004877731925878,0.8983365331440023,1.2564949658334847,0.8905823746359596,1.1113803556809025,5.0
51,1.0039114839425454,1.0048868038268262,0.9082480715015611,1.2428721331285646,0.8964526049967491,1.1129545762143076,5.1000000000000005
52,0.9997171756382346,1.00241817633026,0.9161831073613049,1.2266067857166871,0.9015425671268544,1.1064131284547853,5.2
53,0.9950085970435607,0.9977636677047614,0.9222841512858444,1.2122760974152575,0.9066454119245008,1.0915327337620462,5.300000000000001
54,0.9917934851745943,0.9919695874023267,0.9268542512893639,1.2031794832728842,0.914301315968068,1.0738211729181175,5.4
55,0.9910691045944593,0.9864456239346924,0.9308606891028814,1.1969338297689176,0.9254514614402718,1.0589015865235811,5.5
56,0.9918477900998303,0.9824561861603404,0.9364702802001416,1.1885713203148058,0.9383492349783754,1.048050831577669,5.6000000000000005
57,0.9922965764668484,0.9808258878060956,0.9459917389289327,1.1768772323748917,0.9508140125333752,1.0391824692751583,5.7
58,0.9915783564007793,0.9817650238672337,0.959514999516869,1.1652564675944797,0.9619979822443087,1.0307081999958425,5.800000000000001
59,0.9901417150336076,0.9849034882191544,0.9740850354111956,1.1563980311989803,0.9714311870327731,1.023005150315203,5.9
60,0.9887154360942491,0.9896777589330306,0.9859461891369317,1.148433665476569,0.9779644039568839,1.0165261354185193,6.0
