,Li-Li,Li-Si,Li-Au,Si-Si,Si-Au,Au-Au,r
48,1.0111053479270495,0.9908675874296071,1.0091775332283603,0.9813321871140289,1.0297263098387792,0.9935833940303047,4.800000000000001
49,1.0139416109213915,0.9914066726905779,1.0177513184558251,0.9850172272828316,1.0278845170208226,1.012594188842589,4.9
50,1.01328866433836,0.9923517412680143,1.0225732739939077,0.9876448609963642,1.0248354181501482,1.0210449115300282,5.0
51,1.0103638404798492,0.993543399981977,1.0245342522607814,0.9915054499027892,1.0214882355260029,1.014453260854324,5.1000000000000005
52,1.007163856673496,0.9948480432309404,1.0251487741571697,0.9964436324959581,1.0165824283258247,0.9951570365119133,5.2
53,1.0055482184970554,0.9967694513577882,1.025773899593266,0.9992760530192472,1.0090663924012997,0.9712160921416353,5.300000000000001
54,1.0059059981638425,0.9997494661754639,1.0266223208884326,0.9967870710175499,1.000512813981331,0.9524012537458951,5.4
55,1.0067430747443673,1.003235253999664,1.0267558777470285,0.9896039333194497,0.9942823144478743,0.945328764639878,5.5
56,1.0057727468850008,1.0058013654485694,1.025318430013935,0.9822822776672329,0.9922861083130025,0.9505085892855829,5.6000000000000005
57,1.0016121744263944,1.0062782792218556,1.0224782482534984,0.9791871332223202,0.9932714263069234,0.962912062607515,5.7
58,0.994853987055464,1.0048223358877963,1.0189099511402622,0.9809459965276123,0.9944871340486096,0.9751825166033208,5.800000000000001
59,0.9877522372783111,1.00286827354692,1.0148852123955658,0.98501385151379,0.9945060721036115,0.9816096408089108,5.9
60,0.9827206428271048,1.0018398008218297,1.0103863628487577,0.9888595863816934,0.9940376288950501,0.9810481366725943,6.0
61,0.9810110465156376,1.0019402425760526,1.005778636489813,0.9921113112461187,0.9942486525511331,0.976756340077074,6.1000000000000005
62,0.9826356555152367,1.0023097162428436,1.0017266455625613,0.9957536369385714,0.9949574341207871,0.9731800310294296,6.2
63,0.9868839416431253,1.0020911675876834,0.9983952628590816,0.9999439662294013,0.9949690508345016,0.9728185940299015,6.300000000000001
64,0.9922887575400554,1.0011045769520257,0.995326563251579,1.0035813925142318,0.9939183098873227,0.975433479444777,6.4
65,0.996555747587136,0.9998136699071025,0.9924383630068377,1.0060406030078044,0.9930693954977119,0.9788714768599219,6.5
66,0.9976532112151698,0.999032799934697,0.9906130474117538,1.0080500978143885,0.9940470782732935,0.9805272295566436,6.6000000000000005
67,0.9953674519065994,0.9995375816013681,0.9907768678893288,1.0100877719263492,0.9970790319878919,0.9791722329738701,6.7
68,0.9914054440508685,1.0015548345375962,0.992667094847678,1.0107725924710222,1.0007676666381982,0.9761213311196953,6.800000000000001
69,0.987869878932926,1.004471491722037,0.9948908302304393,1.0078865657428184,1.0035373251760344,0.9745967806192372,6.9
70,0.9858361148535651,1.007121532499715,0.9960340744265419,1.000799606989923,1.0050980542469712,0.9772862037100821,7.0
71,0.9851924928569372,1.0085332886777405,0.995486055496739,0.9912548868450021,1.00637865289053,0.9837765627074223,7.1000000000000005
72,0.985411315874903,1.008553059745071,0.9934809931935816,0.9819988376941032,1.0081686922560724,0.9905895915079138,7.2
73,0.9863421314261595,1.0078039005573436,0.9908497172318027,0.9749672579080437,1.010208986899384,0.9944124509137218,7.300000000000001
74,0.9883435531566674,1.007176281687915,0.988853824941512,0.9702466798803652,1.0117575866278283,0.9950060675883358,7.4
75,0.9916676337941779,1.0073487484899957,0.9887979477168605,0.9662519236310053,1.0128085047831907,0.9945641490673383,7.5
76,0.995822834061267,1.008427027262391,0.9912728322922996,0.9613850486491073,1.014440764574918,0.9949551057915931,7.6000000000000005
77,0.9997823847966548,1.009714775111385,0.995651742826021,0.9560159292846981,1.0177558190760787,0.9962012770617831,7.7
78,1.0028273871849218,1.0099954459132254,1.0004460128192387,0.9526475780101652,1.0224265913483839,0.9972005143922111,7.800000000000001
79,1.0048658114672535,1.0084566228874643,1.0042395566567366,0.9538178921243142,1.0266721149028966,0.9972397423090276,7.9
80,1.0058156454375544,1.005521126896277,1.0063893541110498,0.9599060409934492,1.029013039594791,0.996511197672692,8.0
81,1.0050398711734119,1.0027121660327674,1.0070442586676511,0.9688614034134476,1.0297067055401885,0.9953524261268002,8.1
82,1.0018176204725004,1.001608156760129,1.0066864185243458,0.9775888024576992,1.0300171765053885,0.9935149470267336,8.200000000000001
83,0.9964528762326951,1.0027559554598113,1.0057182544335295,0.9835763957105703,1.0305191983401716,0.9904223533143053,8.3
84,0.9906379783304621,1.0052688761648276,1.004358371383087,0.985910998279253,1.0306539631024694,0.986020897520487,8.4
85,0.9864301464484273,1.007369267580574,1.0027774774262823,0.9852485335154294,1.029579238171415,0.9814051045613572,8.5
86,0.9848173199568826,1.0075844768774018,1.001305141011953,0.9827243815381059,1.0270924540292243,0.9784303976554457,8.6
87,0.9853036754392345,1.0057488126695038,1.0003995859961612,0.9789727568941055,1.0239686118611202,0.9782161350886436,8.700000000000001
88,0.9866604540231743,1.002972281826535,1.000204969934178,0.9745320540723297,1.021520294673386,0.9798529545162747,8.8
89,0.9878684011595764,1.0006950265957384,1.000185523961073,0.9707700373986838,1.0205623617854378,0.980951669274852,8.9
90,0.9885444655504076,0.9997524720065368,0.9995358575159021,0.9693600887132251,1.0206081634859314,0.9796126688094042,9.0
91,0.9888392900491848,1.0000779944896838,0.9980847159331823,0.9705341550821787,1.0201303259714052,0.9757656848252299,9.1
92,0.9890219598567415,1.0009986796138093,0.9965943177806352,0.9722973749403959,1.0178079347097024,0.9707296578439355,9.200000000000001
93,0.9890906278623209,1.0018710458942657,0.9960146381718278,0.9716189935025211,1.0137082775687747,0.9659439454693145,9.3
94,0.988797826762411,1.002632174046134,0.9965141403362893,0.9664567172247465,1.009172610407562,0.962356507768335,9.4
95,0.9879994140889152,1.0037210065618958,0.9972886649679221,0.9570072196520243,1.0053637396012332,0.9605660068546449,9.5
96,0.9868428952543393,1.0054874025923797,0.9972981601012862,0.9455955316426232,1.0021522882781115,0.9608162187259258,9.600000000000001
97,0.985638982526815,1.0078307179902422,0.9962022085929807,0.935467353210202,0.9987749037087867,0.9627520412042903,9.700000000000001
98,0.9846799002968638,1.0103319810424376,0.9945718896040335,0.9290541905204852,0.9952059528417676,0.9655446247913585,9.8
99,0.9841197229191285,1.0124693701425442,0.9932319664330046,0.9266032538243226,0.9922848635589562,0.9682478930045002,9.9
100,0.9839093512356916,1.0137196605596517,0.9925695288840678,0.9263291881609992,0.9907354158818179,0.9699390443683537,10.0
