,Li-Li,Li-Si,Li-Rh,Si-Si,Si-Rh,Rh-Rh,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,6.400887270488572e-07,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,7.519433223423311e-06,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,4.938330928847905e-05,1.225169829116953e-07,0.0,0.0,0.0,0.0,0.8
9,0.00025005868285662953,1.5586011656276369e-06,1.3023258529575362e-06,0.0,1.0852715441312802e-07,0.0,0.9
10,0.0010196507036220404,1.239913083862015e-05,1.1783551752691023e-05,2.9041062616105565e-07,1.4821142800016258e-06,0.0,1.0
11,0.003436958838606084,7.37232039712903e-05,7.81427829110565e-05,5.977162084575725e-06,1.715825411072293e-05,0.0,1.1
12,0.009750419149040943,0.00035326134689422087,0.00039225232742257093,5.0907330411531515e-05,0.0001416432100815655,0.0,1.2000000000000002
13,0.023712491549793487,0.0014148562675322881,0.0016012197897219507,0.0003072093574495213,0.0008284812861562798,1.4224193934419052e-06,1.3
14,0.05032462351556129,0.004836097974205579,0.005472367021348727,0.0014529083309727418,0.0038667791289648036,1.394111029901733e-05,1.4000000000000001
15,0.09483036865335612,0.014282972517546899,0.015899865412095607,0.005635538553995851,0.014908313108543729,9.223259877629692e-05,1.5
16,0.16113533858071263,0.03676844003030588,0.03978435033833853,0.018265887847583186,0.048001574753099976,0.00046478792181317254,1.6
17,0.250306832006349,0.0830995711660459,0.08677496423950733,0.05009125872626804,0.12976258495985046,0.0019022552179508035,1.7000000000000002
18,0.35982841545731425,0.16600780343817909,0.16710106402491395,0.11736281043829318,0.29632757571550744,0.006486612912771681,1.8
19,0.4838145702183503,0.29520346655953555,0.28794654031484196,0.23706643190206506,0.5762201865384348,0.018750073179957225,1.9000000000000001
20,0.6138745239610882,0.47090582617203625,0.4497090674827711,0.4165476706413241,0.963633031290024,0.04658839652488237,2.0
21,0.740644255417278,0.679814259286142,0.6433004260665507,0.6427762390741205,1.4021613496086451,0.10068490631408022,2.1
22,0.8558490782495393,0.897278906492511,0.8498849875172872,0.8806805881771181,1.7988606440236523,0.1912761799916472,2.2
23,0.9537037665776654,1.0954851213869627,1.0447745898896965,1.08558891673784,2.0652658499857703,0.3225831426493049,2.3000000000000003
24,1.0307926000227017,1.2527209091844798,1.2046277058039132,1.223164194179258,2.1573607576071376,0.4876531236033248,2.4000000000000004
25,1.0854813161205537,1.358084969623895,1.3139011231328404,1.282956688435157,2.087403757803056,0.6675697771455253,2.5
26,1.117932988675547,1.4104674536153772,1.3677670361626721,1.2774259967168216,1.9057227044042395,0.8369353807007337,2.6
27,1.1298814758830924,1.415328209506868,1.3719969331426922,1.2303437118083609,1.6723486874619735,0.9731105245251014,2.7
28,1.1235717669462146,1.3825467373056028,1.340384681908317,1.1644070602357395,1.436961247154301,1.063679976019331,2.8000000000000003
29,1.101421112899621,1.3249863084568378,1.2894981917257518,1.0949269439623952,1.2310209172492732,1.1080636612836268,2.9000000000000004
30,1.0673572861308358,1.256041267143046,1.2325381043926646,1.030261119154316,1.0679666357727136,1.1138279797678323,3.0
31,1.02766405575805,1.1866587392614585,1.1760653671102095,0.975167623379076,0.9480444940311635,1.091795765888202,3.1
32,0.9890266954424712,1.1237211029105427,1.1215094934817176,0.9329207906152588,0.8650223614642245,1.0532557148627855,3.2
33,0.9555441428263075,1.0701878090435137,1.0692206344165553,0.9052037876481893,0.8115154953789054,1.0089516350996162,3.3000000000000003
34,0.9281105590388685,1.026178384920761,1.0208988535830121,0.891340376134438,0.7813020898715908,0.968242021143144,3.4000000000000004
35,0.906391991350544,0.9905400131455739,0.9790473081027885,0.8882549229705148,0.7694864598725869,0.9382047558215721,3.5
36,0.8905510093915171,0.9625476499909952,0.9459263222743128,0.8916977069205799,0.7719912014104755,0.9227932351257199,3.6
37,0.8810028068931282,0.9428421442807645,0.9236808873007589,0.898464721391092,0.7852328863239287,0.9220478979976796,3.7
38,0.877398432047774,0.9327652529183413,0.9142856098993286,0.907903334069824,0.806352332995311,0.9326790315841486,3.8000000000000003
39,0.8786776860519555,0.9326815534525605,0.9182278430241477,0.9212021033363519,0.8335381231134096,0.9508022033397865,3.9000000000000004
40,0.8838553223536924,0.9411024209238124,0.9330778597604334,0.9392537866038597,0.8655812835340935,0.9745209925577581,4.0
41,0.8921196719148037,0.9553799079444373,0.9538437519631667,0.9610876555978946,0.9007365279057781,1.0033055090815834,4.1000000000000005
42,0.9022730707275318,0.9727862296807499,0.9754664973134124,0.9838432749771173,0.936146956877674,1.034847734632884,4.2
43,0.9127122063466306,0.9908486954714564,0.995348076906118,1.0040403503480755,0.9686186231865018,1.0635143437437933,4.3
44,0.9223802039868911,1.0073641079129092,1.0134091547633057,1.01931788870842,0.9959009502301465,1.0826581648368214,4.4
45,0.9316628930695906,1.0208081757377128,1.030089784506854,1.0294144658428512,1.017147537221443,1.0883757885182104,4.5
46,0.9419598524995121,1.030723734180491,1.0449160826087582,1.035438707181347,1.032361078927308,1.081212826037657,4.6000000000000005
47,0.9541149817611471,1.0375280717676238,1.0565068369473039,1.0381512735076428,1.041604276980804,1.0652411139077416,4.7
48,0.967424906277129,1.0419271570074307,1.0629628885089504,1.0372506706502915,1.0447021087893973,1.0459235043136264,4.800000000000001
49,0.980170452710977,1.044302734316558,1.0625344188687855,1.0323032292773409,1.041702689713777,1.0278890151304525,4.9
50,0.9904911184957089,1.0444425391760033,1.05505020209334,1.0238732987384684,1.0336320964932129,1.0133035663057979,5.0
51,0.9967091664884749,1.0420105203783363,1.0430740833241587,1.0135768127736273,1.0226522350046625,1.0015129200337345,5.1000000000000005
52,0.9979192046078411,1.0372822896958303,1.031076652458843,1.0034277710240087,1.011309735409472,0.9904142132352663,5.2
53,0.9948753601209841,1.0311000514671038,1.0227379804166254,0.9952832619785009,1.0015574164087986,0.9788275790764037,5.300000000000001
54,0.9897507373209575,1.0241786080140804,1.0188276778458802,0.9903502097041651,0.9943169630131735,0.9678005550870545,5.4
55,0.9845423522288848,1.0169195842093828,1.0176240895969217,0.9885986236838772,0.9897215352125625,0.9594880364726682,5.5
56,0.9799427965124078,1.0098204197610547,1.0168350204472214,0.9887861246185918,0.987397723599626,0.9550829167154279,5.6000000000000005
57,0.9757605749733125,1.0035100931895222,1.0149201243774097,0.9895307279573906,0.98636344199645,0.9540385746958936,5.7
58,0.9718800372869763,0.9983663643875609,1.011516646243624,0.9903738170708173,0.9852897888763305,0.9547759010607793,5.800000000000001
