,Li-Li,Li-Ca,Li-Si,Ca-Ca,Ca-Si,Si-Si,r
60,0.9826499277034004,1.0199450049446064,1.013012605340176,1.0293848931778657,1.025159907439208,1.0253111473284293,6.0
61,0.9797155722397635,1.025109375817859,1.0174462238814186,1.0315142026669837,1.0349557317893958,1.0171484878986545,6.1000000000000005
62,0.9764005787523288,1.0298769098370482,1.020457939247894,1.0285809803028947,1.0405449555908604,1.0059998289009997,6.2
63,0.9727223879473378,1.0317745508804994,1.0200201464186616,1.0224351953503588,1.0402328656404756,0.9943304553924212,6.300000000000001
64,0.9692096113930232,1.0301628018454876,1.0153344482437228,1.015069310269178,1.0339818415900315,0.9834779212428529,6.4
65,0.9670043509008962,1.026346996231679,1.007962844853969,1.0071014836476524,1.024181623475436,0.9741199098445725,6.5
66,0.9665651438029427,1.0223731800246476,1.00070632270532,0.9978793240748282,1.0146113749724341,0.9669377122389835,6.6000000000000005
67,0.9666228846315278,1.0196811934944536,0.9954822207564143,0.9868932327365838,1.0081540426628297,0.9623771533849259,6.7
68,0.9651095556311051,1.0184819668841931,0.9925663041115967,0.9748557789272833,1.0054585614128984,0.9603016445315737,6.800000000000001
69,0.9612819640818144,1.0181054680960393,0.991396283795945,0.9634079681669494,1.0053380388324367,0.9599101907524036,6.9
70,0.9565576318890089,1.0178462155974939,0.991297062712848,0.9541171890912217,1.006064131004959,0.9598421457258819,7.0
71,0.9530817024732031,1.0174567450789427,0.9915784209519573,0.9478105662293576,1.00654543227984,0.9589768936798932,7.1000000000000005
72,0.9519109952279667,1.017033676641209,0.9916897173004104,0.9444523923920286,1.006631000455297,0.9576776985588548,7.2
73,0.9528788427524502,1.016801955077396,0.9915376009729976,0.9434261848119838,1.006528096011451,0.9578547961568792,7.300000000000001
74,0.955464875305936,1.0170296553970744,0.9914994256560558,0.9442534569411059,1.0062518990096851,0.9611109077379826,7.4
75,0.9588928658876313,1.017785384496119,0.992094261854881,0.9471693862694939,1.0056265528358872,0.9667285379160157,7.5
76,0.9617680317541436,1.0186458930060662,0.9936378587929223,0.9526614386657072,1.004488274183193,0.9718358222891904,7.6000000000000005
77,0.962737233845897,1.0188382942300278,0.9959812804739102,0.9603502565288075,1.0028340887766254,0.9736528800491389,7.7
78,0.9618046696082105,1.0177597677012526,0.9985121763405875,0.9686909327867377,1.001000741069379,0.9714909616633467,7.800000000000001
79,0.96058184787826,1.0153828619472087,1.0006461212210747,0.9759572705943376,0.9997378144245441,0.9667160886869933,7.9
80,0.9610179763236973,1.0123046022390632,1.002260497238273,0.9813858910593821,0.999906686313263,0.9612099140084296,8.0
81,0.9638835250363268,1.0094127285623586,1.0034654494247195,0.985329542783022,1.0019384504245825,0.9562710260808707,8.1
82,0.9682749523464559,1.0073100601670657,1.004145421204691,0.9885499281248701,1.0056402309380177,0.9528180271958883,8.200000000000001
83,0.9722577002855151,1.0059427729023611,1.0039370360901445,0.9916589619313055,1.0106348989495253,0.9516686167527614,8.3
84,0.9740650790079158,1.0048118072296428,1.0025536868359965,0.9949742908995054,1.0166439882001428,0.9528547985123168,8.4
85,0.9732369677344277,1.003608110687861,1.0000764117730394,0.9982241448498835,1.0230557281535275,0.9550390238250628,8.5
86,0.9708502176142794,1.0026422498161875,0.9971026754898984,1.0004227166457063,1.0286098526929777,0.9563187588370516,8.6
87,0.968384871227275,1.0025503094464099,0.9945980047894986,1.0007340977704364,1.031977613254262,0.9557611554191486,8.700000000000001
88,0.9663184386110014,1.003580878808966,0.9934008099539493,0.9996326899361928,1.0324725039920137,0.9540108396358072,8.8
89,0.9641152547193481,1.005355170426866,0.9937755862041684,0.9988052182426971,1.030059002241209,0.9524738021049737,8.9
90,0.9614494243085943,1.00729895065826,0.9952899930793223,0.999693740610166,1.0251197072367022,0.9520738533760746,9.0
91,0.9588812417075433,1.0091299478262734,0.9969778521788546,1.0020608045808554,1.018561099746721,0.9527690441863025,9.1
92,0.957242966389349,1.01087285795994,0.997832614381557,1.003933627745874,1.011826382989277,0.9539737536780952,9.200000000000001
93,0.9568376313873497,1.0125143289739555,0.9974292918612483,1.0031484629131475,1.0062604390211398,0.9551348164820995,9.3
94,0.9574602226724628,1.013764619800924,0.9961028468795898,0.9992385707474782,1.0022987870799915,0.9560167253742919,9.4
95,0.9588414280333915,1.014251377713262,0.9946102072029886,0.9939711987136599,0.9994185658868705,0.9568300233146908,9.5
96,0.960710191177522,1.0140124142965252,0.9937214478466998,0.9900725820389467,0.9969426297176114,0.9581331789950295,9.600000000000001
97,0.9626072355128011,1.0137685322979473,0.9938872896317047,0.9893173537493337,0.9947318799118261,0.9603046542567968,9.700000000000001
98,0.9640372209707396,1.0144602491334322,0.9949644563772535,0.991512009137457,0.9930324448978409,0.9630356563391208,9.8
99,0.9648189561701939,1.0161897212552597,0.9962937198538977,0.9948864126530655,0.9919778315526077,0.9654895089012601,9.9
100,0.9651082205152695,1.017755507468618,0.997158740863196,0.9972774597262071,0.991493465495881,0.9668976701615665,10.0
