,Li-Li,Li-Pd,Pd-Pd,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,3.8372995096913e-07,0.0,0.0,0.5
6,3.82571037099188e-06,0.0,0.0,0.6000000000000001
7,2.436389359471005e-05,0.0,0.0,0.7000000000000001
8,0.00012091352742244216,3.79982588166697e-07,0.0,0.8
9,0.00048729849758448896,5.955931313035299e-06,0.0,0.9
10,0.0016373422082856762,4.5371424727060085e-05,0.0,1.0
11,0.00468748400557938,0.00025749108439317587,0.0,1.1
12,0.01164942329634627,0.0011680143689430595,4.0531476071114364e-07,1.2000000000000002
13,0.025541295479503245,0.004380002313601799,5.510517242346836e-06,1.3
14,0.05005555418475964,0.013864345245833692,4.44477737668931e-05,1.4000000000000001
15,0.08872336642902368,0.037572628534121515,0.00026649142113637414,1.5
16,0.14397564294379286,0.0881876180401165,0.0012652587611295273,1.6
17,0.21679432558636033,0.18107910382525544,0.004976059363517716,1.7000000000000002
18,0.30684990483383934,0.3283523220244079,0.016518930942008573,1.8
19,0.4120795243730942,0.5309699086297613,0.046712284659184276,1.9000000000000001
20,0.527531964134111,0.7739398752194326,0.11318797929552149,2.0
21,0.6452345965812017,1.0284800119095086,0.23634090850134418,2.1
22,0.7564609229736191,1.2603259701270477,0.4281875603466762,2.2
23,0.8547460261127666,1.4400148702518711,0.6791389643023661,2.3000000000000003
24,0.9367595879348299,1.5509020050506572,0.9537547703678748,2.4000000000000004
25,1.0005996580590955,1.5919233841689409,1.202399282695857,2.5
26,1.0441375474415195,1.574450813942177,1.3824389767614618,2.6
27,1.065912043329329,1.5159443081089612,1.474127784441904,2.7
28,1.0676956366222674,1.4342238433942311,1.482265634193258,2.8000000000000003
29,1.0552907985596667,1.3440898070703244,1.4272188771198309,2.9000000000000004
30,1.0360701558394352,1.255887315323946,1.334128702264701,3.0
31,1.0157175333584254,1.1753035719161917,1.2255056386650265,3.1
32,0.9971370103837093,1.1042490650919068,1.1180979700034523,3.2
33,0.9814085468502376,1.0426504689199148,1.023032873373571,3.3000000000000003
34,0.9688249228004586,0.9902896443093067,0.9470205428359924,3.4000000000000004
35,0.9592977851448189,0.9477195367274559,0.8927800474410689,3.5
36,0.9525627323836228,0.9160138360627995,0.8591758220551313,3.6
37,0.9483289280701699,0.8957744510867447,0.842374215830558,3.7
38,0.9463671953048606,0.8862572966572834,0.8378215617558173,3.8000000000000003
39,0.9467742747236636,0.8854914456996045,0.8420060963447799,3.9000000000000004
40,0.9501994910386917,0.8913027548443055,0.8532210513023063,4.0
41,0.957466892880859,0.9020791988535708,0.870882425568586,4.1000000000000005
42,0.9688278958154124,0.9166244138243753,0.8940558081457678,4.2
43,0.9835207256647728,0.933824249286068,0.9208388643731211,4.3
44,0.9997271763729587,0.9526704162355689,0.94909152663245,4.4
45,1.0148692182465628,0.9721511517394501,0.9771021586862436,4.5
46,1.0265316728111347,0.9908748661055616,1.0032656589079132,4.6000000000000005
47,1.0335753839516892,1.0071782985884394,1.0257555498205586,4.7
48,1.036248072957614,1.019882353463359,1.0431029456821148,4.800000000000001
49,1.0351921112212252,1.0288159588906334,1.0548603642095216,4.9
50,1.0308282340172594,1.0345179839293739,1.0613367656843762,5.0
51,1.0238495241141168,1.0375155720984248,1.0628227177526224,5.1000000000000005
52,1.015754027535919,1.0378731272947115,1.0594108608880581,5.2
53,1.0084029713375777,1.0353300947306356,1.0515008609061003,5.300000000000001
54,1.002977923729181,1.0298045565856524,1.04013937800039,5.4
55,0.999341770439582,1.0218493823216668,1.0268013403334244,5.5
56,0.9963633620133907,1.0128013537049063,1.0130307698935548,5.6000000000000005
57,0.9930348258584689,1.0044157153042383,1.0002419834481786,5.7
58,0.9894098048940587,0.9980423853676726,0.9895777641815903,5.800000000000001
59,0.9864439078973802,0.9940510066057225,0.9817922072785773,5.9
60,0.9850038860968173,0.9920926341525502,0.9771586065851777,6.0
61,0.9851586446479839,0.9916542756625216,0.9753102296320914,6.1000000000000005
62,0.9862589080193661,0.9921418781636673,0.9752349950451547,6.2
63,0.9873935288039827,0.9928100098928154,0.9758279893736544,6.300000000000001
64,0.9878458927702221,0.9931528812602762,0.9766781544930154,6.4
65,0.9874711964424547,0.9933674854254906,0.9781370038950452,6.5
66,0.9868758480419954,0.9941025557471315,0.9805162040796346,6.6000000000000005
67,0.987149162609677,0.9957051026719685,0.9834347476120322,6.7
68,0.9890672196061616,0.9978556249513069,0.9861271788995469,6.800000000000001
69,0.9923305706591061,0.9998742972154756,0.9881941786079224,6.9
70,0.9957146910147011,1.0012216665983322,0.9897913570747449,7.0
71,0.9981028700333405,1.0018263794250533,0.9912205424356817,7.1000000000000005
72,0.9992383635368843,1.0021279459404593,0.9927039081078332,7.2
73,0.9994537071267741,1.0027205612033705,0.9945125692189772,7.300000000000001
74,0.9989949026341972,1.0038130113448178,0.9969326186001866,7.4
75,0.9979454907891359,1.0051115859057267,0.9999129813546157,7.5
76,0.9966954730372789,1.006240496345666,1.0029043295787052,7.6000000000000005
77,0.9960135315974253,1.0070458022119242,1.0052205838469226,7.7
78,0.9964316410690801,1.0074285709670043,1.006515867152651,7.800000000000001
79,0.9977287863958455,1.007178360531933,1.0068101416140929,7.9
80,0.9991319975586825,1.0061259181607796,1.0061689452798692,8.0
81,0.9999048121504768,1.0043214492728711,1.0045909737458936,8.1
82,0.9998397252243745,1.0020290977853554,1.0022544168808614,8.200000000000001
83,0.9994209732300166,0.9996281748618323,0.999700715691149,8.3
84,0.9994410300449011,0.9974359773028625,0.9976189751454668,8.4
85,1.0002348581137255,0.9955176889676611,0.9964346951388409,8.5
86,1.0012808897958645,0.9937284451067598,0.9960947663933907,8.6
87,1.0016567873943547,0.9920166804494149,0.9961486512889204,8.700000000000001
88,1.0008863212730919,0.9905722077126505,0.99599566061794,8.8
89,0.9993805465038882,0.9895938472042043,0.9952277332335927,8.9
90,0.9981221425153479,0.9890691984277376,0.9939784731721386,9.0
91,0.997858064810796,0.9889398384253733,0.9930051295826612,9.1
92,0.9984909676003835,0.9893582337347058,0.9933234855392588,9.200000000000001
93,0.9992727905705634,0.9905891296254962,0.9955363070513779,9.3
94,0.9996006384003625,0.9926834492377726,0.9993360093965427,9.4
95,0.9995152805416371,0.9953652094674471,1.0036194446566298,9.5
96,0.9993456288386562,0.9982254200035661,1.0071137033554445,9.600000000000001
97,0.9990277063994021,1.0009472948718374,1.0090064064754054,9.700000000000001
98,0.9981309783402951,1.0033300791172524,1.0092555540371855,9.8
99,0.9966525225109916,1.0051665046025744,1.0085314909595995,9.9
100,0.9954362954036071,1.006189923434458,1.0078150800212013,10.0
