,Li-Li,Li-Si,Li-F,Si-Si,Si-F,F-F,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,1.7720604566610394e-07,0.0,4.961769278650909e-06,0.0,3.544120913322079e-07,0.0,0.5
6,1.919503614633223e-06,0.0,6.32193917530436e-05,0.0,3.5334172117402058e-06,0.0,0.6000000000000001
7,1.2181015663772238e-05,0.0,0.0004538199003277033,0.0,2.476515983568308e-05,0.0,0.7000000000000001
8,6.046363712390499e-05,2.339673571685278e-07,0.0023939768061734664,0.0,0.0001313435834813571,0.0,0.8
9,0.00024330853564880466,1.940161538892195e-06,0.010102218180952915,0.0,0.0005600428783838716,0.0,0.9
10,0.0008178659437853618,1.3316210059894688e-05,0.035027312049434635,1.10917858213228e-06,0.0019935870107367615,1.10917858213228e-06,1.0
11,0.0023481845278159937,7.184827637901887e-05,0.10100257887360063,2.116968932881059e-05,0.006002046897840221,1.4533052937104988e-05,1.1
12,0.00591751974166167,0.000319175875368322,0.24449123360058594,0.00018511100925114546,0.015398840193008736,9.511610189402147e-05,1.2000000000000002
13,0.013431587622064313,0.0012198078430061936,0.5015607300176065,0.00109203162664719,0.03388686142506609,0.0004817760201615142,1.3
14,0.027959818192750424,0.00405793452815713,0.8811777144417736,0.005067152100270064,0.06445300319851993,0.001954963679609989,1.4000000000000001
15,0.05379807600685955,0.011863267267004781,1.3416247306032696,0.01918837815927389,0.10706774674547616,0.006518061986970162,1.5
16,0.09567316424325265,0.030597011050070944,1.794037786793212,0.060249445034800966,0.15744718262770138,0.01817254225075232,1.6
17,0.15703598878860084,0.0698118978261252,2.1385608627505617,0.15846599460621635,0.2081879922178451,0.04316671362802757,1.7000000000000002
18,0.23841954469952686,0.1413927714802471,2.3098503150219933,0.3525103894369434,0.2517202415345406,0.08915945273269482,1.8
19,0.33710014539461686,0.25528933308580676,2.3009981699731803,0.6701157301950061,0.28329241211351275,0.16341528467660657,1.9000000000000001
20,0.448213618323625,0.4132183041615572,2.15459284139505,1.1008240166253676,0.3025276855785476,0.27065562555423006,2.0
21,0.5663655740736556,0.6041956425746067,1.9339440568714585,1.5815857465265237,0.3131058355402188,0.4111575952249303,2.1
22,0.6865373047272512,0.8058933262416091,1.695698836022076,2.0136780559825884,0.3211807194948336,0.5795666264136263,2.2
23,0.8035871314859219,0.9917450005843603,1.4763966375817186,2.305621203612776,0.3333002978153352,0.7649937962419718,2.3000000000000003
24,0.9113649602635389,1.1396106463277345,1.292433236751827,2.4130274323001597,0.3542446668595378,0.9528207648612306,2.4000000000000004
25,1.003672655293508,1.2376420720867063,1.1466821618750511,2.3490850278824524,0.38565576947310104,1.1279035112802174,2.5
26,1.0769155398191417,1.2852589599636455,1.0358500960425405,2.1656256930702176,0.4264003964559728,1.2778231270817726,2.6
27,1.1312336526140607,1.289881838143981,0.9551832735575598,1.924360337766119,0.4739757995383669,1.3946657970042549,2.7
28,1.1687261939866298,1.2624654378291036,0.8997959944289333,1.6758519180508595,0.5255993422073125,1.4751683765141816,2.8000000000000003
29,1.191372034597182,1.2145713047702744,0.8646263155545351,1.4521683849493396,0.57912115634844,1.5202542602901596,2.9000000000000004
30,1.2005971879999706,1.1569802908037032,0.8451902628545707,1.2694331209202483,0.6340289758500366,1.5345198512604068,3.0
31,1.1975455015492358,1.098534027941026,0.8385247551051423,1.1325257419916737,0.6910402699175312,1.5249117190320587,3.1
32,1.183465212217356,1.0450078288201636,0.8426631250856799,1.0383900387331841,0.7497885479291484,1.4981380757651506,3.2
33,1.160436978375888,0.9989167917396475,0.8553564767661191,0.9793899013856086,0.8073610843823221,1.4586864807549855,3.3000000000000003
34,1.1313903714719913,0.9605982371466733,0.873884671722843,0.9466835869928607,0.8598208630398874,1.409167439752461,3.4000000000000004
35,1.0990978352463012,0.929806861605342,0.8959667795631274,0.9317595506047152,0.9047421100724308,1.351737730382988,3.5
36,1.0658222734250309,0.9067209665794912,0.9203483498137912,0.9272647909291168,0.9419627848104084,1.2888270758886908,3.6
37,1.0339708932669438,0.8919992487105602,0.9462505257082215,0.9285948285136573,0.9723412813086663,1.223452501097719,3.7
38,1.0060458465616853,0.886314293685942,0.9722875465516203,0.9344247978265477,0.996074457742281,1.1595899649180121,3.8000000000000003
39,0.9835475142625161,0.889759319500565,0.9962005423969865,0.9449651874497197,1.0122743150411349,1.1017725855475988,3.9000000000000004
40,0.9664779517167513,0.9012165250785718,1.015812543228305,0.9598303625940231,1.0207085431809384,1.0535740232897577,4.0
41,0.954145016180327,0.9181959967150111,1.0302095152827186,0.9769254404698533,1.023939354431463,1.016264576229702,4.1000000000000005
42,0.9460987117196767,0.9377548540762957,1.0399604859939307,0.9922511508528125,1.0264794703849707,0.9889079737306465,4.2
43,0.9421772432874453,0.9578784878053997,1.0461544879965097,1.0012455779029503,1.0309471953850557,0.9694948733337777,4.3
44,0.9420535724542136,0.9777642970319574,1.0491860083212012,1.0017820435129456,1.0356610573365148,0.9560225563305564,4.4
45,0.9451105752087868,0.9968208572478285,1.0485633089549276,0.9959593429061813,1.036671159662783,0.9470987866361381,4.5
46,0.9507002959241321,1.01391051258707,1.0438896998268548,0.9880182525497158,1.0318970630694062,0.9420520306445624,4.6000000000000005
47,0.9582800539370088,1.0277406250451866,1.0357687845768457,0.9805270886868703,1.0231139542441268,0.9404694243795245,4.7
48,0.9672639605757603,1.0376363854208481,1.025707194502412,0.973073676783236,1.014325442047816,0.9415038582053472,4.800000000000001
49,0.976805359910083,1.0437138132332515,1.0153970281806297,0.9640781703031944,1.0085682241341065,0.943693028636239,4.9
50,0.9856708058375713,1.0464956987521346,1.006051453851375,0.9529738564216584,1.0062530762859048,0.945636564072443,5.0
51,0.9925186853518896,1.046668272025968,0.9981082851289637,0.9407986901285342,1.0061439210009058,0.9468610883429932,5.1000000000000005
52,0.9967138628416486,1.0451791584156913,0.9914373996595397,0.9294950940659636,1.007390960404565,0.9478412255021812,5.2
53,0.9987911613316094,1.0431743984315078,0.9858811021887482,0.920773132823064,1.0102898959609021,0.9492641566475931,5.300000000000001
54,0.9997546224468454,1.0414913590339387,0.9815571435456296,0.9151916578923041,1.015258674176966,0.9515567360818176,5.4
55,1.000119636705761,1.0401657634484662,0.9786014632565526,0.9119614091616524,1.021723537579376,0.9548950781163398,5.5
56,1.000027126645302,1.038490923330022,0.9767662151093638,0.9094546966769037,1.0286983158626943,0.9589947329538757,5.6000000000000005
57,0.9998092802165968,1.035622809291358,0.9755134076356222,0.9061031236738368,1.0362508449540064,0.9625970622685894,5.7
58,0.9997560994215953,1.031395152778258,0.974587795027662,0.9014935294663587,1.0454242962296818,0.9637522819489905,5.800000000000001
