,Li-Li,Li-Ir,Ir-Ir,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,1.3237803152465846e-07,0.0,0.0,0.5
6,2.2329205864858557e-06,0.0,0.0,0.6000000000000001
7,1.624857546959294e-05,2.237188732766728e-07,0.0,0.7000000000000001
8,8.689209673052143e-05,4.211621129962795e-06,0.0,0.8
9,0.0003713090648837614,3.276146535524857e-05,0.0,0.9
10,0.0013031718214002968,0.0001914140306720616,0.0,1.0
11,0.003817908900615826,0.0008818407391543661,0.0,1.1
12,0.009532237454874035,0.0033548440261767657,0.0,1.2000000000000002
13,0.02079341630785501,0.010753086596368188,5.136402702780754e-07,1.3
14,0.04074866277232158,0.029454709066722554,1.3645507985974946e-05,1.4000000000000001
15,0.07360283981148774,0.06980802604790372,0.0001239709499227368,1.5
16,0.12469504644602587,0.14479755043865886,0.0007839189930617156,1.6
17,0.19955922756047417,0.265887424519696,0.0038081852524648762,1.7000000000000002
18,0.30171306310039636,0.4373571044091642,0.015087422944485215,1.8
19,0.4300835330574969,0.6521200753323027,0.0497298884017707,1.9000000000000001
20,0.5774703296270443,0.891563328637938,0.13773924704146476,2.0
21,0.7310921223428373,1.1298523565455671,0.32329793132181167,2.1
22,0.8755195245435445,1.3408187134700147,0.6481552495450901,2.2
23,0.9971285757966187,1.5038967499620683,1.1191554753582253,2.3000000000000003
24,1.0880503131265264,1.6067293179773712,1.6788038716621838,2.4000000000000004
25,1.1475239888898834,1.6455112797413103,2.2068365664923104,2.5
26,1.180062060925493,1.6250010030049116,2.5639256338452303,2.6
27,1.191885149764557,1.5575084774968229,2.657194109754785,2.7
28,1.1881003182688856,1.4593735810666293,2.4860113703255817,2.8000000000000003
29,1.1721364164186991,1.3464997704407884,2.135150929612328,2.9000000000000004
30,1.1469106112139917,1.23184567607948,1.721677187923872,3.0
31,1.1159365362946316,1.1252553613116565,1.3382371878354677,3.1
32,1.0831905660393992,1.0339967007817543,1.0295575412855267,3.2
33,1.052055051401252,0.9626325712945052,0.8025853993567276,3.3000000000000003
34,1.0244670415962638,0.9122260759189064,0.6477813490163488,3.4000000000000004
35,1.0010992812767572,0.8804074430198399,0.5534323061984414,3.5
36,0.9823294210557465,0.8633175897128974,0.5091869181838813,3.6
37,0.9687986450833318,0.857867768620811,0.5041598205467511,3.7
38,0.9608243318376583,0.8620479326598047,0.5261316330015088,3.8000000000000003
39,0.9576134473911067,0.8736512456994084,0.5636715148052269,3.9000000000000004
40,0.9576382369378365,0.8899081351064917,0.6083131220559682,4.0
41,0.9598419005582973,0.9087145548067136,0.6549548571566836,4.1000000000000005
42,0.9640913089130203,0.929455738053926,0.7016322051482378,4.2
43,0.9704333712206771,0.9521224459722033,0.7494511476822748,4.3
44,0.9783519936864012,0.9758730064169382,0.800931785633497,4.4
45,0.9868293264721022,0.9987591795422056,0.8563475138527505,4.5
46,0.9946855304632854,1.0186001270603409,0.9112548448570265,4.6000000000000005
47,1.0008259128492776,1.033813106895428,0.9579885190574012,4.7
48,1.004717947491837,1.0436220835877206,0.9896560622898757,4.800000000000001
49,1.0068054997942524,1.0480114305236834,1.0032385698181334,4.9
50,1.0080922938775767,1.0477209109046417,1.0003432547471103,5.0
51,1.009220091466191,1.0439998584984378,0.9859928822759454,5.1000000000000005
52,1.0100497440182579,1.0380391088906404,0.9663867544065867,5.2
53,1.0099915683910434,1.0306818132509679,0.9464089741913481,5.300000000000001
54,1.0085890447089203,1.0226383055057495,0.9277804855702034,5.4
55,1.0059768206745001,1.0146015371766193,0.9094108861762918,5.5
56,1.0029098670400753,1.0070285252690334,0.8901032514731573,5.6000000000000005
57,1.0002269366597487,1.0000976079058181,0.8705276565471801,5.7
58,0.9982242142114159,0.9939745353480363,0.8523499552813172,5.800000000000001
59,0.9966879483021873,0.9889068107707496,0.8366920993887196,5.9
60,0.9954487809657858,0.9850419566453709,0.8246308722996806,6.0
61,0.9946107255005037,0.9823650830829642,0.8185926588300626,6.1000000000000005
62,0.9942726845785704,0.9808659728552999,0.8218426526772992,6.2
63,0.9943280708163533,0.9806661742321002,0.8361904661674872,6.300000000000001
64,0.9945485584182818,0.9819458196804667,0.8606501834030266,6.4
65,0.9947404794616185,0.9847537055112682,0.8921783550937233,6.5
66,0.9949034288395868,0.9888819960179336,0.9268262910748133,6.6000000000000005
67,0.99528228209937,0.993817349343431,0.9600437147339697,6.7
68,0.996097232734446,0.9987569410897306,0.9873212993351276,6.800000000000001
69,0.9971726046202014,1.0027910692667446,1.0058458540750197,6.9
70,0.997940772999081,1.0052423939999091,1.0154512511252658,7.0
71,0.9979311781480192,1.0059606812943913,1.0178734539392527,7.1000000000000005
72,0.9972999815297456,1.005328071033336,1.015749604627927,7.2
73,0.9967770588586721,1.0039262780401317,1.0122387698872757,7.300000000000001
74,0.9969380406096816,1.002165893465904,1.0101328944644001,7.4
75,0.9976088530882107,1.0002647370229227,1.0101018988938608,7.5
76,0.9981533892149022,0.9985303191890302,1.009887030128261,7.6000000000000005
77,0.9982352414587418,0.9974498516115803,1.0060581869762129,7.7
78,0.99804447114068,0.9973161772209358,0.9973102401121682,7.800000000000001
79,0.9978728851065507,0.9978100757989719,0.986424952544945,7.9
80,0.997811356024608,0.9981264272538598,0.9791446243535398,8.0
81,0.9978691959792741,0.997634351878106,0.9806091771769141,8.1
82,0.9981186899976001,0.9964680478719609,0.9916250095860153,8.200000000000001
83,0.9986359632914797,0.9954899436655178,1.0074828649679868,8.3
84,0.9993920352382776,0.9956289578392801,1.0205730294019302,8.4
85,1.000250243746384,0.9971295465858873,1.0249834262266833,8.5
86,1.001015981622621,0.9993696332421987,1.01954142978575,8.6
87,1.0014445999365849,1.0014147536458127,1.0072905837954294,8.700000000000001
88,1.0012925262086103,1.0026903877795386,0.9926431479969741,8.8
89,1.0004869866842179,1.003070210494262,0.9792684290650044,8.9
90,0.999233963129995,1.0025552413120946,0.9700150233560383,9.0
91,0.9978879127644709,1.001148100679895,0.9669312852879509,9.1
92,0.9967557095176909,0.9989751780786731,0.969546208404198,9.200000000000001
93,0.9960457064374961,0.9963540363092369,0.9734446884186232,9.3
94,0.9958640189572383,0.9937566058510767,0.9725222533930107,9.4
95,0.9961517180530444,0.9917137258662208,0.9637815769976054,9.5
96,0.9966776561941426,0.9905794055117713,0.9493494752128097,9.600000000000001
97,0.9971670145340374,0.9903086094101329,0.9335497459452001,9.700000000000001
98,0.9974670083832978,0.9905468585348914,0.919305377551608,9.8
99,0.9975933062289449,0.9909196579965468,0.9080923270806495,9.9
100,0.9976304150727816,0.9911727406220302,0.9016360924287039,10.0
