,Li-Li,Li-Sn,Sn-Sn,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,5.749456973334346e-07,0.0,0.0,0.7000000000000001
8,6.275733730308209e-06,0.0,0.0,0.8
9,4.222952922018397e-05,0.0,0.0,0.9
10,0.0002103421128295245,2.9945088402783046e-07,0.0,1.0
11,0.0008533207516758456,2.9381156048084944e-06,0.0,1.1
12,0.0028501727345029136,2.0950945288036687e-05,0.0,1.2000000000000002
13,0.007978685578484915,0.00011737914767466614,1.4666982074832517e-07,1.3
14,0.019048948439351444,0.0005308536882716045,1.0232269902610804e-06,1.4000000000000001
15,0.03956340547063021,0.002030022386286675,7.860448318676351e-06,1.5
16,0.07301455298071606,0.006668016720136045,5.040622917184145e-05,1.6
17,0.12216753639586773,0.018963059876614494,0.0002591579532000019,1.7000000000000002
18,0.18847452828662065,0.046945244042068054,0.0011334285571218193,1.8
19,0.2717119299348926,0.10176319750544906,0.004252121185062304,1.9000000000000001
20,0.36973128390689153,0.19472380548806778,0.013674922964437754,2.0
21,0.4778048666999066,0.3322392409594539,0.03772990078517774,2.1
22,0.5881659834427603,0.5111042169301702,0.08977223359483509,2.2
23,0.6920368295232089,0.7171029171012603,0.18583568874599857,2.3000000000000003
24,0.7838819900327212,0.9283386330304535,0.3382421507477236,2.4000000000000004
25,0.8633083304047251,1.1215522649397784,0.5470157973735615,2.5
26,0.9320456330385717,1.2778877522138985,0.7938894283981199,2.6
27,0.9897020980481493,1.3861068233252851,1.044129148448187,2.7
28,1.0327600977046176,1.4436038652484007,1.2574449025337369,2.8000000000000003
29,1.0570435092402912,1.45568018698245,1.4028215015088832,2.9000000000000004
30,1.0611828347672763,1.4329815250082534,1.4690941133931592,3.0
31,1.0488034203860106,1.3876513749811763,1.4658542573596307,3.1
32,1.0278924283637192,1.3298333658248092,1.4152017435974729,3.2
33,1.0073317545146685,1.2664589894809655,1.3403130327112556,3.3000000000000003
34,0.9926269926599166,1.2024022376175167,1.258029428620763,3.4000000000000004
35,0.9838536396924974,1.1417710719147827,1.1779476417907446,3.5
36,0.9774694190019946,1.0877126875394219,1.105045572956708,3.6
37,0.9704301566047817,1.0417189367451611,1.0421252147181281,3.7
38,0.9627696893152116,1.003963820244838,0.9907758108212257,3.8000000000000003
39,0.9563471390239594,0.9743749424379349,0.9513604893587742,3.9000000000000004
40,0.9517807670403763,0.953099289890224,0.9230003047321702,4.0
41,0.9477066125047634,0.9399093846319772,0.9039753218321015,4.1000000000000005
42,0.9431205695224023,0.9335146846907203,0.8923834765864643,4.2
43,0.939085320290625,0.9318430100514912,0.8867970918603671,4.3
44,0.9375873225025727,0.9330635281027451,0.8865754838504871,4.4
45,0.9398891792388201,0.9362740943627645,0.8914515971174575,4.5
46,0.9462885424964951,0.9414100737242389,0.9009110323113979,4.6000000000000005
47,0.9563484922127874,0.9487448943920059,0.9141040035136807,4.7
48,0.9688048594373672,0.9583619068221402,0.9299249954556176,4.800000000000001
49,0.9817888085505218,0.969712999738065,0.9467966345761482,4.9
50,0.9934971384494503,0.9814089161206518,0.9629726850896069,5.0
51,1.0026817085133544,0.9916933074586577,0.9774884100549402,5.1000000000000005
52,1.0086413175631344,0.9996323267265858,0.990316305045412,5.2
53,1.0109615830829877,1.0058819866768436,1.0014117664848199,5.300000000000001
54,1.0094432902884778,1.0118524355922784,1.0103354803788744,5.4
55,1.004499923126827,1.0180158846533205,1.0170108362988177,5.5
56,0.9976122742588924,1.0233468881519614,1.022118632976257,5.6000000000000005
57,0.9908695261355636,1.0264217933706474,1.026421213242776,5.7
58,0.9857297528766318,1.026609915588636,1.0300721788813039,5.800000000000001
59,0.9823146292356915,1.0240678358421498,1.0326425704671849,5.9
60,0.9798203085364323,1.0192584028215983,1.0334918391981118,6.0
61,0.977308138247398,1.013041390572889,1.0321263365266153,6.1000000000000005
62,0.9743443295618492,1.0068291693332898,1.0285065163319855,6.2
63,0.9713969426027479,1.0019942708328755,1.0230950447907448,6.300000000000001
64,0.9695592681894635,0.9990361535852729,1.01658394329744,6.4
65,0.9695175392060321,0.9974741045605923,1.009727042468883,6.5
66,0.9707793256840328,0.9964664267391213,1.0034340151997765,6.6000000000000005
67,0.9720951078705062,0.9955098405501501,0.9985400175127549,6.7
68,0.9724739082613025,0.9947910409096039,0.9951893512708161,6.800000000000001
69,0.971613877772484,0.9949819081388687,0.9927419701552787,6.9
70,0.9697536151899143,0.9965037272541767,0.9904891283319435,7.0
71,0.9675618390939694,0.998945740005647,0.988227886887814,7.1000000000000005
72,0.9659008660615958,1.0014006684850691,0.9861083165549349,7.2
73,0.9653516488490752,1.0033248957878418,0.9843686478812956,7.300000000000001
74,0.9661928068699928,1.0048330558612755,0.9833842068224738,7.4
75,0.9686895619717212,1.0062971817073216,0.9835316824860477,7.5
76,0.9727289069064262,1.007968234027687,0.9846714938431952,7.6000000000000005
77,0.9771256303280362,1.0098859977602046,0.9859969418122706,7.7
78,0.9799780008554492,1.0118930509556407,0.9867181207976932,7.800000000000001
79,0.9801625837015657,1.0137409638966834,0.9869321217777223,7.9
80,0.978414417499719,1.0152144583323834,0.9876313900238027,8.0
81,0.9766505037538826,1.0160476221406332,0.9897248350750909,8.1
82,0.9761572768497657,1.0158349747466866,0.9931173798931383,8.200000000000001
83,0.9766845758902506,1.0143640790289847,0.9968501659966787,8.3
84,0.9773258949414031,1.0120266164528933,1.0000332360108781,8.4
85,0.9777755564080203,1.0095775284490922,1.0024419243184226,8.5
86,0.9784309511611861,1.0074600913094365,1.004252877368504,8.6
87,0.9795258150850298,1.0055833811881747,1.0055278875673812,8.700000000000001
88,0.9803902589624827,1.0037548956280744,1.006133760224316,8.8
89,0.9796285298901621,1.0021307345400796,1.0060018444369254,8.9
90,0.9762998418446934,1.0011428022142148,1.005237274500319,9.0
91,0.9711571297760185,1.000995384802125,1.003963530798957,9.1
92,0.9667090893311236,1.001319193235605,1.0021549221211297,9.200000000000001
93,0.9656829314827644,1.0014475483130465,0.9997225834836884,9.3
94,0.9688673675119246,1.0011078000091969,0.9968457342470926,9.4
95,0.9743227801375979,1.0007893125984904,0.99417408555778,9.5
96,0.978979328901801,1.0013353766251072,0.9925339773282266,9.600000000000001
97,0.981042713177934,1.0031502271563146,0.9923196538041057,9.700000000000001
98,0.9808099012850895,1.0058066556008034,0.9931768219651869,9.8
99,0.9796582184698355,1.0083516968580533,0.9943066917203534,9.9
100,0.9787926014081697,1.0098767135227222,0.9950263220745443,10.0
