,Li-Li,Li-Ir,Ir-Ir,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,9.486380851040416e-08,0.0,0.0,0.4
5,8.610818385897566e-07,0.0,0.0,0.5
6,6.256013934983679e-06,0.0,0.0,0.6000000000000001
7,3.361044012337897e-05,0.0,0.0,0.7000000000000001
8,0.00014875767650296529,8.004133843065352e-08,0.0,0.8
9,0.0005572523373867827,9.473451102266433e-07,0.0,0.9
10,0.0017983019086167476,9.408906848459253e-06,0.0,1.0
11,0.005066141658324596,6.451487225045074e-05,0.0,1.1
12,0.012612778106664928,0.0003428637111234646,1.8441524374422575e-06,1.2000000000000002
13,0.02806029041984564,0.0014970780631326716,2.7916040398415612e-05,1.3
14,0.056334542028590784,0.005496332949724881,0.0002274318597784189,1.4000000000000001
15,0.10287391015325964,0.01714169617156814,0.0012954184070105789,1.5
16,0.17206562052868646,0.04580709314561302,0.005830831387803737,1.6
17,0.26552130231030996,0.10582385072319464,0.021507735494377112,1.7000000000000002
18,0.3811152555375432,0.21351148063436146,0.06586814650373064,1.8
19,0.5130643095875649,0.38035439932267723,0.16877205570733356,1.9000000000000001
20,0.6526103484964875,0.6049811859478279,0.3645796812585174,2.0
21,0.7892824187600278,0.868744286303715,0.6696993189339755,2.1
22,0.9130949916151457,1.13837491106532,1.056690539011884,2.2
23,1.0168772796431025,1.375052324912311,1.4490445017271372,2.3000000000000003
24,1.0969009933153944,1.5460210834137775,1.750195741539039,2.4000000000000004
25,1.1516975170889714,1.6343894261040601,1.890488035177295,2.5
26,1.1812635068739434,1.6431580740312695,1.85835489463209,2.6
27,1.1877073744904703,1.5909716696358422,1.695749701726165,2.7
28,1.1756444559942902,1.501968865042516,1.467278815554114,2.8000000000000003
29,1.1509914233762601,1.3968135229174687,1.2292185036001284,2.9000000000000004
30,1.1192218042542423,1.2898339909202978,1.0161779613680944,3.0
31,1.0846289755603171,1.1904670495904068,0.8435887249981312,3.1
32,1.0505688527401769,1.1046628542672048,0.715257823244751,3.2
33,1.0196086898140275,1.0350544506883839,0.6290442726177681,3.3000000000000003
34,0.99317752288532,0.9812663618013161,0.5793527127700687,3.4000000000000004
35,0.9714970692712604,0.9410023533252297,0.5582329223224539,3.5
36,0.9543328109622092,0.9115554533322238,0.5574697295105963,3.6
37,0.9418551755706013,0.8912636823547837,0.5713772704051168,3.7
38,0.9346467420072055,0.8801036825706693,0.5978071378313877,3.8000000000000003
39,0.933046896764677,0.8787683419727458,0.6365608887320622,3.9000000000000004
40,0.9366797647298816,0.8870175388898706,0.6874272400176665,4.0
41,0.9445337196444924,0.902941400305241,0.7495363794381733,4.1000000000000005
42,0.9553289023019934,0.9236485359961578,0.8213245715632591,4.2
43,0.9678278249126383,0.9463877797721947,0.8995468888503886,4.3
44,0.9809424441672022,0.9691113775640703,0.9776897944938839,4.4
45,0.9937130597878,0.9903496568521384,1.046644244941134,4.5
46,1.0052899444261603,1.0087932003809932,1.0990081423277367,4.6000000000000005
47,1.0149576218044205,1.023103606089663,1.1331692718038413,4.7
48,1.02215798892824,1.0322985739969799,1.1525537022051044,4.800000000000001
49,1.0265171470366223,1.036367846660894,1.1613745883185669,4.9
50,1.027999266584859,1.0362578990037246,1.1617571333741696,5.0
51,1.0271833400304256,1.033074927617853,1.1537836408693856,5.1000000000000005
52,1.0251980303303705,1.0274919718572733,1.1369822873914124,5.2
53,1.0230304167849549,1.0200587985181653,1.112515026452984,5.300000000000001
54,1.0208256963683182,1.0116722479197724,1.0848130587854627,5.4
55,1.017980885791637,1.0032776857873935,1.0601091023776723,5.5
56,1.0138551422241768,0.9953027599686658,1.0421564745751377,5.6000000000000005
57,1.0083245818078501,0.9878815518822429,1.0296229369314955,5.7
58,1.0018724918145967,0.9814814609565842,1.0182737710672978,5.800000000000001
59,0.9954086955980268,0.9767274419196074,1.0055687871844499,5.9
60,0.9899622728145523,0.973683811767052,0.9928406241963857,6.0
61,0.9863315274228129,0.9719183511746061,0.9831093784493123,6.1000000000000005
62,0.9848257550164398,0.9712845544710901,0.9773879734345831,6.2
63,0.985153875190707,0.9721258182629203,0.9740090321615965,6.300000000000001
64,0.9865310225758829,0.9746880450088968,0.9718008073650822,6.4
65,0.9881186111125878,0.9787259891489897,0.9725464244133315,6.5
66,0.9895662070011069,0.98370482919312,0.9788723593614069,6.6000000000000005
67,0.99109255653372,0.9891285981149992,0.9901988592237145,6.7
68,0.9930057816598589,0.99468747900048,1.0021982878480178,6.800000000000001
69,0.9952770563749295,1.0002386736337585,1.0104511795562594,6.9
70,0.9975983547218393,1.005624121353794,1.0138650946141798,7.0
71,0.9996488684880023,1.0104576440876691,1.014402230427995,7.1000000000000005
72,1.0012195826681602,1.0141543366130434,1.0141622868152531,7.2
73,1.0022518323049936,1.0162179649062844,1.0133395944183896,7.300000000000001
74,1.0028746026830877,1.0165270060498783,1.0108938559886738,7.4
75,1.0032599696900781,1.0154243311219195,1.0064502650862628,7.5
76,1.0033652163422584,1.0135837258791884,1.0008445344261259,7.6000000000000005
77,1.002991187365019,1.0116740739138756,0.9949458112596695,7.7
78,1.0021656711568008,1.0100073189522845,0.9886225364125426,7.800000000000001
79,1.0012505137737735,1.0085003017705407,0.9810964112093049,7.9
80,1.0005419415033865,1.0069473295216975,0.9719791768401211,8.0
81,0.9999099866940095,1.0052269407724888,0.9616120504406057,8.1
82,0.9989459319053259,1.0033031061566788,0.9505085609153471,8.200000000000001
83,0.9973740090975806,1.001247430650562,0.9388201233389324,8.3
84,0.9952682219716436,0.9993373189740085,0.9265788782803474,8.4
85,0.9929990986968452,0.9979699104974031,0.9144064723010358,8.5
86,0.9910810714548464,0.9973342214040556,0.9037359228490947,8.6
87,0.989996537636746,0.9972690643327888,0.8961643287881699,8.700000000000001
88,0.989962708545195,0.9975848723131596,0.8925940049891053,8.8
89,0.990756469864245,0.9983931823074176,0.8929049596618828,8.9
90,0.9918668550558569,0.9999662620908853,0.8961703227718084,9.0
91,0.9929390206563466,1.0024043338021702,0.9011812975539776,9.1
92,0.9940226590430767,1.0055701566810673,0.9071359471213797,9.200000000000001
93,0.9953599953010319,1.009253150267147,0.9139920590308047,9.3
94,0.9970734535281376,1.0133031766944764,0.9220211078461771,9.4
95,0.9990697575790276,1.0176085312505667,0.9312080846615017,9.5
96,1.0010557921897387,1.0219632403140966,0.9413217903021757,9.600000000000001
97,1.002607670499243,1.0260029795919015,0.9521413867201823,9.700000000000001
98,1.0034079838164565,1.0293161427683761,0.9630506118082734,9.8
99,1.003522585356793,1.0316121728335883,0.972443457689325,9.9
100,1.0033777790857261,1.032770607236009,0.9780119690398918,10.0
