,Li-Li,Li-W,W-W,r
83,0.9887963981756989,1.0690348302033321,0.6046765160250969,8.3
84,0.9889112511723602,1.0653405309510264,0.6087212792112513,8.4
85,0.9890007299849303,1.0626676531807038,0.6120605455259716,8.5
86,0.9888004764050555,1.061254871797381,0.6155425809660131,8.6
87,0.9882733180204464,1.0605374944556136,0.6192306504492517,8.700000000000001
88,0.9877061977911947,1.0593581565855914,0.6228526799584517,8.8
89,0.9875035424853503,1.0568706840681217,0.6269182517097555,8.9
90,0.9878241800073002,1.0533187292782922,0.6326172300018735,9.0
91,0.9883875969609232,1.0497165201604495,0.6406817638524999,9.1
92,0.9886867598461234,1.046767979857871,0.6506137265428255,9.200000000000001
93,0.9884122793250596,1.0443596808830609,0.6608233024223855,9.3
94,0.987634588472702,1.0421451032762756,0.6694638248484186,9.4
