,Li-Li,Li-P,P-P,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,2.855790990344174e-07,9.995268466204604e-07,4.997634233102305e-07,0.9
10,4.4095046993794946e-06,1.0211311595268331e-05,1.3256999957727654e-05,1.0
11,3.4297905014448826e-05,7.101653659343395e-05,0.00012655572191449494,1.1
12,0.0001931715437678672,0.000378135219633146,0.0007927362449546357,1.2000000000000002
13,0.0008670453019231593,0.0016260594826626334,0.0038036072861924123,1.3
14,0.003212102517047672,0.005852749324833847,0.01480647752858903,1.4000000000000001
15,0.009983628214104392,0.017918573882146873,0.04753337853632816,1.5
16,0.026415227508844775,0.04713443708496787,0.12681354387383595,1.6
17,0.0603218176305324,0.10733285671436324,0.2830914440962812,1.7000000000000002
18,0.12056763082667578,0.21311458920990256,0.5329371327351083,1.8
19,0.2137626746666308,0.3720115154561565,0.8543775591439868,1.9000000000000001
20,0.3402762204389257,0.5765385538886235,1.1811034250738275,2.0
21,0.49158848802288757,0.8022558996619737,1.4305079355604935,2.1
22,0.6511609768450797,1.0150061900306775,1.5475387008767993,2.2
23,0.7995928770346711,1.1842792465276224,1.528899378261034,2.3000000000000003
24,0.9217453659204848,1.2947139295477401,1.4134826802839375,2.4000000000000004
25,1.0111012593412645,1.3484719570147,1.2554543170155106,2.5
26,1.0684201828009257,1.3585453906500833,1.101398660814343,2.6
27,1.0972720772092395,1.3398868854904014,0.9794959501647542,2.7
28,1.101746688320403,1.3041547763440189,0.8989449348382577,2.8000000000000003
29,1.087466474359496,1.2587818469014787,0.8554429020876397,2.9000000000000004
30,1.0622464831248548,1.208712733216693,0.8383143360093828,3.0
31,1.0343130011282227,1.1585491435477346,0.8363200509387547,3.1
32,1.0098826126094418,1.112889786775021,0.8414254103585533,3.2
33,0.9920103079126341,1.074995815037067,0.8500304299808172,3.3000000000000003
34,0.9808941249911558,1.0458733559846591,0.8613268750861722,3.4000000000000004
35,0.9750249110781902,1.0247208872889175,0.8746594688424331,3.5
36,0.9722001221063136,1.0100471660067893,0.888629325749474,3.6
37,0.9700172846314107,1.0006476475815702,0.9020787706405234,3.7
38,0.9665486911134408,0.9960306232632103,0.9148800391514849,3.8000000000000003
39,0.9611511215033741,0.995998917102981,0.9274665238176248,3.9000000000000004
40,0.9545123300784552,0.999648088536995,0.9398672956957708,4.0
41,0.9481695664509204,1.0048987146982145,0.9513803928932595,4.1000000000000005
42,0.9440996309870748,1.0093949527777895,0.9611139894322087,4.2
43,0.9439006267516341,1.0118959665326057,0.9686793188895463,4.3
44,0.9475852781198807,1.012601066317715,0.9742043477242956,4.4
45,0.9533060451803991,1.012380904279934,0.9779450740000886,4.5
46,0.9587692193885216,1.0120199217676558,0.9803085284926807,4.6000000000000005
47,0.9631528460383022,1.0119605955328568,0.9819581342026374,4.7
48,0.9675826003856547,1.0123062316840155,0.9832943924674695,4.800000000000001
49,0.9737064819889122,1.0128873595608188,0.9840534614787352,4.9
50,0.9820272942613216,1.0133967500052772,0.9839766489018429,5.0
51,0.9915519594858586,1.013587092675191,0.9837090831807717,5.1000000000000005
52,1.0003948993934502,1.0133320585709154,0.9846446239806397,5.2
53,1.006533877424293,1.012489656498023,0.9878295851151385,5.300000000000001
54,1.0087881226929876,1.0109389737021652,0.9930678034514117,5.4
55,1.0077172330038282,1.0089055896899257,0.9990803093872622,5.5
56,1.0051352386404344,1.0069900269823875,1.0044948679868637,5.6000000000000005
57,1.0024512582249112,1.0056252566163795,1.0086558007506763,5.7
58,1.000081782437816,1.0046609687762533,1.0116690303465083,5.800000000000001
59,0.9983503644071545,1.003581038140677,1.0139376579486714,5.9
60,0.9976446107238983,1.002013762327165,1.0156556188120682,6.0
61,0.9973402393334004,1.0000692183241824,1.0165901016011853,6.1000000000000005
62,0.9958083382488976,0.9982952218390146,1.0163260637019023,6.2
63,0.9921032595841431,0.9972428237082631,1.0147208307134719,6.300000000000001
64,0.986985361553005,0.9970211213176705,1.0120786421718106,6.4
65,0.9819601823682501,0.9972974889539615,1.0089383436674857,6.5
66,0.9779691098685093,0.9976150396593547,1.005790284600105,6.6000000000000005
67,0.9752961161143866,0.997580315459132,1.0029953174167465,6.7
68,0.974097129149768,0.9969276732084805,1.0008662229887633,6.800000000000001
69,0.9745433236167731,0.995706908684321,0.9996336317501817,6.9
70,0.9766543670361091,0.9944164231736381,0.9992652624652428,7.0
71,0.9801854814471525,0.9937038772983464,0.9994697381204177,7.1000000000000005
72,0.9845088141827802,0.993830416581131,1.0000687086904558,7.2
73,0.9886055801398709,0.9944906790924706,1.001289419039224,7.300000000000001
74,0.9913701701971493,0.9951685495845708,1.0034705223144502,7.4
75,0.9919944338720439,0.9955782097420971,1.006409625524818,7.5
76,0.9902997399022225,0.9957631467849626,1.0090999511448542,7.6000000000000005
77,0.9870035180311687,0.995922773292579,1.0102114578626933,7.7
78,0.9835208505784127,0.9962612899785388,1.0089506515182665,7.800000000000001
79,0.9811364518252933,0.9969905087045555,1.0055670994203785,7.9
80,0.9803545023163576,0.9983491086535389,1.0011011926039624,8.0
81,0.980956325394979,1.0003921240091085,0.996768961709346,8.1
82,0.9823088938263553,1.0027483831226347,0.9935628986292573,8.200000000000001
83,0.9835800516743296,1.0048094464233863,0.992042870713817,8.3
84,0.9840295973962438,1.0062106016769194,0.99213813212403,8.4
85,0.9833016822935654,1.0070002529064594,0.9932006727518728,8.5
86,0.9815903011024449,1.00736663873618,0.9944618086050113,8.6
87,0.9796790223526184,1.0073656667088065,0.9954949485041762,8.700000000000001
88,0.9785793235252745,1.0069598762878047,0.9962870161444166,8.8
89,0.978794728815577,1.0061784697353207,0.9969981377891586,8.9
90,0.9800520859586804,1.005142304720714,0.9977417490406943,9.0
91,0.9818868202458627,1.0039762986620677,0.998521095134661,9.1
92,0.9841149277487508,1.0027736970615986,0.9992236887029101,9.200000000000001
93,0.986417749756682,1.0016351052640915,0.9996213733442478,9.3
94,0.9878843761868366,1.0006951372541761,0.9994113343631286,9.4
95,0.9875900724923629,1.0001182557222006,0.9982968848929856,9.5
96,0.9855841869959838,1.0000440552367114,0.9960888241012512,9.600000000000001
97,0.9828502640117406,1.0004857372101919,0.9928684528257229,9.700000000000001
98,0.9803610568291566,1.0012698395920558,0.9891409536011846,9.8
99,0.9785550441050896,1.0020797986974215,0.9857952583014115,9.9
100,0.9775931934434616,1.0025857211379317,0.9838040411063048,10.0
