,Li-Li,Li-P,P-P,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,1.4357101213709437e-07,0.0,0.0,0.5
6,1.4932707782639169e-06,0.0,0.0,0.6000000000000001
7,1.1028998487923133e-05,0.0,0.0,0.7000000000000001
8,5.969275549021069e-05,2.1325342720753956e-07,0.0,0.8
9,0.00026265117838856214,4.413030063126704e-06,0.0,0.9
10,0.0009641634686878768,4.008201424398718e-05,3.032937631396119e-06,1.0
11,0.003006922020837278,0.00024430958042395766,2.590192338535429e-05,1.1
12,0.008063597418801305,0.001172249962322345,0.00016801271213117853,1.2000000000000002
13,0.018822061514019703,0.004611330407340033,0.0008270721460725896,1.3
14,0.03879835676946411,0.015161279027632374,0.0032882465007587837,1.4000000000000001
15,0.07182724716616329,0.04228106219412096,0.010885969391152115,1.5
16,0.12159317328438929,0.10139190536476393,0.030354163215642573,1.6
17,0.19130930472960925,0.21186113120225686,0.07164136524778313,1.7000000000000002
18,0.2829626990773577,0.3904061217161045,0.14348277055232014,1.8
19,0.39564963064267544,0.6409702370488013,0.24453186679579164,1.9000000000000001
20,0.5240070884959671,0.9457275510011527,0.35685212055162857,2.0
21,0.6586410497160532,1.264261459673053,0.45130453543457255,2.1
22,0.7888888459634382,1.5450175881526913,0.5039750062933311,2.2
23,0.9059009732799429,1.7443613113257541,0.5092464174354987,2.3000000000000003
24,1.004011419288172,1.84164214409148,0.47848807624283296,2.4000000000000004
25,1.0803732368512682,1.8417241888855957,0.42951879250465297,2.5
26,1.1341358212349308,1.7665898328349043,0.3782466952869951,2.6
27,1.1660416115207455,1.6442466225371113,0.33597622436350594,2.7
28,1.1783809715963443,1.501029617527343,0.3091524998543758,2.8000000000000003
29,1.1748526332666622,1.3577129728861426,0.2996023388880971,2.9000000000000004
30,1.1599182254981037,1.2276870490007499,0.3060222899345892,3.0
31,1.1376847682149192,1.1168178797197288,0.32646941599763946,3.1
32,1.1110852128224407,1.025312201547266,0.36022721250754236,3.2
33,1.0821839179215305,0.9508896844672575,0.4083312729206121,3.3000000000000003
34,1.0532651250366383,0.8917174306175114,0.4729425006828125,3.4000000000000004
35,1.0272101552019215,0.8477158401887813,0.5556156578281104,3.5
36,1.006431301140354,0.8197500491653522,0.6551665128220092,3.6
37,0.9916644797488753,0.807593874709642,0.7665315672579179,3.7
38,0.9821851221566781,0.8086965629270831,0.8811946231170021,3.8000000000000003
39,0.9769841904731046,0.8191218714536507,0.9889440482992777,3.9000000000000004
40,0.9753162779264426,0.8354842312811032,1.0813607519638364,4.0
41,0.9762888075998079,0.8556748449718452,1.1560119410219352,4.1000000000000005
42,0.97865106046987,0.8781890531513948,1.2169882149478068,4.2
43,0.9814613803013775,0.9015656820445188,1.269616208266571,4.3
44,0.9847032597676589,0.9244432694687481,1.3142185426678747,4.4
45,0.9888139219079167,0.9456876390313017,1.3452080416059171,4.5
46,0.9937204398269823,0.9645670784542434,1.3555393560350124,4.6000000000000005
47,0.9986013525961039,0.9810919640739598,1.3414436885061858,4.7
48,1.0023689289462185,0.9958768767833186,1.304172634080183,4.800000000000001
49,1.004179637278645,1.0092339811582833,1.2499425791371221,4.9
50,1.0038315895039402,1.020476143222047,1.1891454263663657,5.0
51,1.0020075453242727,1.0283198742373034,1.1327755958551096,5.1000000000000005
52,0.9999305335628308,1.032059572983858,1.086422894878625,5.2
53,0.9984423743932238,1.0324237170211819,1.0479566708093757,5.300000000000001
54,0.9973935523257217,1.0311829074225949,1.0124809553138663,5.4
55,0.9960632265010766,1.0296388936597345,0.9786438008849494,5.5
56,0.9941300976145402,1.0275914463074256,0.948998605750247,5.6000000000000005
57,0.9920908425978247,1.0241634833489066,0.9260270152280411,5.7
58,0.9907574654209561,1.0194508345864333,0.9098723363713713,5.800000000000001
59,0.9905409095045107,1.0148025025723655,0.8991724610677357,5.9
60,0.9913423749659299,1.0115184560841084,0.8924623886216887,6.0
61,0.9929541412823211,1.009784501784993,0.8889958502674233,6.1000000000000005
62,0.9952089403908876,1.0089416326400482,0.8889400839502265,6.2
63,0.9976313572870625,1.0084222053772396,0.8925992247292722,6.300000000000001
64,0.9992937030499469,1.0081853559508254,0.8994340004061941,6.4
65,0.9994470869672717,1.0083192600111366,0.9081422646064712,6.5
66,0.998322498571313,1.0085183239037674,0.9173072239837251,6.6000000000000005
67,0.9970345580912224,1.008234038909083,0.9257767960866744,6.7
68,0.9966196019902149,1.007313534329151,0.9328788289093557,6.800000000000001
69,0.9972847007933009,1.006188472083397,0.9384700207403546,6.9
70,0.9984643129335042,1.005311476529802,0.9427860957256773,7.0
71,0.999355679302482,1.0046389387804096,0.9464622968442159,7.1000000000000005
72,0.9994742292271879,1.003819850776735,0.9505310410116399,7.2
73,0.9989443288393556,1.002657903548306,0.9558950510002482,7.300000000000001
74,0.9983263106061865,1.0011788970953415,0.9627288820038375,7.4
75,0.9981052438530877,0.9994654732333736,0.9705427458875058,7.5
76,0.9983472715052655,0.9976881267823212,0.9785204084838931,7.6000000000000005
77,0.9988107882513008,0.996157957193155,0.9857616225725867,7.7
78,0.9992800224968723,0.9951331747701432,0.9917765211229725,7.800000000000001
79,0.9996998640509007,0.9946441063380543,0.996826477098524,7.9
80,1.0000011015532329,0.994607676718189,1.0013363697903104,8.0
81,0.9999331462412273,0.9949707284671051,1.0052235093469521,8.1
82,0.9992383075305594,0.9955977959064457,1.0082209972412315,8.200000000000001
83,0.9980193827031844,0.9962059710170148,1.0104448099531278,8.3
84,0.9967975500054382,0.9966604773904659,1.0121758287303824,8.4
85,0.996118574480427,0.9972110267335673,1.0134981797863105,8.5
86,0.9961529031476033,0.998161240131332,1.0145240888917464,8.6
87,0.9966704366243148,0.9993458600475593,1.015688050476086,8.700000000000001
88,0.9972794214184334,1.000134398246393,1.0174021361266594,8.8
89,0.9976638533430615,0.9999714292619015,1.019440728168064,8.9
90,0.9977277644178429,0.9988742655160221,1.0210213492323965,9.0
91,0.9976237982043545,0.997465510996142,1.0215079064411023,9.1
92,0.9975971739088538,0.9965122333147739,1.02063732076223,9.200000000000001
93,0.9976948074269213,0.9962969625857663,1.0181226402521129,9.3
94,0.9976732923491093,0.9963875030678355,1.0136317035977807,9.4
95,0.9972905030431161,0.9960906543596129,1.007305210702846,9.5
96,0.9966489503131437,0.995153502118387,0.9998695832111779,9.600000000000001
97,0.9961601221359223,0.993967267706306,0.992110579358903,9.700000000000001
98,0.9961542238040249,0.993112265158602,0.9846221209409172,9.8
99,0.996553878178727,0.992805524068509,0.9782737285170576,9.9
100,0.9969415028606091,0.9928106303940807,0.9744843432929963,10.0
