,Li-Li,Li-Cu,Cu-Cu,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,1.6288222685649263e-07,0.0,0.0,0.5
6,1.5536808310111072e-06,0.0,0.0,0.6000000000000001
7,1.0556744109931785e-05,0.0,0.0,0.7000000000000001
8,5.327907452981085e-05,2.1774363314829365e-06,0.0,0.8
9,0.00021989523213187406,2.3628365825351584e-05,0.0,0.9
10,0.0007595851129245326,0.00016007185327045998,9.462439366444367e-06,1.0
11,0.002235663227090619,0.000821141325999769,8.02321752418398e-05,1.1
12,0.005715515115674464,0.0034035909592800644,0.000492708787003252,1.2000000000000002
13,0.012961861537589311,0.011682959761376314,0.002331929935626029,1.3
14,0.02665044645422892,0.03376806510599277,0.008961133596873736,1.4000000000000001
15,0.05061293834079771,0.0831943190702299,0.028617973715777508,1.5
16,0.08979851730526733,0.17657611891775069,0.0773559175379758,1.6
17,0.14940143946073148,0.3260944956821372,0.17958617043280217,1.7000000000000002
18,0.23299528072238584,0.5293719760774075,0.3622109837166628,1.8
19,0.34040927924743736,0.7644550667680283,0.6404801055118156,1.9000000000000001
20,0.4666525955214517,0.996703099295815,1.001086027632851,2.0
21,0.6028241526336462,1.1944974527424261,1.3957822634352997,2.1
22,0.7385988629293527,1.3413313844909056,1.7555051219712607,2.2
23,0.8647576741908443,1.4358168295537121,2.0185393360903974,2.3000000000000003
24,0.9746122746542978,1.483911168761579,2.153796486790692,2.4000000000000004
25,1.064267312813714,1.4926322844966804,2.1667370619172135,2.5
26,1.1320495791830285,1.4684324689897787,2.0900790644105607,2.6
27,1.1777357852319141,1.4178070031794983,1.966429616942799,2.7
28,1.2024358565858733,1.348189988445985,1.8295059952711075,2.8000000000000003
29,1.2088127579638,1.268489350978646,1.6935031405925387,2.9000000000000004
30,1.200468378697961,1.1881714038417759,1.557561413900136,3.0
31,1.1808647674303683,1.1147656828841375,1.4192981551525585,3.1
32,1.1533048114713529,1.052076807909979,1.283891272458199,3.2
33,1.1216918514706729,1.000908820856454,1.1622082035673134,3.3000000000000003
34,1.0901969863235657,0.9611932804478404,1.0634695084466008,3.4000000000000004
35,1.0616646131385992,0.9330720999454748,0.9914012357313193,3.5
36,1.036720557958496,0.9160476672115677,0.9460396892967035,3.6
37,1.0147247475133079,0.9079616541819058,0.9263631532854447,3.7
38,0.9953804722307901,0.906067513338746,0.9305516970143686,3.8000000000000003
39,0.9792429525348192,0.909351522695631,0.9550838086241299,3.9000000000000004
40,0.9669222671833869,0.9186911448774643,0.9937862112986536,4.0
41,0.9582788294761592,0.9341382633429866,1.0373329080881128,4.1000000000000005
42,0.9526420965819914,0.952872924084278,1.075212255078959,4.2
43,0.9496791024091147,0.9705695849364558,1.100101651384549,4.3
44,0.9497350207983696,0.9843746384510786,1.1103342144135646,4.4
45,0.9531701732360635,0.9941431464283723,1.1083300150672624,4.5
46,0.9595285670115313,1.001385774491418,1.0981155949574195,4.6000000000000005
47,0.9675170664801418,1.0076938665651753,1.0841325728014812,4.7
48,0.9757366098410198,1.0139003795120693,1.0701830459513257,4.800000000000001
49,0.9833259969501301,1.019944401810812,1.0578970175103624,4.9
50,0.9900546513721866,1.025086469511801,1.046193598376938,5.0
51,0.9960316230199805,1.0282526106443144,1.0329591129399278,5.1000000000000005
52,1.0013618246163045,1.0285008410252117,1.0178479249607435,5.2
53,1.005973197800211,1.0255943528765503,1.003004296507703,5.300000000000001
54,1.0096864640471226,1.0202823408559558,0.990496646096316,5.4
55,1.0123193619585287,1.0139416978898828,0.9797174962098104,5.5
56,1.0135992494002755,1.0080397295641341,0.9685163183824703,5.6000000000000005
57,1.0131414470366906,1.0038814550276502,0.9563145421821718,5.7
58,1.0108637222235735,1.0022752445691432,0.9445732395854057,5.800000000000001
59,1.007470395337321,1.002959242370894,0.9345550186845384,5.9
60,1.0042606020238163,1.0046122770178212,0.9262500710317669,6.0
61,1.0022590084416236,1.0057998514444102,0.9194213662544871,6.1000000000000005
62,1.0014910717891965,1.0058594837775383,0.9142139004618607,6.2
63,1.0011170375537084,1.004872617148565,0.9104215998180987,6.300000000000001
64,1.0002369616656657,1.003132858191719,0.9073348433734497,6.4
65,0.9984959881498178,1.0009032841250443,0.9049867962274387,6.5
66,0.9960496187413928,0.9985678457685683,0.9050563378015449,6.6000000000000005
67,0.9932882847422331,0.9967201104911583,0.9099732399926609,6.7
68,0.9907187950787996,0.995926827919039,0.920966844877667,6.800000000000001
69,0.9888124154170869,0.9963754973481975,0.9365704512430821,6.9
70,0.9877634912406617,0.9978157035620471,0.9524007226407665,7.0
71,0.9875053116422859,0.9998028266276051,0.9626244218172478,7.1000000000000005
72,0.9879692953509723,1.0018319062833716,0.9631350249748586,7.2
73,0.9891355823382161,1.0032677392011993,0.954355254851529,7.300000000000001
74,0.9908290473620185,1.003492700287205,0.9408993441023342,7.4
75,0.9926534131643254,1.0023414217069795,0.9282673565754318,7.5
76,0.9942226758143617,1.000272753821499,0.9196201030058603,7.6000000000000005
77,0.9954420244922592,0.9980279327070939,0.9149745778650523,7.7
78,0.9965324166990536,0.996244026263921,0.9128201679781995,7.800000000000001
79,0.9977893428258916,0.9953640693575604,0.912315557666028,7.9
80,0.9993877281727085,0.9955460231675591,0.9139166692882836,8.0
81,1.0013395463928636,0.9964142093699502,0.9181127702415689,8.1
82,1.0033896454019093,0.9971373075488369,0.9240989911664887,8.200000000000001
83,1.0049393599341554,0.9970873627552732,0.9298305905687215,8.3
84,1.005343378019427,0.9964723317698224,0.9330925221806683,8.4
85,1.0044181845921099,0.9961572910969348,0.932592911059774,8.5
86,1.002591188346072,0.9967803503263175,0.928803393645941,8.6
87,1.0005472431841758,0.9981184916632058,0.9242674928808982,8.700000000000001
88,0.9987850347223662,0.9992975766027922,0.9224681443690953,8.8
89,0.997450285965385,0.9994852373354461,0.9252728548738336,8.9
90,0.9964328130254624,0.9984635893020615,0.931104205231397,9.0
91,0.9955758418947392,0.9967455823985333,0.9358964830388705,9.1
92,0.9948718528994981,0.9951433730590609,0.9360953742088899,9.200000000000001
93,0.9944768306946995,0.9941351186405695,0.9308251229623412,9.3
94,0.9944836494200021,0.9936343460258521,0.9217485183687545,9.4
95,0.9947028404018173,0.9932712440495414,0.9115550829586283,9.5
96,0.9947552883480246,0.9927106326585478,0.9024890295922416,9.600000000000001
97,0.9943873511665501,0.9917688915124656,0.8956231209046689,9.700000000000001
98,0.9936618893160938,0.9905038103824896,0.8910069361696747,9.8
99,0.992880642911051,0.9892544028769908,0.8882562864168191,9.9
100,0.9923841850926831,0.9884760849105123,0.8869891099404811,10.0
