,Li-Li,Li-Si,Li-Pt,Si-Si,Si-Pt,Pt-Pt,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,6.050305464994308e-07,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,5.008825013515796e-06,0.0,2.9247082081759587e-06,0.0,0.0,0.0,0.8
9,3.40366165812556e-05,5.888056789029925e-07,2.5901639080534916e-05,0.0,0.0,0.0,0.9
10,0.00017020027493362875,6.885656066733528e-06,0.00015357582292951498,1.0504002543392892e-07,4.201601017357157e-07,0.0,1.0
11,0.0007003657567938541,5.180621718707881e-05,0.0007133982286487907,2.0047851097628255e-06,5.3794642320247e-06,0.0,1.1
12,0.002424048008672473,0.00028449417406242153,0.0026810778566514187,2.8080368530205524e-05,5.418397872924962e-05,0.0,1.2000000000000002
13,0.007166296145511891,0.0012576935739641115,0.008325074382452825,0.00020938358043767261,0.0003707408877198857,0.0,1.3
14,0.018341765378682887,0.004617552262575867,0.021844902068064564,0.0011464185376548568,0.001942163983066429,2.8126420033547905e-07,1.4000000000000001
15,0.04116288721380801,0.014301377652135492,0.04953993056606149,0.005006289273396959,0.008283471335648425,3.3781017802781724e-06,1.5
16,0.0821681647092963,0.037799841559715844,0.09922410145241757,0.017979757648891155,0.029459174593933705,3.356292710060207e-05,1.6
17,0.14785535717134038,0.08622018709773974,0.1786311449391065,0.05364609024775901,0.08800942555327099,0.00021964337743469076,1.7000000000000002
18,0.24233320574325515,0.17174462425972134,0.2925598053532252,0.13397701778190016,0.2217620213051327,0.0010957184658941653,1.8
19,0.36412520049784625,0.3024718233996381,0.43957425281986845,0.2823307568357885,0.4734366428273515,0.00447547296632989,1.9000000000000001
20,0.5040716363528815,0.47678501696752973,0.6104953800291559,0.5068201265731449,0.8614586092828971,0.015202512206100974,2.0
21,0.6472910002166423,0.6804177558041509,0.7901420469111737,0.783930106860198,1.346304757986254,0.043152303205593406,2.1
22,0.7793139868325017,0.8885937615108905,0.9612220871641449,1.059319959508156,1.8248349759617126,0.10302982069472966,2.2
23,0.8917427210215412,1.0732150313011817,1.1084464387174697,1.2715005701451334,2.171837976067138,0.20895180905851926,2.3000000000000003
24,0.9828753052621898,1.2119255168818364,1.2214847088098189,1.3824084477251135,2.3051037127807508,0.3649426042966066,2.4000000000000004
25,1.053962326165651,1.294538301830393,1.2956801010134638,1.3919163893232736,2.2238669933097133,0.5582528723232156,2.5
26,1.1052864176114243,1.3242203357434452,1.3305970700030887,1.3290278558887467,1.9944444694183385,0.7615433047195977,2.6
27,1.1349440933778672,1.3138409821711776,1.328250341261749,1.2315224346492126,1.7041016153831372,0.9422520976880789,2.7
28,1.1408395210711735,1.2795786627293406,1.292853038379637,1.1298680458259356,1.4223871129404542,1.0735520764970456,2.8000000000000003
29,1.124164886966842,1.2350221317598409,1.2319029113750595,1.0420731463214916,1.1880957150148155,1.1433197168723717,2.9000000000000004
30,1.0911025459170427,1.1886950628395672,1.156493651322331,0.9758973916857699,1.0140736589288164,1.1576583443311104,3.0
31,1.0509096521170385,1.1448536222078025,1.0792802686446112,0.9321335145076822,0.8968321412533891,1.1354443450959486,3.1
32,1.01206568847812,1.1050382396050888,1.0110796172328984,0.9068230523541945,0.8252701350854496,1.0966978327921448,3.2
33,0.9795731808319493,1.0691809185902563,0.9584878402073859,0.893710302427175,0.7872213123646861,1.053848460006016,3.3000000000000003
34,0.9549331167679279,1.0367839577372269,0.9235767588223691,0.887271094390926,0.7729267923221527,1.0115885801942583,3.4000000000000004
35,0.9378698787166749,1.0081151453187798,0.9048303339188394,0.8846661346004915,0.7754458763003513,0.9725145563761408,3.5
36,0.9278574033489053,0.9846111443738513,0.898376576171809,0.8855276483364443,0.7896901514690163,0.9419135843163163,3.6
37,0.9242875851252795,0.9682377917798757,0.8995437668092389,0.8902126987767695,0.8119518760196621,0.9278708410304204,3.7
38,0.9260921434420547,0.9602355182672676,0.9047326929360497,0.8983905219328514,0.8399787255100635,0.9368457197131386,3.8000000000000003
39,0.9317617659951922,0.9601283711287545,0.9127078830834341,0.9092299707179526,0.8722825253015638,0.9674345128030898,3.9000000000000004
40,0.9395567561206043,0.9659725252765279,0.9241414798172326,0.9222770653876737,0.9066704776009609,1.0073547075820806,4.0
41,0.9478162763102871,0.9756193983313021,0.9396718823422984,0.9373578745370554,0.9398789560351778,1.0381966313605413,4.1000000000000005
42,0.9558521402913481,0.9874240728348334,0.9582919609405173,0.9537362471292669,0.9690349629940234,1.0463999388928238,4.2
43,0.9645033521972874,0.9998765404866098,0.9775749949909522,0.9699835393771659,0.9931410989514019,1.0320291387436318,4.3
44,0.9749820667110122,1.0113321773238246,0.9952475128272849,0.9846993576219979,1.0128325549342339,1.0077283886723916,4.4
45,0.9870823612280887,1.0205313556014113,1.0102812737892686,0.9969517808042637,1.02881797429377,0.9888390261861308,4.5
46,0.9992033235196425,1.0270447571979837,1.022570817238725,1.0059777038802546,1.0407025147788516,0.9832565215132212,4.6000000000000005
47,1.0098317970600668,1.030969490216425,1.0321686112874,1.0109968853638567,1.0472627777755663,0.9886346487660014,4.7
48,1.0182124777862858,1.0323857296362977,1.0390932071879864,1.0117392729807526,1.047772945385235,0.9971716159326393,4.800000000000001
49,1.0238793321498907,1.0312607685396393,1.043262254394473,1.008975309477122,1.0429668509000944,1.0024861571654236,4.9
50,1.026481995754761,1.0277182334966775,1.0441251682048145,1.004240776096306,1.0346927493415379,1.0031230821490362,5.0
51,1.0258615960189927,1.022184159029043,1.0409408552054884,0.9991456286447138,1.0248582294244966,1.0013470527976958,5.1000000000000005
52,1.0216911058993687,1.015251079725369,1.0340777312147966,0.9949941145092378,1.0148581145156217,0.9995492249969937,5.2
53,1.0136550063951504,1.0075528250234538,1.0255951711255782,0.9926756883201053,1.0056849622971542,0.9978130538509773,5.300000000000001
54,1.0027125235262462,0.9999797360097756,1.0178559151077475,0.9925651656859762,0.998056984047784,0.9943376329126786,5.4
55,0.9916028853215672,0.9939534619779731,1.011940159562,0.9945041991176335,0.9922736319157336,0.9875779615093176,5.5
56,0.983121598180016,0.9908726287742967,1.0078517418696626,0.9979432731146741,0.9881347656854994,0.9779037908713902,5.6000000000000005
57,0.9778635597718034,0.99087245019131,1.0055703099833464,1.0020420285562868,0.9851452974301358,0.9675686349748013,5.7
58,0.9742152736970415,0.992575731453733,1.0051624186927026,1.00571419850895,0.9828528839332409,0.9593941879669825,5.800000000000001
59,0.9705048542344321,0.9945523483302897,1.0062661800412502,1.0079448412236895,0.9810810532357899,0.9555086664190953,5.9
