,Si-Si,Si-Au,Au-Au,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,2.650543399919417e-07,2.650543399919417e-07,0.0,1.0
11,8.151350262022679e-06,2.0852035666946394e-06,0.0,1.1
12,7.212987912162887e-05,2.0658115909668658e-05,0.0,1.2000000000000002
13,0.0004514806199289924,0.0001416437187822064,1.9473380081040615e-07,1.3
14,0.002180714110982854,0.000758623450514422,1.624690032845288e-06,1.4000000000000001
15,0.008582001236560503,0.0033375727314121717,1.6555012710836767e-05,1.5
16,0.028121330085873832,0.012315642638244846,0.00011311644149464838,1.6
17,0.07758017005336576,0.03833125144598383,0.0005964311664081532,1.7000000000000002
18,0.18168895184349437,0.10101474467492338,0.0025778124569858984,1.8
19,0.36385419566000754,0.22661891490976635,0.009314454277381581,1.9000000000000001
20,0.627922987579392,0.436041891393155,0.02829647565765061,2.0
21,0.9425317481041225,0.7262379774747413,0.07260131663016452,2.1
22,1.2450317145293686,1.058446450338469,0.15849800200904685,2.2
23,1.4686172681207208,1.3672677701578089,0.2974933638619698,2.3000000000000003
24,1.5744041991986293,1.5890986992355867,0.4863640468230341,2.4000000000000004
25,1.5649560019681963,1.690527555820569,0.7030740684761184,2.5
26,1.4732978956961442,1.6773527319153951,0.9132745937623862,2.6
27,1.3409297323481308,1.5827101590142723,1.0833919507428023,2.7
28,1.2012078535836272,1.447569332591322,1.1920155418877978,2.8000000000000003
29,1.0741022975025103,1.30609513836135,1.234988470641427,2.9000000000000004
30,0.968735696625402,1.179819080263442,1.2241932021093187,3.0
31,0.8876333870899665,1.0784139742638357,1.1810259929604163,3.1
32,0.829628006562215,1.0031222113772098,1.12655179035009,3.2
33,0.7918276154674219,0.9503041209494475,1.0735845439782996,3.3000000000000003
34,0.7710843042845452,0.9147011343313479,1.02605560325312,3.4000000000000004
35,0.7641986785447628,0.8919857143548489,0.9845874046342094,3.5
36,0.7674909789382551,0.8795644273333103,0.9512582415710273,3.6
37,0.7774038778124192,0.8758797929473792,0.9291800677107772,3.7
38,0.7918976491245862,0.8796405509444307,0.9195298721483744,3.8000000000000003
39,0.8106996730817585,0.8895023443825242,0.9204146632363635,3.9000000000000004
40,0.8339689118401707,0.9039842352874993,0.9279347389603518,4.0
41,0.8608762913682131,0.921788831581223,0.9375037590501819,4.1000000000000005
42,0.8894693308849514,0.9421890713123869,0.9452977815037814,4.2
43,0.9175362088089835,0.9647049069326561,0.9500861368647644,4.3
44,0.9433462508461671,0.9883521463663995,0.9537748012630903,4.4
45,0.9658528472312613,1.0114600730718157,0.9594355169680249,4.5
46,0.9847140910673202,1.032125429176802,0.9686343364694284,4.6000000000000005
47,1.000132619270339,1.048655165117017,0.9804708185353219,4.7
48,1.0124567365046027,1.059827669605697,0.9923253717662015,4.800000000000001
49,1.0217574351599417,1.0651263002655433,1.0013515949654188,4.9
50,1.0274413051414173,1.0649451614743322,1.0062326346096913,5.0
51,1.02803787386113,1.0605399817488659,1.0077808432109858,5.1000000000000005
52,1.02197056387766,1.0533991926115243,1.0073613657242568,5.2
53,1.0094045568712005,1.0443650571333483,1.0051119571543932,5.300000000000001
54,0.9933003480441944,1.0336330181089726,1.0002977582050776,5.4
55,0.9780345958374306,1.0218324899457316,0.9929812982777048,5.5
56,0.9667935222083228,1.0106192025023957,0.9847317126236965,5.6000000000000005
57,0.9602168219955325,1.0017156375963068,0.9777044718729438,5.7
58,0.9570132713279825,0.9956615554020598,0.9731847050993669,5.800000000000001
59,0.9554945981464222,0.9918799394948966,0.9710068905865842,5.9
60,0.9548714005729521,0.9896035656379251,0.970450313498234,6.0
61,0.955654146434932,0.9883716889707341,0.9715874201897553,6.1000000000000005
62,0.9590087475146064,0.9879243852728601,0.97541178891117,6.2
63,0.9655198436828955,0.9881389165470753,0.9824592524838617,6.300000000000001
64,0.9744263599066371,0.9891341231888199,0.9915523818727907,6.4
65,0.9839634774036846,0.9910180173928261,1.0001072970498806,6.5
66,0.9922480879624133,0.9933563871540156,1.0056465637304175,6.6000000000000005
67,0.9979290586149607,0.9952230150166789,1.0070718870833701,6.7
68,1.0006279487841891,0.9960506616372805,1.0049592124622964,6.800000000000001
69,1.0012650329542843,0.9962502768350504,1.0010051626480119,6.9
70,1.0015468502001694,0.9967961430730096,0.9969975994061627,7.0
71,1.0024423560008124,0.9983136367016415,0.9938503322669603,7.1000000000000005
72,1.0032255638428274,1.0006506135884885,0.9915030278528902,7.2
73,1.0025157843525023,1.0030912287523825,0.9897803776935157,7.300000000000001
74,1.000114796564523,1.0048161688240222,0.9891372608765814,7.4
75,0.997220217718707,1.0053734173574718,0.9902159390810253,7.5
76,0.9950308606279173,1.0050046402450352,0.9927667355323685,7.6000000000000005
77,0.9937998841386729,1.004489302618611,0.9954773966519339,7.7
78,0.9930956219404012,1.0044563242385336,0.9970686344285392,7.800000000000001
79,0.9922417902021216,1.004829030706382,0.997300559313613,7.9
80,0.9904628367029694,1.0050733865798946,0.9967442776625246,8.0
81,0.9872280734115498,1.0049488668731013,0.9958401891162412,8.1
82,0.9828680055227234,1.0048432780499736,0.9945875450796277,8.200000000000001
83,0.9786855465656806,1.0053662871608409,0.9931151244363223,8.3
84,0.9760807752157142,1.0067559278305593,0.9920343906972743,8.4
85,0.9754947210758323,1.008694502397756,0.9918757673402523,8.5
86,0.9763895585650532,1.0105940191906961,0.9924463909002276,8.6
87,0.9780846803159681,1.0119942675887281,0.9931283643829752,8.700000000000001
88,0.9801783280445824,1.012707598249378,0.9936096297121356,8.8
89,0.9822285696198467,1.0126693781022627,0.9938565031313384,8.9
90,0.9836344753923447,1.0117898323269645,0.9935884935107503,9.0
91,0.9841413767168464,1.0100055319142747,0.9924551526815392,9.1
92,0.9841965947304847,1.007433840005051,0.9907718329547018,9.200000000000001
93,0.9844670963662878,1.0044775103793002,0.9893804820004607,9.3
94,0.9850008486086602,1.0017891043610747,0.9885500863459267,9.4
95,0.9849532314087573,1.000075631321975,0.9876776683033955,9.5
96,0.9832029105434855,0.9997820592538273,0.986466610835481,9.600000000000001
97,0.9793230550570828,1.00078394012143,0.9858664762051317,9.700000000000001
98,0.9740743820145089,1.002392292282579,0.9871581070600783,9.8
99,0.9690805848285078,1.0038005448488923,0.9901117424909309,9.9
100,0.9660510079151916,1.004552425093476,0.992634325867717,10.0
