,Li-Li,Li-Au,Au-Au,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,1.3952441462302253e-07,0.0,0.0,0.5
6,1.1504218999255575e-06,0.0,0.0,0.6000000000000001
7,6.713369786271268e-06,0.0,0.0,0.7000000000000001
8,3.0856206859353205e-05,0.0,0.0,0.8
9,0.00011492009046529703,7.139160142691852e-07,0.0,0.9
10,0.0003580234692261921,1.0641194493575097e-05,0.0,1.0
11,0.0009610885207021588,8.142060392032516e-05,0.0,1.1
12,0.0023011069660235444,0.00045471823727513114,0.0,1.2000000000000002
13,0.00509993164804533,0.002027845227570585,0.0,1.3
14,0.0107804526398716,0.007458828556165222,1.1935967742698855e-06,1.4000000000000001
15,0.022003416855612728,0.023018007899763375,2.8532408131112796e-05,1.5
16,0.04310420980451274,0.06039601530265154,0.00024453336554377885,1.6
17,0.0798025697358692,0.1363792882258144,0.00142785108021017,1.7000000000000002
18,0.13775610552131448,0.26817191810691915,0.006474367135647393,1.8
19,0.22030761884144706,0.4645257033420268,0.02386430132456033,1.9000000000000001
20,0.32648390328650656,0.7170358488022522,0.07227872800426506,2.0
21,0.45036219322649884,0.9981760583737003,0.1812486152878573,2.1
22,0.582567915549845,1.269282070996959,0.3793407105905634,2.2
23,0.7134006317277664,1.494238646424899,0.6693090866549446,2.3000000000000003
24,0.8354290297105006,1.6503891053797475,1.0086545397884452,2.4000000000000004
25,0.9437183592666925,1.7317680579687622,1.3204755796359189,2.5
26,1.0345044048735719,1.7460199424686045,1.532902353482338,2.6
27,1.1045400546221078,1.7083783536310264,1.6137745501118124,2.7
28,1.1519409504091427,1.635284090037761,1.574978572588473,2.8000000000000003
29,1.1774155099436212,1.5402671823289065,1.45501416528437,2.9000000000000004
30,1.184352677635032,1.4337128482842174,1.2999901987410551,3.0
31,1.1774756979776313,1.3246351733176538,1.1499104260055122,3.1
32,1.1611864358608974,1.2213267225304953,1.029967591748936,3.2
33,1.138855806663261,1.1304433376247798,0.9489771412241756,3.3000000000000003
34,1.1132645278959783,1.0558386018847925,0.9043084239700393,3.4000000000000004
35,1.0871737203559957,0.9979711143943631,0.88785890174883,3.5
36,1.062882627189928,0.954528489658681,0.8897732207227169,3.6
37,1.0412121880804017,0.9223067558348649,0.9012091751045835,3.7
38,1.021777920761279,0.8989702621724779,0.9167655839472426,3.8000000000000003
39,1.0047513533272672,0.8834095829868535,0.9348187433305888,3.9000000000000004
40,0.9916809647877693,0.8751589914464669,0.9549761353786166,4.0
41,0.9840154145022658,0.8739806660967603,0.9751250566714442,4.1000000000000005
42,0.9814268881476683,0.8796793189800495,0.9911423193070754,4.2
43,0.9821234315942535,0.891541756668222,1.0000798347385795,4.3
44,0.9843855389010552,0.9076870832610354,1.003678720228314,4.4
45,0.987384966793574,0.9254187168517022,1.0072754682940632,4.5
46,0.9908642828471182,0.9426209118162538,1.0139775600106555,4.6000000000000005
47,0.9945600153771131,0.9586434279294956,1.0206776862606142,4.7
48,0.9981017259594894,0.9737137692389702,1.020873121361999,4.800000000000001
49,1.0012321219619689,0.9878064384597308,1.011227018411794,4.9
50,1.0037010569142713,1.000187336535578,0.995131555170408,5.0
51,1.004987669105301,1.0097240693920866,0.9803062607436315,5.1000000000000005
52,1.0046457192766889,1.0154858449430046,0.972759630900948,5.2
53,1.0029869991442626,1.017362724904924,0.9716628827315246,5.300000000000001
54,1.000931365102808,1.0163387547142895,0.9696560995685134,5.4
55,0.9990615537025342,1.014118800450169,0.9594600143823707,5.5
56,0.9971655746966945,1.0122936159789802,0.9408289432412289,5.6000000000000005
57,0.9948564501057673,1.011572649496439,0.9206308718534499,5.7
58,0.9923124552348537,1.0116523151253634,0.9066260672974937,5.800000000000001
59,0.9900290804429839,1.011763796440337,0.9021262935020505,5.9
60,0.9880478780248293,1.0111850720032596,0.9054815268400025,6.0
61,0.9860095008236952,1.0092476151116436,0.9119467133947684,6.1000000000000005
62,0.9840196266418856,1.0053931981129296,0.9158379295542585,6.2
63,0.9828932497175393,0.9998101796236825,0.9137292100251889,6.300000000000001
64,0.9833099622380017,0.9939377080452648,0.9077273070294394,6.4
65,0.9851515991780603,0.989831851813355,0.90540318850925,6.5
66,0.9878923399908156,0.9887879996667656,0.9148772715281447,6.6000000000000005
67,0.9911695952362787,0.990665221028017,0.9379448382787842,6.7
68,0.9945928174911578,0.9943768633635091,0.9670975258810744,6.800000000000001
69,0.9973751259198561,0.9986436404971555,0.9900431432111109,6.9
70,0.9987158312957412,1.0023952507310503,0.9986236104908593,7.0
71,0.9985772429954529,1.00508713679697,0.9941997327266525,7.1000000000000005
72,0.9977137828008126,1.0068222674735623,0.9847915264617583,7.2
73,0.9968110376991672,1.0078569094522556,0.97743345296227,7.300000000000001
74,0.9958450340646544,1.0079743739748839,0.9735173159387018,7.4
75,0.9944380042197716,1.0065954326313806,0.970959414070628,7.5
76,0.9925977983957477,1.0034096099901604,0.9691432760132986,7.6000000000000005
77,0.9908255516174446,0.9987070956594524,0.9701716731060833,7.7
78,0.9896039482056735,0.9933584245833763,0.9758308036508683,7.800000000000001
79,0.9890261261729312,0.9887014795898124,0.9852359198755081,7.9
80,0.9888951843934436,0.9860442638683252,0.9963673991707852,8.0
81,0.9890159652006154,0.9857930817032514,1.0090878791338653,8.1
82,0.9893702750861356,0.9870523795478701,1.0252489186921714,8.200000000000001
83,0.9900862811008643,0.9883023511356913,1.0452331715224523,8.3
84,0.9912665378196601,0.9885831236407032,1.0649987925168662,8.4
85,0.9928494649788216,0.988014285848807,1.077641300460938,8.5
86,0.9946387632932738,0.987267407003243,1.0783415791943705,8.6
87,0.9964452807348804,0.9867616773650355,1.0675057111868218,8.700000000000001
88,0.9981263380063494,0.9864713076619749,1.049311820858496,8.8
89,0.9994789517977101,0.9863468296719835,1.028365497692628,8.9
90,1.0001803206594564,0.9866743266470087,1.0082023623338516,9.0
91,0.9999268957820419,0.9878786621685417,0.9912679448325531,9.1
92,0.9986821706386956,0.9899510511724157,0.9783311824314131,9.200000000000001
93,0.9968023139202735,0.9921460511995893,0.967908790981936,9.3
94,0.9948763410810615,0.9934411980535774,0.9575957081937403,9.4
95,0.9933598214374894,0.9934937169942265,0.9466427555506276,9.5
96,0.9923247142349424,0.9931250241932225,0.9367140214808403,9.600000000000001
97,0.9915195708257425,0.9936616581783663,0.929814882248164,9.700000000000001
98,0.9906401874938979,0.9956863412284745,0.9261827139603628,9.8
99,0.9896560152909111,0.9984438946532256,0.9246034123205428,9.9
100,0.9889423160476306,1.0004077200881456,0.9239855806364051,10.0
