,Li-Li,Li-Nb,Li-Si,Nb-Nb,Nb-Si,Si-Si,r
60,0.9316382231311376,1.0224910595257286,0.9948157173567809,1.0075725324380564,0.9575620342399914,0.9608497915753332,6.0
61,0.9262343316779822,1.0132898796037584,0.9865532265568779,0.9835283935980385,0.9449696465416352,0.9442437903040646,6.1000000000000005
62,0.9194673118034778,1.0055102039918697,0.9800876863293465,0.961726954436867,0.9369084165985446,0.9288652258637115,6.2
63,0.9131576004208437,0.9994571214803629,0.9759820325489642,0.9435760665526963,0.932890500187926,0.9192593698830872,6.300000000000001
64,0.9094012764305078,0.9957862338843045,0.9746679701683935,0.9306726684719594,0.9329983931483259,0.9193362468584628,6.4
65,0.9093149092488669,0.9949946076952073,0.9759933818023635,0.9237041864205839,0.9372966403367048,0.9296910944536061,6.5
66,0.9125649368181029,0.996665884539043,0.9790879232591595,0.9218590385193863,0.9451916768062539,0.9467672397468128,6.6000000000000005
67,0.9175243933666447,0.9995909837139157,0.9827304440808825,0.923742705080752,0.9555492319290598,0.9647625366617648,6.7
68,0.9221224999727666,1.00283094100815,0.9862002629387526,0.9285499953683963,0.9672626323215197,0.9788233568165642,6.800000000000001
69,0.9250488935975596,1.006511471998816,0.9899001797364079,0.9360822018284624,0.9795022857724378,0.9874153223940442,6.9
70,0.9261216404462501,1.0114955579953524,0.9948216488875128,0.946145108487588,0.9915527977655818,0.9923914360352711,7.0
71,0.9256124377141636,1.0183760380069586,1.0012856371613152,0.9583678144018491,1.0026699634495404,0.9966852865672589,7.1000000000000005
72,0.9239233777064759,1.0267760315173124,1.0084694998962918,0.9722417408484698,1.0122113006088862,1.0017514077351122,7.2
73,0.9221131435540747,1.0354838099077717,1.0152313749885478,0.9868578047281692,1.0198574207569904,1.0072062751114066,7.300000000000001
74,0.9218573782082186,1.0431802703225224,1.0210487784250082,1.0007371876256428,1.0256322955126558,1.012271412702746,7.4
75,0.9241386168787419,1.049079623430016,1.025932088227626,1.012245639848045,1.0297209919125039,1.0166558143001418,7.5
76,0.9282454834688473,1.0530293319744604,1.0296258844316397,1.0202420915573527,1.0323181368585381,1.0201457412297867,7.6000000000000005
77,0.9325422453141027,1.055142565242145,1.031314045315617,1.0243989536971627,1.0335543753765841,1.022157033795786,7.7
78,0.9359626081045345,1.0553807076970123,1.0303155971388338,1.0251395573142825,1.0333698796373028,1.0220089674706843,7.800000000000001
79,0.9383110420717015,1.0535490935292886,1.0268106761725135,1.0232895977819165,1.0315339853962997,1.0194613073521992,7.9
80,0.9395130979509889,1.0497684034814216,1.0216303601532968,1.019506776081063,1.0280384686286574,1.0150071604773818,8.0
81,0.9393740734955628,1.0448577926845715,1.0154829918892891,1.0139463321241464,1.0234222171142076,1.0097205119482102,8.1
82,0.9380848134769683,1.0400385192338832,1.0085304766045307,1.00652028751306,1.0184313836883692,1.0046913110480575,8.200000000000001
