,Li-Li,Li-Si,Li-N,Si-Si,Si-N,N-N,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,1.5339664733308098e-05,0.2
3,0.0,0.0,0.0,0.0,0.0,0.00031380309337931516,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.00219502342282802,0.4
5,7.118999760207954e-07,0.0,0.0,0.0,0.0,0.011151832468658194,0.5
6,4.642170975398951e-06,0.0,2.9157025803606797e-06,0.0,9.360939863263246e-06,0.04493665832291967,0.6000000000000001
7,2.410960543729981e-05,0.0,3.171227370744942e-05,0.0,0.00012935096234371614,0.1448645915532025,0.7000000000000001
8,9.813717838506033e-05,0.0,0.00022225030715136593,0.0,0.0009543414700397947,0.3745959176250941,0.8
9,0.000320762806296581,2.081506850303017e-07,0.001147119533307199,0.0,0.005054473754404066,0.7791636240686273,0.9
10,0.0008558005290677247,2.4713045959990544e-06,0.004773184373269295,3.71330543047884e-07,0.021307819794056212,1.3081865079746975,1.0
11,0.001963017259357361,1.7989766865653742e-05,0.01639788297175059,6.75391184611543e-06,0.07333248104189,1.780501669238549,1.1
12,0.004145337601996692,0.00010222838166450458,0.04709415034211612,6.340754802223169e-05,0.20776194830852335,1.9749163424665657,1.2000000000000002
13,0.008545020243826636,0.0004700779602768445,0.11415952308401875,0.00041591969844740197,0.48729558956458213,1.7974664825162945,1.3
14,0.017321375490712984,0.0018164311887320205,0.23591383894398074,0.0020747857663388166,0.951568909746882,1.3553748249799595,1.4000000000000001
15,0.03347214175528004,0.006014427589191868,0.4204862273385462,0.008444212876955681,1.5572720000317772,0.8600745769273577,1.5
16,0.06019684795944846,0.017276578414447664,0.6554237512683005,0.02859709667320543,2.153105773930534,0.47373649575226384,1.6
17,0.10067741703547849,0.04332313364550011,0.907771992923852,0.08116303837482841,2.541098128100874,0.2437748863900526,1.7000000000000002
18,0.15818377850613394,0.09523781383788492,1.136667323036825,0.19398181053196492,2.595529128290059,0.13911891384139252,1.8
19,0.2347862469608017,0.1844175907043312,1.3098816634712172,0.39279203227161835,2.3390477368441225,0.11179288080984483,1.9000000000000001
20,0.32862039268864157,0.3167106472730507,1.413756487634044,0.6797446765511159,1.9111424191093114,0.1296869371577152,2.0
21,0.43312090557454214,0.48700342978171324,1.452826149745274,1.0178834556335141,1.4689715148800706,0.17898934128464158,2.1
22,0.5401652793915225,0.6785773624184929,1.4426656383316838,1.341163598355377,1.1101736994123015,0.2544550351746637,2.2
23,0.6434329840446276,0.8684544164582805,1.4016996259619687,1.5879040431814093,0.8613064589229447,0.3513177872877186,2.3000000000000003
24,0.7381869366924572,1.0356592409207825,1.3457514733092386,1.730531716518496,0.7080577988395745,0.4633722990466875,2.4000000000000004
25,0.819713186605371,1.1678935204111776,1.2859117448235,1.7789774834944359,0.6253976478073023,0.5843992972590938,2.5
26,0.8842707940797541,1.2630643434785236,1.2285128378896333,1.762438680094446,0.5905543620014317,0.7085271515467034,2.6
27,0.9315290606549551,1.325132961342871,1.1761890014298315,1.7097130891358863,0.5851373324998517,0.8288708179478789,2.7
28,0.9652248968249496,1.3587211304941156,1.1295363561357825,1.6402789864432294,0.5957774390462033,0.9370571484982148,2.8000000000000003
29,0.9909922079545547,1.367893204754062,1.088520798426036,1.5646292677356513,0.6151874095802311,1.0249408948547025,2.9000000000000004
30,1.012628929954539,1.3580615276347687,1.0530576450775309,1.487244538921895,0.6413457705633323,1.08712356387858,3.0
31,1.0296420279852003,1.3356538657296482,1.0232187723978285,1.4080050677873874,0.6743638038020938,1.1224394929942476,3.1
32,1.038501642236401,1.3052074580014197,0.9994633688613576,1.3233623610221028,0.7134709169374226,1.1338231791905446,3.2
33,1.036543105772598,1.2683719226881984,0.9823865820179754,1.2308009793476156,0.7564121793189301,1.1270426535421525,3.3000000000000003
34,1.0248486939705725,1.225943877225181,0.9719948286014067,1.134658602265018,0.800753831757693,1.1089565589296486,3.4000000000000004
35,1.0080622793116876,1.1795409284583998,0.9674121373519546,1.046341194300909,0.8447843402124366,1.085876402713303,3.5
36,0.9918560459361142,1.1312373402300147,0.9673565088531264,0.9770081999945881,0.8870263801584359,1.062526279014703,3.6
37,0.979890988671958,1.0831383367618035,0.9707873649268829,0.9298905845378319,0.9256943884481609,1.0417766034724736,3.7
38,0.9722157332262734,1.0381660008282072,0.9769442582656542,0.8996699454325654,0.9593456770803086,1.0248712448888835,3.8000000000000003
39,0.9665066454685189,1.0002773114551011,0.9847467835477319,0.8783733701535746,0.9878091893432791,1.011868635643254,3.9000000000000004
40,0.9611843188733407,0.9727136324963027,0.9925709515096501,0.8615207538452507,1.0118174330791094,1.0021973539509639,4.0
41,0.9570019803399712,0.9561282227202843,0.9990055978916007,0.8499851531637356,1.0316803727995036,0.9951684511604852,4.1000000000000005
42,0.9551965269103023,0.9487276274608425,1.0036176143929867,0.8472529475240697,1.0467897944543263,0.9902388920807338,4.2
43,0.9549929267046378,0.9479885111060575,1.0066560400010582,0.8549915963165832,1.0564596959640273,0.9869223212498985,4.3
44,0.9544854200090894,0.9519884686292629,1.0083108161568464,0.87088666465038,1.0607589753772106,0.9845799137546711,4.4
45,0.953774949282043,0.9594001136064578,1.008593330687858,0.8904021135012259,1.060397869736257,0.9824955131319218,4.5
46,0.9556215644775673,0.9688686086325299,1.0075660286620824,0.9100174466723977,1.0563022954811507,0.9803079302504106,4.6000000000000005
47,0.9624311443626351,0.978913545489667,1.005337072000726,0.9285998747778617,1.0495789854305357,0.9783006560340431,4.7
48,0.9734136184047281,0.9884657255433105,1.0020913564352505,0.9462760139658374,1.0414946496120274,0.9771984688540813,4.800000000000001
49,0.9849075031105708,0.9970540788361614,0.9983190837809285,0.962462088835561,1.0330159943086783,0.9778046744367456,4.9
50,0.9928676798888487,1.0042427803403549,0.9947762594387924,0.9750514771909766,1.024429929127021,0.9807537761683939,5.0
51,0.995182828365065,1.0092705839567722,0.9920646434833158,0.9816186575913955,1.0157299880483515,0.9862492602386131,5.1000000000000005
52,0.9927189972321067,1.0116940130133936,0.9903399942492,0.9815458138669262,1.0074033956136117,0.9938233566791448,5.2
53,0.9888589885056711,1.0121897053462554,0.9894148166326415,0.9770274701003206,1.0005988510018502,1.002412848985711,5.300000000000001
54,0.9875210462040309,1.0122228466388403,0.9889752891247525,0.9719344280036017,0.9962891721055984,1.010723516918003,5.4
55,0.990776112641264,1.012721417636317,0.9886195376894299,0.9693767831028266,0.9942110337264165,1.017563776217336,5.5
56,0.9978415252396948,1.0132688217661718,0.9878441769276457,0.9700582999854453,0.9928574727318699,1.0220566261163484,5.6000000000000005
57,1.0060360047966055,1.0127388143398748,0.9862936879242036,0.9726588102595546,0.9908231014548924,1.023874416631839,5.7
