,Li-Li,Li-Cd,Cd-Cd,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,3.0345416788270326e-07,0.0,0.0,0.6000000000000001
7,2.5955684339031264e-06,0.0,0.0,0.7000000000000001
8,1.616204350987091e-05,0.0,0.0,0.8
9,7.778403507940454e-05,3.087042399914006e-07,0.0,0.9
10,0.0003048824453215759,4.215856988626228e-06,0.0,1.0
11,0.0010015805820189267,3.546119743445705e-05,0.0,1.1
12,0.002818084219539824,0.00020714903944980725,3.0110239808161245e-06,1.2000000000000002
13,0.006924209017609749,0.0009671382906807589,2.0544705249526386e-05,1.3
14,0.015147507499443026,0.003724342551415786,0.00011062462834525185,1.4000000000000001
15,0.03008854834505213,0.012047430261017933,0.0004721452857913295,1.5
16,0.05528163958638343,0.03311653692812662,0.0016305147127996342,1.6
17,0.09524881053480584,0.07819765276740018,0.004705888823504377,1.7000000000000002
18,0.15480332903577143,0.16043918699465584,0.011859245537512754,1.8
19,0.23716299589113896,0.289514908006812,0.027325672247946315,1.9000000000000001
20,0.34186243541925254,0.4653460875150519,0.05925234819311629,2.0
21,0.4643133652907416,0.6749425054344969,0.12091082856463008,2.1
22,0.5972406103869584,0.8949215713085453,0.22810292043002411,2.2
23,0.7321818101327677,1.0984334976174333,0.39123756770180934,2.3000000000000003
24,0.860141844288568,1.262994631741887,0.6052646420150645,2.4000000000000004
25,0.972561295815457,1.3764011053989504,0.8444999090138751,2.5
26,1.06326889265795,1.4386795740885872,1.0684190190401406,2.6
27,1.130043060840256,1.458932278837937,1.2370681606765614,2.7
28,1.174338583783569,1.4489920515572023,1.325822272711489,2.8000000000000003
29,1.199337247648035,1.418339747442116,1.3304433575963264,2.9000000000000004
30,1.2078287220883963,1.3727915775840558,1.2645424893210508,3.0
31,1.2017142156965042,1.3159808058334972,1.155941724652667,3.1
32,1.1833988971519915,1.251678504045412,1.040959258735515,3.2
33,1.1569453921863742,1.1852226355874802,0.9532894333946501,3.3000000000000003
34,1.1271131341642164,1.122794420745296,0.9116300262620994,3.4000000000000004
35,1.0973832089687716,1.069240646079044,0.9139547877611705,3.5
36,1.0693468997655644,1.026573403349714,0.941323634019341,3.6
37,1.0437058641403218,0.9941040073008415,0.9684327871319451,3.7
38,1.0210568585353412,0.9694969178358755,0.9762797855130755,3.8000000000000003
39,1.001502032036663,0.9501518576780028,0.9612778281918744,3.9000000000000004
40,0.9843243059532635,0.9347087164024778,0.9349782245825581,4.0
41,0.9688798041616571,0.9237875499397453,0.9140316422885587,4.1000000000000005
42,0.9557687143390055,0.9190791003938485,0.9085054749891879,4.2
43,0.9467217017307489,0.9215665292907981,0.9182947223368454,4.3
44,0.9432147239854869,0.9305025854807158,0.938501514011966,4.4
45,0.9451289736877532,0.9436970345112612,0.965450206309252,4.5
46,0.9507084305149186,0.9583720368859383,0.9965058350369872,4.6000000000000005
47,0.9578240812933947,0.971983390489051,1.0261727172054993,4.7
48,0.9652843341462594,0.9829280713160522,1.0458839905628934,4.800000000000001
49,0.9729010670977492,0.9909289027334227,1.0494764867875008,4.9
50,0.980449313394625,0.9968362983242911,1.0378045607269866,5.0
51,0.9869587986299972,1.0019575670439917,1.0171347492771592,5.1000000000000005
52,0.9912449813522775,1.007244145656583,0.9940660728819107,5.2
53,0.9929892427935737,1.0126847871248756,0.9724558060813999,5.300000000000001
54,0.9932028662945487,1.0172875039033642,0.953796825664089,5.4
55,0.993614409476734,1.0198030578606294,0.9387204492836901,5.5
56,0.9954510503366316,1.0196456948562718,0.9274213179279872,5.6000000000000005
57,0.9986408043721209,1.0172777786484637,0.9192371320774967,5.7
58,1.0021091613094775,1.0138847432866438,0.9127063922654266,5.800000000000001
59,1.0047140036098778,1.0106751379096544,0.9061238723747099,5.9
60,1.0058483565193497,1.0083455256384621,0.8982323093825126,6.0
61,1.005399750707415,1.0071700159389463,0.8892808032024184,6.1000000000000005
62,1.0034793026695072,1.0074478548637664,0.8813120253944087,6.2
63,1.0003899016241102,1.0094283103813377,0.8764758920970736,6.300000000000001
64,0.9968560045010061,1.0126110771618395,0.875280903313474,6.4
65,0.9939784047954459,1.0156218174532905,0.8771853883575771,6.5
66,0.9925946207886802,1.0173038615218546,0.8821819415888725,6.6000000000000005
67,0.992698152888257,1.0176850338189838,0.8904352583037873,6.7
68,0.9936977388284806,1.0174681662471847,0.9005352777292145,6.800000000000001
69,0.9950921888109703,1.0167937739567567,0.9092907788570647,6.9
70,0.9965814448246595,1.0149773579702652,0.9136531943480333,7.0
71,0.9976636859479882,1.0115408498650216,0.9126289702727746,7.1000000000000005
72,0.9976263059492143,1.0071439693972144,0.9075417823279815,7.2
73,0.996125342321205,1.0032124761228427,0.9009478611546783,7.300000000000001
74,0.9935915776031753,1.000767148637178,0.8953935335605693,7.4
75,0.9909330671257415,0.9998474897947357,0.892553924272251,7.5
76,0.9888919315416197,0.9999315572407477,0.892764089181888,7.6000000000000005
77,0.9877344570184928,1.0006101493559898,0.8953002242672004,7.7
78,0.9874558619912766,1.0018622495147365,0.8992713216307647,7.800000000000001
79,0.9880622010905187,1.0038522126811678,0.9041791191140923,7.9
80,0.9895310099695154,1.0064528707833857,0.9097519268762644,8.0
81,0.9916005974451203,1.0088935832962782,0.9158718823091286,8.1
82,0.9937459623798367,1.0099469815604185,0.9229449539556528,8.200000000000001
83,0.9954368856761794,1.0086301301410276,0.9317845728444529,8.3
84,0.9964454169666382,1.0048903148232442,0.9425555962499162,8.4
85,0.9968835954225961,0.9996874364578113,0.953886601450234,8.5
86,0.9969793567614523,0.9944528313624331,0.9635525021456628,8.6
87,0.996928295934163,0.9904618169570618,0.9704367077657603,8.700000000000001
88,0.9969405590641808,0.9885417564804999,0.975834054485768,8.8
89,0.9971797848794393,0.9889160678283421,0.9823741613013489,8.9
90,0.9975268280934998,0.9909437261524926,0.9914925229024161,9.0
91,0.9975823718116688,0.9931673264936756,1.0021436811529112,9.1
92,0.9971336169695547,0.99410553014254,1.0116371150142978,9.200000000000001
93,0.9965528160508056,0.9932813030432328,1.017328641773338,9.3
94,0.9964732186055001,0.9914475001216831,1.0184085308699866,9.4
95,0.9970197707320037,0.9898691964424021,1.0170529682571463,9.5
96,0.9975475726272911,0.989485336349647,1.0170307079901997,9.600000000000001
97,0.9972117137691558,0.9905517389063844,1.0201567162441438,9.700000000000001
98,0.995740265047397,0.992675972911833,1.024715205707865,9.8
99,0.9937307456878574,0.9950046003002327,1.0279791118512092,9.9
100,0.9922927436891408,0.9965239887844586,1.029210787050271,10.0
