,Li-Li,Li-Nb,Li-Si,Nb-Nb,Nb-Si,Si-Si,r
59,0.9962024019215641,1.013516880243257,0.9926192666157397,0.9543788787641699,0.9917124393986074,0.944793079585658,5.9
60,0.9922115540958611,1.007929035507013,0.9921448487667359,0.9322273424137996,0.978296416270142,0.9434705116695759,6.0
61,0.9887599287721079,1.0038299793237508,0.9937415037985229,0.9117356045782672,0.9677361876478395,0.9444777232259076,6.1000000000000005
62,0.9859075396452306,1.0019366391587252,0.9967832081820696,0.8950590820139803,0.9614826479810246,0.9480931614030286,6.2
63,0.9833442078856021,1.002178159661582,0.9999292677517638,0.8841890393880538,0.960657155088093,0.954045319227417,6.300000000000001
64,0.9807579685686029,1.0037902367556581,1.0018215653470952,0.8797876426829134,0.9650847681913285,0.9617822124668378,6.4
65,0.9781773005348121,1.0059283757707496,1.0021321449938714,0.8812580749968116,0.972901904769351,0.9703486977453439,6.5
66,0.9758929229857372,1.0083762147875839,1.0018426175429564,0.8872200248230521,0.9813859714509187,0.9780717060575036,6.6000000000000005
67,0.974132979828295,1.011701796700492,1.0023727520902839,0.8959614800403033,0.9882734102165911,0.9832924867780022,6.7
68,0.9729875329724741,1.0166298631291433,1.0045118094092444,0.9058618509598887,0.9925452400642336,0.9854788924309497,6.800000000000001
69,0.9725402117263926,1.0231657009512811,1.0080715521392976,0.9157544030394871,0.994278650852892,0.9850055540597907,6.9
70,0.9728060507035284,1.030394381036038,1.0122339819760866,0.9249879715733044,0.9939222359576464,0.9821466428449561,7.0
71,0.9736009260246774,1.037211376802114,1.0160858042766279,0.9329934040161605,0.9919987402112584,0.977282632525454,7.1000000000000005
72,0.9746204959383113,1.0430926509324654,1.019018638784401,0.9387955813143911,0.9894846028366332,0.9719445987696924,7.2
73,0.9755756155532732,1.0480361682994737,1.020893418015398,0.9413012106698339,0.9877961724803718,0.9685035529605421,7.300000000000001
74,0.9761666667519354,1.0520019295050083,1.0219397562151804,0.9402416319506407,0.9878626933992329,0.9683641049400645,7.4
75,0.9760641342367457,1.0547604556667713,1.0223890680084,0.9366441320168308,0.9894501422292314,0.9708696469940253,7.5
76,0.9751210648387508,1.0563341058629039,1.0221525210572835,0.932238003537874,0.9914960238397903,0.9741584353636831,7.6000000000000005
77,0.9736517234450098,1.0572356220443369,1.0210346818891878,0.928284918585868,0.9928426019259792,0.9767625649736676,7.7
78,0.972393159108053,1.0579235491652996,1.0192845553775356,0.9248525732419159,0.9927506341836192,0.9782413086858995,7.800000000000001
79,0.9720564001274963,1.058186643460907,1.0176439731750344,0.9212280830443195,0.9911614137211873,0.9786753164866393,7.9
80,0.9728236725525384,1.0574139246034433,1.016770100829627,0.9168887032220138,0.9886317569975204,0.9781224661636957,8.0
81,0.9741857235337071,1.055411985534866,1.0167910715660051,0.9118614054395212,0.9858145204870435,0.9768249436029371,8.1
82,0.9752049218256643,1.052678552521525,1.017421093244388,0.9063064060975992,0.9829672035728284,0.97559304014467,8.200000000000001
