,Si-Si,Si-Rh,Rh-Rh,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,0.0,6.65406029449987e-07,0.0,1.0
11,3.2574901063983235e-07,1.2699883632709448e-05,0.0,1.1
12,5.6520121622382205e-06,0.00011041275459996717,7.186385118059861e-07,1.2000000000000002
13,4.2324873322450466e-05,0.0006704909813036517,1.1945086615117175e-05,1.3
14,0.0002345708365176062,0.0031755894617251403,9.305340548528674e-05,1.4000000000000001
15,0.0010332509452734037,0.012305946348064405,0.0005307021637540574,1.5
16,0.0037371488359179915,0.03972700618845722,0.0023971709362891457,1.6
17,0.011301955833711196,0.10784878394800855,0.008910810814503605,1.7000000000000002
18,0.028984793246482916,0.24817216499102845,0.027734527747550863,1.8
19,0.06390383500622418,0.4879684585035997,0.07315105535420843,1.9000000000000001
20,0.12278498755519589,0.8272854497672536,0.16523768561086294,2.0
21,0.20840690952277965,1.2220770619647257,0.32290895220710514,2.1
22,0.31679972430331405,1.5922776371377187,0.5515595596842312,2.2
23,0.43721241617511425,1.8557010036186146,0.8324506487228915,2.3000000000000003
24,0.5549843695474568,1.965610195361975,1.1232398275306446,2.4000000000000004
25,0.655920565445409,1.9265775342390956,1.3722751922684078,2.5
26,0.7308204729226507,1.7820318982634982,1.5387126408656149,2.6
27,0.7785029963898634,1.5874933083663851,1.6063825315221552,2.7
28,0.8049916676972217,1.3884989946469115,1.5848509093722687,2.8000000000000003
29,0.8188205054665498,1.2122524232550245,1.5001477105861931,2.9000000000000004
30,0.8263640614020885,1.07002503714183,1.3826547734639894,3.0
31,0.8310225070078504,0.9630420906338306,1.258251921044273,3.1
32,0.8355686582325851,0.8873678579533005,1.1443309615969526,3.2
33,0.8437288470944734,0.8372397172689199,1.0493394948603265,3.3000000000000003
34,0.8590112137676482,0.8072997689235308,0.9746090697440319,3.4000000000000004
35,0.8826004113111092,0.7934039424559368,0.9178392762559296,3.5
36,0.9128194517954128,0.7922481974629426,0.8766618527537027,3.6
37,0.9462801429759458,0.8010521245732998,0.8501751331856698,3.7
38,0.9792880737925781,0.8178935450996309,0.8380810859137815,3.8000000000000003
39,1.0090219332961712,0.8418058669928682,0.8391670076839305,3.9000000000000004
40,1.0345435131649117,0.87204375933848,0.8509363808720918,4.0
41,1.0566852073240114,0.9071498775214893,0.8703824794478584,4.1000000000000005
42,1.076386290762347,0.9445832578925822,0.8946614499804023,4.2
43,1.0929924099477253,0.9810136283298266,0.9211549140013253,4.3
44,1.1042773030230884,1.013185201644319,0.9476201046663911,4.4
45,1.1082420052145814,1.039057312082254,0.9727599480741994,4.5
46,1.104849121542708,1.0583338074624262,0.9964145659021842,4.6000000000000005
47,1.0957542049215898,1.0717319366129727,1.0187171901050571,4.7
48,1.0824335928464655,1.0796876729304161,1.0389090139477233,4.800000000000001
49,1.0651966936799506,1.0818533776761066,1.055128457072079,4.9
50,1.0443219790059628,1.077790402718164,1.0654267826547283,5.0
51,1.0215595627682619,1.0679785946181797,1.0689421001722288,5.1000000000000005
52,0.9998965502990249,1.0541353006134668,1.0662286363584437,5.2
53,0.9818420668879896,1.0386199450467826,1.0586630569416204,5.300000000000001
54,0.9682236829190587,1.023455414552537,1.0475875441834637,5.4
55,0.9587121612119551,1.0096926358364509,1.033932374310837,5.5
56,0.952955120697384,0.9975338826015155,1.0185012421392075,5.6000000000000005
57,0.9506584584044215,0.9870214834698663,1.0024536243186242,5.7
58,0.9508825158523555,0.9785697256561382,0.9874354505297103,5.800000000000001
59,0.9522286194408099,0.9727893177472776,0.9751962743514697,5.9
60,0.9542319286454668,0.9699218759691268,0.9669763942406195,6.0
61,0.9580690063883732,0.9697008935600706,0.9631713574418715,6.1000000000000005
62,0.9651263191168707,0.9718071123646901,0.9634375908334691,6.2
63,0.9748828874929517,0.9761290443432762,0.9668911163540427,6.300000000000001
64,0.9846319427238165,0.9823706518408681,0.9722105052088577,6.4
65,0.991312277832429,0.9897243910858162,0.9779509085772254,6.5
66,0.9935345020354742,0.9972688434201197,0.9831107016593501,6.6000000000000005
67,0.9921309615534579,1.0045052680661568,0.9874834067873681,6.7
68,0.9892196551390814,1.0112106624960846,0.9915138999114577,6.800000000000001
69,0.9868836624105025,1.0169207942761886,0.9958280023096936,6.9
70,0.9863985531301425,1.0209463183314902,1.0007451060001349,7.0
71,0.9880140787742154,1.0229094457287529,1.0060472514662968,7.1000000000000005
72,0.9907995246541346,1.0229940607418049,1.0111047126086354,7.2
73,0.9927632383866885,1.0216346668218939,1.015172617199045,7.300000000000001
74,0.9920358905632228,1.0191564901869985,1.0176468435800448,7.4
75,0.9887628389873401,1.0157601358201847,1.018245597937422,7.5
76,0.9856787193702123,1.0117372894958965,1.017060388008112,7.6000000000000005
77,0.9861715133992336,1.0076224566395897,1.014430920018918,7.7
78,0.9914485293467065,1.0040386948971174,1.0107744640560705,7.800000000000001
79,0.9995120539184923,1.0012528979106736,1.0065217224743694,7.9
80,1.0067852946673121,0.9989017198228978,1.0021058885046106,8.0
81,1.010753135948451,0.9963070237808027,0.9979102054896438,8.1
82,1.0113329713270323,0.9931001478583822,0.9942115498604326,8.200000000000001
83,1.0101357962719895,0.9894907825646799,0.9911649340950013,8.3
84,1.0088517810755717,0.9860130519513921,0.9888134769278646,8.4
85,1.0083609406718634,0.983166005987353,0.9870887941838252,8.5
86,1.0088305640417876,0.9812810236669235,0.9858290286540334,8.6
87,1.0100379010701925,0.9805142254076109,0.984916839274532,8.700000000000001
88,1.011516011549656,0.9808196779219354,0.9845450084711684,8.8
89,1.012613777964242,0.9819781882935512,0.9853140132955786,8.9
90,1.0125570335488983,0.9837827867512309,0.9878981269292214,9.0
91,1.0107005042119972,0.9862413440548288,0.9925277590897756,9.1
92,1.007016323306587,0.9895965250168646,0.9987670953932462,9.200000000000001
93,1.0022049189818814,0.994159155636791,1.0057270395258389,9.3
94,0.9970647421786155,1.0000977109932814,1.0124065400803308,9.4
95,0.9919352129062434,1.0072924772052294,1.0178699433056122,9.5
96,0.9869106706365804,1.0152814739480989,1.0213240341385998,9.600000000000001
97,0.9822171920207248,1.0232658753768886,1.0223406430265145,9.700000000000001
98,0.9781371729208163,1.0302221455200746,1.021206313655934,9.8
99,0.9749378078176661,1.0352222589347926,1.019042196026632,9.9
100,0.9730852430334005,1.0377713988384494,1.0173947088292343,10.0
