,In-In,In-Si,Si-Si,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,6.786513075170598e-08,0.9
10,0.0,0.0,1.350546556433642e-06,1.0
11,0.0,0.0,1.28407099545395e-05,1.1
12,0.0,5.148418481651297e-07,9.291192305243602e-05,1.2000000000000002
13,0.0,6.5593167368070765e-06,0.0005082639488984651,1.3
14,0.0,4.929634424625937e-05,0.0022669653172175982,1.4000000000000001
15,4.337851920808005e-06,0.00027256107746443596,0.008478291833865385,1.5
16,4.299611483679781e-05,0.0012084232509476356,0.026891698765722376,1.6
17,0.00026724755514368896,0.004445449718280198,0.07273337179324577,1.7000000000000002
18,0.0012809234141699928,0.013781721984638524,0.16861898859654353,1.8
19,0.00496039063393323,0.0364780286643489,0.3372442061378475,1.9000000000000001
20,0.015811332833029924,0.08339389733974793,0.5866245723676603,2.0
21,0.04220714658453685,0.1665828237761341,0.8959192007598129,2.1
22,0.09601029210444965,0.29404913544488803,1.2141916297521753,2.2
23,0.18946947131332703,0.4636395135455506,1.4777860257032482,2.3000000000000003
24,0.329909917608174,0.6597631394312246,1.6378861920150303,2.4000000000000004
25,0.5142473286545918,0.8562092950311293,1.6806465829268777,2.5
26,0.7262456380373246,1.0248753807152802,1.6273383405050392,2.6
27,0.9398588207491337,1.1458717881683145,1.5174819645076982,2.7
28,1.1288931405054212,1.2131710118212158,1.389142044071179,2.8000000000000003
29,1.2766820909796657,1.233222317957682,1.2678460611982054,2.9000000000000004
30,1.3783923036138148,1.2187901356568551,1.1654844606813164,3.0
31,1.436644240012673,1.1829371538146412,1.0845104700857828,3.1
32,1.4569541417038008,1.1364957808912746,1.0230750357081868,3.2
33,1.445863512316009,1.0881165905338306,0.9788048599354956,3.3000000000000003
34,1.410223949608911,1.0441421293441484,0.9501572105465977,3.4000000000000004
35,1.3572214483179397,1.0078040692378034,0.9356073463303258,3.5
36,1.2952896583711382,0.9793380967394196,0.9326308985219247,3.6
37,1.233859305942097,0.9576618417384122,0.9380003871812043,3.7
38,1.180332856559634,0.942194786008871,0.9486162093907501,3.8000000000000003
39,1.1367131035343565,0.9331583342931447,0.9616209823850711,3.9000000000000004
40,1.0997880736709453,0.9303514959234315,0.9743920589414066,4.0
41,1.0652563536329307,0.9320925088204124,0.9852585942850312,4.1000000000000005
42,1.0318895116272675,0.9357689122735162,0.9940628612788428,4.2
43,1.001941599346552,0.9395783227111412,1.0015361522152053,4.3
44,0.9781478669134691,0.9436357892026596,1.0080310398175811,4.4
45,0.9610628166836416,0.9493834254406118,1.0129196372730387,4.5
46,0.9492743426247708,0.9579867921931238,1.0151372680539346,4.6000000000000005
47,0.9413296247973512,0.9692027106979878,1.0141591250159676,4.7
48,0.9368121419647332,0.9814405199559179,1.0104394657645894,4.800000000000001
49,0.9357356665999538,0.9926335991576769,1.0050611451581966,4.9
50,0.9373935189950733,1.0012159782913232,0.9991148496843496,5.0
51,0.9400285810943113,1.0067229999599534,0.9934418317010091,5.1000000000000005
52,0.9416819618590461,1.0098043380860537,0.9887747769841594,5.2
53,0.941851935604052,1.0116806512654306,0.9857393341020391,5.300000000000001
54,0.9429150468560559,1.0134179818833255,0.9844570086218898,5.4
55,0.9493592592822631,1.0155028587486277,0.9842660022642719,5.5
56,0.9640490134574703,1.0178787238493732,0.984186838058319,5.6000000000000005
57,0.9847902245919472,1.0201998613713081,0.9838012307643413,5.7
58,1.0055505978977635,1.0220893618487996,0.9836403947900088,5.800000000000001
59,1.0213099940098058,1.0233507986951402,0.9846495918473438,5.9
60,1.030830552255421,1.0240586027764786,0.9871545792888885,6.0
61,1.0347846364381579,1.024433999467541,0.9903179966087863,6.1000000000000005
62,1.0327241483563605,1.0246414685340068,0.9927165971529003,6.2
63,1.022841329308892,1.0246928695484963,0.9935260225580862,6.300000000000001
64,1.0042964191953265,1.024426652762985,0.9930554689538328,6.4
65,0.979417974552184,1.0235854322933042,0.9921115504754774,6.5
66,0.9537400538038076,1.0220577658990477,0.9910490222367696,6.6000000000000005
67,0.9336361760684889,1.0201286755658927,0.9895956171952089,6.7
68,0.923113293642547,1.0184371535607948,0.9874442763028191,6.800000000000001
69,0.9220010577838251,1.0175530436995677,0.9847077734810564,6.9
70,0.9266560811215816,1.0175788836748954,0.9817315130807343,7.0
71,0.9325035033559111,1.0182670881581082,0.9787736231264921,7.1000000000000005
72,0.936738808509229,1.0195070785845977,0.9761077908429192,7.2
73,0.9393956582131497,1.021486472231081,0.9742211215199288,7.300000000000001
74,0.9420387861108814,1.024257564278379,0.9735895349496606,7.4
75,0.9455239501316185,1.0272646507240841,0.9742677601789105,7.5
76,0.949171458978606,1.029567451691149,0.9758434125265754,7.6000000000000005
77,0.9518004227313094,1.030659137917193,0.97775579390418,7.7
78,0.9529131145315896,1.0309553954931565,0.9795772734523192,7.800000000000001
79,0.9527328579802093,1.0313521714105867,0.9810757052953717,7.9
80,0.9515636355140117,1.0323671314028025,0.9821433597300419,8.0
81,0.9495450770684922,1.0337806460113235,0.9827422669234118,8.1
82,0.9469343259245759,1.0350002799933635,0.9829390422776288,8.200000000000001
83,0.9442693840104429,1.0356603545216383,0.9829416474690621,8.3
84,0.9420785397671166,1.0359038212671507,0.9829961598995623,8.4
85,0.9404563370597777,1.0361424066479143,0.983158702577079,8.5
86,0.9389916707445025,1.036516050194572,0.9832004135280906,8.6
87,0.9372302469250521,1.0365880114857366,0.9828775947081225,8.700000000000001
88,0.9353186909505857,1.0356780838974962,0.9823328328643489,8.8
89,0.9342435502028396,1.033517862528855,0.9821124572530088,8.9
90,0.9354905100463334,1.0304340455417917,0.982713999787008,9.0
91,0.9402925433330017,1.0268883420710704,0.9841497713123484,9.1
92,0.9486083685327564,1.0231556357838503,0.9859525969859712,9.200000000000001
93,0.9584607219908753,1.0195892984765746,0.9875476680659412,9.3
94,0.966721895556305,1.0168355506656084,0.9885664003967658,9.4
95,0.9712509218585416,1.015378119646965,0.9888228745121127,9.5
96,0.9722417082362762,1.014933354053591,0.9881174070467361,9.600000000000001
97,0.9712710128430532,1.0146073397148514,0.9862641856698177,9.700000000000001
98,0.9695754201135581,1.013750653563052,0.9834333606222961,9.8
99,0.9677591027353817,1.0125249377360988,0.9804266924174279,9.9
100,0.9664996486481533,1.0116291750910689,0.9784592904328441,10.0
