,Li-Li,Li-Si,Li-B,Si-Si,Si-B,B-B,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,1.66508541291246e-07,0.0,0.0,7.3263758168148264e-06,0.5
6,2.8714228039000587e-07,0.0,1.3729143601402388e-06,0.0,0.0,0.00010577671214779153,0.6000000000000001
7,2.998000611351164e-06,0.0,1.0137869612157206e-05,0.0,2.2511954782576467e-06,0.0008419590491130538,0.7000000000000001
8,2.190506174441893e-05,1.0992165421179912e-07,5.816259599187158e-05,0.0,3.424569296792336e-05,0.0046805641492168575,0.8
9,0.00011720226368527237,2.177329924084236e-06,0.0002763526640583584,0.0,0.00028840591899566504,0.020594882954089747,0.9
10,0.0005093817749319932,1.741982437987761e-05,0.001120708083554185,0.0,0.0016637547784168441,0.07410893524375906,1.0
11,0.0018481681430250264,0.00010361014892254619,0.003941649772542368,3.11799927736516e-06,0.0075401623948300345,0.22031958237145785,1.1
12,0.005686797836344765,0.0004915817560020607,0.012072846936979279,4.3406662957159036e-05,0.027958541310159252,0.5440483549452323,1.2000000000000002
13,0.015039832648392858,0.0019283531523814736,0.03229196956403239,0.0003162534578179899,0.08576435178493637,1.1216787097372747,1.3
14,0.0346387670525018,0.006414232771453201,0.07560464998888293,0.001671905185149767,0.21895075749337542,1.9426944830791346,1.4000000000000001
15,0.0704665113834536,0.018383744269871046,0.1555805838031712,0.007060108786901399,0.4680487931249119,2.84807893798556,1.5
16,0.1284489731752741,0.04594858605377641,0.2828416600053973,0.02437608806447814,0.8443214494779822,3.5686924120601606,1.6
17,0.2126004893584364,0.10107466020978745,0.4570790499949293,0.06962721929429115,1.298431940576114,3.8696037335266253,1.7000000000000002
18,0.32316219654655787,0.19714795414739664,0.6616543961790272,0.16598108883458448,1.7246243182071341,3.6897730752290188,1.8
19,0.4554891719929038,0.3434211282059259,0.8666143006683945,0.3334366774747284,2.010557258733159,3.1587149249190394,1.9000000000000001
20,0.6003690784133198,0.5383335543291193,1.0405518172706543,0.570891391790907,2.0964523922521643,2.492377579683499,2.0
21,0.7458464598472154,0.7656996637669112,1.1637971709537245,0.8443189948751277,1.9970304311890112,1.87195666588835,2.1
22,0.8798713087569054,0.9972531215555547,1.233418845817479,1.0959987984440853,1.7779453297638492,1.3894160948726302,2.2
23,0.9926827186361034,1.2015585536243318,1.2578029294399873,1.2721494965231122,1.5154313103316825,1.060965431357748,2.3000000000000003
24,1.0780139912656799,1.3546625810115376,1.2478751341942824,1.3477210107514834,1.2680141557776272,0.8643094714602146,2.4000000000000004
25,1.1330559938697833,1.4461571678847442,1.2130684782526258,1.3308770036050832,1.0681784942296542,0.7661661985770878,2.5
26,1.1581163761821338,1.4784021479336702,1.1626594743587173,1.2505170481687817,0.9270597185348871,0.734695358315303,2.6
27,1.1570312209530194,1.4621017245615382,1.1073835135304664,1.141130829321156,0.8425841743706626,0.7447858913815584,2.7
28,1.1376293043683274,1.411929457439614,1.0578680257387232,1.0325962740185468,0.8052682016643165,0.7796642466146062,2.8000000000000003
29,1.1099084933921761,1.3429924413219374,1.0211153250104446,0.9445274786213124,0.8016962432023815,0.8278938992977114,2.9000000000000004
30,1.0816589536059262,1.2679648152139142,0.9984380619280717,0.884140503827288,0.8182376840331871,0.8785062946407187,3.0
31,1.0556713180891188,1.1957049594224138,0.9868825689657879,0.8479790476966392,0.8443236752177885,0.9198743112698657,3.1
32,1.0316645755639313,1.1317347243787663,0.9827451032422927,0.8273501220873879,0.8726517017533597,0.9433066419030806,3.2
33,1.0096779292407196,1.0791907447086078,0.9839503447984587,0.8150144581451179,0.8975003035144853,0.9465897511449827,3.3000000000000003
34,0.9904199519257315,1.0390278608668833,0.9895212253016793,0.8085048382805975,0.9147211190579445,0.9332889711521468,3.4000000000000004
35,0.9738309218492862,1.0100958593678877,0.9978077183167458,0.8080559328911806,0.9233792395306711,0.9089256583373445,3.5
36,0.959393762583472,0.9900053223126977,1.0063038956358534,0.8126743187712893,0.925832479349405,0.878407671230128,3.6
37,0.9477306713055983,0.9763080897213285,1.0133954308709194,0.8193258741392753,0.9254833365750652,0.8463675537310837,3.7
38,0.9406928390780794,0.9671767754077201,1.0195625443263696,0.8253135658694583,0.9247488315186427,0.8181467020151613,3.8000000000000003
39,0.9396598619904746,0.9616465170606552,1.0263709964790726,0.8303307287103502,0.9251123981115112,0.7991098056636364,3.9000000000000004
40,0.944207402222738,0.9597347719212094,1.0343201740698058,0.8365145810995547,0.9279775499755021,0.792737160782695,4.0
41,0.9524165802139902,0.9621779138145375,1.0416758679404419,0.8472305538893022,0.9343885311083052,0.7991304640634525,4.1000000000000005
42,0.962038218348167,0.9695030268998904,1.04549307022529,0.8653245285108371,0.9441198059869083,0.8149779129081564,4.2
43,0.9713878552781371,0.9809450145682507,1.0441219878634143,0.8911072934759101,0.9558177169366819,0.8350377688455669,4.3
44,0.9796737680010146,0.9941991380564812,1.0386939872103285,0.9211183560715045,0.9680240138727354,0.8543191074635089,4.4
45,0.9868098459514252,1.0064197592274948,1.0320059557071697,0.9490859911428171,0.9797323372673623,0.8695952623892046,4.5
46,0.9928462818816255,1.0156361175202655,1.0262346531390398,0.9692997866515637,0.9903325052689236,0.8796790442036765,4.6000000000000005
