,Li-Li,Li-Zn,Li-Si,Zn-Zn,Zn-Si,Si-Si,r
83,0.9740370838291853,1.0033425011172095,1.0123571972609369,0.99100200128891,1.0124974063263914,0.9882965898934738,8.3
84,0.9716731199203587,1.0018746023069984,1.009792578248471,0.9920245988882475,1.0134548908349486,0.9879659206560142,8.4
85,0.9694410668038247,0.9991422897087436,1.0067314137468601,0.9920955811102362,1.0153981306083806,0.9871617862943863,8.5
86,0.9679578201792468,0.9957588665928486,1.0039126207732145,0.9915935242898806,1.0178254661057786,0.986290177282182,8.6
87,0.9674024235596842,0.993253746032704,1.0017695432619211,0.9893896282473541,1.01947799131882,0.9858107809057577,8.700000000000001
88,0.9678297159357682,0.9933893950477805,1.0003814400457527,0.9832736539436885,1.0196016993869292,0.9860449006531106,8.8
89,0.9693189751797644,0.9968749528273957,0.9996330467675514,0.9722033373451283,1.0184878902735426,0.9870947726666844,8.9
90,0.9717159865405558,1.0028218499033617,0.9993677757027054,0.9580841896687793,1.0168398659591011,0.9888236778481543,9.0
91,0.9743167223514645,1.0094223727954221,0.9994344909669683,0.944868278755114,1.0149474843911839,0.9907689389751505,9.1
92,0.9759754762689117,1.0148862936364589,0.9997313756561821,0.9358157217061028,1.0127426675503972,0.992245484813869,9.200000000000001
93,0.9757477084450893,1.0180375846793661,1.0003271020019795,0.9318006877791009,1.0104650744330552,0.9927714871837623,9.3
94,0.9736618717470611,1.0187695948320241,1.0014443803506154,0.9319436204829317,1.0087934221005859,0.9923216113180046,9.4
95,0.9709992058885908,1.0180628809244046,1.0031785563756417,0.9351110809235432,1.008113966244301,0.9910725707234592,9.5
96,0.9696743687861288,1.0171723618555888,1.0052483469585256,0.9404672928965697,1.007903329502485,0.9890625113653774,9.600000000000001
97,0.9710498975774707,1.0166748918899051,1.0070584346877107,0.9470431612958012,1.007130803569527,0.9862415389640168,9.700000000000001
98,0.9749962104374501,1.0163971059409402,1.0080624733789731,0.9535036794335001,1.0052978980303726,0.9828134905499731,9.8
99,0.9798068893615548,1.0160713294669428,1.0082000631622337,0.9585316596081335,1.0029800326641285,0.9795007470020949,9.9
100,0.9830757450284722,1.0157839461851619,1.0079822081375749,0.9612426628578441,1.0013703137210705,0.9774083292421829,10.0
