,Li-Li,Li-Si,Li-Au,Si-Si,Si-Au,Au-Au,r
49,0.9989272102501826,1.0176953513699842,1.002836274292364,0.813949005661658,1.1988449528054577,1.0017966142530759,4.9
50,1.0055778626246192,1.0278051600198979,1.0118842053772776,0.8550138195688889,1.182397238631616,1.0063113327996418,5.0
51,1.010625416384548,1.0352819496750267,1.0186181565114225,0.8886314103286486,1.1583814475015384,1.010742266310171,5.1000000000000005
52,1.0134409799388242,1.039202394595495,1.0233603456181297,0.9093061781625653,1.1290733976467853,1.018371150815214,5.2
53,1.0140274000859284,1.0384438239203464,1.0261429479514472,0.9210902846347337,1.0972777779230587,1.0285617673743312,5.300000000000001
54,1.0128843201486144,1.033190341736991,1.0269433832857837,0.932351228171574,1.065488973312609,1.0385683047195873,5.4
55,1.0108668325839092,1.0254720689638643,1.025981181072132,0.9470730146658562,1.0351438868532232,1.0456318911871278,5.5
56,1.0088119568373566,1.0183063249115252,1.0234487789904891,0.959927204590838,1.0069112879267037,1.0475162203350417,5.6000000000000005
57,1.0069828056909202,1.0140902166949093,1.0194220193415038,0.9592979167433632,0.981672660660028,1.0423768603519852,5.7
58,1.0050404776993993,1.013276898560609,1.0145151085050232,0.9369139964624937,0.9610877015588546,1.0293231188581253,5.800000000000001
59,1.00273339424844,1.0142100664650284,1.0101599554055285,0.8960061608638904,0.9472612656435003,1.0099529158514264,5.9
60,1.0003617086333347,1.0143329179548888,1.0075655385324056,0.8498544160096638,0.9414710789073072,0.9894586808540723,6.0
61,0.9983540842146615,1.011952402627985,1.0065180978205939,0.8120200498493976,0.9425446746406656,0.9747937979626612,6.1000000000000005
62,0.9967076705182166,1.0073359645848052,1.0056116875120265,0.7877395885224829,0.94698296196134,0.9696388634686726,6.2
63,0.9951790451762216,1.0023503655797352,1.003559653839096,0.7742497248064674,0.951701101355919,0.9711413810543696,6.300000000000001
64,0.9937983862980394,0.9989849021733783,1.0000485410807922,0.7677003519472044,0.9563864545864412,0.9729304020745528,6.4
65,0.9928531388905067,0.9980693097006956,0.9955958544827547,0.7677975823227898,0.962340578976388,0.9711527506362737,6.5
66,0.9924863987758206,0.9990576500035323,0.9911407480279768,0.7762413296665275,0.969758984314913,0.9669313096901881,6.6000000000000005
67,0.9925793906656445,1.000517425652754,0.9878460038480854,0.7934577674338028,0.9773084914329702,0.9638684157107068,6.7
68,0.9929301345414266,1.000871132293552,0.9867037304313085,0.8175629478043784,0.9837221977733002,0.9641893562624088,6.800000000000001
69,0.9933296983807183,0.9993882669638893,0.9878448067991067,0.8446102725343168,0.9885071020352418,0.967156749627054,6.9
70,0.9935711250695634,0.9969115043880994,0.9904384540546309,0.869407836774195,0.991362378679205,0.9705256758764631,7.0
71,0.9936411031316424,0.9953896755773002,0.9935547636759726,0.8877363662881398,0.9920578432371491,0.9728324178290804,7.1000000000000005
72,0.9938523152675508,0.99639733163179,0.9968843637047131,0.8980599116107527,0.9911655278562694,0.9736318994626066,7.2
73,0.9945668687665769,0.999956037393554,1.000441054443632,0.9008525423282693,0.9901830188610489,0.9723304614782209,7.300000000000001
74,0.9958097652619101,1.004618680120229,1.003982995953548,0.8975083116322915,0.9902059273787507,0.9686013791014548,7.4
75,0.9972685395885911,1.008636529480647,1.0070593951251492,0.890783610431884,0.9907505260294491,0.9640649722636389,7.5
76,0.9985750096452027,1.0111639264251366,1.0093418890323418,0.8849538906676279,0.9906958336550975,0.9617661632732692,7.6000000000000005
77,0.999459071214526,1.0124365713521501,1.0106011338322187,0.8834159715187218,0.9902236961383691,0.963161697798037,7.7
78,0.9997910513362389,1.0129721847324575,1.0105952023045581,0.8856988773526833,0.9906400108031302,0.9668721645518921,7.800000000000001
79,0.999668340766077,1.0128635241519475,1.0092395490064237,0.8883248121715092,0.9920099527530007,0.9716850920084047,7.9
80,0.9993666398253501,1.0119458503715113,1.006781451614487,0.8893683349381624,0.9923147246998899,0.9797693568092519,8.0
81,0.9990892673482339,1.0104280111125363,1.0037118179047249,0.8909534180421598,0.9900162203839258,0.9944733404872713,8.1
82,0.9988558266964419,1.0089441101842789,1.0006127967629486,0.8962630418669328,0.9864798923661586,1.0144763084300652,8.200000000000001
83,0.9986614398950683,1.0078157668815453,0.9981184285621024,0.9053799207966369,0.9844759855865066,1.0321166388300183,8.3
84,0.9985435047477611,1.0066565431619423,0.99685526483122,0.9151592793266524,0.9851025415776158,1.0387008354149092,8.4
85,0.998418010419303,1.0050214029669347,0.9972189497787876,0.9220186870628838,0.9877840202707107,1.0309470676359769,8.5
86,0.9980847994334351,1.0030498835642876,0.9991105804501582,0.9240817508177119,0.992401364883807,1.0125013698502505,8.6
87,0.9974987170293181,1.0011895098870334,1.0018130380703367,0.9217922445254642,0.9993697638452248,0.9906276872817924,8.700000000000001
88,0.9968238750372536,0.9997566358107169,1.0041589610983321,0.9172931390167066,1.0077442255955718,0.9718857353525683,8.8
89,0.9961645420801705,0.9989703061069166,1.005124592715207,0.9125904385898709,1.0149780649549591,0.9596407298537522,8.9
90,0.9954643272833777,0.9988771372998207,1.0045424095719562,0.9082135238388689,1.0190049208820273,0.9536937000851046,9.0
91,0.9947232443260097,0.9989813688875624,1.003177645786397,0.9040147956505165,1.0197751902844827,0.951276566332222,9.1
92,0.9941064127412601,0.998328903154611,1.0019978870837691,0.9008885995511536,1.0185029842269802,0.948763006944505,9.200000000000001
93,0.9937552954139233,0.9962798993312039,1.0014379289625,0.9007322438112898,1.0160125190237517,0.9435954543170187,9.3
94,0.9936389633240479,0.9932022169762033,1.0013327061715647,0.9044407512760038,1.012143962195629,0.9357640453713197,9.4
95,0.9936842635547913,0.9903418262109566,1.0012446002859352,0.9105955423797109,1.0066994797651443,0.9279942531132188,9.5
96,0.993941386586683,0.9889598102264284,1.0007210441209564,0.9166496530128323,1.0005193680468565,0.9238110670327087,9.600000000000001
97,0.9944996398821634,0.9894231984504172,0.999535566431422,0.921279076815782,0.9950972252497432,0.9244266321811043,9.700000000000001
98,0.9952810014224422,0.9910057542837357,0.997923521931514,0.9251337188454551,0.9913215986389734,0.9276827873014882,9.8
99,0.9960258090085852,0.9925795341314975,0.9964615014616991,0.9290102606205446,0.9890951824588303,0.9304763300282932,9.9
100,0.9964685859692601,0.9934463553070088,0.9956354672229724,0.9318694787477115,0.9880448908608133,0.9316314088586738,10.0
