,Ga-Ga,Ga-Si,Si-Si,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,6.007479988556286e-08,0.9
10,0.0,1.6075571450858956e-07,7.132483327609627e-07,1.0
11,0.0,2.4189129237326503e-06,6.442485018235233e-06,1.1
12,2.734454703791109e-06,2.3311027814046582e-05,5.410824736135828e-05,1.2000000000000002
13,3.76727327069322e-05,0.00015799467559468364,0.00034044723593311486,1.3
14,0.0002664267648060399,0.0008261848873111765,0.0016917845031203251,1.4000000000000001
15,0.0013933865647815285,0.0035201604124388062,0.006968299069850287,1.5
16,0.005818281583603415,0.012553316790300915,0.02406720718087249,1.6
17,0.019874095466653054,0.03779259208854403,0.06980854755151436,1.7000000000000002
18,0.056234567068309926,0.096483631874199,0.1703431989375339,1.8
19,0.13311162032562812,0.2099072362400102,0.35124224907563284,1.9000000000000001
20,0.2664747344044583,0.39178863045575046,0.6165777246281537,2.0
21,0.45694903835445044,0.6333134779869123,0.931165417692309,2.1
22,0.6816726396617997,0.8977477289190056,1.2266203579858803,2.2
23,0.9016358077221461,1.133417112885294,1.434181632231323,2.3000000000000003
24,1.0809133901883492,1.2974428897032886,1.5201675187022454,2.4000000000000004
25,1.2007275061141407,1.3727769098407507,1.4965576124259639,2.5
26,1.258645454440665,1.3690540471946928,1.403994694005811,2.6
27,1.2620251788703836,1.3118918824870243,1.2865766098408462,2.7
28,1.2260263801822122,1.2301968078022467,1.1757923024220982,2.8000000000000003
29,1.171446136096355,1.1471920536295188,1.0867695805685778,2.9000000000000004
30,1.1163333877834134,1.076596533801391,1.0220506911104141,3.0
31,1.068359096617542,1.023443052238333,0.9778512146405165,3.1
32,1.026430860894021,0.9874498665025155,0.9493395693025286,3.2
33,0.988341126309782,0.9661034210329426,0.933167447916054,3.3000000000000003
34,0.9557945991688774,0.9561157270210013,0.9272953790469447,3.4000000000000004
35,0.9334516957350399,0.9537767455291134,0.929636516853424,3.5
36,0.9247198044164227,0.9551355475585391,0.9373473573081158,3.6
37,0.9286139293666211,0.9567260782853866,0.9472922774609258,3.7
38,0.9401462408283451,0.9568662770553786,0.9569492698631374,3.8000000000000003
39,0.9535047361943458,0.9563612223424957,0.9651438096887004,3.9000000000000004
40,0.9654097055306177,0.957463181659413,0.9722215840473707,4.0
41,0.9762988619277954,0.9618817987862888,0.9791843728976447,4.1000000000000005
42,0.9883234437043702,0.9697210823639945,0.9861888353126852,4.2
43,1.0019030661994928,0.9799484580609843,0.9920054318323805,4.3
44,1.0146764152265113,0.9912219829111949,0.9951723519045654,4.4
45,1.0238352314133063,1.0021319327894478,0.9954266035798252,4.5
46,1.0285251670912268,1.0113109469302233,0.9937830388586532,4.6000000000000005
47,1.0296114943105887,1.017870981350654,0.9915712149685754,4.7
48,1.0278938706150031,1.021677422137754,0.9897270033892538,4.800000000000001
49,1.0231667105975353,1.0232132643379779,0.9887782086896933,4.9
50,1.0151028852836907,1.0234240708702387,0.9890616081885778,5.0
51,1.0047774900205861,1.023494527036041,0.9906872557443553,5.1000000000000005
52,0.9949539337166858,1.0242269295516722,0.9932330414327781,5.2
53,0.9887266943743911,1.0254481404051434,0.9956228929205019,5.300000000000001
54,0.987518655245306,1.0261467522373857,0.9966520761971639,5.4
55,0.9897990327864918,1.0252060345515894,0.9959476190770346,5.5
56,0.9918162645054168,1.022051353030423,0.9943929020583976,5.6000000000000005
57,0.9904081230717604,1.0169774952700634,0.9933130440200169,5.7
58,0.9855824194457117,1.0112479738845468,0.9931684578451953,5.800000000000001
59,0.9802476731938696,1.0067522793264527,0.9932457983798633,5.9
60,0.9772986136089206,1.0050183155587316,0.9926139583441758,6.0
61,0.9767640185671245,1.0061973268021058,0.9910909633308113,6.1000000000000005
62,0.9755427200434291,1.00898113952034,0.9892524396065772,6.2
63,0.9700702301557361,1.011572585839079,0.9878026930300433,6.300000000000001
64,0.9595417717984036,1.0129043795903443,0.9870595873649239,6.4
65,0.946591127176938,1.0132114132839394,0.9868940248413856,6.5
66,0.9350558705817058,1.0136280161648394,0.9870426131812718,6.6000000000000005
67,0.9273944459571513,1.0151407509292323,0.9874887994876104,6.7
68,0.9238626739796983,1.0176647219120114,0.9885055454749941,6.800000000000001
69,0.9233259947342333,1.0200276053718604,0.9902416561626273,6.9
70,0.9245257263112324,1.0210095537947865,0.9923136497319149,7.0
71,0.9269067886596495,1.0204491746619944,0.99399477772066,7.1000000000000005
72,0.930624828348861,1.0191829205383367,0.9948389941394675,7.2
73,0.9358294474427473,1.0180342752526335,0.9949623569320173,7.300000000000001
74,0.9417183488421483,1.0171956428197675,0.9946530484166958,7.4
75,0.9463522343055847,1.0165478150990706,0.9939139235776745,7.5
76,0.9479677066831764,1.016175454703789,0.9926282373571261,7.6000000000000005
77,0.9467419948293943,1.0163949072266532,0.9910909125544232,7.7
78,0.944899719384831,1.0174069278733913,0.9900729842389835,7.800000000000001
79,0.9448891081686753,1.019070243271101,0.9902052120141229,7.9
80,0.9475565375327554,1.0210219468913013,0.991353653317054,8.0
81,0.9518381887532238,1.0228814844116214,0.9926703861852133,8.1
82,0.9558090887130897,1.02424237404419,0.9932713038421698,8.200000000000001
83,0.9582614371481548,1.024616145699992,0.9929040319784981,8.3
84,0.959787652951188,1.0236605907761667,0.9920365533909629,8.4
85,0.9621447540792384,1.0215177540453229,0.9913398058420791,8.5
86,0.9660949670655149,1.0187329289677491,0.9910909025352227,8.6
87,0.9701052334616231,1.0157316418045694,0.9910771837388632,8.700000000000001
88,0.9716407554955859,1.0125398440403586,0.991017427318197,8.8
89,0.9696973879038834,1.0091867246937714,0.9909285913620004,8.9
90,0.9658467295961363,1.0061961778082222,0.9910115148410465,9.0
91,0.9628826613432667,1.00428574195075,0.9913488432393054,9.1
92,0.9626737217777834,1.0035047136360118,0.9918875573828752,9.200000000000001
93,0.9653063019392456,1.0030386934127478,0.9926024909030395,9.3
94,0.9698868928359089,1.0021210480448262,0.9934750764139813,9.4
95,0.975755849307769,1.0009300150138705,0.9943804919396061,9.5
96,0.9827318954929962,1.0003171720603312,0.9951734407325454,9.600000000000001
97,0.9902987467527441,1.0008019571974511,0.9958336542115278,9.700000000000001
98,0.9970917842581274,1.0021012497051667,0.9964138849515694,9.8
99,1.0017252037722977,1.0034996922870365,0.9968971319970128,9.9
100,1.0038535340067163,1.004364832980742,0.9971832038536149,10.0
