,Li-Li,Li-Si,Li-P,Si-Si,Si-P,P-P,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,5.836650297848812e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,4.74060387503783e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,2.748961312891103e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,0.00012577143683210862,2.75221512370661e-07,0.0,0.0,0.0,0.0,0.8
9,0.00046894365893015413,2.526054203655295e-06,9.751793379500238e-07,0.0,0.0,0.0,0.9
10,0.0014605113089394138,1.801503130740973e-05,2.027634232784338e-05,1.0872948636865622e-06,0.0,0.0,1.0
11,0.003918929485917718,0.00010126154208141845,0.0001534928503659406,1.684859983557919e-05,1.1710256038818155e-05,1.5613674718424206e-05,1.1
12,0.00933275582619716,0.0004670746827074951,0.0008526653640736246,0.00013222620578960364,0.00010630456202781455,0.00012999663150927115,1.2000000000000002
13,0.020202813075382558,0.0018277145656760176,0.0037402720291251413,0.0007507485289918657,0.0006517497682905579,0.0007647343826918209,1.3
14,0.04027160608688275,0.006186618015713387,0.013387521336937729,0.0033739755497423974,0.0030723176560375812,0.003429928805936887,1.4000000000000001
15,0.07420257816193776,0.018226187841175058,0.03977439217991627,0.012478262884826636,0.011677199757795825,0.012366279791580849,1.5
16,0.12652998659911882,0.046861997330928225,0.09933248471949613,0.03852715447002657,0.03649435237712809,0.03623528272161654,1.6
17,0.20035312056447466,0.10547584651889055,0.2113642986205556,0.10037505338518675,0.09512774962099196,0.08707542911255536,1.7000000000000002
18,0.2963675079237161,0.2089694557615234,0.38876148581628867,0.22267224026702898,0.20924375179956298,0.17299962558561985,1.8
19,0.41229923250301936,0.3674532276414185,0.6277737556396916,0.4243819680065432,0.3925236765814079,0.2865348465326845,1.9000000000000001
20,0.5426293743077009,0.5793365029295525,0.905086335981929,0.7010372805374837,0.6339087624765437,0.3995428770366241,2.0
21,0.679009388544942,0.8280568392790385,1.1849361952510058,1.01271470408226,0.889276029423546,0.4759205011230353,2.1
22,0.8118271031535268,1.0848412035248147,1.429947698833145,1.291513201577474,1.0944766649316782,0.4962340136021398,2.2
23,0.9322880835721981,1.3161627549632882,1.6097714875355427,1.4704587777024036,1.1963832453351293,0.4712520263707926,2.3000000000000003
24,1.0336173197861724,1.492564722366774,1.7084480979093433,1.517353404199142,1.1802166578772921,0.43093408938393307,2.4000000000000004
25,1.111232673472669,1.596282191118666,1.728889796036197,1.4486253849860982,1.073391052335281,0.40110457070142347,2.5
26,1.163139707973729,1.6255491342931656,1.6881332222659942,1.3120663094203657,0.9269239212474166,0.38907538142154136,2.6
27,1.1905144993135481,1.5929105102396433,1.6060910583068988,1.154463706129967,0.7896724562867764,0.3864691919501007,2.7
28,1.197077418603717,1.5179122859517875,1.4989948354941451,1.0023858875183769,0.6893859753991972,0.3827701998637733,2.8000000000000003
29,1.187480347441837,1.4196500135588381,1.3800208596270023,0.8665127847499999,0.6283899750047622,0.3762784142886408,2.9000000000000004
30,1.1663065501619327,1.3135715082784103,1.2603803021102051,0.7538245532993901,0.5941006985296114,0.3737407343932583,3.0
31,1.137910590113813,1.2112612995708312,1.1484933632707597,0.6702520462978704,0.5746858616270203,0.38405499736960996,3.1
32,1.1062579442173837,1.120598446181564,1.050117803911813,0.6155437476267767,0.5668062299120338,0.41521877204951907,3.2
33,1.0745517398918591,1.045948603936617,0.9691927265734763,0.5822671784361433,0.5725403409447946,0.47359801147658376,3.3000000000000003
34,1.044902756432087,0.988733748355208,0.907045820573591,0.5619574056376786,0.5938556924169093,0.5611070219307827,3.4000000000000004
35,1.018324104252037,0.9480307390299653,0.8616003501413958,0.5513397378193909,0.6311095792713054,0.6719006051658009,3.5
36,0.9952850204674291,0.9211482748276582,0.8296542580657634,0.5527520608402335,0.6834938754097792,0.7930285716448596,3.6
37,0.9764417132823429,0.9046446577163735,0.8104627720310253,0.5701872313209814,0.7488847212395826,0.9110835659456418,3.7
38,0.9627548151225512,0.8955997466848309,0.8058866678641542,0.6054114764552013,0.8236780112817045,1.0197221132895202,3.8000000000000003
39,0.9549100204226961,0.8921857527710875,0.816755242355756,0.6564796731697955,0.9025581911351992,1.1194716112012457,3.9000000000000004
40,0.9526694527477567,0.8933657376981263,0.8400372866142597,0.7183588978026669,0.9779210091604668,1.2109904251289563,4.0
41,0.9547242465954144,0.8986955139360101,0.8697236689759378,0.7846438110204927,1.0411836665606962,1.289799349725606,4.1000000000000005
42,0.9592642135618866,0.9084497009773319,0.8999012323597146,0.8495982382481957,1.0868649401214434,1.3435887832445572,4.2
43,0.9649039452613204,0.923063127086672,0.9271543833206831,0.9092527238178372,1.1154454023657543,1.3528209284270116,4.3
44,0.9711698499847583,0.9419623244794599,0.9506372997276104,0.960431551491122,1.1315984479597312,1.3032561431418008,4.4
45,0.9780936907288984,0.9630775789744032,0.970240865776353,0.9995581359559127,1.1402776270461366,1.2056840439731398,4.5
46,0.9854140987072735,0.9834859748063396,0.9853543833247042,1.0244265517298126,1.1452346294257505,1.098570813331917,4.6000000000000005
47,0.9923139704230041,1.0005958035022922,0.9957583244037271,1.0375127610012478,1.1491362798918359,1.0234520256787532,4.7
48,0.9979414989154113,1.0131305920226956,1.0028503407626146,1.0454179397086472,1.1519693727362226,0.9950527924158118,4.800000000000001
49,1.0020333312732543,1.0212175754342623,1.0089570878490028,1.0537755572448015,1.1501918876029829,0.995728241849639,4.9
50,1.0049835814602235,1.025685013515741,1.0154026443662043,1.0634100548727725,1.14035975784183,0.9975852662455135,5.0
51,1.0073595365954902,1.0275518844554579,1.0215505069402349,1.0715478815793704,1.1237114152308778,0.9868273615923225,5.1000000000000005
52,1.009303827861182,1.027944205543033,1.0257188394708483,1.0749743657057904,1.105472795454003,0.9658632169468234,5.2
53,1.0103259459002092,1.0276214760894369,1.0269333696304357,1.071336075913345,1.0893852518034763,0.9381017131035987,5.300000000000001
54,1.0097359632104927,1.0263255078145215,1.02569400781345,1.05945769483251,1.0738194481984125,0.9012061739812453,5.4
55,1.0074354463044441,1.0231647923387366,1.0230557746137856,1.0402532137816278,1.0537606255649,0.856949086946557,5.5
56,1.004264128785791,1.017854744368656,1.0193940388931932,1.0168334012572948,1.0264654794038637,0.8186864795471094,5.6000000000000005
57,1.0014002540324505,1.0113360682610206,1.0144840048892332,0.99265006454449,0.9952663044076638,0.8033488184147914,5.7
58,0.9994395055495261,1.0051623234079463,1.0085373821478085,0.9695324231822953,0.9678195303115782,0.8179837854720438,5.800000000000001
59,0.9981859685796165,1.0004689816701369,1.0028783202090525,0.9478441785378158,0.9501658227036873,0.8545419457747095,5.9
