,Li-Li,Li-C,C-C,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,6.34164625544156e-05,0.30000000000000004
4,0.0,0.0,0.0009633341827801797,0.4
5,1.0608571543831635e-07,0.0,0.006469441781541356,0.5
6,9.66181362273187e-07,4.573593344151904e-07,0.031960243386636486,0.6000000000000001
7,7.772637856203312e-06,8.560108664428407e-06,0.12582325352442678,0.7000000000000001
8,4.413165149434082e-05,6.587396291250824e-05,0.39751164681813816,0.8
9,0.0002023531318489105,0.0003781814346962927,1.0097651648253005,0.9
10,0.0007752469133379881,0.0017222718276179636,2.066293071785491,1.0
11,0.0025149443716812755,0.006457317211518988,3.4134918267186922,1.1
12,0.006960823218920918,0.020351449853649107,4.564068957409785,1.2000000000000002
13,0.016583790805846602,0.054683395208817875,4.954833729322709,1.3
14,0.034495868010922415,0.12667656488362608,4.385650177362068,1.4000000000000001
15,0.06386817986918157,0.2553284952274638,3.183542650150472,1.5
16,0.10761955583762323,0.45146165500268504,1.9126366652514437,1.6
17,0.16853328204708656,0.7063255136942932,0.9670112628198081,1.7000000000000002
18,0.2489923686226809,0.9878666083525703,0.42695772168498286,1.8
19,0.34965815893074687,1.2504120896734372,0.181097342701152,1.9000000000000001
20,0.46782834282117153,1.4527918659400594,0.09149591094866964,2.0
21,0.5969347248331264,1.5729416740035334,0.06911237191730397,2.1
22,0.7276267786775159,1.611190476023084,0.07389122954001397,2.2
23,0.8499094443699838,1.5839465921069384,0.09263439287917317,2.3000000000000003
24,0.9555772762708168,1.514516044314253,0.12217653630778605,2.4000000000000004
25,1.0398718335606274,1.4257824542559276,0.16153543324267977,2.5
26,1.1016046477758037,1.335651025775259,0.2091736440265397,2.6
27,1.142168326404326,1.2549115058931752,0.263378913485444,2.7
28,1.1642203521520391,1.1874370097298217,0.3237731908921787,2.8000000000000003
29,1.170498113814999,1.1323106671914729,0.3916152103184129,2.9000000000000004
30,1.163498115105119,1.08668425412794,0.46797794973858453,3.0
31,1.1463815716909074,1.0478217830848073,0.5514620843660729,3.1
32,1.123705544187688,1.0135965027487805,0.6379136653825901,3.2
33,1.100244475081895,0.9821815988940812,0.7226534418337724,3.3000000000000003
34,1.078805146026916,0.9522760084215337,0.803182735468144,3.4000000000000004
35,1.059728817311202,0.9240373831169003,0.8796461112111099,3.5
36,1.0425951005338594,0.8994669974874858,0.9525077218742168,3.6
37,1.027763751304839,0.8813605950416565,1.0202048395917651,3.7
38,1.0160556461106431,0.8716731451421152,1.0794059187503757,3.8000000000000003
39,1.0075993815344872,0.8706313093012262,1.1270366651243167,3.9000000000000004
40,1.001477214133093,0.8769628371343614,1.1616529324447302,4.0
41,0.9963610346384333,0.8887146773929147,1.1833896660892453,4.1000000000000005
42,0.9914288057286065,0.9040065942496333,1.1933738781328265,4.2
43,0.9868782339872952,0.9213209192392592,1.193340966602288,4.3
44,0.9835981479069681,0.9393953556950659,1.1853792791724174,4.4
45,0.9821728801422249,0.9570803397704594,1.1714559559689257,4.5
46,0.9822410494218566,0.9733626589300908,1.1530090646392983,4.6000000000000005
47,0.9828958503260539,0.9874047296491315,1.1313145218693215,4.7
48,0.9834472191939964,0.998613116580592,1.1083267873159652,4.800000000000001
49,0.983595330925388,1.0069209620246231,1.0864167790487307,4.9
50,0.9831903706086704,1.0130406862558146,1.0667451240806023,5.0
51,0.982271930443211,1.0180950015160173,1.0483426710039625,5.1000000000000005
52,0.9813313744722952,1.0227767532042769,1.0292375285340045,5.2
53,0.9811824584230708,1.026974736967104,1.0083221656566472,5.300000000000001
54,0.9824353921457964,1.0302606170967727,0.9861391560338739,5.4
55,0.9851038108698521,1.0324454829596268,0.9644578613026471,5.5
56,0.9885735839724012,1.0335020281254985,0.9453881023117157,5.6000000000000005
57,0.9918117917955698,1.033230520123104,0.9305170604429849,5.7
58,0.9938088409065329,1.0313260798171384,0.9204654885232441,5.800000000000001
59,0.9941873080781616,1.0278097178041283,0.9150382205040513,5.9
60,0.9935298732586813,1.0233256048370385,0.9135896227293159,6.0
61,0.9929720417600657,1.0188987168141543,0.9151900446608281,6.1000000000000005
62,0.9933542988974018,1.0152412997512394,0.9188042785054723,6.2
63,0.9947143952196732,1.0122850263796437,0.9237242193078471,6.300000000000001
64,0.9964698056060912,1.0094685782134165,0.9297692199624885,6.4
65,0.9979659089513502,1.0063735442500168,0.9367164078866725,6.5
66,0.9989233355286667,1.0030063304247228,0.9436291561594138,6.6000000000000005
67,0.9995187143060715,0.9996683612921982,0.9492751069297767,6.7
68,1.0000522827766183,0.9967523231653116,0.9534620018000821,6.800000000000001
69,1.0005462261955615,0.9946003754464166,0.9575662130826739,6.9
70,1.0007598210180424,0.9933551861424673,0.9632660442170264,7.0
71,1.0005131338376236,0.992798152324178,0.9707875699346705,7.1000000000000005
72,0.9998292858506582,0.9923903685920892,0.978685103010831,7.2
73,0.9988609526011311,0.9916812316723088,0.9853291431109941,7.300000000000001
74,0.997913177466528,0.9907597476977713,0.9902955864048429,7.4
75,0.9974251986650992,0.9902113864659101,0.9942563379964728,7.5
76,0.9976113943707932,0.9905830655695728,0.9978992079490763,7.6000000000000005
77,0.9981213077202729,0.9919402206636506,1.001202948899408,7.7
78,0.9982586537633072,0.9938757308496665,1.0035350605284885,7.800000000000001
79,0.9975135535116196,0.9957939471583321,1.0043676446119352,7.9
80,0.9958278237088842,0.9972162129741748,1.003984866074976,8.0
81,0.9935382296853703,0.9979998895765099,1.0032902416255889,8.1
82,0.9912604510543087,0.9983410008162747,1.0027557098015565,8.200000000000001
83,0.9897380152205444,0.9985394048408679,1.0018888001458186,8.3
84,0.9895014695882182,0.9987501847173436,0.9999965544921814,8.4
85,0.9904906513748152,0.9989290459457597,0.9972589529465506,8.5
86,0.9920762173554941,0.9989130981612975,0.9947497495448888,8.6
87,0.9935544713347549,0.9985132345034697,0.9934108961287796,8.700000000000001
88,0.9945926541452166,0.9975996538704907,0.9931493248972039,8.8
89,0.9952493701858884,0.9961950187618694,0.9929045342165969,8.9
90,0.9957584749969676,0.9945237059042037,0.9915222745183401,9.0
91,0.9963652054621511,0.9929805866869431,0.9886312333990948,9.1
92,0.9972332454595729,0.9920047846336407,0.9847671891786579,9.200000000000001
93,0.9983942339047578,0.991892867035765,0.9807782746093364,9.3
94,0.9997839978554789,0.9926536868183473,0.97720688351594,9.4
95,1.0013070949637521,0.9940002559822284,0.9741622462968957,9.5
96,1.0028219745273488,0.995484156824126,0.9715683133241513,9.600000000000001
97,1.004116459641553,0.9967352681027598,0.9693842534611451,9.700000000000001
98,1.0050007262805654,0.997658356651441,0.9676172792517984,9.8
99,1.0054477869652036,0.9983366346755473,0.9663050732808836,9.9
100,1.0055970532094582,0.9987462925045345,0.9655729392027692,10.0
