,Li-Li,Li-Si,Li-B,Si-Si,Si-B,B-B,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,8.623947226384622e-07,0.4
5,3.674107694081023e-07,0.0,0.0,0.0,0.0,2.1054772311792964e-05,0.5
6,3.1878143236150376e-06,0.0,1.5839903068869715e-07,0.0,0.0,0.0002343599525314642,0.6000000000000001
7,1.884924553506695e-05,0.0,2.4127229841781524e-06,0.0,8.278989337329239e-07,0.00162054228785982,0.7000000000000001
8,8.800548904724722e-05,0.0,1.9942977605657857e-05,0.0,1.3887777247758926e-05,0.008256149826220346,0.8
9,0.000336938632207564,9.668369900860271e-07,0.00011617675787400308,0.0,0.0001225205152594935,0.0339714446826159,0.9
10,0.00108131057462341,8.221001848169739e-06,0.0005455226509253802,0.0,0.0007441831833801873,0.11490033715914273,1.0
11,0.0030058442512964916,5.517802713886423e-05,0.002120542457164292,4.472030251465933e-06,0.0035186253859661246,0.3214558437034242,1.1
12,0.00746291094904135,0.0002850905693515066,0.00697181919981619,4.6547177978845095e-05,0.01363226778120836,0.7471375629589495,1.2000000000000002
13,0.01693069006716641,0.0012057534328497614,0.019695456930756035,0.0003062375920907616,0.04391900216347851,1.4506276847443733,1.3
14,0.03539114437819373,0.0043120605375955995,0.04846156866720521,0.001538097028847423,0.11865985254197707,2.370338511317878,1.4000000000000001
15,0.06800839931791235,0.013266601029500637,0.10498272508055179,0.006218911433583822,0.27078933081043904,3.2916470108174556,1.5
16,0.11967727831021431,0.035424206496455106,0.20185520210805213,0.020789218870148184,0.526166570319162,3.9335481371304173,1.6
17,0.19311005070593418,0.08251578029063227,0.3466166546827233,0.058279094688758984,0.8787177965293301,4.1081038380778345,1.7000000000000002
18,0.2878274748453146,0.16855094995141576,0.5347535090785847,0.1385051773569941,1.2748573974431507,3.82068988709323,1.8
19,0.4004114306907823,0.30413877201083317,0.7467943397765457,0.2817028812247711,1.626058186871115,3.236253652614084,1.9000000000000001
20,0.5250990728517106,0.48953975097079616,0.9532309846063253,0.4946829433331232,1.8474776004983064,2.563420369410756,2.0
21,0.6541296624996756,0.7108153569481489,1.1251077197539876,0.7570826942869722,1.8978226476864553,1.9567255737024354,2.1
22,0.7785496250823624,0.9418295425637215,1.2437352257508085,1.0211798772809373,1.7941257961821124,1.4860850524530458,2.2
23,0.8899910444208036,1.1514910742438196,1.304570751068294,1.2311383552357376,1.5950186592940665,1.1577597447509123,2.3000000000000003
24,0.9824994720916941,1.3132652360332544,1.3150712986211541,1.349887945646274,1.3679579379553322,0.9494682744176373,2.4000000000000004
25,1.0531399031269428,1.413063033065537,1.2894743459948974,1.3735039659699972,1.1627368660958837,0.8346367325650217,2.5
26,1.1015446321480782,1.4517720677480903,1.2435467342169328,1.3248347375858045,1.003341136076831,0.7906584474386741,2.6
27,1.1295004628001797,1.4414179219298495,1.1906945591507905,1.2359914691029774,0.8941887199524904,0.7981556889275081,2.7
28,1.140568028434546,1.3981548212528079,1.139805404445822,1.1341477689257498,0.8295528350148649,0.8384691563340874,2.8000000000000003
29,1.138837388668447,1.3367402933408497,1.0950924733219334,1.0365224859392101,0.7997264279858388,0.8928406165111266,2.9000000000000004
30,1.1274709703322683,1.2684264955062245,1.0575748897416062,0.952069184675941,0.7944054060838931,0.9437597385499931,3.0
31,1.1087522341181217,1.2009441045672977,1.0270530364049986,0.8856631087648829,0.8050046704339516,0.9783178781115773,3.1
32,1.0852084116407124,1.1389244823094191,1.0036981837654728,0.84086491431066,0.8256106525901192,0.9915948338902262,3.2
33,1.0596718262946099,1.084521753049238,0.9885501614151659,0.8189370140777323,0.8517764946160632,0.9868534037452229,3.3000000000000003
34,1.0341712095734543,1.0385623978847072,0.9823789216776591,0.8166050687215078,0.8786231775585871,0.9713724442138382,3.4000000000000004
35,1.0097341936846316,1.0016771754572673,0.9839347938857737,0.826716533256473,0.9010099014634729,0.9513444832859954,3.5
36,0.9875944509943992,0.9743630722216247,0.9899301968246497,0.8415855722493119,0.9161143159175004,0.930282083405376,3.6
37,0.9696901051508456,0.9561874502088793,0.9971564438230324,0.8559349550396511,0.9250694846708856,0.910738114075728,3.7
38,0.9575093335646424,0.9456499461567155,1.0042814348076,0.8680262754325557,0.9310954370299256,0.8954524684535514,3.8000000000000003
39,0.9510247591898172,0.941228756029267,1.011369728912259,0.8788890768996666,0.9364701089606313,0.8861856083947869,3.9000000000000004
40,0.949156750293618,0.9421614882235304,1.0181902855344207,0.8902078982399984,0.941906314096251,0.882616523279381,4.0
41,0.9508590044437016,0.9480324936787048,1.023642264679941,0.902882876405674,0.9479381919070359,0.8834001422091086,4.1000000000000005
42,0.9554363441912904,0.9579331176235659,1.026749014876347,0.9173827506664658,0.9554257045155531,0.8876853899831082,4.2
43,0.9622192374769772,0.9700356727577707,1.0274707675012167,0.9339828891089561,0.96444451963919,0.8946305107199328,4.3
44,0.9704658849350002,0.9818552326293144,1.0262441483540299,0.9516111234277671,0.973541230203064,0.9024481104576445,4.4
45,0.9795145993079853,0.9913804327051023,1.0232537877217633,0.9673183347617228,0.981026171549553,0.9094976495456657,4.5
46,0.9886694088511104,0.9982433853220953,1.0186661604684537,0.9780584366697733,0.9871289328174513,0.9159900437714181,4.6000000000000005
47,0.9968873716532639,1.0034628681844748,1.0132596955258217,0.9830882043944996,0.9939794126121066,0.9232208386427976,4.7
48,1.0029418762527542,1.0079810818791664,1.0081846698471142,0.9846114651754562,1.0028242302522705,0.931043413777839,4.800000000000001
49,1.0062105899114657,1.0117707134760607,1.0040938387913254,0.9862465281692574,1.0120714602105834,0.9371547798556459,4.9
50,1.0072302849276207,1.0143547662482537,1.0009096602322447,0.9903226107010282,1.018797842991635,0.9392191748005504,5.0
51,1.0071938224546597,1.0156418353795953,0.9983771883148801,0.9960230426371482,1.0215729283640314,0.9371168354364355,5.1000000000000005
52,1.0068437861303967,1.0159001843754916,0.9965385426701752,1.000326303618586,1.0211800541282054,0.9327537106014822,5.2
53,1.0059266088057646,1.0152362670381416,0.995710654439053,1.0009908850420506,1.0192025576557175,0.9280775288301985,5.300000000000001
54,1.0036837347081382,1.0136755743479353,0.9961785082059749,0.9983997217752598,1.0167710584043697,0.923844907163743,5.4
55,0.9998791106275551,1.0118064128486843,0.9978373638797292,0.9945556941805059,1.0143550733279527,0.920145413712821,5.5
56,0.9954344077890138,1.0108040584552758,1.000076033136602,0.9908582761064865,1.011928467123907,0.9172365244116233,5.6000000000000005
57,0.9920157810229684,1.0113820730524672,1.0020706833762572,0.9873405732817528,1.0093924799189846,0.9155247922006596,5.7
58,0.9908348457621913,1.0128185675986592,1.0032613044054561,0.9838004613051443,1.0072307739127173,0.9152812922620212,5.800000000000001
