,Li-Li,Li-Cd,Cd-Cd,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,2.4399700527197355e-07,0.0,0.0,0.5
6,2.362472637962063e-06,0.0,0.0,0.6000000000000001
7,1.6225881835628693e-05,0.0,0.0,0.7000000000000001
8,8.286609343498042e-05,1.2080711100868223e-07,0.0,0.8
9,0.00034473423461543415,8.947738467359519e-07,0.0,0.9
10,0.0011969042004137441,6.416536994442823e-06,0.0,1.0
11,0.0035285709170363696,3.665261473122194e-05,0.0,1.1
12,0.008963277179496437,0.00017446717224708208,0.0,1.2000000000000002
13,0.01995062664914901,0.0007156564170022594,6.311555187392378e-07,1.3
14,0.039666884240868575,0.002562357434230659,9.291387036224036e-06,1.4000000000000001
15,0.07189558884443469,0.008017417785140927,6.306962747721347e-05,1.5
16,0.12091530954955758,0.021933963049512926,0.00032732067253695986,1.6
17,0.1909487123606246,0.05261352378933505,0.0013769094058191367,1.7000000000000002
18,0.2847202989447763,0.11127652346829489,0.004754379731686314,1.8
19,0.4015728935358404,0.20903876917908726,0.013833012621736269,1.9000000000000001
20,0.5362421487681401,0.3516882703412541,0.034583206097920476,2.0
21,0.6790691816395371,0.5348114927487803,0.07562722620434187,2.1
22,0.8179469223546573,0.742900879989969,0.1464824373296481,2.2
23,0.9416703426669231,0.9536231643171048,0.253071347081537,2.3000000000000003
24,1.0431033916076582,1.144247179979999,0.3920245058130831,2.4000000000000004
25,1.12001023679865,1.2964844155329283,0.5487752912059762,2.5
26,1.1733883418886804,1.3992141342744675,0.7028228240079732,2.6
27,1.2053691801019213,1.4501700476107557,0.8362745791523706,2.7
28,1.2183158658555433,1.4558696883581457,0.9387994568595686,2.8000000000000003
29,1.2148862916605807,1.428497497833131,1.0069828619741579,2.9000000000000004
30,1.1980801889484032,1.3809875318062719,1.0415894047749237,3.0
31,1.1710099458084753,1.3234190664759122,1.0466626344839478,3.1
32,1.1368505565034026,1.2623663009705735,1.030081144198218,3.2
33,1.099089332282326,1.2020851079721535,1.0018057366423008,3.3000000000000003
34,1.061521698846885,1.1455873060307635,0.9697269835602171,3.4000000000000004
35,1.0276298426345665,1.0948188917912796,0.9383834992039752,3.5
36,0.999675322748086,1.0504650957807544,0.9115836441683304,3.6
37,0.9782410761632883,1.012290935921788,0.8929141386632162,3.7
38,0.962579053999233,0.9801611987643262,0.8821736550627698,3.8000000000000003
39,0.9513961975846043,0.9546477005789582,0.8743681002461172,3.9000000000000004
40,0.9435574880326065,0.9363810393383493,0.8648504091653864,4.0
41,0.9385811668997092,0.9250898037145715,0.8547479043172249,4.1000000000000005
42,0.936806353484657,0.9198035562969983,0.8499854043136743,4.2
43,0.938799716308193,0.9198570627027747,0.8550918670680637,4.3
44,0.9442696324850928,0.9250969347869323,0.8686651756369617,4.4
45,0.9517324314481171,0.9350030585792029,0.8851442700475891,4.5
46,0.9595476367147662,0.9480728184122901,0.9004148173499505,4.6000000000000005
47,0.9671867746605923,0.9623566020134032,0.9147411618421796,4.7
48,0.9751608333956234,0.9764813446815412,0.9306010104444683,4.800000000000001
49,0.9837459493048007,0.9899418879520434,0.9490460270033825,4.9
50,0.9922041711778193,1.0024044478003131,0.9685224241724433,5.0
51,0.999405426977913,1.012959446127766,0.9864602563501881,5.1000000000000005
52,1.0048612706960458,1.0204008002048566,1.0012230932620343,5.2
53,1.0088885823434155,1.0243668409530915,1.0123863441276661,5.300000000000001
54,1.0119414992695093,1.025859315120326,1.0197271859661505,5.4
55,1.0140076328731151,1.0263605915830123,1.0227269500564997,5.5
56,1.0146459178852345,1.0266923517778452,1.0213359634119354,5.6000000000000005
57,1.0135605453237095,1.0268325933778921,1.0169124790247648,5.7
58,1.0110694915709104,1.0263327854362876,1.0118981318748033,5.800000000000001
59,1.0079721243205906,1.0246260971424146,1.008254894627393,5.9
60,1.0050540598145083,1.0214345411316503,1.006522420518345,6.0
61,1.0027606056117317,1.0172076102089587,1.0064077745481477,6.1000000000000005
62,1.0011258660692337,1.0128043163793112,1.00695886807119,6.2
63,0.9998049963102822,1.0086737437464877,1.0055844590310403,6.300000000000001
64,0.998240667894068,1.0047764820255856,0.998961193157492,6.4
65,0.9960275432938852,1.0012123795907657,0.9864567758238224,6.5
66,0.993293577679718,0.9983725307208082,0.9713334641672923,6.6000000000000005
67,0.990755718080671,0.9964928209967444,0.9576213223269969,6.7
68,0.9892571371484038,0.9955909401128388,0.9468878251185946,6.800000000000001
69,0.989092433837001,0.9958235718405215,0.9384713316836332,6.9
70,0.9897578648509541,0.9973973773543151,0.9318099462296329,7.0
71,0.9904105662732118,1.0000637542176847,0.9278762104615442,7.1000000000000005
72,0.9906003888508542,1.0029436624956083,0.928516348264685,7.2
73,0.9905666258142248,1.0048971080776712,0.9345672376299522,7.300000000000001
74,0.9908917311331783,1.005204980874408,0.9445826124591201,7.4
75,0.9919402368507336,1.0041238152419476,0.9553113475648815,7.5
76,0.9936081831818308,1.002716208508175,0.9635478284771558,7.6000000000000005
77,0.995498840635484,1.0020124820882501,0.967815581901916,7.7
78,0.9972717720555107,1.002330438795735,0.9687080963479263,7.800000000000001
79,0.9987987436051172,1.0032275032574802,0.968115584938366,7.9
80,1.0000016786033252,1.0039028839385793,0.9682298961564426,8.0
81,1.0006974397919346,1.0038105310434793,0.9707016391652287,8.1
82,1.0008230763096981,1.0031308877883187,0.9761430642000263,8.200000000000001
83,1.0007572926690995,1.0026142231237622,0.9840571971222593,8.3
84,1.0010970653087803,1.00287988458831,0.9928486160594335,8.4
85,1.001980448769565,1.003873400800576,1.000039441442206,8.5
86,1.0028500444721227,1.0049618304315702,1.00350070755473,8.6
87,1.0030574987087628,1.0055424490477336,1.0031449460043236,8.700000000000001
88,1.0025608727103315,1.0056207365225625,1.0008370450310733,8.8
89,1.001871916588285,1.005723647336149,0.9980964687757563,8.9
90,1.0014203702139521,1.0061692898806656,0.9944985222041263,9.0
91,1.0011460055734647,1.006598662506173,0.9890601727138245,9.1
92,1.000683333975051,1.0063943485994764,0.9825490631755555,9.200000000000001
93,0.9997378611875464,1.0053827180625827,0.9773390187519734,9.3
94,0.9982398733213225,1.003901285848067,0.9750654605003038,9.4
95,0.9962987018238505,1.002324524624549,0.9752292427266414,9.5
96,0.9941312039857843,1.0008057403184516,0.9762397076209623,9.600000000000001
97,0.9920120070743361,0.9994764695795808,0.9771608183769881,9.700000000000001
98,0.9902185985935192,0.9985946546459104,0.9780465102810579,9.8
99,0.9889593032404447,0.998287821002786,0.9790286061492005,9.9
100,0.9883255288304778,0.9983114657409408,0.9797557188670284,10.0
