,Li-Li,Li-Cu,Cu-Cu,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,3.9400664519901857e-07,0.0,0.0,0.4
5,3.912132619601976e-06,0.0,0.0,0.5
6,2.440969687806344e-05,0.0,0.0,0.6000000000000001
7,0.00011911540813982722,4.41287442622901e-07,0.0,0.7000000000000001
8,0.0004718783814927219,4.983028603699251e-06,0.0,0.8
9,0.0015558825240945806,3.604846653940707e-05,0.0,0.9
10,0.004374393352631184,0.00019830004884625782,1.488469548529626e-06,1.0
11,0.010722620425041315,0.0008819078915590654,2.0354042992805857e-05,1.1
12,0.023429758948164965,0.0032825882366145126,0.00015422109748817382,1.2000000000000002
13,0.04645893286820115,0.010411405665506768,0.0008497560386791269,1.3
14,0.08467637411446063,0.028490332580596647,0.003734321141480387,1.4000000000000001
15,0.1429818496114468,0.06787262955273188,0.013517336217955997,1.5
16,0.22472845711525385,0.14185148670293635,0.04088810061004573,1.6
17,0.3298397817404036,0.26206162624637674,0.10441091192096964,1.7000000000000002
18,0.453655713007435,0.4315642812032532,0.22722990906944018,1.8
19,0.5875609578711779,0.6397080677815038,0.42568937228032566,1.9000000000000001
20,0.7213362275332027,0.8631357649894378,0.6939994863464385,2.0
21,0.8456953931803503,1.0730939924175524,0.9965324236190652,2.1
22,0.953536333039202,1.2443911605546645,1.2773011346352914,2.2
23,1.0399990626873161,1.3612214756919911,1.4831418681873687,2.3000000000000003
24,1.1022731673064305,1.4189673473628026,1.5853352721049316,2.4000000000000004
25,1.1392851239161847,1.4233447702184798,1.5862984082269904,2.5
26,1.1513556966254253,1.3874008191785125,1.5109131903418476,2.6
27,1.1408260808742114,1.326703892091327,1.3920622989177311,2.7
28,1.1134049708101637,1.254681915121852,1.2593359746356403,2.8000000000000003
29,1.0776866288399451,1.1805315987386855,1.1338123674211698,2.9000000000000004
30,1.0417735144775748,1.1099734489650235,1.0275649297844018,3.0
31,1.0099386187420782,1.046791589419093,0.9453687707183892,3.1
32,0.982762261985082,0.9935440613624913,0.8867676725240375,3.2
33,0.9598691112881762,0.9517014367060388,0.8481991607045046,3.3000000000000003
34,0.9416938985512227,0.9218179035033673,0.8254244061813115,3.4000000000000004
35,0.9289910889746726,0.9036389636048704,0.8155413954772383,3.5
36,0.9218674216137215,0.8960839993717816,0.8174194390076435,3.6
37,0.9199574397219238,0.8974726669203149,0.830650972374628,3.7
38,0.9233433524616573,0.9060966386159246,0.8543440797177362,3.8000000000000003
39,0.9327500933383401,0.9204462644623823,0.8866520334307861,3.9000000000000004
40,0.9484288843428139,0.9388100681875604,0.9247143942225168,4.0
41,0.9686166426105078,0.9590741743285887,0.9646455133551328,4.1000000000000005
42,0.9893334195163116,0.9792491637329894,1.0021180391535005,4.2
43,1.0062775926650125,0.9979852202618151,1.0337299057651972,4.3
44,1.0171949629066492,1.0143712123416158,1.0579439390847785,4.4
45,1.0225036340872633,1.0274770203365264,1.0745849257826232,4.5
46,1.0241418623240943,1.0363752618483342,1.08372937720598,4.6000000000000005
47,1.0241089844643891,1.040544118003936,1.0853877004830255,4.7
48,1.0237117599632282,1.0401373277564692,1.0799798821457884,4.800000000000001
49,1.0235290040653038,1.035902499115109,1.0686590123970523,4.9
50,1.0235371722016071,1.0288447592064922,1.0531236420516725,5.0
51,1.0230180731990521,1.0199114475314883,1.0352542231627082,5.1000000000000005
52,1.0205454949304376,1.0100208881991006,1.0168706114936905,5.2
53,1.01467460791658,1.0003497468989593,0.9995823446555975,5.300000000000001
54,1.00518163571848,0.9923470218893776,0.9845867749891544,5.4
55,0.9936838778705226,0.9872268844510402,0.9725008321334647,5.5
56,0.9829317334568851,0.9853177397292623,0.9635458606815961,5.6000000000000005
57,0.9754792068645508,0.985831921785634,0.9580943450020483,5.7
58,0.9726551906229173,0.9873809269374476,0.9568926285374609,5.800000000000001
59,0.9739468982933388,0.9889855344680326,0.9603690888211079,5.9
60,0.9770499062172375,0.9907384144661976,0.967641376362226,6.0
61,0.9792080666082073,0.9934295763228366,0.9764898630660341,6.1000000000000005
62,0.9791888369553384,0.9974875926890748,0.9845562814920981,6.2
63,0.9779424648104722,1.002355382021811,0.9906129676957367,6.300000000000001
64,0.9771695408715083,1.0069605936192454,0.9947732865556851,6.4
65,0.9774040568316779,1.010674516279552,0.9977856742098372,6.5
66,0.9777625545203048,1.0136518696648222,1.0003386768630063,6.6000000000000005
67,0.9774728248633411,1.0162474633987313,1.0028458705971957,6.7
68,0.9771406474944077,1.018314626012624,1.0054179005197683,6.800000000000001
69,0.9781931959042983,1.0192741130641727,1.0077418597759131,6.9
70,0.9812629789094891,1.0188334209947547,1.0091540813371531,7.0
71,0.9853611046482806,1.0174191076076988,1.0090917668498314,7.1000000000000005
72,0.9885328197833448,1.0158197838349874,1.007465538573193,7.2
73,0.9892303777757411,1.0145137441506014,1.0045801597193817,7.300000000000001
74,0.9873068950598741,1.0134150232478543,1.0008758223767065,7.4
75,0.9838862595531862,1.0121944014206834,0.9968124472009305,7.5
76,0.9802349597120859,1.010759556794063,0.9928166004756415,7.6000000000000005
77,0.9768434128211851,1.0093839072249569,0.9891659422102843,7.7
78,0.9736632358767334,1.0083684525392045,0.9859654108674804,7.800000000000001
79,0.9708963731927104,1.0076697833934574,0.9833078606253403,7.9
80,0.9691404256695196,1.0069681008607554,0.9813963480602613,8.0
81,0.9688210673022344,1.0060637546328717,0.9804140425293049,8.1
82,0.9697597182506247,1.0051398422620474,0.9802704615311807,8.200000000000001
83,0.9713626186816042,1.0046366678762049,0.9805624245947355,8.3
84,0.9730391113656768,1.0048726178862348,0.9808974571186393,8.4
85,0.9743300316135786,1.0058219550745513,0.9812770296889045,8.5
86,0.9749063266172164,1.007296888967611,0.9820573258861875,8.6
87,0.9748131305921689,1.0092667873610968,0.9835357287920792,8.700000000000001
88,0.9746132126583041,1.011863284758858,0.9857902855931917,8.8
89,0.9749637618792563,1.015072933748746,0.9889294901997411,8.9
90,0.97607287318445,1.018525776540375,0.9931240362093698,9.0
91,0.9776910997883321,1.02165236975957,0.9981544265138632,9.1
92,0.9794797175825637,1.0240341357756508,1.0030929052460729,9.200000000000001
93,0.9812194922056892,1.025566966344881,1.0066496909541793,9.3
94,0.982728113039414,1.0262886670954112,1.0079090130317265,9.4
95,0.9837137522508704,1.0260936404029717,1.0067993845174315,9.5
96,0.9837979840240446,1.0247088164276215,1.0039878973174605,9.600000000000001
97,0.9827638116080939,1.0220647672376983,1.0004419550616115,9.700000000000001
98,0.9808548056048995,1.0186914428991407,0.9970566862978993,9.8
99,0.9788042970711498,1.015615657657442,0.9944865048608537,9.9
100,0.977491020661459,1.0138165895946645,0.9931184868305343,10.0
