,Li-Li,Li-Si,Li-Te,Si-Si,Si-Te,Te-Te,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,3.7738602967063486e-07,0.0,0.0,0.0,0.0,0.0,0.8
9,4.466627081530723e-06,2.785779227095805e-07,0.0,0.0,0.0,0.0,0.9
10,3.2434689647842416e-05,3.22463580691488e-06,0.0,3.681253756884717e-07,0.0,0.0,1.0
11,0.00017073998308029587,2.524624397945164e-05,6.690500249008484e-07,6.365219876769414e-06,0.0,0.0,1.1
12,0.0007305971875791117,0.0001469678153697316,1.3420018906926026e-05,7.255851129608902e-05,6.709084971922398e-07,0.0,1.2000000000000002
13,0.00258608126596909,0.0006876741643956701,0.00010202853429319406,0.0005012612613717074,7.4175418779898545e-06,0.0,1.3
14,0.00770748673228339,0.002686879057381184,0.0005886460129289659,0.0025782019204567412,5.7028817262181144e-05,0.0,1.4000000000000001
15,0.01965029459701294,0.008923300741397128,0.0026775794728444045,0.010729558654582716,0.0003215097340832544,0.0,1.5
16,0.043576495669999056,0.025443911861047712,0.01001908522050089,0.03680762602895916,0.001437707662562431,0.0,1.6
17,0.08548556130730461,0.06276295149887216,0.031497325418084414,0.10483146251686004,0.005333158167326261,0.0,1.7000000000000002
18,0.15062898060462282,0.13483923904935208,0.08430054222954264,0.24939974856647126,0.016615436098963085,0.0,1.8
19,0.24137266133271706,0.2541244339585164,0.1941218009917936,0.4995083171177576,0.04367691393335505,0.0,1.9000000000000001
20,0.35529531915932167,0.42353402609974405,0.387983274433315,0.8508388941702971,0.09740201430905239,0.0,2.0
21,0.4848295290903456,0.6301209901184983,0.6787615551977924,1.2482464005991591,0.18575295259089739,0.0,2.1
22,0.6189801748873114,0.8464525101175048,1.049294187328004,1.6011045089388138,0.3066538114341746,1.3418169943844795e-05,2.2
23,0.7462634829135018,1.0408531782019332,1.4492169167540432,1.8266790029762996,0.44539678969788904,9.503732569540204e-05,2.3000000000000003
24,0.8575149590318769,1.189872926594392,1.8101814177768052,1.8894295131902261,0.5796397932469568,0.0005147428323845501,2.4000000000000004
25,0.9474119019725465,1.2844769078530816,2.0716673032444044,1.809192505221272,0.6877781012508839,0.002187682956967029,2.5
26,1.0140781377074708,1.3282857617967119,2.2035216330819885,1.63993718982433,0.7556790973769887,0.007399456130754799,2.6
27,1.0576430548765805,1.3324709777240298,2.213724950324021,1.4404171234567864,0.7812261739532914,0.020367208488216108,2.7
28,1.079509072229596,1.3106466217356223,2.137107921008487,1.2545487915424158,0.7756928950185547,0.04654427105254345,2.8000000000000003
29,1.0824902039300013,1.2742892825053092,2.012868251375243,1.1054312077296276,0.758612182543471,0.09040516775291672,2.9000000000000004
30,1.0707289598489171,1.230288073378763,1.8671908154419499,0.9985048420325335,0.7475886312659664,0.1526221744840521,3.0
31,1.049226346658331,1.1823844333204843,1.7109581140965753,0.9285694111461786,0.7506151409818947,0.22814904384802465,3.1
32,1.023392150911949,1.134398387223068,1.54829776887477,0.8867490974423169,0.7660839100048973,0.30733584383125856,3.2
33,0.9981737203364329,1.0911433651430213,1.385281668018088,0.864915442728926,0.788144840057579,0.3827327834712945,3.3000000000000003
34,0.9765653841103868,1.0563764687838701,1.232582241976268,0.85706191419044,0.8117968785386891,0.45735478582104483,3.4000000000000004
35,0.9587841504539494,1.0307031266917646,1.1022930513021683,0.8590720647069854,0.8348684299294534,0.5422385827033982,3.5
36,0.9434380362464787,1.011680135009391,1.002664328152031,0.8683498850177763,0.8573927717481127,0.6419706214996078,3.6
37,0.9297246120682452,0.9959358815424432,0.9352149538945501,0.8834464072960693,0.8797859434060978,0.7474636383329899,3.7
38,0.9181389513735126,0.9817532535914362,0.8960240444894108,0.9029597534940443,0.9012212125664257,0.8468930404778878,3.8000000000000003
39,0.9093572585605715,0.9702026975503598,0.8788903259212362,0.924062889944692,0.9196369078612121,0.9361617100844499,3.9000000000000004
40,0.9037124692598565,0.963637674183022,0.87733942676316,0.9424494981769733,0.9337387489652719,1.0121466970112585,4.0
41,0.902211825265369,0.9628169582069867,0.885523478263608,0.9545126740651887,0.9447583182274506,1.065207188152997,4.1000000000000005
42,0.906644527849605,0.9658453887458045,0.8991372260972854,0.9597031291715279,0.955609420767058,1.0891602167890766,4.2
43,0.9175491226242001,0.9702164588090699,0.9159305659023879,0.9604297182860759,0.9683214773658844,1.0923410847043908,4.3
44,0.9329172580119284,0.9753314794178646,0.9351365839735688,0.9597574804092455,0.982535664488562,1.089665106279777,4.4
45,0.9498389694399247,0.9823569678806163,0.9562224108117388,0.9594456134535567,0.9962926032945238,1.089143350785768,4.5
46,0.9667488690709136,0.99180808346288,0.9777820814780331,0.9598578551091254,1.0080973423581832,1.092203879689169,4.6000000000000005
47,0.9832375001740563,1.0020371326841815,0.9974586851078919,0.9609468552644352,1.018194338685915,1.0998347060089408,4.7
48,0.9983239694238492,1.0103046290390494,1.0132653417898867,0.9628350556765856,1.0277870205649051,1.1107154609429537,4.800000000000001
49,1.0100715591819656,1.0147356965876577,1.0248113455867145,0.965627610605631,1.037168305152182,1.1178594984362928,4.9
50,1.017206250528927,1.0149891118356649,1.0328220737056706,0.969170319409709,1.0451944093343069,1.1136513331655413,5.0
51,1.02061330051716,1.0117774475285215,1.0377261549792391,0.973226245797646,1.0506488667410512,1.0970615794175376,5.1000000000000005
52,1.0226781827357194,1.0064071338736127,1.0389218636089737,0.9776253085040671,1.053380455387992,1.0739223430517326,5.2
53,1.0250276067637143,1.00048604431113,1.0349927351784725,0.982014292150857,1.0539020407686626,1.0516580115415683,5.300000000000001
54,1.0272340817897074,0.9954851029733139,1.0246829612427628,0.9857781546086449,1.052914684675869,1.0331637097510373,5.4
55,1.0277969264738882,0.9923461721379234,1.0086250920273319,0.988707850998602,1.0519651719430252,1.013507831867186,5.5
56,1.0257276913300002,0.9913169885069235,0.99069353882608,0.9915132928629334,1.0535216495445232,0.9831898632398833,5.6000000000000005
57,1.0208447675575545,0.9919378728497072,0.9767922800041045,0.9950129408940448,1.058995886031677,0.9367814740214653,5.7
58,1.01339819466239,0.993320730359412,0.9710493640710846,0.998870522227589,1.0670949876764593,0.8792389975973216,5.800000000000001
59,1.0042495310292854,0.9946886244907036,0.9730051218118704,1.001726854033807,1.0750493508168764,0.8248307713013487,5.9
60,0.9950229558687788,0.9956711546747002,0.9787921130862853,1.0024854920437252,1.0809759919050719,0.7900924749368167,6.0
