,Li-Li,Li-Mg,Li-Si,Mg-Mg,Mg-Si,Si-Si,r
48,0.9924184749442976,0.9941545636728999,1.0107437569831592,1.0250222055555185,0.9711096603657302,1.0522684783283007,4.800000000000001
49,0.9988477092491957,1.0106154918055565,1.0213634685519628,1.0224868868448203,0.9830543711686195,1.0621047538741242,4.9
50,1.0031396586146402,1.0234845554226386,1.0287147119918598,1.019804116474057,0.9919431170249212,1.06457819992105,5.0
51,1.00617484822201,1.0322802662135964,1.0327078374404164,1.0189862598348827,0.9974690178346219,1.062781729290854,5.1000000000000005
52,1.0078738610884217,1.0373875058157036,1.0330281070898577,1.0200624603670199,1.0002808784622064,1.0583490863856564,5.2
53,1.0076344083352142,1.0394822331778693,1.0300292473105432,1.0212822435165843,1.001264062767686,1.0513365877165508,5.300000000000001
54,1.0054515005310434,1.0393282940958952,1.025046875756098,1.0202324059491605,1.0010530116025074,1.0413629618653697,5.4
55,1.0020812057640243,1.0377351074754813,1.0197294389980498,1.0148584126649762,1.0002314504291088,1.0283557531324792,5.5
56,0.9981577147945533,1.0353917566852424,1.0148481377962693,1.0040297077553462,0.9997474953330326,1.013019065619911,5.6000000000000005
57,0.9936372188006878,1.0326723385315322,1.0097014482834878,0.988190271399863,1.0004783179974357,0.9971235853204593,5.7
58,0.9882517292461797,1.0296051148570569,1.003125948994975,0.9698683549698893,1.0020330969151778,0.9826376457571897,5.800000000000001
59,0.9822143753218907,1.0260179251539578,0.9954243945717325,0.952858068756076,1.0024991499504583,0.9700225505431618,5.9
60,0.9763355524650283,1.021922331848994,0.9889531336248192,0.9401484048513686,1.0001215076256667,0.9579094148471884,6.0
61,0.9717183102504248,1.0179751851146703,0.9863312657764213,0.9326245182782722,0.995339188684068,0.944995582238366,6.1000000000000005
62,0.9693583425351784,1.0153994186509765,0.9881610333135704,0.9298072130253702,0.990858826761956,0.9319750967453722,6.2
63,0.9695760544038271,1.0149159083963162,0.9927108999874621,0.9312996916339021,0.9896904689045827,0.921243520581315,6.300000000000001
64,0.9715622387655729,1.0156340517243987,0.9975270651667636,0.9368181153584783,0.9932899018108454,0.9149416788189819,6.4
65,0.9737579624583169,1.015478308687967,1.0009760147642544,0.9450674469308277,1.0013109727597664,0.9137087292071437,6.5
66,0.9750187034872766,1.0130049500085743,1.002532853747684,0.9536947375993566,1.0122722158216964,0.9171742444174175,6.6000000000000005
67,0.97550041238106,1.0085405425982907,1.0022975048184373,0.9608983942600068,1.0240218432275277,0.9249250622513744,6.7
68,0.976342212769655,1.0035777850764995,1.0006434578391383,0.9664516800564319,1.0342641460936,0.9364939186738599,6.800000000000001
69,0.9784652472029619,0.9995742926330581,0.9982578190345349,0.970770768227116,1.041445890661748,0.9504884109609733,6.9
70,0.9816857229721435,0.9974630028871991,0.9962380115804023,0.9737722830812736,1.0453005601036605,0.964283761727572,7.0
71,0.9848782246589343,0.9976945099706136,0.995714340075638,0.9751728859295794,1.0465581637876715,0.9750766524729784,7.1000000000000005
72,0.9868431486671281,1.0000780918264076,0.997015271232637,0.9752602223807549,1.0462641240232127,0.9814138965773015,7.2
73,0.9871354479634065,1.0035487723353427,0.9992831974940898,0.9746929773957904,1.0452095175307425,0.9837825623732099,7.300000000000001
74,0.9863761337930199,1.006561974512149,1.0012818418202127,0.9736592473283201,1.0437247083954835,0.9838700197416759,7.4
75,0.9858276054263502,1.0082004528619313,1.0026252446936252,0.9715342863533987,1.0417743920896836,0.9831755252853828,7.5
76,0.9864455695100279,1.0090123131668054,1.003906417802093,0.9675944925554971,1.0390697279124235,0.982120546921345,7.6000000000000005
77,0.9881674519447226,1.0105347703911094,1.0055727651958002,0.9622913353077905,1.0351936404985327,0.9804349806266076,7.7
78,0.9901143180449071,1.0138113667842779,1.0071019123171825,0.9577490292860982,1.0299351673757522,0.9781696796835743,7.800000000000001
79,0.9915118553991511,1.0184195250207617,1.0075876287963101,0.9566118170486222,1.023486273021713,0.9760451512874522,7.9
80,0.992365094757805,1.0229031947359104,1.0067965111057635,0.9601438773380663,1.0161718313647452,0.9749798052542263,8.0
81,0.993132420927991,1.0258770216812,1.0052358485275332,0.9674180426988559,1.0083189215486585,0.9756457393940708,8.1
82,0.9938092926503433,1.026696424773306,1.0033752248824086,0.9761375709511037,1.0006991061532864,0.9782830780661412,8.200000000000001
83,0.9936847044207505,1.025429405590238,1.0012372117941744,0.9838957052121671,0.9946161763725927,0.9826114923225243,8.3
84,0.992205699792512,1.0225094829840964,0.9988279024166127,0.9888117176170628,0.9910088800064422,0.9881752624519093,8.4
85,0.9898107201418995,1.0184662089897651,0.9967021136386031,0.9897649545061658,0.9896002036834841,0.9948335071599963,8.5
86,0.9876056687592084,1.0139128054563897,0.9957736066500882,0.9867107178810479,0.9892369855363169,1.0023944441929173,8.6
87,0.9863859443552778,1.0095612099877054,0.9964850357541191,0.980889283833736,0.9889226946452517,1.00964300897132,8.700000000000001
88,0.9862278460354282,1.0059960109288781,0.9983964127996521,0.9744749811891152,0.9883045567101694,1.0144782740924865,8.8
89,0.9868647622181879,1.0034103650049762,1.0006921469060381,0.9695457548160218,0.9874142710247932,1.0156142923167628,8.9
90,0.9880793631571966,1.0016248207442084,1.0027904978679594,0.966933806540698,0.9863349394329991,1.013889779930294,9.0
91,0.9896709053146886,1.000288551616541,1.0043401066206161,0.9660701336913523,0.9851378596111448,1.0113811786176479,9.1
92,0.9913460218886789,0.999023208452773,1.0050262984831746,0.9661744520720584,0.9839558680153416,1.0093308429207548,9.200000000000001
93,0.9928670060262051,0.9975943936934389,1.0046649343261824,0.9673754943452524,0.9830648160847058,1.0074880863523727,9.3
94,0.9941684157505359,0.9961905766564054,1.0033262573960522,0.9703216426015389,0.9828137090008718,1.0053839474095034,9.4
95,0.995102627940599,0.9955268093117143,1.0012850047117032,0.9749462607738852,0.9833821473607697,1.0032790438046506,9.5
96,0.9952763655792944,0.9965083111764422,0.9989715992880088,0.9799759799376899,0.9846300783045981,1.0014211884409066,9.600000000000001
97,0.99448068487484,0.9996226146131189,0.996959963632067,0.9835751269232549,0.9862096287765053,0.9992324540309337,9.700000000000001
98,0.9931305671394838,1.0044168792544803,0.9957462122221522,0.9845326802556326,0.9877715608404904,0.9959791594143447,9.8
99,0.9919479892378228,1.0094002063019916,0.9953840706927697,0.9832609826901852,0.9890240575723883,0.9920835395401194,9.9
100,0.9913406536740766,1.0125985668287718,0.9954375154778611,0.9816952758786075,0.9897253569873821,0.9892981785351436,10.0
