,Ga-Ga,Ga-Si,Si-Si,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,0.0,7.945700249391817e-08,1.5891400498783635e-07,1.0
11,0.0,2.0157021509918307e-06,5.5052106418708585e-06,1.1
12,5.0200934175657525e-06,1.9411944707612066e-05,5.418382267648423e-05,1.2000000000000002
13,4.604497984657717e-05,0.0001311388091505466,0.000345850647527001,1.3
14,0.00029420307752295555,0.0006721638122510489,0.001704566061253165,1.4000000000000001
15,0.0014265802090261698,0.002813345177518785,0.006814093370863829,1.5
16,0.00560046753838242,0.009828472517862815,0.02258842857385596,1.6
17,0.01819442260522494,0.029011622794471212,0.06288282101894352,1.7000000000000002
18,0.049633111467202375,0.07294484773960204,0.14851071936657756,1.8
19,0.11498466111781964,0.1575055026297308,0.30046860458159264,1.9000000000000001
20,0.22874293518228533,0.29482148416790793,0.5259647296547739,2.0
21,0.39548874055338396,0.48375782453554084,0.8051576179091313,2.1
22,0.6029111647163734,0.7048782490938218,1.0912233596442695,2.2
23,0.8244306857813906,0.9252297210677528,1.3283943433371581,2.3000000000000003
24,1.030155148525152,1.1106215351885231,1.4766817784560453,2.4000000000000004
25,1.1968805533457743,1.237394348937506,1.5258875250041855,2.5
26,1.311713614302116,1.297876115869031,1.4924947895004392,2.6
27,1.3723332739491765,1.299557813232055,1.4067531134500129,2.7
28,1.3862277567137475,1.2602761689339794,1.2997725986505388,2.8000000000000003
29,1.3668750065840194,1.201076938728148,1.1952447106687114,2.9000000000000004
30,1.3279177279155603,1.139100584917431,1.10638621876107,3.0
31,1.279849426678869,1.083922965059873,1.037279104318615,3.1
32,1.2298098980603716,1.0387929243908836,0.9866705599991291,3.2
33,1.1815256908496279,1.0041745216432723,0.9516429441045436,3.3000000000000003
34,1.135176614505133,0.979653649089505,0.9295470315753125,3.4000000000000004
35,1.0891238741497933,0.9636305832140476,0.9183610995330886,3.5
36,1.0435088625328068,0.953312850856447,0.9164455111481796,3.6
37,1.0025670017586537,0.9461661318251898,0.9222212702439194,3.7
38,0.9724927062352094,0.9412032667025996,0.9338347040545668,3.8000000000000003
39,0.9559767687350308,0.938922271937604,0.9490090587072082,3.9000000000000004
40,0.9489998888439687,0.9404593671624201,0.9652404918400557,4.0
41,0.9437003862991212,0.9467271862578522,0.9801220399893436,4.1000000000000005
42,0.9345855892662966,0.957739230656823,0.9916606793300158,4.2
43,0.9221282344088345,0.9722862386907745,0.9988010359815043,4.3
44,0.9111203310103683,0.9881211177889082,1.001945623945515,4.4
45,0.9062731906216125,1.0026539554136407,1.0026569878000922,4.5
46,0.9089935294708567,1.0139389484351709,1.0024268652735855,4.6000000000000005
47,0.9172690305478586,1.021445604870991,1.0017360786457201,4.7
48,0.9279765507748163,1.026043049136826,1.0003860965573417,4.800000000000001
49,0.9390396136219495,1.0291549819482806,0.9984391678570879,4.9
50,0.9494732042781093,1.031637410343118,0.9964589477809827,5.0
51,0.958277742470232,1.0331573904919964,0.9950036732336416,5.1000000000000005
52,0.9644274061512824,1.032728278596174,0.9942919521558506,5.2
53,0.9677671294611303,1.0301209586912448,0.9942908472160791,5.300000000000001
54,0.9690608489536562,1.0266129731539895,0.9947914583965777,5.4
55,0.9690378990498667,1.0240512917789173,0.9953679043784495,5.5
56,0.9677779606481998,1.0232353250158346,0.9954734825739472,5.6000000000000005
57,0.9650038861712013,1.0235193841536936,0.9947318141562977,5.7
58,0.9606601947430502,1.023995114100763,0.9932115474089794,5.800000000000001
59,0.9551827965935222,1.0246175640020463,0.9914045384882277,5.9
60,0.9493389819961319,1.0258088922604909,0.9898258595667668,6.0
61,0.9436563904984849,1.0272341873889708,0.9886081829604031,6.1000000000000005
62,0.9378720628905417,1.0276020783056057,0.9875327081844013,6.2
63,0.9313390049698528,1.0259201803704614,0.9864268742495346,6.300000000000001
64,0.9244341721133995,1.0226358749754103,0.9854182298935664,6.4
65,0.919259916128383,1.0192275709401057,0.9847747377211709,6.5
66,0.9181854495737078,1.0168139398058273,0.984612416347189,6.6000000000000005
67,0.9216536425711109,1.0154783878207545,0.9848515356597708,6.7
68,0.9280396554843622,1.0148468694815558,0.9853972205744921,6.800000000000001
69,0.9355742326058724,1.0148181934675364,0.9862394365795054,6.9
70,0.9435735959944989,1.0154600664308535,0.9873455896257008,7.0
71,0.95175602732113,1.0164837757594796,0.9885404078620692,7.1000000000000005
72,0.9594487826496256,1.017258641562563,0.9896090145104715,7.2
73,0.9658398780818859,1.0173916847240583,0.9904920649731459,7.300000000000001
74,0.9702104570947195,1.0170262482752617,0.9912138989300597,7.4
75,0.971819502998488,1.0164821413568872,0.99166293798299,7.5
76,0.9705139666563055,1.015836320709114,0.9916720353125497,7.6000000000000005
77,0.9676964746537506,1.0150562606906495,0.9912941918063056,7.7
78,0.9658143146552076,1.014405666401352,0.9907619747275136,7.800000000000001
79,0.9663821013057343,1.0143907364447828,0.9901920524368223,7.9
80,0.9689494965505995,1.0151828805126033,0.9895265832136374,8.0
81,0.9722336989449669,1.0162280781500086,0.9888009751411931,8.1
82,0.9756300082536663,1.0165684327658,0.9883369429506742,8.200000000000001
83,0.978999654831133,1.0155796740846048,0.9885447465723315,8.3
84,0.9814829660617757,1.013372892825609,0.989478026375046,8.4
85,0.9816455146425627,1.0106030391418956,0.9906877149722452,8.5
86,0.978981837933111,1.0080626247682785,0.991669639193451,8.6
87,0.9745970131600078,1.006410662309424,0.9923147976714934,8.700000000000001
88,0.9703127379653633,1.006050857512844,0.9927880925110524,8.8
89,0.9674306019774623,1.0070427258931223,0.9932225615367044,8.9
90,0.9661367444764355,1.0090235503305212,0.9937174245510662,9.0
91,0.9656583023328681,1.0112435979975498,0.9943712470225445,9.1
92,0.965085409251302,1.0128532919735709,0.995098079751649,9.200000000000001
93,0.9642621003975931,1.013353635341198,0.9956064900008629,9.3
94,0.9637776379197437,1.0128498526232939,0.9957054364052644,9.4
95,0.9641078718472104,1.0118622268474746,0.9954547656069869,9.5
96,0.9649407589020049,1.0108935813755917,0.9949238864793745,9.600000000000001
97,0.9653147007850443,1.0101215863204318,0.994028764750526,9.700000000000001
98,0.9644334042462731,1.0094260387862488,0.9927575966035684,9.8
99,0.9625374587952492,1.008718197931413,0.9914267360413467,9.9
100,0.9609467739366089,1.008207214858796,0.9905660995105868,10.0
