,Li-Li,Li-Si,Li-Ge,Si-Si,Si-Ge,Ge-Ge,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,1.0804969270713757e-07,0.0,0.0,0.0,0.0,0.0,0.4
5,7.966385125045066e-07,0.0,0.0,0.0,0.0,0.0,0.5
6,4.972294685675655e-06,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,2.500474411275851e-05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,0.00010369114001455429,0.0,2.73500784664942e-07,0.0,0.0,0.0,0.8
9,0.0003720282080958496,2.4227059126029464e-07,2.510260919849327e-06,0.0,0.0,0.0,0.9
10,0.0011773911143738286,4.9293431777050726e-06,1.768629914404491e-05,9.724472343642382e-07,0.0,0.0,1.0
11,0.0033140401132960213,4.421699911829098e-05,9.669793513066042e-05,9.832265028318595e-06,8.727781272410336e-07,0.0,1.1
12,0.008313132212593256,0.0002683617519357595,0.000434518006797141,8.64752332650303e-05,1.4355733158104604e-05,3.1507290393401326e-06,1.2000000000000002
13,0.018654520545263786,0.0012699958517332717,0.00166026708447411,0.0005405927460465532,0.0001282691728504257,4.626557121854629e-05,1.3
14,0.037746992561460586,0.004920334236281663,0.005488262616858615,0.0025967772235256786,0.0007517252275812048,0.00032934081224371225,1.4000000000000001
15,0.06962075726827639,0.015862911875309804,0.015859513663041953,0.010344246457060224,0.0034680564051366744,0.0016879833527639158,1.5
16,0.1183097649073996,0.043075305459833506,0.04027696581570607,0.03440992775814709,0.01306507377198179,0.006933088197812992,1.6
17,0.18694276623605516,0.09977697291583057,0.09028541514720989,0.09586421381709842,0.04069784310644838,0.023124485273809434,1.7000000000000002
18,0.2768448336831654,0.20002768220959571,0.17959769581004453,0.22434493636569622,0.10571976558883256,0.06319320098880675,1.8
19,0.3868996147681323,0.3527118693629432,0.31912921755162427,0.44409131202869656,0.23122237885547015,0.1429520131571522,1.9000000000000001
20,0.5129353713249623,0.5560904763059175,0.5104789244938827,0.7519525894665379,0.43075861163695534,0.27151593486093095,2.0
21,0.6472919619536371,0.7955923380406141,0.7412985219689514,1.1053173134840242,0.6929121236279989,0.44152752305067433,2.1
22,0.7798373135251514,1.045283838376159,0.9858869156939023,1.433918440733029,0.9767881111362183,0.6301021876750154,2.2
23,0.9007497754000896,1.2730426267224346,1.2119829248871674,1.6682682236528306,1.2252766876616776,0.8106058039781997,2.3000000000000003
24,1.0029601722657995,1.44929041639182,1.3911746268746814,1.7658322351436049,1.3894633004219643,0.9623471042176294,2.4000000000000004
25,1.082536328418015,1.556167938903887,1.5073892968439635,1.723603900765282,1.4491950926531323,1.0708858785887803,2.5
26,1.1380702939242817,1.5919159248336634,1.5590082869083532,1.5750437975595162,1.416774401975917,1.1258127832098532,2.6
27,1.1704018188689858,1.5682827579962286,1.5553303844918462,1.3732809324889295,1.3227762531530218,1.1233976066623867,2.7
28,1.1822388855477315,1.5037089215244608,1.5111992377561472,1.1684037498783837,1.1977298764140785,1.072018300964095,2.8000000000000003
29,1.1772164862775585,1.4164989317697252,1.4419784599424506,0.9915772566323635,1.064265042126444,0.9935158608250244,2.9000000000000004
30,1.1591626835179853,1.3208041693789974,1.3599884214585516,0.8532211522567474,0.9390333319696466,0.915189161028243,3.0
31,1.1322631498037183,1.2262649801000867,1.2738128745049238,0.7509510547696115,0.8342887071230249,0.8554644254168186,3.1
32,1.1013506990483108,1.1396387086774749,1.1899469015749968,0.6781144679272259,0.7561645044106085,0.8153363601170911,3.2
33,1.0710148246601077,1.0656312289026606,1.1137558027333425,0.6284114721303043,0.7047043687855794,0.7841641864661125,3.3000000000000003
34,1.0440497856288036,1.0064566351490318,1.0481678038903117,0.5972762691604317,0.6771231670095392,0.7542001920065432,3.4000000000000004
35,1.0211951783538253,0.9618747852739628,0.9927487932505114,0.5820607855520864,0.6701566582271552,0.7301651267903829,3.5
36,1.0023484579761983,0.9303604690902072,0.9460856800733884,0.5815699941082058,0.6800295772835776,0.7255896714385376,3.6
37,0.9873141355990771,0.9101786212003201,0.9091914468723555,0.5951771073548552,0.7028285496240269,0.7494218433136889,3.7
38,0.9755162097212363,0.899522993808896,0.8853399831943746,0.6217002535457914,0.7358232911695238,0.79460402028461,3.8000000000000003
39,0.9661012622222921,0.8964415361231379,0.8764067688162446,0.6586023109051908,0.7773654782679347,0.8397044947747238,3.9000000000000004
40,0.9588079182826869,0.8992983426445547,0.8803191064154583,0.7020380248422611,0.8250530156578134,0.8636674925793766,4.0
41,0.9542932694008893,0.9071680573735739,0.8923579540922276,0.7477611584244767,0.8746042026120479,0.8607111392447868,4.1000000000000005
42,0.9534653943682223,0.9194424221233437,0.9083298423131484,0.7921323308530679,0.9211727774603883,0.8424666633355562,4.2
43,0.9566763646250875,0.9352351010262742,0.926248672568254,0.8326704268864082,0.9621601960224018,0.8278273137998877,4.3
44,0.963402465765184,0.9534705195583096,0.9455920041304788,0.8683327966682238,0.9988725079538027,0.830776313306004,4.4
45,0.9723888086894067,0.9731575531517148,0.965693981121699,0.8992138193493173,1.0349855925641975,0.8541612710929247,4.5
46,0.9821708543390849,0.9930934691093084,0.9849553417547934,0.9252017009708162,1.0726527349339197,0.8907845192609679,4.6000000000000005
47,0.9916222143692036,1.0115389481015826,1.0012552067999692,0.9450650526133576,1.1095714068421325,0.9294488677168129,4.7
48,0.9999908260046785,1.026541552644059,1.0129947311753293,0.9577600184742358,1.1395951504072779,0.961451537881687,4.800000000000001
49,1.0065829258374583,1.0365636771941948,1.019846966871147,0.964455048453427,1.1564362415865466,0.9840717731057238,4.9
50,1.0108609743506798,1.041011769445824,1.0225743023064655,0.968371966744277,1.1576863514520355,1.0002911406645514,5.0
51,1.01298475978402,1.04063757320693,1.0222589278741796,0.9725193498440188,1.146368835441661,1.0147822547029226,5.1000000000000005
52,1.0138341877583572,1.0374065284847964,1.0198567875575477,0.9775458731152658,1.128972120747677,1.0275687618566918,5.2
53,1.0141282315063278,1.0333242357785435,1.0163687933848342,0.981520789391602,1.1112907064777808,1.0313369019795853,5.300000000000001
54,1.013705078724809,1.0289039446445183,1.0129613655208198,0.9820689663183747,1.0955163129269083,1.0176558551726422,5.4
55,1.0119323558819884,1.0230140487741743,1.0104016895106316,0.9791640486732293,1.0807500295347654,0.9870076818542265,5.5
56,1.0086521404401685,1.014597960899422,1.008355924108429,0.9753132711759428,1.0655448013649527,0.9506527196681197,5.6000000000000005
57,1.0045350446274461,1.0043522576879853,1.005764887173532,0.9724767907422711,1.0498245422881656,0.9216473032340271,5.7
58,1.0006489567049575,0.9944053040336165,1.0021814782562593,0.9697898155718275,1.0351981657035016,0.9051852947726733,5.800000000000001
