,Li-Li,Li-B,B-B,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,3.252881642244706e-07,0.4
5,3.2849613428585595e-07,0.0,1.0436203680002724e-05,0.5
6,3.6999065102358547e-06,2.1243308684047056e-07,0.000114065099430838,0.6000000000000001
7,2.387418461508698e-05,2.5418178739248726e-06,0.000776948976629433,0.7000000000000001
8,0.00012070589490978998,2.0269210443246598e-05,0.003962253512613797,0.8
9,0.0004943308080003859,0.00011894783717266673,0.016291367261778066,0.9
10,0.0016832553423179052,0.0005605454984570738,0.05521526025747259,1.0
11,0.004878537788322211,0.002201179592161384,0.15557931886134543,1.1
12,0.012287032775872297,0.007339261485061178,0.3665863046289729,1.2000000000000002
13,0.027374029745073962,0.021001754182477607,0.7266990576778333,1.3
14,0.05474103088624311,0.05200639972828429,1.2205347623180274,1.4000000000000001
15,0.09941362111075436,0.11234807059816052,1.7519919070690848,1.5
16,0.16572975871583584,0.21358087466673426,2.172977128570678,1.6
17,0.2562721291418612,0.3607353951985617,2.3614097395774523,1.7000000000000002
18,0.37073311683535976,0.546910301204768,2.2884292731482963,1.8
19,0.5044456240396215,0.7524451471302779,2.021401198490253,1.9000000000000001
20,0.6476302832385412,0.9501578104300735,1.6709616433248924,2.0
21,0.7871487319083319,1.1142193143629955,1.3330505439472589,2.1
22,0.9105175145094752,1.2280607219929849,1.062196631275422,2.2
23,1.0096284785364762,1.2877270241765266,0.87498328466193,2.3000000000000003
24,1.0818806833508294,1.3000395243449538,0.7653589720283445,2.4000000000000004
25,1.1286171393226896,1.2776508464882184,0.7185651899666475,2.5
26,1.1528857774734542,1.2341901030375027,0.7192919951718273,2.6
27,1.1584403164418688,1.1816243522882828,0.7540571041621358,2.7
28,1.1496412102108156,1.1295177897854858,0.8099626356959782,2.8000000000000003
29,1.1309213590896057,1.0846113535105586,0.8732574900506581,2.9000000000000004
30,1.1059150314345574,1.0503032832010362,0.9301067967298582,3.0
31,1.0773452388544182,1.0268807268594204,0.9694484645650754,3.1
32,1.047658936370928,1.0128531641783705,0.9858609923317204,3.2
33,1.019119193745885,1.0065102568462316,0.9804547480639201,3.3000000000000003
34,0.9932310560775158,1.0064203017632982,0.9594385024225895,3.4000000000000004
35,0.9708214418103114,1.0106642790763092,0.9313833643665503,3.5
36,0.9528670741298493,1.016261462931442,0.9043707288650685,3.6
37,0.9406310195004752,1.0201355398644598,0.8840689205009965,3.7
38,0.934866559497319,1.0208072003979132,0.8733559812210903,3.8000000000000003
39,0.9353886999077037,1.0188368222476467,0.8730007553633063,3.9000000000000004
40,0.9412932669455053,1.0156451101009762,0.8822451098168856,4.0
41,0.9511604940334543,1.012354476884977,0.8989401412600833,4.1000000000000005
42,0.9632533184108266,1.009673640620354,0.9199042754003611,4.2
43,0.9758406201127987,1.0080240473528617,0.9417975134323088,4.3
44,0.9873256755267062,1.0073291718920947,0.9618777274439291,4.4
45,0.9962522079322205,1.0071007508569072,0.9782118164668713,4.5
46,1.0016584198333356,1.0070043173762295,0.9896725802544585,4.6000000000000005
47,1.0036620687855617,1.0071723691625531,0.9961312900982375,4.7
48,1.0034817383398427,1.0079325971760922,0.9985027158801795,4.800000000000001
49,1.0026001061491328,1.0093644265739916,0.9981306422166154,4.9
50,1.0018691098982062,1.011082586235789,0.9959790574996169,5.0
51,1.0013107158803998,1.012370522509555,0.9926038931791946,5.1000000000000005
52,1.0005583706971888,1.0126040149744335,0.9887806060341562,5.2
53,0.9993939404681231,1.0116061036401895,0.9857041696879908,5.300000000000001
54,0.9979795474821391,1.0095934241998246,0.9843910358577331,5.4
55,0.9967033855869081,1.0069251896086464,0.9850500905145761,5.5
56,0.9958298942111045,1.0039974289830829,0.9870542205819435,5.6000000000000005
57,0.9952953025986487,1.0012513287369111,0.9893719658468278,5.7
58,0.994777891384857,0.9991353362976073,0.9910937155605738,5.800000000000001
59,0.9939656528795013,0.9979622052934471,0.9917734360462478,5.9
60,0.9929243519003561,0.9977238914404754,0.9915156064731186,6.0
61,0.9922596079004806,0.9980991260592692,0.9908905672410626,6.1000000000000005
62,0.9926913932392638,0.9987622124733538,0.9906171445551903,6.2
63,0.9943296617901664,0.9996576220866907,0.9909889237140387,6.300000000000001
64,0.9964247374793748,1.0009178170656614,0.991483579898823,6.4
65,0.9978445036048686,1.0025951074819024,0.9911012187692387,6.5
66,0.9978658055440137,1.0045239276513966,0.9892740618470243,6.6000000000000005
67,0.9966641100366717,1.0064009365297595,0.9864647751479715,6.7
68,0.9950584715076648,1.008000017944415,0.9837000269237668,6.800000000000001
69,0.9937124382118049,1.00929628807834,0.9815310690838895,6.9
70,0.9926474145037032,1.0103291095954683,0.9797189950467741,7.0
71,0.9915394543262454,1.0110174970603976,0.9779048554209823,7.1000000000000005
72,0.9902848960699149,1.0112480748019943,0.9761601015730441,7.2
73,0.9891599825680155,1.0110750108934445,0.9747916307028208,7.300000000000001
74,0.9885778205742636,1.0106766070397706,0.9739768410734742,7.4
75,0.98874415814266,1.0101622806465727,0.9737409627394183,7.5
76,0.9894437490485196,1.0095274446297566,0.9739992231361573,7.6000000000000005
77,0.990223605734065,1.0087304992650221,0.9744667282709232,7.7
78,0.9908839161099664,1.0077793064100662,0.9747535163143798,7.800000000000001
79,0.991622801145423,1.0068390209930693,0.9746606920286476,7.9
80,0.9925926588954591,1.0063123612003604,0.9742450697487716,8.0
81,0.9935881066354383,1.0066897648810982,0.9735755081045756,8.1
82,0.9943792150591029,1.0081519480763304,0.9725924908307412,8.200000000000001
83,0.9951179667470682,1.0103119027686391,0.9712476546238499,8.3
84,0.9961683074652948,1.0124981805398134,0.9696770251009371,8.4
85,0.9976545464146576,1.0143260674802848,0.9682031324394065,8.5
86,0.999303559568849,1.015877634661702,0.9672590649541134,8.6
87,1.0006010855006924,1.0173228888852672,0.9673540911495783,8.700000000000001
88,1.0010299126291067,1.0185402953873253,0.969005593733321,8.8
89,1.0003060123533072,1.019170718829306,0.9725537781643421,8.9
90,0.9985096818383777,1.0189247866697861,0.9779966135444774,9.0
91,0.9959877332998001,1.0177283722637822,0.9849963007309335,9.1
92,0.9930932707771087,1.0155855574625166,0.9929162751898016,9.200000000000001
93,0.9899939762129507,1.0123944694319822,1.0007526617589233,9.3
94,0.9867251148156857,1.0080166409892712,1.0072200941402913,9.4
95,0.9833857164698535,1.0025836262963896,1.0112396170657965,9.5
96,0.9802260246506089,0.9966712762502292,1.0125317233090052,9.600000000000001
97,0.977516783212261,0.9910810220900794,1.0117727559595422,9.700000000000001
98,0.9753788836498484,0.9864670189249952,1.010169605509521,9.8
99,0.9738324347024798,0.9832072585077617,1.0087742194005298,9.9
100,0.9729809139185076,0.9815154150934876,1.00805783950137,10.0
