,Li-Li,Li-Mg,Mg-Mg,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,4.369727786652533e-07,0.0,0.0,0.6000000000000001
7,3.3569562405153597e-06,0.0,0.0,0.7000000000000001
8,2.1571749359865627e-05,0.0,0.0,0.8
9,0.00010449361009912742,3.9514032119210906e-07,0.0,0.9
10,0.00041625857011075247,4.69137102135621e-06,0.0,1.0
11,0.0014015236126508255,3.375524115594538e-05,0.0,1.1
12,0.004062355698626716,0.00018120798223821615,2.854888820612989e-07,1.2000000000000002
13,0.010283457699967134,0.0007802741634900567,3.674249183398409e-06,1.3
14,0.023040696923309095,0.0027907254706692045,2.6228677244093647e-05,1.4000000000000001
15,0.04637063520832266,0.00841161149610227,0.00014483772793054043,1.5
16,0.085111482405017,0.021650783071407463,0.000640375393171747,1.6
17,0.1442782690223027,0.048236202706139944,0.002375357693500249,1.7000000000000002
18,0.22757087747774574,0.09445782202613678,0.007508725327914352,1.8
19,0.33511916277284015,0.1653378821631594,0.020583465295766903,1.9000000000000001
20,0.4620967060346944,0.2630573225832304,0.049596575312330755,2.0
21,0.5997423332945585,0.3860121094765173,0.10622462781750443,2.1
22,0.7381097934638984,0.5284074574940251,0.20391030542970093,2.2
23,0.868436904946972,0.6809011570223186,0.35292703782929824,2.3000000000000003
24,0.9842051160058436,0.8328251747859216,0.553514937708127,2.4000000000000004
25,1.0813235606919789,0.9746201335883025,0.7914299205106153,2.5
26,1.1578531030787353,1.098266645708513,1.0407355357724863,2.6
27,1.213413443814696,1.1962369338552838,1.2731025120132728,2.7
28,1.2484595286917466,1.2622019384814962,1.4665173428806302,2.8000000000000003
29,1.2637977813186738,1.2943097604850828,1.6078612536292534,2.9000000000000004
30,1.2608742291896482,1.2971958383491085,1.691427027678151,3.0
31,1.2426556424429318,1.2794741399794267,1.7180684840655098,3.1
32,1.2138107857008777,1.2489071441636774,1.695042052729999,3.2
33,1.179381854314183,1.2099115668218212,1.633747291439821,3.3000000000000003
34,1.1430895554616385,1.1648762861711583,1.5458106040233424,3.4000000000000004
35,1.1069639357523635,1.1166188159640231,1.440905493900461,3.5
36,1.0721889678175427,1.0689517916761668,1.3276301634573844,3.6
37,1.0397117851312507,1.025195993881966,1.215224030476114,3.7
38,1.0102536110627105,0.9869633782143105,1.1132575374148035,3.8000000000000003
39,0.9844729457367836,0.954736653013842,1.0289842368035544,3.9000000000000004
40,0.9632932469510042,0.9290649795764934,0.9649450828525107,4.0
41,0.9474773664112098,0.910608451676124,0.9195562457838743,4.1000000000000005
42,0.9367465044434172,0.8992947207801205,0.8897712179680632,4.2
43,0.9299405627145839,0.8940262698106597,0.8726689543944314,4.3
44,0.9263449359235448,0.8933916882596682,0.8652497582692446,4.4
45,0.9264321426729685,0.8966059465288333,0.8646089633902716,4.5
46,0.9309906490515084,0.9038599061641336,0.8692790230325518,4.6000000000000005
47,0.9397702548647234,0.915915350799799,0.8796537515645773,4.7
48,0.9512128284995451,0.933219927625353,0.8964913307181309,4.800000000000001
49,0.9632771945173185,0.9550242481898141,0.919389231538397,4.9
50,0.9742836601076083,0.9790322755915343,0.9466013178273607,5.0
51,0.9833235200027585,1.0018800863726138,0.9752776331385415,5.1000000000000005
52,0.9904445141942438,1.0203993227515822,1.001611207668181,5.2
53,0.9964212969753324,1.0329553505336881,1.0219019055323928,5.300000000000001
54,1.001972573531872,1.0397693340676295,1.0345758429742737,5.4
55,1.0070934427523772,1.042043526109176,1.040891671638882,5.5
56,1.0111671332282148,1.0410235709156903,1.0431652312308302,5.6000000000000005
57,1.0135113017120525,1.037763317608724,1.04261167925983,5.7
58,1.0137543628626762,1.0331127113621719,1.039123420636819,5.800000000000001
59,1.0119165511987662,1.0276224958451476,1.032478008732834,5.9
60,1.0082838243945889,1.0217552969372117,1.023211509017986,6.0
61,1.0032281638863154,1.0162580243508605,1.0126893416755125,6.1000000000000005
62,0.9972162429310051,1.0120535961858539,1.0027869289909512,6.2
63,0.9909448662541798,1.0097028642026058,0.9952057388655663,6.300000000000001
64,0.9853319978796452,1.0090404107499338,0.9904487404636148,6.4
65,0.9812762671669751,1.009265775016021,0.987230131751262,6.5
66,0.9792733891020554,1.0093561560316142,0.9831797072772632,6.6000000000000005
67,0.9790857926257613,1.0085690588140364,0.9765053629580844,6.7
68,0.979792323440417,1.0067473794478956,0.9671322335015665,6.800000000000001
69,0.9803710217311811,1.0042415324587652,0.9563614367095213,6.9
70,0.9803624366858182,1.0015817905481934,0.945851916616406,7.0
71,0.9800164812419839,0.9992568698869723,0.937250642708872,7.1000000000000005
72,0.9799486189732204,0.9977874355101253,0.9323528128481039,7.2
73,0.9806960426650015,0.9976884757524727,0.9325619618769891,7.300000000000001
74,0.9823688375772345,0.9989532956615057,0.9376984205350238,7.4
75,0.9845007108628497,1.000729065419165,0.9455395824120697,7.5
76,0.9863384396468812,1.0020147013316212,0.9528901184726057,7.6000000000000005
77,0.987471708772561,1.0026942442530016,0.9574308596552663,7.7
78,0.9882044152837319,1.0035473798882732,0.9588252634289538,7.800000000000001
79,0.9892566952573003,1.0053160220469464,0.9582385528128048,7.9
80,0.9911017979344586,1.0080423095868793,0.9570262965359122,8.0
81,0.9935376446822206,1.0112252769798873,0.9560860575307631,8.1
82,0.9958803182167403,1.014391347493807,0.9562825955604343,8.200000000000001
83,0.9975786524180875,1.0174872424666583,0.9586945928221874,8.3
84,0.9985087331494121,1.0206678152746678,0.963685738054611,8.4
85,0.9986481372428759,1.023625319255335,0.9698725192841616,8.5
86,0.9977672237414265,1.0253458876593202,0.9747578605354198,8.6
87,0.9956687782850884,1.0248532442692684,0.9767622195562443,8.700000000000001
88,0.9925638369760065,1.0222464186442113,0.9764036354178898,8.8
89,0.9890798073111596,1.018848710029041,0.9753378677846746,8.9
90,0.9859827951330746,1.0162361476778934,0.974661297189295,9.0
91,0.9838940765280275,1.0150866792326252,0.9743727297500271,9.1
92,0.9830995974839918,1.014948533008182,0.973893971535682,9.200000000000001
93,0.9834894405021296,1.014997162642044,0.9724343709928017,9.3
94,0.9846669673808943,1.014793072111488,0.9691804768406207,9.4
95,0.9861669638467901,1.0143002062657391,0.9639135180704587,9.5
96,0.987663088160876,1.013537029290715,0.9575053226136171,9.600000000000001
97,0.9890340569082929,1.0125015220193785,0.951419600536709,9.700000000000001
98,0.9902639052713842,1.011304066919812,0.946714391393946,9.8
99,0.991276163985263,1.0102086647592254,0.9436792601594013,9.9
100,0.9918755250441891,1.0095437175781987,0.9422113380053078,10.0
