,Li-Li,Li-Fe,Fe-Fe,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,8.872161225022612e-07,0.0,0.0,0.5
6,7.952868984686217e-06,0.0,0.0,0.6000000000000001
7,4.8623443993184156e-05,0.0,0.0,0.7000000000000001
8,0.00023564477002625364,5.368928293397472e-07,1.9523375612354444e-07,0.8
9,0.0009258459944967027,7.78126157660348e-06,6.634243485976545e-06,0.9
10,0.003050976151190874,5.537012177884274e-05,7.351022950685066e-05,1.0
11,0.008623041519176785,0.0002939766868502897,0.0004919414318917014,1.1
12,0.02130778744911975,0.001254824981764024,0.0024877802545655637,1.2000000000000002
13,0.04671490247849056,0.004411138650441678,0.010164555966554726,1.3
14,0.09184261267628405,0.013009378064417513,0.03426192504712176,1.4000000000000001
15,0.16335509364676282,0.03275031590660277,0.09630346426934856,1.5
16,0.26522017872951187,0.07162484261825869,0.22793491202959343,1.6
17,0.39675371356256334,0.13834705979876766,0.4591527845138707,1.7000000000000002
18,0.551813701744005,0.23929321472247192,0.7967495824515716,1.8
19,0.7195179438352212,0.37458510507282994,1.2069777513570568,1.9000000000000001
20,0.8864623131921485,0.5352101094436439,1.6190112793287332,2.0
21,1.039551445065932,0.703736909125901,1.951366517510166,2.1
22,1.1683036852667554,0.8593989182047987,2.1454479781266196,2.2
23,1.2661912363104004,0.9849156100585836,2.186025891674112,2.3000000000000003
24,1.3309452532115442,1.0709777698234493,2.0990205878181296,2.4000000000000004
25,1.3637752110333805,1.1164354574915807,1.9324176088876277,2.5
26,1.368027453093878,1.1257322055982861,1.7347188331145043,2.6
27,1.348275640954665,1.1064120620705014,1.5416262397424267,2.7
28,1.310300375959428,1.0676888915476968,1.3725758337670588,2.8000000000000003
29,1.26115128138445,1.0190932622752233,1.233906867580808,2.9000000000000004
30,1.2080182109884972,0.9687615190291999,1.1248870331614527,3.0
31,1.1563050465959919,0.9223415784336926,1.0428134085415,3.1
32,1.1089402364197598,0.8831473647231196,0.984982255821854,3.2
33,1.067367146634588,0.8529677104653871,0.9485858915570097,3.3000000000000003
34,1.0324910008224697,0.8328215043417408,0.9307210571497778,3.4000000000000004
35,1.0048077036381264,0.8234274450964876,0.9288779407022081,3.5
36,0.9844703118569336,0.8251136078361192,0.9409457265881486,3.6
37,0.9714477123134168,0.8370845476293461,0.9644308528455241,3.7
38,0.9652391192203025,0.8569104454505505,0.9955376725149641,3.8000000000000003
39,0.964593520292745,0.8812975868338357,1.0290835733346477,3.9000000000000004
40,0.967948706591523,0.9075839535349919,1.0595421687352942,4.0
41,0.9739150679810187,0.934290670645064,1.0824728185108239,4.1000000000000005
42,0.9810994254018488,0.9603868469578453,1.0952622066377884,4.2
43,0.9881092077614917,0.9846101157476767,1.097154440738813,4.3
44,0.9942776530034176,1.005695470156443,1.089245559334045,4.4
45,0.9998563923715363,1.0228633594772107,1.074350248493291,4.5
46,1.004974470456186,1.0357688427546818,1.0560918744257322,4.6000000000000005
47,1.0088077830037445,1.0442072447622,1.0373709837179248,4.7
48,1.0101651697473757,1.048233699625601,1.0193990230392092,4.800000000000001
49,1.0086024282794674,1.0485036313021572,1.0020761585269689,4.9
50,1.0047423066094259,1.0461956338432798,0.9851894020935379,5.0
51,0.999678933168788,1.0425361115866882,0.9692836549504192,5.1000000000000005
52,0.9942187706067693,1.0383924560132183,0.9554953682052114,5.2
53,0.9886742761061623,1.0341274792417157,0.9446618019271174,5.300000000000001
54,0.9832365884277751,1.0297565422731259,0.9366893721012266,5.4
55,0.9783318486861365,1.025437089895596,0.9308099534194355,5.5
56,0.9744925897192677,1.0218419591189374,0.926330966260352,5.6000000000000005
57,0.9719400305069007,1.019890824528045,0.9231463911117959,5.7
58,0.9703573568968948,1.0201122330066195,0.9216749650399757,5.800000000000001
59,0.9690804857609981,1.0224053816447027,0.9222626219310898,5.9
60,0.9675347678245119,1.0262962093063033,0.9244529475942209,6.0
61,0.9655543376483123,1.031208190090256,0.9269143785633017,6.1000000000000005
62,0.9634317478413517,1.0365568494618944,0.9282768206387119,6.2
63,0.9617256788309035,1.0418425163383958,0.928063115399098,6.300000000000001
64,0.9608923037495511,1.0467361893585483,0.9268100711909008,6.4
65,0.9610060751461261,1.0510493976770576,0.9253611255572711,6.5
66,0.9618308702949538,1.0546154661350193,0.9241094959494918,6.6000000000000005
67,0.9630703350059325,1.0572090833660979,0.922903589370945,6.7
68,0.9645896166721435,1.0586266140845255,0.92155432850744,6.800000000000001
69,0.9665168359057772,1.0589098708590161,0.9202562940989917,6.9
70,0.969026165553081,1.058418784089384,0.9194959769181417,7.0
71,0.9718182811690739,1.0575340877202872,0.9197681798030821,7.1000000000000005
72,0.9739444316803137,1.0563194889731167,0.9214634888349638,7.2
73,0.9744608387431449,1.0545774877103888,0.9247586431452164,7.300000000000001
74,0.9733154965003806,1.052134682929857,0.9293572948221966,7.4
75,0.9714015120890147,1.0489292967666932,0.9344184656458524,7.5
76,0.9696917940097036,1.0449788012123549,0.9388420312868755,7.6000000000000005
77,0.9684790564431364,1.040536769110627,0.9415870002734162,7.7
78,0.9675172002277884,1.03623420960957,0.9418576888093136,7.800000000000001
79,0.9666792680411644,1.0327820291198573,0.9393936801429701,7.9
80,0.9662524654208346,1.030496822530255,0.934847122777521,8.0
81,0.9666666328503557,1.0292696587981558,0.929794215002232,8.1
82,0.9680743987612312,1.0288533416876975,0.9261093806234209,8.200000000000001
83,0.9701434499974287,1.0289141345111623,0.9250978267593989,8.3
84,0.9722429716256062,1.028983957819782,0.9270547790727062,8.4
85,0.9740036631028348,1.0287829210253299,0.9314671560886484,8.5
86,0.975771278355843,1.028591179199024,0.9374993179597152,8.6
87,0.9783369513663588,1.028975554576385,0.9443359880745746,8.700000000000001
88,0.9820998387654817,1.0301152560371545,0.9513143894337646,8.8
89,0.9865275073939266,1.031608841447611,0.9580664762682752,8.9
90,0.9904667655517266,1.032897237199808,0.9646998992277831,9.0
91,0.9929552379447448,1.0336431035201339,0.9716668670963874,9.1
92,0.9937445265839006,1.033706137053718,0.979166689274491,9.200000000000001
93,0.9931651233622447,1.0329067188983831,0.9866819952214814,9.3
94,0.9917108667771384,1.0309016686340038,0.9932079404265142,9.4
95,0.9898508108019872,1.0273858965851688,0.9978060024327903,9.5
96,0.9880210956037027,1.0225208792344362,0.9998804321268027,9.600000000000001
97,0.9864932264422163,1.0171109951809767,0.9993083253162656,9.700000000000001
98,0.9852554447853863,1.0122449664316355,0.9966999120310615,9.8
99,0.9842302568886097,1.0087495791292411,0.9934588180063298,9.9
100,0.9835796017913632,1.006974443266304,0.9912705035911342,10.0
