,Li-Li,Li-Si,Li-C,Si-Si,Si-C,C-C,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,2.552501174202676e-05,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0004270155842399994,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0030250141876874254,0.5
6,1.0058162464563303e-06,0.0,1.0058162464563301e-06,0.0,3.3527208215211006e-07,0.015472431697072563,0.6000000000000001
7,8.895219699495586e-06,0.0,9.333308553507677e-06,0.0,6.129048289919184e-06,0.06291837292563289,0.7000000000000001
8,5.239417351070537e-05,2.5669268789770924e-07,6.551857920225936e-05,0.0,7.056805856895775e-05,0.20621444312396764,0.8
9,0.00024308490733499803,2.6970644989122474e-06,0.0003516047104437596,0.0,0.00048224606463423105,0.5470139802900362,0.9
10,0.0009119320174264467,1.649103623689387e-05,0.0015423597086707075,6.08456741683459e-07,0.002479995982339068,1.17887261523123,1.0
11,0.0028339986425997255,8.583965528271813e-05,0.005689754815926872,9.792640508132608e-06,0.010280738223737816,2.073353691580506,1.1
12,0.007469363244131953,0.00036584375059612613,0.017977546856518273,7.702570028476929e-05,0.0351266181947016,2.992285786778741,1.2000000000000002
13,0.017134303055665493,0.001330547956596361,0.04902924517297781,0.0004470442366379713,0.09960915123454027,3.5681726355191987,1.3
14,0.035074434010860474,0.004253168374830383,0.11581457482641987,0.0020580283165162437,0.23572090220422917,3.5471037783201638,1.4000000000000001
15,0.06532504087831975,0.012129381596380119,0.2376261320601583,0.0078072538504739795,0.4684963144834086,2.975370367381293,1.5
16,0.11196333982369079,0.0309098185254548,0.42542008279894755,0.024900317746926273,0.7883468789847814,2.143182101547386,1.6
17,0.177605693677535,0.07006199062592655,0.6695891615655546,0.06750707227854341,1.1346716234785184,1.362763489045914,1.7000000000000002
18,0.2619481794944509,0.14085525781488378,0.9369352769712278,0.15690951357176178,1.4154376221476002,0.8018153799456229,1.8
19,0.36165049167743263,0.25187429553135715,1.1827323635828664,0.31505141463809994,1.5567005497080046,0.4734091147184791,1.9000000000000001
20,0.4716545399996838,0.4037419424747054,1.370368948251787,0.5506654843125817,1.5428255328996336,0.3156945394803849,2.0
21,0.586401101623816,0.586214354188133,1.4843141328734524,0.845281104420407,1.41553970716045,0.26347508014328574,2.1
22,0.6998645212111861,0.7795852046257923,1.5297398649210876,1.1515114812346834,1.240078271950586,0.2751020263313191,2.2
23,0.8055864662918061,0.9602660392653205,1.5233931317073781,1.4091755772913332,1.071013482345641,0.3277252755742431,2.3000000000000003
24,0.8981279418719766,1.1083023420962057,1.4839266726008775,1.570738856987646,0.9385762357956269,0.404437715032913,2.4000000000000004
25,0.9747370668826673,1.2127648156792956,1.4265579182051291,1.6203716216972162,0.852689915823426,0.48784694315938987,2.5
26,1.0349422731807194,1.2720748315636654,1.3620764537652017,1.5761093126259509,0.8116561306569969,0.5624507869660166,2.6
27,1.0783467739269095,1.2908891184634819,1.2974956317689361,1.4760258197285843,0.8072639849383825,0.6203035548969864,2.7
28,1.1036354753331292,1.2775206894756659,1.2366397595131258,1.3589235771736303,0.8268649983321361,0.6630255307993103,2.8000000000000003
29,1.1108367241705908,1.2426334248090507,1.1810294648985187,1.2509640696438513,0.8563047606591132,0.6980689092285951,2.9000000000000004
30,1.1043601501748987,1.1970173856634296,1.1312196475603078,1.1626707274069716,0.8843404596914249,0.7326701192789528,3.0
31,1.0918102554695406,1.1488191327667105,1.0875986733114325,1.0937725847015047,0.9054637140134982,0.7698340613968812,3.1
32,1.0786208786121732,1.102821455233659,1.0503064155300952,1.04046776358615,0.9192000644541921,0.807915581879767,3.2
33,1.0650768470797674,1.0616969147785102,1.0189353601650983,0.9998110312911661,0.9274997843613434,0.8429544265533625,3.3000000000000003
34,1.049261664302825,1.0269713420091553,0.9925494149974823,0.9697429751549075,0.9329002971176215,0.8720879623568191,3.4000000000000004
35,1.031370765907831,0.9991711321089967,0.9702807171716249,0.9480581755362045,0.9380463146023821,0.8958013733143139,3.5
36,1.014206685259645,0.97814223293721,0.9523601851403963,0.9330611715832043,0.9454568244957856,0.917116693428225,3.6
37,1.0006317980314956,0.9636546547305429,0.9403939290176049,0.9243096642126588,0.9567711251128753,0.9384301688820672,3.7
38,0.991584332023467,0.9555183373081951,0.9358813430139792,0.921553187682806,0.9719744204448986,0.9594199041649194,3.8000000000000003
39,0.9861647207862533,0.9530959119380185,0.938143653493411,0.9232994238306153,0.9894524237023099,0.9780488706000683,3.9000000000000004
40,0.9829078346036754,0.9550201684991104,0.9440975532833095,0.9270911575319339,1.0069116511382672,0.9929925406786656,4.0
41,0.980987409367618,0.9596116858846783,0.9503530978336411,0.9309810532820939,1.0222573559068207,1.004855050802676,4.1000000000000005
42,0.9805867948954831,0.9655686366673769,0.9553597502114995,0.9343121068750638,1.0338953665872699,1.0153225079878156,4.2
43,0.9823099369951047,0.9723028751571778,0.9594176007122259,0.9372729205567645,1.0409587380589955,1.0251000123577108,4.3
44,0.9862918584315439,0.9797602020728394,0.9631276093017165,0.9403185959308101,1.0436814423281826,1.0326796167591983,4.4
45,0.9917432128357259,0.9879448614393187,0.9665006330010937,0.9440981584020768,1.0433171440734206,1.0356067711621126,4.5
46,0.9971189740963493,0.996445535568655,0.9694708630981484,0.9493737606721762,1.041336127393972,1.0331402541527184,4.6000000000000005
47,1.0008471125857703,1.0043219288678777,0.972526325168101,0.9564231694991119,1.0386345115238962,1.0272447114052108,4.7
48,1.0022189209705155,1.0104897453537702,0.9763455271715951,0.9645180027670458,1.0354463107014493,1.0208198966356785,4.800000000000001
49,1.0015346430834924,1.0143326638453425,0.9809430421717241,0.9721604029420594,1.0318736876949723,1.0153523187523026,4.9
50,0.9993917305998025,1.0160095515616328,0.985449589233598,0.9778559396032801,1.02834841757968,1.0104448166463758,5.0
51,0.9962359100840785,1.0163155972639646,0.988825847421537,0.9808471791189006,1.025537932169606,1.005173241348706,5.1000000000000005
52,0.9926439903492607,1.0164376985278236,0.9907562282193544,0.9814921611081326,1.0239701739311202,0.9993313675413344,5.2
53,0.9893944598314561,1.0176016652450088,0.9917841497784629,0.9809597329505867,1.0238652226570417,0.9933884965190403,5.300000000000001
54,0.9868996473792891,1.020333287224538,0.9925948296146041,0.9803445502041997,1.0249779049940184,0.9879176605943042,5.4
55,0.9849544916854713,1.023857141312442,0.9934029769411594,0.9800057728690748,1.0263106493331358,0.9833768358968283,5.5
56,0.983384458162806,1.0265903391340845,0.9940626206105905,0.9796773714337552,1.0263831816827766,0.9800970955570683,5.6000000000000005
57,0.9826004355686662,1.0274924942920998,0.9943363488619495,0.97895192023763,1.0243917802564961,0.9781893999210853,5.7
