,Ba-Ba,Ba-Li,Ba-Si,Li-Li,Li-Si,Si-Si,r
61,0.9990426336888151,0.9831546337515344,0.9492420150731076,0.8746843473584679,0.9946129510199844,0.913706039038413,6.1000000000000005
62,1.0008181417868147,0.9885375326834195,0.9505172987435665,0.8706484736308318,1.0089593293487649,0.9362954402825977,6.2
63,0.9981897901503999,0.9958598980999533,0.9556959040974214,0.8702228177012088,1.0201717283186773,0.9513461805509617,6.300000000000001
64,0.9907682415784304,1.0047142511777365,0.9636218837067638,0.8742371690085944,1.025999258514357,0.9560035044975027,6.4
65,0.9817911396770537,1.014538080872776,0.9721004799533902,0.882045767179037,1.0260159204723858,0.9523185311307233,6.5
66,0.9754486859691244,1.0248880758052055,0.9790332981195609,0.891149342559014,1.0212222598461076,0.9465594070068281,6.6000000000000005
67,0.9737770728338462,1.034856467670481,0.9839040268674432,0.8983391470147594,1.0127777028044989,0.9446672816109043,6.7
68,0.9762279231970488,1.0429207094869248,0.9878498126156036,0.9018566966579953,1.0017606466058941,0.9479146432370388,6.800000000000001
69,0.9812723306079069,1.0476995323179121,0.9918980355980318,0.9024414418549134,0.9901758315028244,0.9525106804071575,6.9
70,0.9876161291114947,1.0485709143593207,0.9956466292520341,0.9022955474304215,0.9808995196184732,0.953240584777029,7.0
71,0.9942672584776278,1.045687349491624,0.9981835872162284,0.9032868860714081,0.9757763769672502,0.947464825389776,7.1000000000000005
72,1.0002696446983745,1.0399320501077973,0.9995869563119177,0.9059825094703986,0.974354678401935,0.9358160238191121,7.2
73,1.0046683997265247,1.0329780031904323,1.0006316501336123,0.9098488310788421,0.9747974015601668,0.920348769463875,7.300000000000001
74,1.0067418005741426,1.0269325181810958,1.0014494678501018,0.9140094677115075,0.9752660261140603,0.9033925759346114,7.4
75,1.006221920131698,1.0234346186852894,1.0012911390109158,0.9178498615034605,0.9743169708955236,0.8877473683051118,7.5
76,1.0030575162868913,1.0227579052268005,0.9995160916988646,0.9212695722147797,0.9712605026854353,0.8762700848922472,7.6000000000000005
77,0.9968607122365035,1.0236818892517412,0.9963866688384232,0.9247149097438951,0.9672395143127922,0.8703854199309091,7.7
78,0.9871207886445593,1.024437243370037,0.9929338250666839,0.9290039153927243,0.9653209598119139,0.8689541777788126,7.800000000000001
79,0.9746331159511089,1.0239760955426715,0.9901583486876092,0.9348748501395439,0.9682239116894541,0.8687007821124622,7.9
80,0.9624423464832754,1.0223727408547543,0.9884119738538645,0.9424594912966008,0.9758009354474085,0.8661681876566942,8.0
81,0.9544186727113219,1.0203270438937664,0.9877409918838524,0.9508829745989261,0.9853661911163635,0.860093970938232,8.1
82,0.9526094359391728,1.0186543169393505,0.9886410693812868,0.958293314315964,0.9943513964285018,0.8524222631955288,8.200000000000001
83,0.9564024935639935,1.0179352549913587,0.9918049039644464,0.9627132204750268,1.0019940884041532,0.8468643891454899,8.3
84,0.9638154878679728,1.017970411781734,0.9970522676711426,0.9635196484224982,1.0085696114801221,0.8458421080635579,8.4
85,0.972439311878289,1.0175403313749698,1.003140178733308,0.9621256852961106,1.0137666497207922,0.848338665337263,8.5
86,0.9795102504831137,1.0152012163840882,1.008757415397206,0.9606458014414915,1.0164463423343166,0.8510042431880354,8.6
87,0.9829991914280412,1.0105564841711903,1.0132441227849378,0.9597579320135058,1.016073143645922,0.8517693963709594,8.700000000000001
88,0.9834209768319719,1.0045906224356547,1.016291449707124,0.9582346491358652,1.0139452762526122,0.8519389040311476,8.8
89,0.9835404933435153,0.998708972825643,1.0175782267103994,0.9546948364068889,1.0124309787384216,0.8543890840862508,8.9
90,0.9858347206258973,0.9935955055342882,1.0170912569492085,0.9495581181150105,1.012909554841484,0.8604830536092677,9.0
91,0.9909197378157045,0.9891126156792404,1.0155401219513516,0.9452979959633854,1.0148298136802485,0.8694942543861265,9.1
92,0.9982323777100932,0.985153380701534,1.014018271136059,0.9449972845554309,1.016607613737353,0.8803835921635544,9.200000000000001
93,1.006952869311504,0.9821890809270774,1.0130349582124483,0.9502641799785525,1.0168006990721383,0.893045980590266,9.3
94,1.0159497433059432,0.9807879008129204,1.0119492021279175,0.959804010568187,1.0146331751168904,0.9076817785207567,9.4
95,1.0236803277017394,0.9808744937015911,1.0095696920395973,0.9699851268906281,1.0104987561290038,0.9236257236277646,9.5
96,1.0286953214306758,0.981716846311641,1.0053760180945783,0.9773565341298189,1.0062011885867275,0.939420657652427,9.600000000000001
97,1.030310954269275,0.9825840051645521,1.0000289709208885,0.9807924479592982,1.0038918440553168,0.953964473822451,9.700000000000001
98,1.0290362291772808,0.9832510899341497,0.9947946830718443,0.981318011146567,1.0043287846193774,0.9668349830606578,9.8
99,1.0264845420408228,0.9838141857304815,0.9907515998746176,0.9805764245427737,1.0063606412789219,0.9772255608721497,9.9
100,1.0245853585240734,0.9842092481551244,0.9885653447885652,0.979854799792239,1.0080423870633743,0.9832928591302414,10.0
