,Li-Li,Li-Cu,Cu-Cu,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,4.269582992150861e-07,0.0,0.0,0.6000000000000001
7,4.643758433242178e-06,2.2315687105641843e-07,0.0,0.7000000000000001
8,2.9534196454535442e-05,4.004907184742827e-06,5.230239165384805e-08,0.8
9,0.00014432094747234152,3.102377899388511e-05,3.4105443553540645e-07,0.9
10,0.0005756941176239854,0.00018131193142466103,2.8064763469278777e-06,1.0
11,0.0018973654582119515,0.0008401290195638996,2.0977852961611517e-05,1.1
12,0.005304375372082359,0.003221220615411832,0.0001284572583413615,1.2000000000000002
13,0.01290011198075778,0.010431072122180939,0.0006479315597366899,1.3
14,0.02801308148683739,0.028949078479514792,0.0027521243802558523,1.4000000000000001
15,0.05543804287068045,0.06958810798600831,0.009911864259718402,1.5
16,0.10104275479958012,0.1460985985297954,0.030352023410934865,1.6
17,0.170069772321479,0.26989769037220396,0.07934436751927723,1.7000000000000002
18,0.2644467092590181,0.44228879188593667,0.17816722988171646,1.8
19,0.38073005613409877,0.6493868741381578,0.34634979057400267,1.9000000000000001
20,0.5102364668820758,0.865041377228122,0.5881730665005969,2.0
21,0.6414673306667431,1.0610362467735135,0.8814496906793144,2.1
22,0.7635367473292112,1.2171313784034339,1.17911637883424,2.2
23,0.86860291054599,1.3241068522053319,1.4264332412617744,2.3000000000000003
24,0.9523838601882347,1.380640495859132,1.5837607863572083,2.4000000000000004
25,1.0136131584041186,1.3900680069439848,1.6398272189348528,2.5
26,1.0536260377177882,1.359989102564048,1.6090023669002715,2.6
27,1.0755792185604378,1.3022730059473764,1.5187279286124984,2.7
28,1.0824271040623012,1.2309080083937105,1.3972186269400917,2.8000000000000003
29,1.0753497560480199,1.1585747824345762,1.2666880714621893,2.9000000000000004
30,1.0548776033728524,1.0938921214101718,1.1418131344646119,3.0
31,1.0234687749224576,1.0403179015134354,1.0310697968916969,3.1
32,0.9866629242690871,0.9973211989119429,0.93890137020421,3.2
33,0.9518842746358659,0.9633756573522484,0.8675673318365027,3.3000000000000003
34,0.9258031070125421,0.9383983115927255,0.8180062365585576,3.4000000000000004
35,0.9117615960403489,0.9235711683080636,0.7896863580970556,3.5
36,0.9086633278439622,0.9194277229341069,0.7803895223189278,3.6
37,0.9121642447342405,0.924711689308601,0.7867824721178198,3.7
38,0.9177454918874629,0.9369613434759789,0.8055103894774571,3.8000000000000003
39,0.9235614134816962,0.9536494835427944,0.8339038094760933,3.9000000000000004
40,0.9306760431372535,0.9726498162791273,0.8697094221238784,4.0
41,0.9406066479315848,0.9921445316323051,0.9101402089030552,4.1000000000000005
42,0.9529063335419954,1.0106700120401886,0.9514587112330839,4.2
43,0.9651651046864457,1.027312239319664,0.9897743170089118,4.3
44,0.9749217636784138,1.0415237557733739,1.0220902756319845,4.4
45,0.9812737288223653,1.052670675840275,1.0464448642625552,4.5
46,0.9848791633943957,1.059967600239308,1.0615769790867895,4.6000000000000005
47,0.9869076349654097,1.0628280536583488,1.0671254341335852,4.7
48,0.9882061718820425,1.0609510289530444,1.0641429087678091,4.800000000000001
49,0.9892118272669669,1.0542009304243498,1.0550836441370868,4.9
50,0.9900972307832443,1.0430808245794292,1.0430877378680499,5.0
51,0.9906385484391106,1.0295043713291274,1.0309227083365196,5.1000000000000005
52,0.9901118222843388,1.0163713547490647,1.020065263439235,5.2
53,0.9877920661509803,1.0057864388445878,1.010508938757281,5.300000000000001
54,0.9838818192375673,0.9978941450604362,1.001515515801809,5.4
55,0.9799763766941546,0.9917073457825228,0.992680028696104,5.5
56,0.9783654861200283,0.9867528557279948,0.9843292607989444,5.6000000000000005
57,0.9806376363333276,0.9835571429568629,0.9770955818964714,5.7
58,0.9866421748401816,0.982721806360041,0.971457416769047,5.800000000000001
59,0.9944604109229509,0.9840584160202672,0.9678099141602193,5.9
60,1.0014506628520077,0.9867594548459793,0.9667071506666675,6.0
61,1.0058606640608396,0.9900177224209693,0.9686185176016107,6.1000000000000005
62,1.0078008753450913,0.9932334286967368,0.9732894010118791,6.2
63,1.0087155497437412,0.9959513379678291,0.9795502735724232,6.300000000000001
64,1.00983478067149,0.9979757838210287,0.9860079201875452,6.4
65,1.0109802939907806,0.9994505516444139,0.9919426931510184,6.5
66,1.0108463906731342,1.0006369851356864,0.9974451601058683,6.6000000000000005
67,1.008425716455031,1.001655238503934,1.0027090275800183,6.7
68,1.0039000017942976,1.0024740545151054,1.007355334606524,6.800000000000001
69,0.998105038248191,1.0030332023446198,1.0105062668883977,6.9
70,0.991743393419157,1.0033005427266097,1.0113957840935073,7.0
71,0.985614393390671,1.0033114711948752,1.0098990744564675,7.1000000000000005
72,0.9811056023412394,1.0032779021599882,1.0066727771274722,7.2
73,0.9795508089616494,1.0036053485085872,1.0029092913808426,7.300000000000001
74,0.9810677235874342,1.0045781999870467,0.9998266577702389,7.4
75,0.9845383619118561,1.0058812840156561,0.9981427619075656,7.5
76,0.9886114243210264,1.0065827597249422,0.9978303661056366,7.6000000000000005
77,0.9922562425898908,1.0058792897764126,0.9982947014889366,7.7
78,0.9946375956105006,1.0038536371236082,0.9988900104854075,7.800000000000001
79,0.9952413758882199,1.0014108037112541,0.9993930587487926,7.9
80,0.9942612045607209,0.9996090175697089,0.9999961918673564,8.0
81,0.992370245488661,0.9990710954737302,1.0007984196138129,8.1
82,0.9900076960193139,0.9997243798094884,1.0013851696093405,8.200000000000001
83,0.9872257409232199,1.0009008487567626,1.0010645776899927,8.3
84,0.984202491308668,1.0018308978876391,0.999501260380896,8.4
85,0.981464348689552,1.0022042581230524,0.9969335124008282,8.5
86,0.9794551308669984,1.0022986094268975,0.9938335378593643,8.6
87,0.9782516254642993,1.0025953531365506,0.9906418315951846,8.700000000000001
88,0.9778831219642331,1.0033049245432764,0.9877698306076651,8.8
89,0.9785233630077051,1.0042596940483703,0.9854778918528175,8.9
90,0.980080076923264,1.0052313508009274,0.9836947268881543,9.0
91,0.9818984249697199,1.0062549047915823,0.9822310629314279,9.1
92,0.9831716493918417,1.0075621891552828,0.9812225161539344,9.200000000000001
93,0.983501060197358,1.0092527797697377,0.9811921059758133,9.3
94,0.982892616080035,1.011159743669533,0.982669176569602,9.4
95,0.9814232468158791,1.0130699341227718,0.9858629642079478,9.5
96,0.9791917438580953,1.0149672776783059,0.9906288158595393,9.600000000000001
97,0.9764938486818349,1.0169702530577014,0.9964821138366321,9.700000000000001
98,0.9737964481853493,1.019052488027554,1.0025291066664934,9.8
99,0.9715783711231423,1.0208882690915977,1.0075564191161455,9.9
100,0.9702958645578658,1.0219862531748944,1.0104103445953883,10.0
