,Li-Li,Li-Sc,Sc-Sc,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,5.643032168642959e-07,0.0,0.0,0.5
6,4.774496237889677e-06,0.0,0.0,0.6000000000000001
7,2.8687016378496356e-05,1.0596360405562893e-07,0.0,0.7000000000000001
8,0.00013608365031939326,8.772336431390696e-07,0.0,0.8
9,0.0005270163391419716,5.218613149266041e-06,0.0,0.9
10,0.0017121300278034742,2.4378214466848146e-05,0.0,1.0
11,0.004796000875428741,9.456437209107804e-05,5.283503803327756e-07,1.1
12,0.011834631955106176,0.00031257774901570176,6.306294571809633e-06,1.2000000000000002
13,0.02612205128106694,0.0009107017839755143,4.45865758864781e-05,1.3
14,0.05208192047571454,0.0024255091763958495,0.00023844659239498884,1.4000000000000001
15,0.09451146704616849,0.006012621225252919,0.0010251902281284868,1.5
16,0.15747990777871168,0.013874259753587862,0.0036578879687139488,1.6
17,0.2434505701315014,0.02952852079476601,0.011029108280065359,1.7000000000000002
18,0.3525356316769998,0.057621960559488324,0.02846255160446875,1.8
19,0.4817143019936482,0.10328945623444129,0.06365957011579497,1.9000000000000001
20,0.6247920711221094,0.17126749870186345,0.12512254545723758,2.0
21,0.7735920352110944,0.264549484497886,0.21960628839279447,2.1
22,0.9191567502027853,0.38247589325542725,0.35043972164189346,2.2
23,1.0523135221575932,0.5193833697558095,0.5174840962791312,2.3000000000000003
24,1.164702217665816,0.6653065330995974,0.7170622747873195,2.4000000000000004
25,1.250414619879011,0.8084395631409165,0.9406022224134309,2.5
26,1.30682645421212,0.9377212591777708,1.1739716928582733,2.6
27,1.3344918824724519,1.0447131944146952,1.3994447415469025,2.7
28,1.336992131883237,1.124688990768,1.5986630970075062,2.8000000000000003
29,1.3203272144929241,1.1765593382487927,1.7545656889300831,2.9000000000000004
30,1.2910500156429001,1.2017532750593096,1.853394938080242,3.0
31,1.2541540244733862,1.2032275192876472,1.8882468346350834,3.1
32,1.2124960001980858,1.1852868321619296,1.8623947765274267,3.2
33,1.167956640236477,1.1535114459030105,1.7887851019885508,3.3000000000000003
34,1.1228234999087643,1.1139662548703755,1.6847446735235743,3.4000000000000004
35,1.080051951090314,1.071923990678452,1.5656853866679008,3.5
36,1.0424386102359695,1.0309896171412265,1.442582607326251,3.6
37,1.0116846146050706,0.9931198444801957,1.3233769383914988,3.7
38,0.9879975618392671,0.9593321899590176,1.2142228532700394,3.8000000000000003
39,0.9703800126530691,0.9304868093259225,1.118592828188016,3.9000000000000004
40,0.9574228206741643,0.9075298454968644,1.0368114215111752,4.0
41,0.948117158012329,0.8910514780257902,0.9679217490816971,4.1000000000000005
42,0.9421294216026893,0.8809019256654136,0.9121041150807315,4.2
43,0.9395793177952011,0.8766225411370917,0.8712417633848825,4.3
44,0.9406754864393541,0.8781700699544567,0.8472279806188847,4.4
45,0.9453780564723957,0.8856611998812735,0.8394378526016963,4.5
46,0.9530646133355064,0.8982805345802911,0.8438202766954099,4.6000000000000005
47,0.9624104438694866,0.9140046691210469,0.8549323470363056,4.7
48,0.9718743214603741,0.9307534461564162,0.8693031768529507,4.800000000000001
49,0.9805137222203952,0.947510027849937,0.886875388958808,4.9
50,0.9882291138099455,0.9641598491525457,0.9090368930164232,5.0
51,0.99531622033139,0.9806448281289523,0.9353389010101217,5.1000000000000005
52,1.002024100732716,0.9965182087063947,0.962397624345517,5.2
53,1.0084157319122296,1.011145748651939,0.986033014519469,5.300000000000001
54,1.014221326184482,1.0242199848488869,1.00410627407575,5.4
55,1.0186547461724313,1.0359410140042782,1.0171021822355117,5.5
56,1.020637325833296,1.0464204413071427,1.0262981307319952,5.6000000000000005
57,1.0195284168235605,1.0549562749309518,1.0317194469666537,5.7
58,1.0157436190389109,1.0602757421140807,1.0319986694769505,5.800000000000001
59,1.0106142410167505,1.0615951732544984,1.0261138042007636,5.9
60,1.005512068033843,1.0593782479613782,1.0148342161653612,6.0
61,1.000977226270098,1.0551362659688883,1.0003725321639678,6.1000000000000005
62,0.9966802267488883,1.0504682806338,0.9851798873419904,6.2
63,0.9921818097530176,1.0460273907838333,0.9712218080250413,6.300000000000001
64,0.9875241275838531,1.041336209356174,0.9596559652519773,6.4
65,0.9829804171490754,1.0356656954207453,0.950483405315303,6.5
66,0.9786023528898042,1.0290396069546646,0.942640710268456,6.6000000000000005
67,0.9744448646585433,1.0223890646587601,0.9348648534065521,6.7
68,0.9710097490349151,1.0168929740800958,0.9265935338249699,6.800000000000001
69,0.9689877870150241,1.0132816937546671,0.9181823848098375,6.9
70,0.9685840061834561,1.0117602185754917,0.9106029155559804,7.0
71,0.969377474330077,1.01235621211466,0.9050127852388683,7.1000000000000005
72,0.9707998361103602,1.0149338784945154,0.9022875029863524,7.2
73,0.9725576507899188,1.0187883889656126,0.9026249960685319,7.300000000000001
74,0.9746035138077425,1.022694229324082,0.9055834788247474,7.4
75,0.9768296156694392,1.0256753895422168,0.9106456452158405,7.5
76,0.9788823707937503,1.0275757390110485,0.9176774195299958,7.6000000000000005
77,0.9803559826828891,1.0287875169607927,0.9266478377829382,7.7
78,0.9811852920502501,1.0296843603040065,0.9369271055520526,7.800000000000001
79,0.9817357365413857,1.030448628470169,0.9470490284731266,7.9
80,0.9824488192486959,1.0312095813897808,0.9553541576404868,8.0
81,0.9834884178915918,1.0320876239122576,0.9609515088292343,8.1
82,0.9847860831344208,1.033052323333737,0.9640194171089506,8.200000000000001
83,0.9862270777209889,1.0338422840668056,0.9651387296276873,8.3
84,0.9875791345853784,1.0341405830255932,0.964625930799938,8.4
85,0.9884137135572927,1.0338277805923388,0.962759586827082,8.5
86,0.9884054385173373,1.0330384328781923,0.9602342358781322,8.6
87,0.987720496429746,1.0320066773593866,0.957801474546696,8.700000000000001
88,0.9869271991791252,1.0308351509420657,0.9556126932639601,8.8
89,0.9864964810106894,1.0293502286064091,0.9532961472212845,8.9
90,0.9864549773647565,1.0272048618376173,0.9506203112225027,9.0
91,0.98646850915208,1.0242256603854518,0.947831521109346,9.1
92,0.9861312674802568,1.0207095965009532,0.9453118693995489,9.200000000000001
93,0.98520837153931,1.0173322017523552,0.9431062030593241,9.3
94,0.9837852544471771,1.014690193240166,0.9410628710658426,9.4
95,0.9822513435851312,1.0129144951874298,0.9394559551800891,9.5
96,0.9810439318837082,1.0117643926144093,0.9391380386892701,9.600000000000001
97,0.9803688394290799,1.0110522745000903,0.9408422353426213,9.700000000000001
98,0.9801672449169878,1.010802067532261,0.9443774583796148,9.8
99,0.9802458513152689,1.0109675787138788,0.9484372732683757,9.9
100,0.9803725083516704,1.0112269401367509,0.9511559358255938,10.0
