,Si-Si,Si-Pb,Pb-Pb,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,8.461364501512344e-07,0.0,0.0,1.0
11,1.4377324852171225e-05,0.0,0.0,1.1
12,0.00016278344397985524,0.0,0.0,1.2000000000000002
13,0.0010898509346299648,7.252598144153438e-07,0.0,1.3
14,0.005523031999070106,8.883048820334522e-06,0.0,1.4000000000000001
15,0.022651711473413084,6.595940177862783e-05,0.0,1.5
16,0.07658075411707314,0.00036067253480048903,1.5865058440335644e-07,1.6
17,0.2150295270329962,0.0015871541555511157,3.5201422001932207e-06,1.7000000000000002
18,0.5049113924513382,0.005777646697305037,3.349316097328594e-05,1.8
19,0.9998962823877168,0.01770801652084617,0.00023444344862578773,1.9000000000000001
20,1.6875544591894804,0.046174011129645816,0.0012345582874033554,2.0
21,2.457495591203875,0.10334379676714019,0.005259529933203683,2.1
22,3.131467236166378,0.20026863478624932,0.01868934712159568,2.2
23,3.545481064825568,0.33919649608215663,0.05579310459616698,2.3000000000000003
24,3.6254804955667113,0.507650696865555,0.1403213276198914,2.4000000000000004
25,3.407399930449112,0.6802698840120004,0.29832085257541896,2.5
26,3.001779798184678,0.8288113575560538,0.5394568345857415,2.6
27,2.536662641017461,0.9335494063331317,0.838546604334331,2.7
28,2.1115000153712917,0.9889529705387661,1.1385589034892527,2.8000000000000003
29,1.7777637877999766,1.0020993208051043,1.3799957860748309,2.9000000000000004
30,1.544608082665519,0.9866772780283919,1.532240839983797,3.0
31,1.3969039059914947,0.9565155485067656,1.5996703110019603,3.1
32,1.312329589758966,0.9217375679359437,1.6043544848795581,3.2
33,1.2709151040529816,0.8882332785312306,1.5680182932627083,3.3000000000000003
34,1.2574237822861036,0.8589584364370578,1.5061998406587005,3.4000000000000004
35,1.260137472243025,0.8353461598271812,1.4296668504177021,3.5
36,1.2694218491306781,0.8180265420383244,1.3457461519725669,3.6
37,1.2776563878336642,0.8070503964114379,1.259632460743015,3.7
38,1.2800304411892758,0.802076680972141,1.1771544589074787,3.8000000000000003
39,1.274930357872797,0.8024575296091228,1.1059459673589385,3.9000000000000004
40,1.2634277008837616,0.807140202254554,1.0522090554126773,4.0
41,1.2480148501971045,0.8147826134213139,1.0165865964327856,4.1000000000000005
42,1.2310214210707893,0.8240969390295994,0.9945993905612486,4.2
43,1.2135909298473964,0.8340630698432248,0.980958351653526,4.3
44,1.1957758856784992,0.8442238535249671,0.9725582735602774,4.4
45,1.1773617549176296,0.8551149925979055,0.9682764157381984,4.5
46,1.1585693913710933,0.8680405042293173,0.967710476274879,4.6000000000000005
47,1.140172081768763,0.8839681003837969,0.9700817127668834,4.7
48,1.1231516309554155,0.9026286798793222,0.9735818742960959,4.800000000000001
49,1.1083009931946033,0.9225218090802013,0.9765312129368485,4.9
50,1.0959897435566333,0.9415198685839011,0.9799318646114196,5.0
51,1.0861151349879947,0.9577775177110864,0.9875945053279982,5.1000000000000005
52,1.0784171574228447,0.9704957727166059,1.002024825218139,5.2
53,1.073083523870403,0.9797294440820247,1.020276007986371,5.300000000000001
54,1.0708000584524833,0.985522506665131,1.0351085607358947,5.4
55,1.0716103978485396,0.9878346669719436,1.040737485953131,5.5
56,1.0736428203519592,0.987521232548793,1.0371725344425085,5.6000000000000005
57,1.0736850619726663,0.9866895965010631,1.029166582658762,5.7
58,1.0697138945853242,0.9874217119150028,1.0216359535217354,5.800000000000001
59,1.0625076460225882,0.9902080726267275,1.0162595151189968,5.9
60,1.0542526586068484,0.9938759939137769,1.0117090134094584,6.0
61,1.0461133156332003,0.9968788935408268,1.0060356188231563,6.1000000000000005
62,1.0376792235971615,0.9984273546100373,0.9983824188330546,6.2
63,1.0281218609899978,0.9986481409093232,0.9891468975893565,6.300000000000001
64,1.0173934308020323,0.9980579857168583,0.9795288164210193,6.4
65,1.0067498777947939,0.9969967075204151,0.9710163721037894,6.5
66,0.9983307581763085,0.9956197264533219,0.9646633028446223,6.6000000000000005
67,0.9938451910585432,0.9943495497503655,0.960626125900529,6.7
68,0.9934039821029499,0.9937917571244905,0.95854708333502,6.800000000000001
69,0.9955405619718714,0.9938129323152448,0.9581151881242056,6.9
70,0.9980624406494928,0.9932110297512016,0.959058828811762,7.0
71,0.9988804699731897,0.9909769826212513,0.9610995847052165,7.1000000000000005
72,0.9967810778764565,0.9876655890152183,0.9643876112803792,7.2
73,0.99215439981034,0.9850803645922909,0.9696010376090306,7.300000000000001
74,0.9868264199332442,0.9847576688124684,0.9771045095038364,7.4
75,0.9825602845258677,0.9869295681679747,0.9859947853347757,7.5
76,0.9796168505034233,0.9905708682602276,0.9941320333730065,7.6000000000000005
77,0.9770343937489484,0.9940346253162738,0.9991443599489095,7.7
78,0.9740016109544289,0.9959340459706139,0.9997320819256322,7.800000000000001
79,0.9704073485832474,0.9960985767311711,0.9965390210055098,7.9
80,0.9663357073148525,0.9958651527143204,0.9918060665032563,8.0
81,0.9618698345790709,0.9970153322675871,0.9878183590740646,8.1
82,0.9576149970213783,1.0001339493338057,0.985631360560112,8.200000000000001
83,0.9547798980580975,1.0041720096191726,0.9852904339629491,8.3
84,0.9541538944043312,1.007632502663367,0.9868407086580407,8.4
85,0.9551282994777283,1.0097750392700489,0.9906431425274932,8.5
86,0.9561343224970272,1.010670960225308,0.9967775422531903,8.6
87,0.9561075501414924,1.0107324334547223,1.0044592817185183,8.700000000000001
88,0.9552555908506534,1.0105571268851359,1.011974101849351,8.8
89,0.9544223623642428,1.0109193548222541,1.01695396545353,8.9
90,0.9539944781124753,1.0124187878775714,1.0170635267739239,9.0
91,0.9533847393519052,1.0149692856403547,1.0111893164718995,9.1
92,0.9514324700856084,1.0178535382358336,1.0004037395485437,9.200000000000001
93,0.9474913733975092,1.0204782566558432,0.987564808778767,9.3
94,0.9422101111007264,1.0228874668787207,0.9756423113456066,9.4
95,0.9370116264860525,1.0253341507188367,0.9664182798477708,9.5
96,0.932832032850352,1.0276155501797721,0.9606976542033395,9.600000000000001
97,0.9295956655038626,1.0291607221862202,0.9590269032148306,9.700000000000001
98,0.9267869345889557,1.0296813187072726,0.9613333905628421,9.8
99,0.9242975979103141,1.0294834922772103,0.9658835436684117,9.9
100,0.9227068338453258,1.0291694376826563,0.9694779382103317,10.0
