,Si-Si,Si-Hg,Hg-Hg,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.7000000000000001
8,0.0,0.0,0.0,0.8
9,0.0,0.0,0.0,0.9
10,8.501341924566509e-07,0.0,0.0,1.0
11,1.3631385342926663e-05,0.0,0.0,1.1
12,0.00011518446353629355,9.640521742458422e-07,0.0,1.2000000000000002
13,0.0006967318957385279,1.2532293713764923e-05,0.0,1.3
14,0.0032892951495549234,9.205954744476379e-05,6.829177149321195e-07,1.4000000000000001
15,0.012767976437384558,0.0004973435444321155,9.139366834925241e-06,1.5
16,0.04142608943356416,0.002153400415637488,6.77101813205506e-05,1.6
17,0.11330193174961004,0.007692706534329316,0.00037538663833279267,1.7000000000000002
18,0.2630563338359619,0.023025187587108767,0.0016633731734099712,1.8
19,0.5224214225136288,0.05841031571775254,0.0060981670285545535,1.9000000000000001
20,0.8956988557087767,0.1270195866202285,0.01882952721732811,2.0
21,1.3405664956121692,0.23956662258157713,0.049513981662576464,2.1
22,1.7738883321920644,0.39673392417914954,0.11192213308338404,2.2
23,2.104449691831336,0.5843777822742363,0.21942753337187884,2.3000000000000003
24,2.2724175913409033,0.7760650825000958,0.37675921396936923,2.4000000000000004
25,2.2709583721920628,0.9427326127966664,0.5730860445971279,2.5
26,2.1396816308389135,1.063930798793303,0.7829314595133217,2.6
27,1.9386880303981944,1.1339054938674642,0.9759167715157931,2.7
28,1.7220289893623413,1.1598490801762018,1.1288192919566336,2.8000000000000003
29,1.524141057253349,1.1553791924299317,1.2319468975245942,2.9000000000000004
30,1.359778003096957,1.1341257736414003,1.287275620798285,3.0
31,1.230863010607123,1.1059474695375944,1.3025464421911037,3.1
32,1.134131151049566,1.0760325969427995,1.2874909688365828,3.2
33,1.065582512090642,1.046269446998139,1.2534487315968195,3.3000000000000003
34,1.0208970134291044,1.0173983744182467,1.2124545725046496,3.4000000000000004
35,0.9947656778321052,0.9903931108062848,1.1739059879661073,3.5
36,0.9816884150191104,0.9667124939355853,1.1418222063089791,3.6
37,0.9773517009564929,0.9478976049599602,1.1152726530245891,3.7
38,0.9789935435307009,0.9350226928397732,1.0910376371369896,3.8000000000000003
39,0.9848472967014876,0.9282946805324992,1.0664661454331343,3.9000000000000004
40,0.9933050737669061,0.9269946001200778,1.041288983716339,4.0
41,1.002305514595008,0.9298143287121805,1.0175852617750694,4.1000000000000005
42,1.0096767086036988,0.9354417134087175,0.9980152232921857,4.2
43,1.0143208679980498,0.943020181198021,0.9839474798527492,4.3
44,1.016874805481973,0.9521434256709947,0.9750731417160308,4.4
45,1.0190757864012272,0.9624449750087165,0.9702230539717123,4.5
46,1.0223810001338423,0.9732157707269236,0.9679894493161456,4.6000000000000005
47,1.0266485971027581,0.9835147310284282,0.9668373388522002,4.7
48,1.0296164585117653,0.9926272559487493,0.9656694630351473,4.800000000000001
49,1.0282084694748748,1.000357331255482,0.964860740045116,4.9
50,1.0212189892358705,1.0069559378186144,0.9660965771444763,5.0
51,1.010560688848615,1.012765046621963,0.970410343363794,5.1000000000000005
52,0.9993688308767112,1.0177793278346587,0.9766107480803905,5.2
53,0.9892728785505446,1.021607815191775,0.9821815436677471,5.300000000000001
54,0.9800820911754389,1.0239835145696239,0.9856419954373509,5.4
55,0.9715915673944958,1.0251799915011697,0.9875973673147431,5.5
56,0.9646386621850069,1.025831312858196,0.9895000263170962,5.6000000000000005
57,0.9601576635483708,1.026506692211346,0.9918233872181366,5.7
58,0.9578234456130644,1.0274293270751202,0.9936510758780596,5.800000000000001
59,0.9562536608717291,1.028305946255042,0.9937544012765714,5.9
60,0.9545416157984868,1.028427755154195,0.991843464437205,6.0
61,0.9530819656701003,1.027232971033085,0.9888781033160121,6.1000000000000005
62,0.9526738225146903,1.0248383772769252,0.9863301490596018,6.2
63,0.9532389154525416,1.0218794116478354,0.9851374099896121,6.300000000000001
64,0.9538701001433256,1.0188488764193775,0.9852530839330883,6.4
65,0.9539123371943775,1.015798869209479,0.9860399227584828,6.5
66,0.9535184744261924,1.0127812928676418,0.9868300094654349,6.6000000000000005
67,0.9531413095114406,1.010400926533046,0.9870056659970119,6.7
68,0.9528573863430808,1.0096612386815744,0.9860906624325693,6.800000000000001
69,0.9524265985993788,1.011115711175453,0.9844745606416473,6.9
70,0.951841788687759,1.0141440894488123,0.9837601064608846,7.0
71,0.9513459071113305,1.0171535814086123,0.9854926829726622,7.1000000000000005
72,0.9507246589275705,1.0186924817036245,0.9893867459950771,7.2
73,0.9491150076223333,1.0184883225685486,0.9933745010332685,7.300000000000001
74,0.9460068743053877,1.0173904809691678,0.9955172219636091,7.4
75,0.9421632032099816,1.0164487942422178,0.995485512089149,7.5
76,0.9391308306007505,1.0162417163684734,0.9942663122473973,7.6000000000000005
77,0.9379862713281276,1.0169514140736517,0.9931204595705976,7.7
78,0.938780253672739,1.0186103727320328,0.9930283518145865,7.800000000000001
79,0.940949620393786,1.0209774967239553,0.9944183020662425,7.9
80,0.94383481283988,1.0233630141255385,0.9968015507203741,8.0
81,0.9467632512291917,1.025020349650153,0.9990207495366685,8.1
82,0.9491006350968323,1.025818694107631,1.000450284779537,8.200000000000001
83,0.9506299004286634,1.0262226488047255,1.0017349682016956,8.3
84,0.9518111274721663,1.0265260921387953,1.003773817197642,8.4
85,0.9533816601655287,1.026459549365152,1.0060607971641664,8.5
86,0.9556157592163187,1.0256599210264759,1.0066095840368434,8.6
87,0.9580460075494605,1.0241958469752566,1.0037198650910382,8.700000000000001
88,0.9598975191924252,1.0224849275806052,0.9975541632231131,8.8
89,0.9607798819392783,1.0209498972524396,0.9899553395132137,8.9
90,0.9609811584341079,1.019835912644452,0.9830977006200067,9.0
91,0.9610920302381495,1.0191101480977967,0.9784248956610512,9.1
92,0.9613646555937956,1.0184246168614566,0.9763782811246584,9.200000000000001
93,0.961590467084057,1.0173701925272511,0.9766323429616415,9.3
94,0.9616183410577528,1.0158613004110075,0.978558424148209,9.4
95,0.9617348161212319,1.014181495512864,0.9816379257560051,9.5
96,0.9624069861902804,1.012628501073339,0.9854624419906165,9.600000000000001
97,0.9638195674030441,1.0112458503332256,0.9894756407126638,9.700000000000001
98,0.9657332643805083,1.0099521314445823,0.992986416659384,9.8
99,0.9676082122894862,1.0088202164641888,0.9954741301794484,9.9
100,0.9687880662402554,1.008126515953749,0.996731519352176,10.0
