,Si-Si,Si-B,B-B,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,8.277735255296086e-06,0.5
6,0.0,0.0,0.00010453444550872824,0.6000000000000001
7,0.0,2.590624552120442e-07,0.0007571578691002267,0.7000000000000001
8,0.0,5.180570780374927e-06,0.003999800038970019,0.8
9,0.0,5.393444835414526e-05,0.01684482455853669,0.9
10,4.3976651347723554e-07,0.00035669597200868597,0.05819046743635638,1.0
11,5.774017234739936e-06,0.001802739721891594,0.16646518347596015,1.1
12,4.831398360904562e-05,0.007390654368174896,0.39687096875075173,1.2000000000000002
13,0.00029070268962797,0.02511184504031909,0.7934286090727618,1.3
14,0.0013838920026200208,0.0713689107217452,1.3397742370103336,1.4000000000000001
15,0.005438071333261532,0.1708708411403553,1.9284437064268292,1.5
16,0.017970640267041354,0.3472907702306229,2.394949658502681,1.6
17,0.05034470256667858,0.6046005233222501,2.6073638068402034,1.7000000000000002
18,0.12029379153039267,0.9111704370014169,2.539084261979546,1.8
19,0.24675629103549263,1.2038971952559219,2.266304972918227,1.9000000000000001
20,0.43809313284951246,1.4157927941513702,1.9063664030008676,2.0
21,0.6801618098315807,1.5085628916457554,1.5558043217557507,2.1
22,0.9352033792706577,1.4866736228787054,1.2649337406880246,2.2
23,1.155916433220252,1.3866591325150817,1.046558227966981,2.3000000000000003
24,1.306113980689763,1.2542741598071028,0.8970178070240586,2.4000000000000004
25,1.3740476246893798,1.1257399247960311,0.8097279676239255,2.5
26,1.3716701723107265,1.0209604137421158,0.7765390283572391,2.6
27,1.323699001028618,0.9467296995587551,0.7856246448142589,2.7
28,1.255107137065384,0.9029242807789584,0.8228772737212019,2.8000000000000003
29,1.183602779375357,0.8862783275641356,0.8750031712464031,2.9000000000000004
30,1.118584384617908,0.8913584441243564,0.9311358352680509,3.0
31,1.0639624747588936,0.9110518897946637,0.983217512325724,3.1
32,1.0212076813047688,0.9377229977346213,1.0262257584215329,3.2
33,0.9905906032553065,0.9645919307190536,1.057562690413944,3.3000000000000003
34,0.9711306436690212,0.9868402463247177,1.0755374831827564,3.4000000000000004
35,0.9607437221035285,1.0021999879020282,1.0787139270513884,3.5
36,0.9569160689531763,1.0106956327130796,1.0671075371550272,3.6
37,0.9571423023243215,1.0135550641879856,1.0436213915610082,3.7
38,0.9591007537661325,1.0121699126271253,1.013789415112706,3.8000000000000003
39,0.9610911427899186,1.007965944529772,0.9841118387765412,3.9000000000000004
40,0.9624914162320636,1.0026940687896082,0.9602572608484604,4.0
41,0.9636685099301874,0.9980837726005644,0.9454582618297926,4.1000000000000005
42,0.9654802072713629,0.9950329275338011,0.9393710394042797,4.2
43,0.9687605618453916,0.9934265911173158,0.9386516682040097,4.3
44,0.9738242410793262,0.9928050403766515,0.9396102992440343,4.4
45,0.980200253372848,0.9929842971061675,0.9408480417922048,4.5
46,0.9869696071335009,0.9940889970534057,0.9434118146150479,4.6000000000000005
47,0.9934044841625522,0.9962969371903015,0.9487925122428499,4.7
48,0.9991685690069868,0.9996007243248429,0.9571994609241083,4.800000000000001
49,1.0040090644713355,1.0035836621352614,0.9672644470626345,4.9
50,1.0075782855128999,1.0073898156337744,0.9766119879074647,5.0
51,1.0096783408996703,1.010077601662969,0.9826761425313275,5.1000000000000005
52,1.0105620397444217,1.0111396757132982,0.983487804312419,5.2
53,1.0108515199912989,1.0107093557269096,0.9782258172295302,5.300000000000001
54,1.0111374917412925,1.009353963395609,0.9676945744051171,5.4
55,1.011575516060046,1.0077035081771868,0.9545627473143661,5.5
56,1.0117466147392808,1.0060887730263883,0.9427174719978202,5.6000000000000005
57,1.0109319758602044,1.0044076021059334,0.9354844814505354,5.7
58,1.0086892641186531,1.0024666796237023,0.9337192622523484,5.800000000000001
59,1.0052799374099686,1.0004617343198643,0.9353361138735657,5.9
60,1.0015696288918239,0.9989438006831226,0.9369214453911626,6.0
61,0.9984748877967401,0.9983558243006223,0.9362520699555807,6.1000000000000005
62,0.9963519913715543,0.9988490692487378,0.9336074990135009,6.2
63,0.9948353974669687,1.0004686240535519,0.9309475742362111,6.300000000000001
64,0.9933433221116016,1.0031542232335753,0.9299875041459124,6.4
65,0.9918001141173665,1.0064685214591855,0.9309628728643307,6.5
66,0.9908044743643705,1.009569109855099,0.9330272396520269,6.6000000000000005
67,0.9910400890764101,1.0115948441121243,0.935406330670237,6.7
68,0.9925678874531674,1.0121497261253198,0.937767730323175,6.800000000000001
69,0.9947462352062024,1.0115336657477954,0.9397601680792874,6.9
70,0.9967568575715745,1.010536595580593,0.9410596621428919,7.0
71,0.9980813022655721,1.0098493258891383,0.9418958991185956,7.1000000000000005
72,0.9985806405274527,1.0095278026205263,0.942783349405418,7.2
73,0.9984006671809383,1.0090634160331708,0.943535458819216,7.300000000000001
74,0.9979194269932069,1.008053940498951,0.9430198939236217,7.4
75,0.997628418294764,1.0067325666806546,0.9400172230407365,7.5
76,0.9978475065090859,1.005783451958984,0.934377198123582,7.6000000000000005
77,0.9984593606294407,1.0057540634220596,0.9276614608282362,7.7
78,0.9990032206139027,1.0066970697911792,0.9224037348545726,7.800000000000001
79,0.999115224790744,1.008170301103808,0.920130778652436,7.9
80,0.9988134052893417,1.009403570350828,0.9202389880759995,8.0
81,0.9983124752094743,1.00970259382725,0.9211758511422147,8.1
82,0.9977039922396479,1.0090694811520662,0.9222169665044213,8.200000000000001
83,0.9969120449853359,1.0083547056421427,0.9235499462749995,8.3
84,0.9958541408840332,1.0084558962874892,0.9253349952476785,8.4
85,0.9945843349624913,1.009369237878415,0.9275382565304037,8.5
86,0.9933771507635342,1.0102701050658285,0.9303439505637087,8.6
87,0.9926937943316817,1.0104347961935052,0.934002995979137,8.700000000000001
88,0.9929419654628769,1.0098473785341553,0.9382791675847263,8.8
89,0.9941831488308073,1.0090231894234125,0.9422755330429899,8.9
90,0.9960964521604915,1.0084619551289122,0.9448126547798426,9.0
91,0.9982422845965737,1.0082192275691515,0.9450908803616499,9.1
92,1.0003586036416712,1.0079100591598376,0.9432765414497628,9.200000000000001
93,1.0024256242644813,1.0071651641146189,0.9405789730844678,9.3
94,1.0044671438003443,1.0060959841426573,0.938643037374123,9.4
95,1.0063008915530844,1.0052633331663914,0.9386416326473213,9.5
96,1.007538213208064,1.0051676456853023,0.9406831326223013,9.600000000000001
97,1.0078894730386871,1.005760273374242,0.9438299459533727,9.700000000000001
98,1.0074522932754582,1.0064911957274558,0.9466844846170532,9.8
99,1.0066827121911153,1.0068774708251327,0.9483165140542742,9.9
100,1.0061229813562864,1.006935314298317,0.9488370068699051,10.0
