,Li-Li,Li-Nb,Nb-Nb,r
83,0.9582386746889454,1.0633941130088662,0.9606643183093516,8.3
84,0.9569326233600481,1.0548537082691742,0.9504378325489142,8.4
85,0.955235756711997,1.0461802123655166,0.9396056128590603,8.5
86,0.9533901723783813,1.038567803431665,0.9295243667135525,8.6
87,0.952096918927421,1.0325635282353365,0.9215793692111292,8.700000000000001
88,0.9520458838214594,1.0281580800055048,0.9163892498956021,8.8
89,0.9534202997143366,1.0250607643013945,0.9138726515807626,8.9
90,0.9558692753476358,1.0228951006458202,0.9138507817152179,9.0
91,0.9588246789648129,1.021336715529029,0.9164302940529113,9.1
92,0.9617924038422133,1.0201815550698827,0.9219507556106656,9.200000000000001
93,0.964473299014761,1.0193387870901882,0.9305876432179375,9.3
94,0.9668177885162967,1.0188448988328709,0.9418266265042473,9.4
