,Li-Li,Li-Mg,Li-Si,Mg-Mg,Mg-Si,Si-Si,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001
8,6.820045025570009e-07,0.0,0.0,0.0,0.0,0.0,0.8
9,9.884385003509107e-06,0.0,7.551606948728038e-07,0.0,0.0,0.0,0.9
10,6.504488550237433e-05,1.3471693877669155e-06,6.40615262459196e-06,0.0,0.0,4.041508163300746e-07,1.0
11,0.00032908453154405974,1.2895567008899498e-05,4.5310626327982884e-05,4.8363754197948e-07,3.6272815648461e-07,7.592679175911848e-06,1.1
12,0.001336896976207269,8.014834068746438e-05,0.00024224107674031942,3.590195812685731e-06,6.620992794242627e-06,7.30984953081888e-05,1.2000000000000002
13,0.004450618640676948,0.00038573584884785155,0.001063507204597101,2.163342159051968e-05,5.6588480283463195e-05,0.00047616396657938553,1.3
14,0.012367214784162863,0.0015069645970473174,0.003946573896246661,0.00010055910660880021,0.0003374757019674566,0.0023668721762119174,1.4000000000000001
15,0.029357595172076575,0.004880779141583952,0.012577123054478017,0.0003865156586757441,0.0015933071956509316,0.009577070779513733,1.5
16,0.06111118486731054,0.013382245613938498,0.03466634842805975,0.0012671657537753117,0.006175603585142361,0.03218288928072811,1.6
17,0.11421719095293176,0.03170837009371637,0.08294533951368491,0.0036311674605081575,0.020054214596623654,0.09045985123204184,1.7000000000000002
18,0.19467187085843307,0.06621232695164579,0.17300462375515394,0.009345420996470375,0.05526614826188589,0.21380999069988027,1.8
19,0.3043486110896718,0.12396020016302742,0.31655128838572566,0.02190403030370066,0.13072909062143118,0.4276259331245315,1.9000000000000001
20,0.4369910895471854,0.21085880217908345,0.5126197145288189,0.04695955030016058,0.26823052908872136,0.7296938836688543,2.0
21,0.5782601416322868,0.3292432955946859,0.7430664956099068,0.0918217671131028,0.4821739476795718,1.0738858815409487,2.1
22,0.711273845990945,0.47610178763778155,0.977191913049241,0.16319898246207673,0.7667283549093438,1.3816201593100563,2.2
23,0.8228099888396854,0.64298643712803,1.1831785793495442,0.26388832871606555,1.0890283597339836,1.5786934568659408,2.3000000000000003
24,0.9059073920564118,0.8174559268997023,1.3386361645391018,0.3908019530057335,1.3960058173498096,1.63023159780705,2.4000000000000004
25,0.9599831148790615,0.9853312015884539,1.434774730430165,0.5355685089901735,1.6337116689899973,1.550367152727443,2.5
26,0.9897769226328351,1.1331039597491517,1.4745218455093088,0.6860701458660413,1.7684762375387357,1.3872422502017234,2.6
27,1.002363583858355,1.249615077153947,1.4676923977198346,0.8275174007377782,1.7976071050859108,1.1983918913068057,2.7
28,1.0042750761337693,1.327305454294371,1.426279637885329,0.9446795762255503,1.7445283775151705,1.0297697157837806,2.8000000000000003
29,1.0012756268071106,1.3642787182928737,1.3619529786071465,1.0268053219951805,1.6432290487427754,0.9052075553181177,2.9000000000000004
30,0.9982800257612748,1.3658014748608747,1.2856013263429051,1.0723295490094176,1.522759138954796,0.8271919897148121,3.0
31,0.9966872771345993,1.3419447350327742,1.207209622677684,1.0885768662115984,1.4003618218761595,0.785016936608771,3.1
32,0.9925459875731507,1.3025304865569358,1.1352072157704765,1.0861094266601032,1.2835400835128972,0.7645418790662214,3.2
33,0.9800395484209159,1.2545939091817622,1.075392210148573,1.0728487392736152,1.1753822115002144,0.755347841274626,3.3000000000000003
34,0.9577030879095755,1.2035973895174108,1.0297924283085984,1.0527246126912393,1.0784862166823708,0.7535367750629023,3.4000000000000004
35,0.930397106100948,1.1544999014313577,0.996783133581424,1.0284093058698702,0.9962058399486582,0.7601132880264272,3.5
36,0.9053419041440026,1.1107886231839954,0.9732713190554283,1.0035900878652029,0.9316447794101163,0.776656337128785,3.6
37,0.8871457403185199,1.0737264326114444,0.9570927350199072,0.9817851995803595,0.8860605084647881,0.8018090432299838,3.7
38,0.8762877033702614,1.04327532166995,0.947493605778538,0.9639786862075422,0.8585845999172732,0.8313745129231593,3.8000000000000003
39,0.8708982800632316,1.0194184648899751,0.9441614305256902,0.9489952908394388,0.8472250205524089,0.8612325945652684,3.9000000000000004
40,0.8693177601234066,1.0025229637490491,0.9464300197802616,0.9363916974334663,0.849449327358918,0.8896012159259298,4.0
41,0.8713230414769664,0.9928228618972291,0.9530790086165276,0.927979640842519,0.8618858833604475,0.9165639575268152,4.1000000000000005
42,0.877512746500637,0.989751382390037,0.9625032924107756,0.9263978788035057,0.8804053109263583,0.9421324318893892,4.2
43,0.8878402239176418,0.9916536837520008,0.9732016953573747,0.9327995093455472,0.901147741679882,0.9652834340862816,4.3
44,0.9009832670984587,0.9959957249035859,0.9842349339960874,0.9458104166576732,0.9215420755485212,0.9845883159016013,4.4
45,0.9149880160319275,1.000186749282943,0.9951964589275593,0.9621970740758707,0.9404436873573627,0.9992194365759612,4.5
46,0.9281018803112143,1.0029885317607468,1.0057376523667914,0.9783889322372268,0.957712300408338,1.0092446604391425,4.6000000000000005
47,0.9392342593671161,1.0053412408896687,1.0151331934868408,0.991859195196229,0.9736895346253283,1.015373892486766,4.7
48,0.948311003725816,1.009363550056665,1.022439982502646,1.0019620605684234,0.9884242496462662,1.0186764543275237,4.800000000000001
49,0.9561862971625364,1.0161938451065158,1.0271323711557674,1.0101517117060625,1.0010827708987249,1.0202447520649867,4.9
50,0.9638099840660113,1.0248074358195025,1.0292970500278407,1.018891875082205,1.0104144687339318,1.0207568225468548,5.0
51,0.9715838568129687,1.0328274090760972,1.0289608578372746,1.0290817673929513,1.0158250728158098,1.0203486490875753,5.1000000000000005
52,0.979406443384291,1.038130178776923,1.0255371062543017,1.038065706549117,1.017768869823699,1.0189823525581718,5.2
53,0.9865155199951428,1.0395013192968332,1.0184737913086017,1.04114056771262,1.0172970683655764,1.0168295083328902,5.300000000000001
54,0.9912299244483839,1.0363103988778648,1.0085830198064216,1.0356947470703652,1.0156186147611634,1.014189271618772,5.4
55,0.9917801984274037,1.0284908411199987,0.9985251367700828,1.0236055354900147,1.0139308581825135,1.011148018442391,5.5
56,0.9879174667325196,1.017132193414093,0.9916314340783742,1.0095098036604122,1.0132237524947498,1.0076285520476258,5.6000000000000005
57,0.981629089750833,1.0047110928917062,0.9897010841135581,0.9972864070892699,1.0139167931264894,1.003890451214519,5.7
58,0.9763879744521676,0.9943526699170897,0.9916306603064396,0.9883837477549571,1.0155198057596528,1.0006620125198824,5.800000000000001
59,0.9753037522772942,0.9883427867535226,0.9944292793006264,0.9826434980129926,1.01678465642936,0.9984730806199951,5.9
