,Li-Li,Li-Si,Li-C,Si-Si,Si-C,C-C,r
47,1.0003630959686804,0.9925125553027081,0.9817828815134121,0.9573519475531791,1.0203556270208949,1.0131564138067377,4.7
48,0.9985341875097227,0.9947053147281514,0.9868015042024798,0.9547381720045023,1.0189242694028964,1.0116128717154667,4.800000000000001
49,0.9960453597696186,0.996429086445837,0.9940361305008647,0.9493539205930709,1.0182257729379205,1.0069336916877305,4.9
50,0.9929963324535177,0.9987811539904077,1.0008076511671573,0.94642433764551,1.0176026630358987,1.0003013700054526,5.0
51,0.988479008397035,1.0021140914262658,1.0048075278639117,0.9497547930139512,1.0166354479916377,0.9948847285520233,5.1000000000000005
52,0.9825463624865194,1.0060492194116626,1.0053407149374431,0.9595528314370112,1.0152616773872754,0.9935834129379891,5.2
53,0.977119715770305,1.0103964137192674,1.0031230776951736,0.972164432499986,1.0134550612455684,0.9965782187473258,5.300000000000001
54,0.9741681419176114,1.015423486311433,0.9992838592016517,0.9828378822695439,1.0109605753143809,1.0011747539284206,5.4
55,0.9738537199861157,1.0210546947783252,0.9949066290678005,0.9893036332839243,1.0075223473749237,1.004169898605387,5.5
56,0.975081591106926,1.0262628355534757,0.9911482861404363,0.9928405374970882,1.0033095191645343,1.0043825613836002,5.6000000000000005
57,0.9771141090259174,1.0295377881530088,0.9889827550359881,0.996124142918465,0.9989357492458925,1.0029680333302335,5.7
58,0.9800980196994522,1.029939801788758,0.9885633644276317,1.0001411938580864,0.9951128287550692,1.0016974788542072,5.800000000000001
59,0.9842245128722684,1.0278417332740828,0.9892214799847906,1.0031624358940272,0.9923761580334544,1.001312359702389,5.9
60,0.9884598458561923,1.0249539821885365,0.9902703371348984,1.002714474307245,0.9909989574520779,1.001269104917096,6.0
61,0.9904113522848801,1.0234386120666477,0.9916150819932311,0.9984633869323891,0.9909917716799437,1.0006606222941814,6.1000000000000005
62,0.9882019994623611,1.0243640735776838,0.9934932164997968,0.9929266149984246,0.9922167998856846,0.9993372091894752,6.2
63,0.9826174797401557,1.0267372652342597,0.9957590494074314,0.9892012260990029,0.994534086050542,0.9981458754812237,6.300000000000001
64,0.9768431832866297,1.028315319867933,0.9975702269390294,0.9881508083172049,0.9977762356385805,0.9980237485281,6.4
65,0.9738750437264572,1.0274721700159561,0.9979320143711268,0.9880677655555878,1.0015804810000755,0.9989824531735259,6.5
66,0.974427490280759,1.0241428088457332,0.9966446176197263,0.986968432670054,1.0053104745466495,1.000032817214389,6.6000000000000005
67,0.9770420487182876,1.0192444712386166,0.9946938503773708,0.9846925103610914,1.008287620663973,0.9999095352613476,6.7
68,0.9796048082889995,1.0137573265568074,0.9936319660339562,0.9825145020006978,1.010306773568122,0.9978752146469897,6.800000000000001
69,0.9808235624006582,1.0084777058629353,0.9943765249001641,0.9811503847477727,1.0119402008062437,0.9941415540104578,6.9
70,0.9810054379381856,1.00425457704064,0.9963531115749469,0.9797518943538112,1.0140503607071774,0.989691304090739,7.0
71,0.9816722221045053,1.0019386782108173,0.9978345720281855,0.9768439509842958,1.0168122363841396,0.9856476520708122,7.1000000000000005
72,0.9840119376145565,1.0018645990408956,0.9973783965806692,0.971865323335141,1.0193559315554128,0.9827158271183509,7.2
73,0.9874958047814296,1.0035172881080268,0.9949891799798771,0.9656892265799942,1.020542578420302,0.9810940635488352,7.300000000000001
74,0.9901631881464915,1.0059721207722667,0.9918673012755174,0.9599664065642979,1.0199943766576907,0.9807139001075594,7.4
75,0.9902354285381214,1.0086426135727093,0.9892824793579864,0.9560795903444881,1.0182555676563356,0.9814209161769993,7.5
76,0.9874029301491275,1.0113455548114236,0.9878859244091257,0.9543840428358629,1.0161463486580524,0.9829504309328948,7.6000000000000005
77,0.9828491442360929,1.013691201396119,0.9878358651995467,0.9541338426968657,1.0141915939829254,0.9849011125450223,7.7
78,0.9782451502088806,1.0148949746347065,0.9891157073184319,0.9541549792474029,1.0125321434113157,0.9868654691714673,7.800000000000001
79,0.9747518946034162,1.0144759520710707,0.9915596774297288,0.9537211920779819,1.0111054960483048,0.9885711232474437,7.9
80,0.9729882686393462,1.0130096469181706,0.9947197282329432,0.9529535269927274,1.0098660984513819,0.9898673419578344,8.0
81,0.9734498332863878,1.012001751157528,0.9978874774657872,0.9526009665598618,1.0088849488069465,0.9906822937790967,8.1
82,0.9762396720019948,1.0128749338903629,1.000340742045404,0.9535193335238119,1.0082539351040796,0.9910447783693171,8.200000000000001
83,0.9805041983594202,1.0158506971915566,1.0016812966489688,0.955980052028634,1.0079485562963268,0.9910862915589106,8.3
84,0.9848498929898227,1.0197527197069989,1.0020378005093684,0.9590069179815299,1.007793632861612,0.9910155816384091,8.4
85,0.9883399214855595,1.023055037129345,1.0019136619005244,0.9605445337489775,1.0074727859333634,0.9910794989513028,8.5
86,0.990687953501001,1.0251218628702359,1.0017658983297226,0.9588763234309112,1.00659479359234,0.9914263982785663,8.6
87,0.9918109971163026,1.0263237442318651,1.0017644692240624,0.9541881107271192,1.0049519196116359,0.9918796124400402,8.700000000000001
88,0.9917942108117326,1.0272030085625932,1.0020181635753131,0.9487412535106491,1.0028278887027242,0.9918192167242466,8.8
89,0.9911064367390452,1.027796514765663,1.0028801648933023,0.9455042169780064,1.0009995246774617,0.9904157633693474,8.9
90,0.9903057587628786,1.0276079494368426,1.0047934071132594,0.9464509833885394,1.0003716091997334,0.9871810921763546,9.0
91,0.9894402595495276,1.0260962413481591,1.0078051238486423,0.9516510700517896,1.0015361882370337,0.9824410551285376,9.1
92,0.9879487104260597,1.023376089219336,1.011388553008584,0.9594168803215795,1.0044643872513832,0.9772176523608537,9.200000000000001
93,0.9853092575052759,1.0204297219077514,1.014753898043264,0.9671728950126239,1.008449962833429,0.9724909375610734,9.3
94,0.9816597602119771,1.018381643075158,1.0171740037282924,0.972592996935624,1.0124368263485792,0.9685651707754407,9.4
95,0.9774438407172751,1.0175376245285503,1.0181242663565582,0.9744344813553188,1.0155955967270531,0.9651932218951365,9.5
96,0.9725386587328383,1.0172233773002612,1.0175177670871038,0.9726606993155469,1.0176440874806318,0.9621669200162386,9.600000000000001
97,0.9663677732025391,1.0165142395854223,1.015905686692715,0.9681154838674942,1.0186522069341992,0.959643165680631,9.700000000000001
98,0.959105403364516,1.0150737329707442,1.0141861675077444,0.9622642509750413,1.0187723740048977,0.9579555233113619,9.8
99,0.9523276436955439,1.0133756746645313,1.0129926182890816,0.9569346560547148,1.0183074995474195,0.9571939145027628,9.9
100,0.9482091100349568,1.0122435064986002,1.012449660076198,0.9537904931891932,1.0178188080181223,0.957023805401951,10.0
