,Li-Li,Li-In,Li-Si,In-In,In-Si,Si-Si,r
60,1.0070658671304515,1.0188927729832424,1.0119622304879132,1.0124067552427165,1.054744770489871,0.7949634936821183,6.0
61,1.0045273978617435,1.0183386810298583,1.0090394441736539,1.0164829272961171,1.0486968252178284,0.7981440339486393,6.1000000000000005
62,1.0016631456319,1.0159270442410966,1.005091939869225,1.0149741487067112,1.0434578843248261,0.8064860037363284,6.2
63,0.998582942461395,1.0113133506345588,1.001236339981136,1.0079731481836658,1.038706667766624,0.8181634299944686,6.300000000000001
64,0.9956635469306175,1.0053344900979224,0.998115283554522,0.9954007386524149,1.0349832715154654,0.8302070925936261,6.4
65,0.9932772218325596,0.9998252169755518,0.9956635019168691,0.9779929867853399,1.0332416617985702,0.8408369411333005,6.5
66,0.9915211225826628,0.9964471281281355,0.9934246855530605,0.9590756511970014,1.0340717455500765,0.8499667559496418,6.6000000000000005
67,0.9903333690916385,0.9954459501614998,0.9911180482623864,0.9441945470565709,1.0372441569778799,0.8583818695371446,6.7
68,0.9897460390955569,0.9957432082728142,0.9888384166553768,0.9378405848992205,1.0415255105715515,0.8662565392095278,6.800000000000001
69,0.9898609467375259,0.9962568475550417,0.9867307511696739,0.940039723031224,1.044710118853042,0.8719489112749806,6.9
70,0.9905415041133425,0.9967175118613575,0.9847566277002137,0.9463237589660468,1.044483637499279,0.8727714298343818,7.0
71,0.9912410269182287,0.9972328717267246,0.98299991591198,0.9513967239252906,1.040038136286141,0.8679068054758367,7.1000000000000005
72,0.9914002609722047,0.997794848437602,0.9820760387291185,0.9531563722545712,1.033045163066445,0.8609232497828159,7.2
73,0.9911406552625489,0.9984953207269641,0.9829369383044594,0.9534970808934674,1.026673123987722,0.8583646624771923,7.300000000000001
74,0.9912842658485356,0.9996077920019664,0.9861272389419463,0.9554910032647953,1.0232864883499817,0.8642352188746832,7.4
75,0.9924229745210352,1.0011382808032143,0.9913194019218247,0.9600244459005167,1.0229029896921007,0.8755532168423613,7.5
76,0.9941789684355241,1.0026981044374814,0.9975345003968017,0.9652519333965731,1.0235739862244038,0.8845528016832095,7.6000000000000005
77,0.9956675088515966,1.0039850956809593,1.0035696569344932,0.9690011172605723,1.0228530951622927,0.8858948529926892,7.7
78,0.9964580389597463,1.0050270434449762,1.008304017990731,0.9711099475058803,1.019219061386439,0.881040637821227,7.800000000000001
79,0.9967547830722928,1.0058213276934491,1.0111309370450672,0.9732976849104991,1.0129860210161794,0.8756891650178162,7.9
80,0.9968680408971563,1.0060980393465406,1.0123216961313095,0.9772321409258173,1.006027429753327,0.8746039341922717,8.0
81,0.9968939227086691,1.0056843165871059,1.0126614127565545,0.9829747341280649,1.000321542608254,0.879447435974579,8.1
82,0.9968106927394753,1.0048879487755875,1.0126075103279102,0.9891510664255725,0.9967147781203244,0.8893545924181177,8.200000000000001
83,0.9965858237671165,1.0042445333658965,1.0119820122727328,0.9944984084185204,0.994952862855319,0.9015872955801063,8.3
