,Li-Li,Li-Cu,Cu-Cu,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,0.0,0.0,0.0,0.5
6,0.0,0.0,0.0,0.6000000000000001
7,8.568406408759819e-07,7.140338673966518e-07,0.0,0.7000000000000001
8,7.846550617659729e-06,6.789819712889738e-06,0.0,0.8
9,4.799880796234865e-05,4.4563697689336914e-05,5.559087202915106e-08,0.9
10,0.00023361717751384998,0.0002316224140006509,1.8500685783198712e-06,1.0
11,0.0009233182502448458,0.0009820589887420896,2.044179456152136e-05,1.1
12,0.0030590178029233947,0.0035138496137132906,0.0001411310598251334,1.2000000000000002
13,0.008703844333705245,0.010843441829434525,0.0007404676394902104,1.3
14,0.021674817003774192,0.029186900648305557,0.003150758096759621,1.4000000000000001
15,0.04787459780450869,0.06894723726688834,0.011148729730943925,1.5
16,0.09454197123762965,0.1434459496378736,0.03328853388479375,1.6
17,0.16784805222983004,0.26402225069830165,0.08480093528198764,1.7000000000000002
18,0.26959339895883805,0.4329803301965025,0.18610574735133678,1.8
19,0.3949555754007447,0.6389637557038522,0.35509946922673985,1.9000000000000001
20,0.5327664294702267,0.858631787786727,0.5943108265569826,2.0
21,0.6685325485708605,1.0641622013835226,0.8804603196189986,2.1
22,0.7892555028334474,1.2320018061674967,1.1665179629328757,2.2
23,0.8878032642170741,1.3480261578340567,1.3991550203105663,2.3000000000000003
24,0.9640138402157731,1.4081246320837364,1.541469765339182,2.4000000000000004
25,1.0216087524904909,1.4168836448965263,1.585562224090537,2.5
26,1.063238145038025,1.3858029905261453,1.548616650210275,2.6
27,1.0879477664277328,1.3296341755579475,1.4593359077997363,2.7
28,1.0937106294128656,1.2612768270412804,1.345487836905904,2.8000000000000003
29,1.082227213518023,1.1891634310449442,1.2276778507469868,2.9000000000000004
30,1.0602805220884908,1.1188794276157596,1.1183151868558092,3.0
31,1.036116808230398,1.0555742072592813,1.0232490659550735,3.1
32,1.014982248176785,1.0037569073793398,0.9444468126568203,3.2
33,0.9979210906506548,0.9656437070517538,0.8823985387616927,3.3000000000000003
34,0.9838782330591351,0.9407347437062042,0.837333647836799,3.4000000000000004
35,0.9721555069972263,0.927007709772885,0.8093509678195661,3.5
36,0.9628360855371993,0.9223293295366849,0.7979983055845081,3.6
37,0.9556976985533303,0.9251360771791693,0.801715517961894,3.7
38,0.9499962714932252,0.9342783597878601,0.8176234808983333,3.8000000000000003
39,0.9458849533296425,0.9484309368487411,0.8419527989099402,3.9000000000000004
40,0.9451383658892181,0.9657188460325571,0.8709051147573997,4.0
41,0.9495119551886444,0.9839651621473995,0.9016755504956219,4.1000000000000005
42,0.9587255677731554,1.001252476004905,0.9330645587507616,4.2
43,0.9706090152556497,1.016272398353256,0.964805973105378,4.3
44,0.9825754094145174,1.0284003781378461,0.9960011604492799,4.4
45,0.9922810360354298,1.03750823455988,1.0244188409955115,4.5
46,0.9979012683398846,1.0434612411361206,1.047383143372554,4.6000000000000005
47,0.9992904444728613,1.045800375147314,1.0629947219568205,4.7
48,0.9986170246053699,1.0441939670085123,1.070463966149297,4.800000000000001
49,0.9985024242295253,1.039198158047876,1.0698585048680078,4.9
50,0.999323373158172,1.0323193131740733,1.0620263173164561,5.0
51,0.9991217261659194,1.025288546214049,1.048608248002983,5.1000000000000005
52,0.9961911936474634,1.0192408214880961,1.0317764892665127,5.2
53,0.990973677138983,1.0143410042462442,1.0138936065527233,5.300000000000001
54,0.9852870061448187,1.009976036415193,0.9973139532245482,5.4
55,0.98054830722676,1.0053887621691329,0.9840459676152201,5.5
56,0.9772941058103257,1.0003873202479134,0.9751628956372402,5.6000000000000005
57,0.9758068790319975,0.9955744974908718,0.9705163210877357,5.7
58,0.9763282174744063,0.9918027375459668,0.969153237923522,5.800000000000001
59,0.9787319427281266,0.9894104781650315,0.9699728140570173,5.9
60,0.9823276184645506,0.9881762548631251,0.972074570180274,6.0
61,0.9858890619348828,0.9879374533387285,0.9748698655815077,6.1000000000000005
62,0.9879882219024195,0.9888975565513993,0.9781499753315761,6.2
63,0.9878708208095313,0.9912403908510704,0.981962330884712,6.300000000000001
64,0.9861907527223821,0.9947179323548849,0.9862607721317361,6.4
65,0.984528212526505,0.9987186604067644,0.9906656711178166,6.5
66,0.9840614518126173,1.0025395044144354,0.994589230759597,6.6000000000000005
67,0.9848768707858366,1.0055511718101642,0.9976454323113773,6.7
68,0.9863605287746996,1.007359905085457,1.0000148309604309,6.800000000000001
69,0.9878707712721562,1.0079973501686648,1.0022895505607727,6.9
70,0.9890668169689389,1.0078671876034166,1.0047544775307982,7.0
71,0.9899947672843651,1.0074560650564186,1.0069517014621618,7.1000000000000005
72,0.9910464559083604,1.007162105348269,1.0081768016672283,7.2
73,0.9926653308000637,1.0072624013721314,1.0082510295838927,7.300000000000001
74,0.9949028038307782,1.0077905513451504,1.0076308223885408,7.4
75,0.9972026842385964,1.0084733319798282,1.0069463650879336,7.5
76,0.9986771668430581,1.0089210150531625,1.0065593194131426,7.6000000000000005
77,0.998731702509091,1.0088476123346526,1.006307587556059,7.7
78,0.9973277085962879,1.0080844180416026,1.0055441855616243,7.800000000000001
79,0.9945683640935951,1.0065672957856135,1.0036443880231265,7.9
80,0.9904489798137809,1.0044911513078132,1.0006109809602708,8.0
81,0.9853401252691838,1.0024051224629889,0.9970797526482241,8.1
82,0.9803588239793778,1.000922735953371,0.9937531460414232,8.200000000000001
83,0.9768800600409984,1.0002243498210677,0.9909633979725999,8.3
84,0.9757658618663122,0.9999387275696863,0.9886720580915747,8.4
85,0.9770328123666087,0.9996109697665104,0.9866220277006035,8.5
86,0.9799314368366241,0.9992024921579068,0.9845004725287516,8.6
87,0.9831826209966126,0.999055410873433,0.9822097629676242,8.700000000000001
88,0.9854239538884565,0.9994787998405309,0.9800806628772766,8.8
89,0.9860072262903731,1.0004607049857235,0.9787555143918129,8.9
90,0.9855909860923389,1.0017145197116695,0.9788986734756217,9.0
91,0.9856102433340606,1.002951167694776,0.9810007069869351,9.1
92,0.986944691261448,1.0041385798617095,0.9851421651283726,9.200000000000001
93,0.9891973190233544,1.005521974584313,0.9906204909684999,9.3
94,0.9911576552106943,1.007361395801316,0.9959869382256937,9.4
95,0.9917440042398197,1.0096077216545127,0.9999355272517385,9.5
96,0.9906613657859707,1.0118314894233775,1.002349810289207,9.600000000000001
97,0.9885140444292828,1.0135097794392727,1.0042573136444328,9.700000000000001
98,0.9863606720115726,1.0144021652416997,1.0066042485185533,9.8
99,0.9849662389909286,1.014664113231831,1.00921340748942,9.9
100,0.9844025585399488,1.014656072402576,1.0109946073469909,10.0
