,Li-Li,Li-Mn,Mn-Mn,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,0.0,0.0,0.0,0.4
5,3.3661976919478636e-07,0.0,0.0,0.5
6,3.6462800199484852e-06,0.0,0.0,0.6000000000000001
7,2.592022728459915e-05,0.0,0.0,0.7000000000000001
8,0.00014054785643560056,3.333324667612435e-07,0.0,0.8
9,0.0006195022261868791,4.9294566877868564e-06,1.1318694142388704e-06,0.9
10,0.002288915918950996,3.5593238581870334e-05,2.3490413206332808e-05,1.0
11,0.007243857793275443,0.00019061918605848614,0.000205447216769468,1.1
12,0.01988686511863233,0.0008194559332187365,0.0011974852450488344,1.2000000000000002
13,0.047903594438037045,0.002898260207699141,0.005467698653088927,1.3
14,0.1023060251142997,0.008590928463917792,0.020315623928953537,1.4000000000000001
15,0.19567112241356197,0.021685710329652937,0.06219134072334909,1.5
16,0.33839308821231034,0.047399212842893855,0.15825156771092713,1.6
17,0.5335703159326817,0.0912021017416786,0.33798210915266674,1.7000000000000002
18,0.7723020178459015,0.15688214105067877,0.6130862284463097,1.8
19,1.0323334767261787,0.2446600607636919,0.9584088746253704,1.9000000000000001
20,1.28249895871631,0.35033570841867645,1.3137274017822198,2.0
21,1.4920129781165679,0.4659431856997094,1.6105681359732833,2.1
22,1.6405566577749962,0.5813349837054268,1.804375082109427,2.2
23,1.7246267095573793,0.6858190033068042,1.888614754509922,2.3000000000000003
24,1.7563909234686812,0.7699160324944001,1.8856568972387493,2.4000000000000004
25,1.754502960788483,0.8277276838778973,1.8270061270128015,2.5
26,1.7328548981599667,0.858893340579846,1.7380040955782734,2.6
27,1.6962819671009906,0.8679408667724233,1.6333191015568436,2.7
28,1.6455562350725366,0.8611390128208718,1.5203076415895531,2.8000000000000003
29,1.5840380587548655,0.8439160546447884,1.404319564501043,2.9000000000000004
30,1.5180032758197775,0.8207505128145651,1.2918255375536873,3.0
31,1.4524528114262278,0.7960538934731975,1.1902571509174924,3.1
32,1.3894090189501302,0.7739240285119041,1.1060160970421105,3.2
33,1.3301268988805783,0.7569097396789917,1.043069742581959,3.3000000000000003
34,1.2769377824700983,0.7455511260819486,1.0028742614551749,3.4000000000000004
35,1.2322600505486072,0.7394539994043524,0.9846941147833183,3.5
36,1.1968053106596503,0.7386523249577379,0.9859103936376797,3.6
37,1.1693245241432701,0.7437468769523471,1.002493726377526,3.7
38,1.147856979354269,0.7549477425111649,1.029377686282187,3.8000000000000003
39,1.131100592538927,0.7713878602395998,1.060683446936694,3.9000000000000004
40,1.1187262563612947,0.7913826067390408,1.0904734224418973,4.0
41,1.1105835147630523,0.8132226344208148,1.1141823861424545,4.1000000000000005
42,1.1058661663512441,0.8358401886981083,1.1296178816835112,4.2
43,1.1030590185898124,0.8588468948660909,1.136662824207357,4.3
44,1.1005324699890506,0.8819704544074763,1.1362387888144043,4.4
45,1.0972080771380326,0.9045624047184145,1.1295988029050703,4.5
46,1.0928152823668091,0.9256929060642693,1.1181064370152443,4.6000000000000005
47,1.0875764665844205,0.9444926828869137,1.103109246107006,4.7
48,1.0816296930675868,0.9602626073088045,1.0859240264261583,4.800000000000001
49,1.0748030320434632,0.9725017588605512,1.0680408600903222,4.9
50,1.0668270897802672,0.9811269435166101,1.0510582055917117,5.0
51,1.0575438601585307,0.9867339453802022,1.0360833772237203,5.1000000000000005
52,1.0469751124597266,0.9905294864090991,1.023220466701253,5.2
53,1.0353304158357035,0.9938202978026603,1.0118129615145677,5.300000000000001
54,1.022776198859552,0.9974685537522943,1.0012003927937068,5.4
55,1.0091224933868619,1.0018292292488982,0.991270298615006,5.5
56,0.9941186577532356,1.0070149228872947,0.9824836366294157,5.6000000000000005
57,0.9782344113697142,1.0129850789841839,0.9754603574745198,5.7
58,0.9627912339866965,1.0194442352601825,0.9703403634030098,5.800000000000001
59,0.9492798048019356,1.0259155728961153,0.9664837798687946,5.9
60,0.9387424849671346,1.0320328161280083,0.9629494178859775,6.0
61,0.9315043433094693,1.0376957637656683,0.9592881394534414,6.1000000000000005
62,0.9270705195064562,1.0429704318035378,0.9557271414351409,6.2
63,0.9243468060309221,1.0479887592076624,0.9526529814499708,6.300000000000001
64,0.9222403865791081,1.0529372816635634,0.9500964904730101,6.4
65,0.9201953027611238,1.0579976967966733,0.9477105876406867,6.5
66,0.9181443536049012,1.0632770465953063,0.9450820125565428,6.6000000000000005
67,0.9159015451815568,1.0688048992511348,0.9419637976795129,6.7
68,0.912686620793068,1.0744807741315847,0.9383468149637767,6.800000000000001
69,0.9075043579271321,1.079978245788256,0.9345235470327439,6.9
70,0.9000774023553716,1.084842012606132,0.9310776280825487,7.0
71,0.8911823443592942,1.0887591448094216,0.9285913745667137,7.1000000000000005
72,0.8819916642571429,1.0916629563429536,0.9272233658465197,7.2
73,0.8734129038817983,1.0936367753721696,0.9266281771517316,7.300000000000001
74,0.8662632000032212,1.0949311200186391,0.9263433478955488,7.4
75,0.8615622609141751,1.0960639350823331,0.9261559242879088,7.5
76,0.8599862881147914,1.0975784838154912,0.9260281006461768,7.6000000000000005
77,0.8610443958190804,1.0995536134475434,0.9258809097668729,7.7
78,0.8631738429330438,1.1015462858137193,0.9256249080116851,7.800000000000001
79,0.8647955140127658,1.1030699641616424,0.9252364662950052,7.9
80,0.8652666316831426,1.1038911610875257,0.9246020305677396,8.0
81,0.8649597202102122,1.103862770067865,0.9234162639211518,8.1
82,0.8647042495891869,1.1028049870604077,0.921471350012269,8.200000000000001
83,0.8652253334538714,1.1006912113045466,0.9190736531243943,8.3
84,0.8668441047618236,1.0978140750549332,0.9170351763436939,8.4
85,0.8694200657539072,1.0947083036606724,0.916126907158808,8.5
86,0.8725211102771047,1.091951274999703,0.9165436309510714,8.6
87,0.875699300327122,1.08993316869446,0.9179382950803768,8.700000000000001
88,0.8786629760830545,1.0886651345154008,0.9199165460198065,8.8
89,0.8812975764295529,1.0878207426824873,0.9224228834952597,8.9
90,0.8836366838330781,1.0870519381646953,0.925728148780438,9.0
91,0.8858772920392751,1.0862386365043553,0.9301703727768309,9.1
92,0.888423112794513,1.0854139107386815,0.9358689711827708,9.200000000000001
93,0.8917503783073298,1.084550057496492,0.9425359113467006,9.3
94,0.8960427739853398,1.0834816829436735,0.9494502146253442,9.4
95,0.9008543196318467,1.0819534039957577,0.9556506708890998,9.5
96,0.9051408148702853,1.079679845297194,0.9603120046002347,9.600000000000001
97,0.907769235111747,1.076492806276912,0.9631172064595601,9.700000000000001
98,0.9082738183343306,1.0726261192058744,0.9643650220426431,9.8
99,0.9072976514330349,1.0689196776262397,0.9647046879503927,9.9
100,0.9062389904004231,1.0665992240327884,0.9647247428133284,10.0
