formula lnD PF RNC SBI SDLC RBI ENS SDLI SLPE LLB avg_diff_of_X_Li_rest ratio_r_without_Li_with SPF LNC AFC Li_percentage LBI avg_X_with_Li SNC avg_B_wiout_Li avg_G_wiout_Li avg_B_with_Li avg_X_wiout_Li avg_G_with_Li avg_Ecoh_with_Li avg_Echo_wiout_Li avg_m_wiout_Li avg_m_with_Li BR5_M_without_Li GR5_M_without_Li GR5_M_with_Li BR5_M_with_Li ER2_m_without_Li ER2_m_with_Li atomic_radius_avg_exclude_Li LASD SLPW LLSD atomic_radius_avg AASD SLPW_pp VPA AAV inverseTemp
Li20InSi9 -6.993737985234973 0.4382309674 1.0812133072 0.7059882583 1.3142845012 0.4603989203 1.888 0.4360918821 1.316 8.875 0.6053333333333331 0.8491965389369593 0.1164111873 13.8125 2.7222222222 0.6666666666666666 0.3250362319 1.2826666666666666 12.775 77.99999999999999 55.39999999999999 35.33333333333333 1.888 21.133333333333333 2.528772733833333 4.3731361815 36.75874999999999 16.880249999999997 2.043528273161885 1.7222184273523813 2.3620426899358264 3.054189967117788 0.3949313595070684 0.5218704833375717 1.1450000000000002 2.512435756 0.4539637631 2.44207543 1.3483333333333334 2.8636995875 1.6720732396 60.6587240477 18.1976172143 0.5
Li20InSi9 -6.554757487489334 0.4209326688 1.0714285714 0.6655968689 1.56199992 0.4631380773 1.888 0.4309051805 1.391 9.05 0.6053333333333331 0.8491965389369593 0.1118160865 13.6875 2.7222222222 0.6666666666666666 0.3082632541 1.2826666666666666 12.775 77.99999999999999 55.39999999999999 35.33333333333333 1.888 21.133333333333333 2.528772733833333 4.3731361815 36.75874999999999 16.880249999999997 2.043528273161885 1.7222184273523813 2.3620426899358264 3.054189967117788 0.3949313595070684 0.5218704833375717 1.1450000000000002 2.5345256049 0.309886338 2.3950109437 1.3483333333333334 2.8744319972 1.5044889376 63.1515044718 18.9454513415 0.4
Li20Si2NiSn2 -8.11207914492299 0.4534664379 0.9944444444 0.8168148148000001 1.4558073362 0.2513571069 1.926 0.3911791545 1.2675 10.525 0.7568000000000004 0.9097320169252476 0.0873932046 13.425 4.125 0.8 0.2053122088 1.1692 13.5 88.00000000000003 51.80000000000001 28.800000000000004 1.9260000000000004 13.56 2.1001702824 4.074487372000001 70.45688000000001 19.644176 2.112291775178305 1.6206060347646405 1.9893147997754212 2.899144837943521 0.3102162149242807 0.4636460637152017 1.2900000000000014 3.5622809628 0.5101887743 2.5601822321 1.418 4.905831405 1.7888141153 239.9664590818 19.1973167265 1.0
Li20Si2NiSn2 -7.182816003466326 0.4411273269 1.0019230769 0.8331538462 1.8026022856 0.2491833533 1.926 0.3923133258 1.254125 10.175 0.7568000000000004 0.9097320169252476 0.0850151798 13.025 2.5 0.8 0.2076080692 1.1692 13.0 88.00000000000003 51.80000000000001 28.800000000000004 1.9260000000000004 13.56 2.1001702824 4.074487372000001 70.45688000000001 19.644176 2.112291775178305 1.6206060347646405 1.9893147997754212 2.899144837943521 0.3102162149242807 0.4636460637152017 1.2900000000000014 3.2690226987 0.4376615124 2.4541002617 1.418 5.0101906217 1.7096833301 246.6787451001 19.734299608 0.6666666666666666
Li20Si2NiSn2 -6.702375533972837 0.4196768267 0.998 0.81344 1.6581239399 0.2499877682 1.926 0.3892458079 1.292 9.8 0.7568000000000004 0.9097320169252476 0.0808811849 12.475 2.0 0.8 0.2033500502 1.1692 12.5 88.00000000000003 51.80000000000001 28.800000000000004 1.9260000000000004 13.56 2.1001702824 4.074487372000001 70.45688000000001 19.644176 2.112291775178305 1.6206060347646405 1.9893147997754212 2.899144837943521 0.3102162149242807 0.4636460637152017 1.2900000000000014 3.3931701593 0.4438434485 2.4581488043 1.418 4.6647515611 1.7192470598 259.2869763275 20.7429581062 0.5
Li20Si2NiSn2 -6.239370675960053 0.3981741161 0.9763374486 0.8347325103000001 1.3485524647 0.2551159609 1.926 0.3958720001 1.253 9.2 0.7568000000000004 0.9097320169252476 0.0767371278 11.8625 2.25 0.8 0.2129535865 1.1692 12.15 88.00000000000003 51.80000000000001 28.800000000000004 1.9260000000000004 13.56 2.1001702824 4.074487372000001 70.45688000000001 19.644176 2.112291775178305 1.6206060347646405 1.9893147997754212 2.899144837943521 0.3102162149242807 0.4636460637152017 1.2900000000000014 3.4618972277 0.4911814505 2.4827044029 1.418 5.3826882549 1.7564956993 273.2893250306 21.8631460024 0.4
Li21(Si3N4)2 -9.25182821312311 0.513372966 1.0216768916 1.1621595092 2.4915073689 0.5445763773 2.5514285714 0.8352401382 1.6019047619 11.5873015873 0.9428571428571426 0.6982248520710058 0.1031144808 19.8253968254 2.2222222222 0.6 0.6328846154000001 1.6085714285714283 19.4047619048 41.85714285714287 30.714285714285715 25.142857142857142 2.551428571428571 14.685714285714289 2.944536225142857 4.951454047857144 20.04047142857143 12.180788571428572 0.9425746434154718 0.8074231037428307 1.7579499536905914 2.3002036261236563 0.4189540386400389 0.5935118811405486 0.8428571428571426 2.6241679537 0.1682340084 2.3106992658 1.207142857142857 3.1777100932 1.1549123265 74.9426404339 12.8473097887 1.0
Li21(Si3N4)2 -8.040126439849956 0.4961406137 1.0067340067 1.1551262626 2.5291448049 0.5587028932 2.5514285714 0.8450337394 1.4711111111 11.0476190476 0.9428571428571426 0.6982248520710058 0.0996532447 18.9841269841 2.0 0.6 0.6453723849 1.6085714285714283 18.8571428571 41.85714285714287 30.714285714285715 25.142857142857142 2.551428571428571 14.685714285714289 2.944536225142857 4.951454047857144 20.04047142857143 12.180788571428572 0.9425746434154718 0.8074231037428307 1.7579499536905914 2.3002036261236563 0.4189540386400389 0.5935118811405486 0.8428571428571426 2.6430842776 0.2026631608 2.3458294757 1.207142857142857 3.0472073473 1.238215309 77.5456081218 13.2935328209 0.6666666666666666
Li21(Si3N4)2 -7.188974414608575 0.4680517668 0.9886264217 1.1386089239 2.8997701927 0.5578731012 2.5514285714 0.8411423852000001 1.5107936508000002 10.5396825397 0.9428571428571426 0.6982248520710058 0.0940114071 17.9365079365 2.0555555556 0.6 0.6351992914 1.6085714285714283 18.1428571429 41.85714285714287 30.714285714285715 25.142857142857142 2.551428571428571 14.685714285714289 2.944536225142857 4.951454047857144 20.04047142857143 12.180788571428572 0.9425746434154718 0.8074231037428307 1.7579499536905914 2.3002036261236563 0.4189540386400389 0.5935118811405486 0.8428571428571426 2.6539817332 0.2374862796 2.2991794809 1.207142857142857 3.0289988146 1.2900257033 82.1992957466 14.0913078423 0.5
Li21(Si3N4)2 -6.803424363180381 0.460564198 1.009009009 1.1747027027 2.1708344124 0.5537651202 2.5514285714 0.8443584384 1.4822222222 10.253968254 0.9428571428571426 0.6982248520710058 0.0925074776 17.7777777778 1.7777777778 0.6 0.6505093834 1.6085714285714283 17.619047619 41.85714285714287 30.714285714285715 25.142857142857142 2.551428571428571 14.685714285714289 2.944536225142857 4.951454047857144 20.04047142857143 12.180788571428572 0.9425746434154718 0.8074231037428307 1.7579499536905914 2.3002036261236563 0.4189540386400389 0.5935118811405486 0.8428571428571426 2.6390685705 0.4565516337 2.2643236918 1.207142857142857 3.1278576772 1.506146403 83.535641215 14.3203956369 0.4
Li21(Si4Rh3)2 -9.597719030461352 0.5856327105 1.0470284238 0.8065426357000001 1.4725163357 0.5777600857 2.0628571429 0.5487337713 1.5653968254 9.1428571429 0.6497142857142857 0.8922914466737065 0.2282182006 16.0793650794 5.4583333333 0.6 0.4659881423 1.413142857142857 15.3571428571 155.85714285714286 97.0 70.74285714285715 2.0628571428571427 41.2 3.0398648322857142 5.189775565714285 60.15121428571428 28.225085714285715 2.577138910696385 2.0331074885036315 2.5719399283821964 3.370183210728708 0.3545771606146307 0.4439779901109772 1.2071428571428573 2.5543404056 0.24827844 2.4167625825 1.352857142857143 3.9156215616 1.5228604227 64.5172201182 14.7467931699 1.0
Li21(Si4Rh3)2 -8.104813378410995 0.5716385317 1.0413396128 0.8039246468 1.3587894958 0.5799766771 2.0628571429 0.5493025340000001 1.5920634921 8.9841269841 0.6497142857142857 0.8922914466737065 0.2227647376 15.7936507937 2.75 0.6 0.4662575453 1.413142857142857 15.1666666667 155.85714285714286 97.0 70.74285714285715 2.0628571428571427 41.2 3.0398648322857142 5.189775565714285 60.15121428571428 28.225085714285715 2.577138910696385 2.0331074885036315 2.5719399283821964 3.370183210728708 0.3545771606146307 0.4439779901109772 1.2071428571428573 2.5402190343 0.1246914188 2.3676029603 1.352857142857143 3.120730174 1.4069382933 66.09665443 15.1078067269 0.6666666666666666
Li21(Si4Rh3)2 -7.262940903935735 0.547566644 1.025 0.778 1.587936381 0.5834926397 2.0628571429 0.5460865893 1.5593650794 9.0476190476 0.6497142857142857 0.8922914466737065 0.2133840408 15.619047619 2.5 0.6 0.4539572737 1.413142857142857 15.2380952381 155.85714285714286 97.0 70.74285714285715 2.0628571428571427 41.2 3.0398648322857142 5.189775565714285 60.15121428571428 28.225085714285715 2.577138910696385 2.0331074885036315 2.5719399283821964 3.370183210728708 0.3545771606146307 0.4439779901109772 1.2071428571428573 2.5197798522 0.2947895936 2.33337159 1.352857142857143 3.2496051584 1.5738073504 69.002366932 15.7719695845 0.5
Li21(Si4Rh3)2 -6.845962962715716 0.5297984113 1.0306946688 0.7670436187 1.4998110236 0.5801222624 2.0628571429 0.5462537936 1.6771428571 8.9523809524 0.6497142857142857 0.8922914466737065 0.2064598475 15.1904761905 2.1666666667 0.6 0.4449790795 1.413142857142857 14.7380952381 155.85714285714286 97.0 70.74285714285715 2.0628571428571427 41.2 3.0398648322857142 5.189775565714285 60.15121428571428 28.225085714285715 2.577138910696385 2.0331074885036315 2.5719399283821964 3.370183210728708 0.3545771606146307 0.4439779901109772 1.2071428571428573 2.5746902454 0.267857372 2.3370535812 1.352857142857143 3.1681211997 1.5517242048000002 71.3165492504 16.3009255429 0.4
Li27Sn5 -8.262879709241023 0.4967073456 1.0420121614 0.98 1.1379475182 0.1778367618 1.96 0.3747546575 1.3974074074 11.4814814815 0.8268750000000007 1.0 0.095213694 13.962962963 2.8 0.84375 0.1742800265 1.1331250000000002 13.4 38.0 21.0 17.75 1.9600000000000009 6.65625 1.848723650625 3.156239910000001 118.71 24.40490625 1.4324126621418525 1.0648440301895274 1.3221972401296258 2.15913905175583 0.2364336861971861 0.3990850223014799 1.45 2.7578505734 0.3893913323 2.4451296811 1.45 4.717116483 1.7113482373000002 118.1499644908 18.4609319517 1.0
Li27Sn5 -7.383404575055877 0.4747776022 1.010743568 0.972519084 1.2683495427 0.1833449965 1.96 0.3781129668 1.2975925926 10.8333333333 0.8268750000000007 1.0 0.0910099875 13.2407407407 5.85 0.84375 0.178306508 1.1331250000000002 13.1 38.0 21.0 17.75 1.9600000000000009 6.65625 1.848723650625 3.156239910000001 118.71 24.40490625 1.4324126621418525 1.0648440301895274 1.3221972401296258 2.15913905175583 0.2364336861971861 0.3990850223014799 1.45 2.8280236316 0.3902899564 2.3949073091 1.45 4.8093632485 1.7010735794 123.6072531 19.3136332969 0.6666666666666666
Li27Sn5 -6.6967387233381 0.4468923781 0.9832451499 0.9488888889 1.5082079956 0.1884816754 1.96 0.3785610405 1.2885185185 10.1296296296 0.8268750000000007 1.0 0.0856646766 12.3888888889 4.15 0.84375 0.1788481675 1.1331250000000002 12.6 38.0 21.0 17.75 1.9600000000000009 6.65625 1.848723650625 3.156239910000001 118.71 24.40490625 1.4324126621418525 1.0648440301895274 1.3221972401296258 2.15913905175583 0.2364336861971861 0.3990850223014799 1.45 2.8730930992 0.4876717101 2.3581987139 1.45 4.6347591291 1.7998124922 131.3201077269 20.5187668323 0.5
Li27Sn5 -6.323207464609414 0.4399127881 1.022282445 0.9242276423 1.6454409727 0.1812822402 1.96 0.3689771558 1.2975925926 10.4259259259 0.8268750000000007 1.0 0.0843267609 12.5740740741 2.15 0.84375 0.1675460575 1.1331250000000002 12.3 38.0 21.0 17.75 1.9600000000000009 6.65625 1.848723650625 3.156239910000001 118.71 24.40490625 1.4324126621418525 1.0648440301895274 1.3221972401296258 2.15913905175583 0.2364336861971861 0.3990850223014799 1.45 2.9240535869 0.3248262947 2.3542306619 1.45 4.042920576 1.6361564202 133.403612777 20.8443144964 0.4
Li28Ni3Sn4 -8.00588148580717 0.4762174896 1.0245454545 0.8585454545000001 1.4159662134 0.2432963724 1.9385714286 0.3963127357 1.2785714286 10.5 0.7668571428571431 0.9762140733399406 0.1042748937 13.4166666667 1.8333333333 0.8 0.2088809947 1.1717142857142857 13.0952380952 106.57142857142856 52.71428571428572 32.51428571428571 1.9385714285714288 13.742857142857142 2.063095151714286 3.889111718571431 92.98860000000002 24.15052 2.5144963835702856 1.7684581412564235 1.881733377958914 2.894387549001391 0.2877720067523666 0.4212981114565267 1.407142857142857 3.0503629376 0.3864372797 2.4713901429 1.4414285714285713 4.5520250002 1.6821338423 165.325802866 18.8943774704 1.0
Li28Ni3Sn4 -7.201069314539958 0.4588298815 0.9573170732 0.8112543554 1.4736441172 0.2598126388 1.9385714286 0.3976809686 1.2558333333 10.2142857143 0.7668571428571431 0.9762140733399406 0.1004676186 13.0833333333 2.1666666667 0.8 0.2107741348 1.1717142857142857 13.6666666667 106.57142857142856 52.71428571428572 32.51428571428571 1.9385714285714288 13.742857142857142 2.063095151714286 3.889111718571431 92.98860000000002 24.15052 2.5144963835702856 1.7684581412564235 1.881733377958914 2.894387549001391 0.2877720067523666 0.4212981114565267 1.407142857142857 3.1147030147 0.4782165952 2.4561354773 1.4414285714285713 4.2685182349 1.7742048666 171.5909141471 19.6103901882 0.6666666666666666
Li28Ni3Sn4 -6.650704413342184 0.4339669907 0.9803370787 0.8006741573 1.8090146527 0.2533476902 1.9385714286 0.3921371773 1.3222619048 9.8333333333 0.7668571428571431 0.9762140733399406 0.0950235193 12.4642857143 3.25 0.8 0.2028489484 1.1717142857142857 12.7142857143 106.57142857142856 52.71428571428572 32.51428571428571 1.9385714285714288 13.742857142857142 2.063095151714286 3.889111718571431 92.98860000000002 24.15052 2.5144963835702856 1.7684581412564235 1.881733377958914 2.894387549001391 0.2877720067523666 0.4212981114565267 1.407142857142857 3.1077969934 0.4754936717 2.4135485626 1.4414285714285713 4.7126050252 1.7690940114 181.4217221392 20.7339111016 0.5
Li28Ni3Sn4 -6.304010513484611 0.4177201086 1.005952381 0.768452381 1.5180322028000002 0.2464537312 1.9385714286 0.382044286 1.2663095238 9.6904761905 0.7668571428571431 0.9762140733399406 0.0914660231 12.0714285714 3.1666666667 0.8 0.1893879566 1.1717142857142857 12.0 106.57142857142856 52.71428571428572 32.51428571428571 1.9385714285714288 13.742857142857142 2.063095151714286 3.889111718571431 92.98860000000002 24.15052 2.5144963835702856 1.7684581412564235 1.881733377958914 2.894387549001391 0.2877720067523666 0.4212981114565267 1.407142857142857 3.3035662529 0.4138046662 2.4499963878 1.4414285714285713 4.3074375271 1.7098203727 188.4779716651 21.5403396189 0.4
Li2AlVO4 -9.117447657342083 0.5243279835 1.0350631136 1.0757152875 2.1071307506 1.2976540632 2.8333333333 1.0791359844 2.034 5.6 0.4633333333333334 0.8438818565400844 0.3187466634 24.6 3.6 0.25 1.3959063136 2.37 23.7666666667 47.66666666666666 10.333333333333334 39.25 2.833333333333333 8.75 3.227366584375 3.767625109166666 23.653439766666665 19.475329825 0.8999266709408643 0.4190057195830387 0.6495377200444831 1.3756887336106216 0.3325871319983113 0.4019933257753253 0.8333333333333334 2.9236907627 0.3654002413 2.3931407695 0.9875 2.8038213899 1.2067596231 85.4603886369 10.6825485796 0.6666666666666666
Li2AlVO4 -7.906094812725238 0.5274169897000001 1.0323715693 1.0661435609 2.49949995 1.3220815097 2.8333333333 1.0760737706 2.3095 5.4 0.4633333333333334 0.8438818565400844 0.3206245155 24.45 3.0 0.25 1.4095286885 2.37 23.6833333333 47.66666666666666 10.333333333333334 39.25 2.833333333333333 8.75 3.227366584375 3.767625109166666 23.653439766666665 19.475329825 0.8999266709408643 0.4190057195830387 0.6495377200444831 1.3756887336106216 0.3325871319983113 0.4019933257753253 0.8333333333333334 2.9110196077 0.0311332225 2.4803749112 0.9875 2.894225697 0.9086257571 84.9598593156 10.6199824145 0.5
Li2AlVO4 -7.575282667159671 0.5063732296 0.9912854031 1.0451561365 2.0946360066 1.2901135026 2.8333333333 1.0813106906 1.8845 5.5 0.4633333333333334 0.8438818565400844 0.3078317055 22.75 2.8 0.25 1.3483700441 2.37 22.95 47.66666666666666 10.333333333333334 39.25 2.833333333333333 8.75 3.227366584375 3.767625109166666 23.653439766666665 19.475329825 0.8999266709408643 0.4190057195830387 0.6495377200444831 1.3756887336106216 0.3325871319983113 0.4019933257753253 0.8333333333333334 2.8997987307 0.0916845339 2.5023355216 0.9875 2.9426333197 1.0722186209 88.4906046093 11.0613255762 0.4
Li2Ca2Si5O13 -11.235862071666588 0.4075514216 1.0449172577 0.9729267139 1.6401219467 1.6653594809 2.811 0.9966107733 2.066 1.4 0.1664545454545458 0.9388888888888888 0.3409692537 22.1 3.76 0.0909090909090909 1.6202727273000002 2.6445454545454545 21.15 26.35 17.35 25.227272727272727 2.8110000000000004 16.136363636363637 3.3817137976704545 3.5592260764375 21.428785000000005 20.11171363636364 0.727835624066394 0.5905990420342112 0.6883107801301286 0.8606308039873962 0.344378256117746 0.3690510079951346 0.8449999999999999 2.6918620531 -0.371790006 3.5597467994 0.8999999999999999 3.1686566332 0.6428971858 52.7740686907 11.9941065206 0.6666666666666666
Li2Ca2Si5O13 -9.36855329153824 0.4026645942 1.079628725 1.003185149 1.7000000000000002 1.649473454 2.811 0.9995981147 2.218 2.0 0.1664545454545458 0.9388888888888888 0.3368807932 22.1 3.36 0.0909090909090909 1.6547272727 2.6445454545454545 20.47 26.35 17.35 25.227272727272727 2.8110000000000004 16.136363636363637 3.3817137976704545 3.5592260764375 21.428785000000005 20.11171363636364 0.727835624066394 0.5905990420342112 0.6883107801301286 0.8606308039873962 0.344378256117746 0.3690510079951346 0.8449999999999999 2.7436645293 0.2433480999999999 2.7095099245 0.8999999999999999 3.0794258277 1.2414494822 53.4145465628 12.1396696734 0.5
Li2Ca2Si5O13 -7.839101782320325 0.3937685727 1.0503175379 0.9760429897 1.6881943016 1.725257239 2.811 0.9684738621 2.334 1.2 0.1664545454545458 0.9388888888888888 0.3294381255 21.5 3.6 0.0909090909090909 1.6839252336 2.6445454545454545 20.47 26.35 17.35 25.227272727272727 2.8110000000000004 16.136363636363637 3.3817137976704545 3.5592260764375 21.428785000000005 20.11171363636364 0.727835624066394 0.5905990420342112 0.6883107801301286 0.8606308039873962 0.344378256117746 0.3690510079951346 0.8449999999999999 2.7060689526 -0.1976165305 3.1375992355 0.8999999999999999 3.1879032418 0.7120421119 54.6212882601 12.41392915 0.4
Li2CdGeO4 -10.833273942515618 0.4382081541 1.003539823 0.9866135693 2.3699923851 1.4831580797 2.91 1.0210705772 2.5053846154 4.6153846154 0.4824999999999999 0.8559670781893004 0.2554751545 21.8076923077 9.8653846154 0.25 1.4633038869 2.4275 21.7307692308 20.83333333333333 11.5 19.125 2.91 9.625 2.668711643125 3.0227518541666663 41.50809999999999 32.866325 0.4953853821531984 0.3680550035277212 0.5582289765170612 0.7868876494019547 0.2338766767793829 0.2885162536835116 0.8666666666666666 1.8295540763 0.1717088531 2.5301083631 1.0125 3.1505128633 0.9942455173 24.0365171435 12.0182585717 1.0
Li2CdGeO4 -8.924123622586048 0.4314050332 1.0 0.9936090686 1.6623217527 1.4591040393 2.91 1.0278388641 2.3826923077 4.6153846154 0.4824999999999999 0.8559670781893004 0.2515089381 20.9230769231 8.8846153846 0.25 1.4497790055 2.4275 20.9230769231 20.83333333333333 11.5 19.125 2.91 9.625 2.668711643125 3.0227518541666663 41.50809999999999 32.866325 0.4953853821531984 0.3680550035277212 0.5582289765170612 0.7868876494019547 0.2338766767793829 0.2885162536835116 0.8666666666666666 1.8584862943 0.1836861974 2.4671329028 1.0125 3.0958669417 1.0301726519 24.4155654126 12.2077827063 0.6666666666666666
Li2CdGeO4 -8.269525236779993 0.4169366145 1.0351979887 0.9982526713 2.5468974048 1.4281889462 2.91 1.0357340201 2.4534615385 4.9230769231 0.4824999999999999 0.8559670781893004 0.2430738566 21.1153846154 8.5192307692 0.25 1.4256934307 2.4275 20.3974358974 20.83333333333333 11.5 19.125 2.91 9.625 2.668711643125 3.0227518541666663 41.50809999999999 32.866325 0.4953853821531984 0.3680550035277212 0.5582289765170612 0.7868876494019547 0.2338766767793829 0.2885162536835116 0.8666666666666666 1.89727124 0.1479953347 2.5797821396 1.0125 3.1119972727 1.0110553393 25.2628275904 12.6314137952 0.5
Li2CdGeO4 -7.467661734157189 0.4108489689 1.0258564964 0.9846800259 2.2350754193 1.4365534157 2.91 1.0448378062 2.1169230769 5.0 0.4824999999999999 0.8559670781893004 0.239524762 20.3461538462 7.7115384615 0.25 1.4145454545 2.4275 19.8333333333 20.83333333333333 11.5 19.125 2.91 9.625 2.668711643125 3.0227518541666663 41.50809999999999 32.866325 0.4953853821531984 0.3680550035277212 0.5582289765170612 0.7868876494019547 0.2338766767793829 0.2885162536835116 0.8666666666666666 1.8316416486 0.40846604 2.5475456108 1.0125 3.0432704024 1.3048804196 25.6371528323 12.8185764162 0.4
Li2Co3(SeO3)4 -10.177172049744057 0.3214113872 0.9884674526 0.7312250128000001 2.2383029286 2.5401561900000003 3.0063157895 0.7673888212000001 2.861 1.4 0.192982456140351 0.9343157894736842 0.2592853544 20.3 4.35 0.0952380952380952 1.8574257426 2.813333333333333 20.5368421053 39.1578947368421 19.10526315789474 36.76190476190476 3.006315789473684 17.666666666666668 3.3595019522222223 3.544018893508772 36.03328342105262 33.26258976190476 0.662593105310876 0.4628217468816252 0.5489770902694807 0.7919101626786897 0.2616204937827758 0.2837536106495201 0.8342105263157894 2.9034881582 0.249910822 3.4969080931 0.8928571428571428 3.6230612464 1.0680621296 66.0869463437 12.5879897798 1.0
Li2Co3(SeO3)4 -9.121209243248574 0.3163925322 0.9934314241 0.7320861797 1.5779733838 2.5634504771 3.0063157895 0.7814596475000001 2.95 1.6 0.192982456140351 0.9343157894736842 0.2518392571 19.9 4.55 0.0952380952380952 1.8766666667 2.813333333333333 20.0315789474 39.1578947368421 19.10526315789474 36.76190476190476 3.006315789473684 17.666666666666668 3.3595019522222223 3.544018893508772 36.03328342105262 33.26258976190476 0.662593105310876 0.4628217468816252 0.5489770902694807 0.7919101626786897 0.2616204937827758 0.2837536106495201 0.8342105263157894 2.8228196615 0.1121974595 3.1946615136 0.8928571428571428 3.7298612453 0.9303863946 68.0409301601 12.9601771734 0.6666666666666666
Li2Co3(SeO3)4 -7.71319763110845 0.3016187037 1.0330717489 0.7258520179 2.3748684174 2.470136231 3.0063157895 0.8735796714 2.995 2.6 0.192982456140351 0.9343157894736842 0.2400797192 19.4 3.55 0.0952380952380952 1.7929533679 2.813333333333333 18.7789473684 39.1578947368421 19.10526315789474 36.76190476190476 3.006315789473684 17.666666666666668 3.3595019522222223 3.544018893508772 36.03328342105262 33.26258976190476 0.662593105310876 0.4628217468816252 0.5489770902694807 0.7919101626786897 0.2616204937827758 0.2837536106495201 0.8342105263157894 2.800197857 0.4303207485 3.0378561655 0.8928571428571428 3.4426011185 1.24465876 71.3736977136 13.5949900407 0.5
Li2Co3(SeO3)4 -7.244152358427721 0.2890571019 0.9759141033 0.7405745792 1.4866068747 2.5332756458 3.0063157895 0.7633079525 2.995 1.2 0.192982456140351 0.9343157894736842 0.2331848718 17.7 2.95 0.0952380952380952 1.8760795455 2.813333333333333 18.1368421053 39.1578947368421 19.10526315789474 36.76190476190476 3.006315789473684 17.666666666666668 3.3595019522222223 3.544018893508772 36.03328342105262 33.26258976190476 0.662593105310876 0.4628217468816252 0.5489770902694807 0.7919101626786897 0.2616204937827758 0.2837536106495201 0.8342105263157894 2.9703504342 0.4303207485 3.7536534184 0.8928571428571428 3.4034167698 1.24465876 73.4840865801 13.9969688724 0.4
Li2Co3NiO8 -10.994328119421107 0.4601348191 1.0091743119 0.8741437309000001 2.3979157617 1.9171866105 2.9225000000000003 0.9503046865 2.5125 3.6666666667 0.2774999999999994 0.9083969465648856 0.3261296742 27.5 10.0625 0.1428571428571428 1.6758966565 2.645 27.25 73.5 35.49999999999999 65.0 2.922499999999999 31.0 3.6342429903571434 3.972184987083333 30.290682083333326 26.95501321428571 1.037615516112063 0.7211190430215936 0.9082788937392235 1.315209852908182 0.3078074535933472 0.3435820496604959 0.85 1.8416653346 -0.0010075246 2.405754822 0.9357142857142856 2.7820614793000003 0.8523869304 16.3884188282 9.364810759 0.6666666666666666
Li2Co3NiO8 -8.231163858987136 0.4252834859 1.0411568409 0.8783926585 2.0412414523 1.8856789654 2.9225000000000003 0.9513918462 2.5925 3.5 0.2774999999999994 0.9083969465648856 0.301428101 26.0 8.75 0.1428571428571428 1.6563665595 2.645 24.9722222222 73.5 35.49999999999999 65.0 2.922499999999999 31.0 3.6342429903571434 3.972184987083333 30.290682083333326 26.95501321428571 1.037615516112063 0.7211190430215936 0.9082788937392235 1.315209852908182 0.3078074535933472 0.3435820496604959 0.85 1.8785652395 0.0418940763 2.8418144962 0.9357142857142856 2.7490330637 0.9042480934 17.7314247603 10.1322427202 0.5
Li2Co3NiO8 -7.518007945214352 0.4107290425 0.9701408451 0.8622929577 1.8911342863 1.9155708068 2.9225000000000003 0.957248348 2.38 3.3333333333 0.2774999999999994 0.9083969465648856 0.2911123507 23.9166666667 8.5416666667 0.1428571428571428 1.6517832168000002 2.645 24.6527777778 73.5 35.49999999999999 65.0 2.922499999999999 31.0 3.6342429903571434 3.972184987083333 30.290682083333326 26.95501321428571 1.037615516112063 0.7211190430215936 0.9082788937392235 1.315209852908182 0.3078074535933472 0.3435820496604959 0.85 1.8719817999 -0.1509798995 2.6433699582 0.9357142857142856 2.7804796701 0.6867698331000001 18.3597490109 10.4912851491 0.4
Li2CuSiO4 -10.992371317126592 0.4451144982 1.0403057679 1.0098401668 1.6575584454 1.4380581038 2.9266666667 1.0355219866 2.286 5.9 0.4866666666666663 0.8344086021505376 0.2379497257 24.95 2.0 0.25 1.4522088353 2.44 23.9833333333 42.0 20.0 35.0 2.9266666666666663 16.0 3.12081417125 3.625555225 25.93818333333333 21.1888875 0.7475342367696156 0.5158476312239847 0.8026666198662968 1.1871599405899758 0.3022094029178865 0.3717847678781822 0.8083333333333332 2.7735951999 0.1149529308 2.6366278026 0.96875 3.4469116702 0.981091792 84.8071769086 10.6008971136 1.0
Li2CuSiO4 -8.71601005073939 0.4380976207 1.0070372977 1.0066150598 1.5898113096 1.4939827609 2.9266666667 1.0260269491 2.271 5.2 0.4866666666666663 0.8344086021505376 0.2341986367 23.85 3.2 0.25 1.5038655462 2.44 23.6833333333 42.0 20.0 35.0 2.9266666666666663 16.0 3.12081417125 3.625555225 25.93818333333333 21.1888875 0.7475342367696156 0.5158476312239847 0.8026666198662968 1.1871599405899758 0.3022094029178865 0.3717847678781822 0.8083333333333332 2.7984247424 0.1577219891 2.5560146894 0.96875 3.7635992914 0.9746955746 86.1655078969 10.7706884871 0.6666666666666666
Li2CuSiO4 -8.11885105823496 0.4325196528 1.0230215827 1.0148920863 1.9519221296 1.4694071032 2.9266666667 1.0251576047 2.47 5.2 0.4866666666666663 0.8344086021505376 0.2312167614 23.7 2.6 0.25 1.4912896406 2.44 23.1666666667 42.0 20.0 35.0 2.9266666666666663 16.0 3.12081417125 3.625555225 25.93818333333333 21.1888875 0.7475342367696156 0.5158476312239847 0.8026666198662968 1.1871599405899758 0.3022094029178865 0.3717847678781822 0.8083333333333332 2.6344632913 0.1644953114 2.5549215051000003 0.96875 3.6038806865 1.0623185826 87.2767370214 10.9095921277 0.5
